,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Steel Partners II LP,10%,P - Purchase,WXCO,$4.64,"+260,063","+$1,207,988","5,034,654",+5%,2010-04-20 21:24:21,2010-04-15
1,Stapley Gregory K.,EVP,S - Sale,ENSG,$17.37,"-18,603","-$323,124","1,009,647",-2%,2010-04-20 21:00:10,2010-04-16
2,Aoki Donald J,"SVP, Professional Services",S - Sale+OE,KEYN,$11.41,"-1,500","-$17,115","33,272",-4%,2010-04-20 20:55:00,2010-04-19
3,"Baker Street Capital Management, LLC",10%,P - Purchase,UVICF,$4.83,"+24,804","+$119,752","262,734",+10%,2010-04-20 20:46:49,2010-04-14
4,Duskin Jonathan,Dir,S - Sale,WTSLA,$5.02,"-11,200","-$56,277","45,531",-20%,2010-04-20 20:44:10,2010-04-19
5,Horn Sidney Mortimer,Dir,S - Sale,WTSLA,$5.04,"-100,000","-$504,200","181,810",-35%,2010-04-20 20:31:18,2010-04-19
6,Tauscher Randall,Exec VP,P - Purchase,MMLP,$31.09,+127,"+$3,948","7,874",+2%,2010-04-20 20:22:11,2010-04-16
7,Skelton Wesley M,"EVP, CAO, Controller",P - Purchase,MMLP,$31.09,+65,"+$2,021","3,487",+2%,2010-04-20 20:12:14,2010-04-16
8,Bondurant Robert D,"EVP, CFO",P - Purchase,MMLP,$31.09,+111,"+$3,451","11,715",+1%,2010-04-20 20:07:34,2010-04-16
9,Kodosky Jeffrey L,Dir,S - Sale,NATI,$35.59,"-20,000","-$711,755","2,666,689",-1%,2010-04-20 20:02:34,2010-04-19
10,Martin Scott Donnelly,"Exec VP, 10%",P - Purchase,MMLP,$31.09,+70,"+$2,176","6,717,215",0%,2010-04-20 20:01:56,2010-04-16
11,Martin Ruben S,"Pres, CEO, 10%",P - Purchase,MMLP,$31.09,+289,"+$8,985","6,754,669",0%,2010-04-20 19:56:28,2010-04-16
12,Falcon Michael F,"SVP, Operations",S - Sale+OE,NTGR,$27.32,-313,"-$8,551","5,422",-5%,2010-04-20 19:52:48,2010-04-16
13,Olson Charles T,"SVP, Engineering",S - Sale+OE,NTGR,$27.32,-333,"-$9,098","5,126",-6%,2010-04-20 19:50:55,2010-04-16
14,Mann Robert M,Dir,S - Sale+OE,AFP,$22.90,"-60,000","-$1,374,000","1,400",-98%,2010-04-20 19:34:22,2010-04-19
15,Truchard James J,"Pres, 10%",S - Sale,NATI,$35.21,"-10,500","-$369,669","16,456,260",0%,2010-04-20 19:33:38,2010-04-19
16,Weiss Jason,Dir,S - Sale+OE,BZ,$6.94,"-36,000","-$249,840","2,519,405",-1%,2010-04-20 19:24:56,2010-04-16
17,Marquez Timothy,"CEO, 10%",S - Sale,VQ,$15.29,"-32,000","-$489,298","29,918,459",0%,2010-04-20 19:11:34,2010-04-19
18,Powell Curtis K,SVP,S - Sale,CPSS,$1.60,"-20,000","-$32,000","148,000",-12%,2010-04-20 19:08:44,2010-04-16
19,Fishback Daniel R,CEO,S - Sale+OE,DMAN,$6.37,"-75,000","-$477,675","441,125",-15%,2010-04-20 19:03:33,2010-04-20
20,Orr Dominic P,"Pres, CEO",S - Sale+OE,ARUN,$12.83,"-17,500","-$224,581","1,981,821",-1%,2010-04-20 18:56:53,2010-04-19
21,Buck John D,Dir,S - Sale,VVTV,$3.03,"-54,320","-$164,856","8,000",-87%,2010-04-20 18:41:47,2010-04-16
22,Muglia Robert L,SVP,S - Sale+OE,MSFT,$30.00,"-2,222,222","-$66,676,882","613,984",-78%,2010-04-20 18:33:11,2010-04-19
23,Investors of America Limited Partnership,10%,S - Sale,FPTB,$8.33,"-4,300","-$35,809","433,680",-1%,2010-04-20 18:33:02,2009-05-05
24,Daines Robert H,Dir,S - Sale,FC,$7.85,"-5,000","-$39,250","37,956",-12%,2010-04-20 18:28:48,2010-04-20
25,Lopez Alicia R,"VP, Corporate Affairs",S - Sale+OE,HAE,$60.00,"-30,867","-$1,852,020","10,791",-74%,2010-04-20 18:26:39,2010-04-16
26,Ward Michael J,"COB, Pres, CEO",S - Sale+OE,CSX,$54.57,"-50,000","-$2,728,250","372,619",-12%,2010-04-20 18:08:30,2010-04-16
27,Caldwell William S,"SVP - Drug Discovery, Dev.",S - Sale+OE,TRGT,$23.02,"-37,046","-$852,671","7,735",-83%,2010-04-20 18:06:27,2010-04-16
28,Fitzsimmons Ellen M,"SVP - Law, Public Affairs",S - Sale+OE,CSX,$54.22,"-26,666","-$1,445,793","216,490",-11%,2010-04-20 18:01:58,2010-04-16
