,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Qizhou Wu,CEO,S - Sale,CAAS,$19.00,"-2,788","-$52,978","1,615,136",0%,2010-06-03 21:47:24,2010-06-03
1,Forkin Patrick J.,SVP Corporate Development,S - Sale,DSTI,$1.68,"-9,931","-$16,700","50,323",-16%,2010-06-03 21:44:00,2010-06-01
2,Weiss Robert E,CTO,S - Sale,DSTI,$1.68,"-12,071","-$20,299","102,774",-11%,2010-06-03 21:42:57,2010-06-01
3,Ryde Magnus,CEO,S - Sale,DSTI,$1.68,"-5,649","-$9,499",60,-99%,2010-06-03 21:42:08,2010-06-01
4,Gso Crosstex Holdings LLC,10%,P - Purchase,XTEX,$9.24,"+62,700","+$579,515","696,600",+10%,2010-06-03 21:33:20,2010-06-01
5,Gso Crosstex Holdings LLC,10%,P - Purchase,XTEX,$9.24,"+62,700","+$579,515","696,600",+10%,2010-06-03 21:32:49,2010-06-01
6,Shapiro Lee,"Pres, Secretary",S - Sale+OE,MDRX,$18.56,"-150,000","-$2,784,000","370,680",-29%,2010-06-03 20:57:26,2010-06-01
7,David Morton,Dir,S - Sale,VG,$2.03,"-30,000","-$60,974","1,343,737",-2%,2010-06-03 20:54:17,2010-06-01
8,Sutton Nicholas J,CEO,S - Sale,REN,$12.41,"-15,000","-$186,093","1,043,518",-1%,2010-06-03 20:43:30,2010-06-01
9,Spink Katharine E.,"VP Operations, Regen Med Progs",S - Sale,GERN,$5.43,"-8,186","-$44,450","91,571",-8%,2010-06-03 20:41:38,2010-06-02
10,Lebkowski Jane,"SVP, CSO Regen Med",S - Sale,GERN,$5.43,"-10,617","-$57,650","196,891",-5%,2010-06-03 20:40:08,2010-06-02
11,Cook Scott D,"COB, Exec Committee",S - Sale+OE,INTU,$36.63,"-201,000","-$7,362,972","18,508,228",-1%,2010-06-03 20:37:09,2010-06-03
12,Behrs Melissa Kelly,SVP Oncology,S - Sale,GERN,$5.43,"-10,617","-$57,650","136,048",-7%,2010-06-03 20:37:02,2010-06-02
13,Earp David,"SVP Bus Dev, Chief Patnt Couns",S - Sale,GERN,$5.43,"-10,617","-$57,650","203,298",-5%,2010-06-03 20:35:45,2010-06-02
14,Greenwood David,"EVP, CFO",S - Sale,GERN,$5.43,"-14,746","-$80,071","259,998",-5%,2010-06-03 20:34:21,2010-06-02
15,Harari Eliyahou Et Al,"COB, CEO",S - Sale+OE,SNDK,$46.06,"-100,000","-$4,606,390","3,277,874",-3%,2010-06-03 20:33:27,2010-06-02
16,Okarma Thomas,"Pres, CEO",S - Sale,GERN,$5.43,"-18,874","-$102,486","437,060",-4%,2010-06-03 20:32:37,2010-06-02
17,Carson Tom,"EVP, WW Sales, Services",S - Sale+OE,ROVI,$37.13,"-15,208","-$564,698","13,500",-53%,2010-06-03 20:29:21,2010-06-01
18,Amoroso Alfred J,"Pres, CEO",S - Sale+OE,ROVI,$37.31,"-100,000","-$3,731,000","445,481",-18%,2010-06-03 20:27:06,2010-06-01
19,Barbier Remi,"CEO, COB, 10%",S - Sale,PTIE,$5.53,"-50,000","-$276,262","6,121,447",-1%,2010-06-03 20:23:16,2010-06-01
20,Burich Misha,"SVP, Research, Development",S - Sale+OE,ALTR,$24.00,"-20,000","-$480,000","33,506",-37%,2010-06-03 20:20:53,2010-06-03
21,Stine Robert A,"Pres , CEO",P - Purchase,TRC,$23.00,"+9,697","+$223,031","90,673",+12%,2010-06-03 20:19:36,2010-06-02
22,Lipps Randall A,"Pres, CEO",S - Sale,OMCL,$12.99,"-1,500","-$19,490","630,227",0%,2010-06-03 20:08:33,2010-06-01
23,Decherd Robert W,Dir,S - Sale,BLC,$7.07,"-60,000","-$423,942","5,260,203",-1%,2010-06-03 20:01:53,2010-06-02
24,Hammer Russell,"SVP, CFO",S - Sale,CROX,$10.35,"-5,400","-$55,863","96,326",-5%,2010-06-03 19:49:08,2010-06-01
25,Boling Paul F,"CFO, VP, Secretary, Treasurer",S - Sale,CRZO,$17.22,"-7,152","-$123,158","40,739",-15%,2010-06-03 19:48:12,2010-06-01
26,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$490.19,"-3,600","-$1,764,673","79,000",-4%,2010-06-03 19:46:48,2010-06-01
27,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$489.57,"-5,064","-$2,479,188","82,600",-6%,2010-06-03 19:45:42,2010-06-01
28,Fisher John Bradley,"VP, COO",S - Sale,CRZO,$17.21,"-5,199","-$89,467","51,057",-9%,2010-06-03 19:44:25,2010-06-01
29,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$489.18,"-5,430","-$2,656,271","87,664",-6%,2010-06-03 19:44:16,2010-06-01
30,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$488.84,"-5,945","-$2,906,125","93,094",-6%,2010-06-03 19:42:53,2010-06-01
31,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$488.57,"-8,055","-$3,935,426","99,039",-8%,2010-06-03 19:41:39,2010-06-01
32,Evans Gregory E,VP-Exploration,S - Sale,CRZO,$17.18,"-2,601","-$44,682","35,050",-7%,2010-06-03 19:40:47,2010-06-01
33,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$488.27,"-8,200","-$4,003,830","107,094",-7%,2010-06-03 19:40:09,2010-06-01
34,Johnson S P IV,"Pres, CEO",S - Sale,CRZO,$17.07,"-1,200","-$20,484","552,806",0%,2010-06-03 19:37:04,2010-06-02
35,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$488.00,"-6,842","-$3,338,912","115,294",-6%,2010-06-03 19:34:50,2010-06-01
36,Smith Richard H,VP - Land,S - Sale,CRZO,$17.14,"-3,741","-$64,136","19,792",-16%,2010-06-03 19:33:54,2010-06-01
37,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$487.59,"-6,382","-$3,111,826","122,136",-5%,2010-06-03 19:33:48,2010-06-01
38,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$487.14,"-5,176","-$2,521,447","128,518",-4%,2010-06-03 19:32:32,2010-06-01
39,Au Luen,CTO,S - Sale,SFSF,$22.01,"-6,000","-$132,086","152,456",-4%,2010-06-03 19:31:23,2010-06-01
40,Felt Bruce C. Jr.,CFO,S - Sale,SFSF,$22.02,"-10,000","-$220,249","35,824",-22%,2010-06-03 19:30:58,2010-06-01
41,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$486.70,"-5,950","-$2,895,845","133,694",-4%,2010-06-03 19:30:46,2010-06-01
42,Womack Randall J.,"CIO, VP, OPERATIONS",S - Sale+OE,SFSF,$21.99,"-12,000","-$263,860",0,-100%,2010-06-03 19:30:34,2010-06-01
43,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$485.92,"-5,874","-$2,854,287","139,644",-4%,2010-06-03 19:29:00,2010-06-01
44,Nackel John G.,Dir,P - Purchase,ENSG,$17.25,+153,"+$2,639","12,821",+1%,2010-06-03 19:28:53,2010-06-01
45,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$484.82,"-5,737","-$2,781,422","145,518",-4%,2010-06-03 19:27:11,2010-06-01
46,Brin Sergey,"Pres, Technology, 10%",S - Sale,GOOG,$484.03,"-7,400","-$3,581,782","151,255",-5%,2010-06-03 19:25:00,2010-06-01
47,Naddaf Esfandiar,"VP, Controller",S - Sale+OE,SNPS,$22.07,-419,"-$9,247",235,-64%,2010-06-03 19:23:18,2010-06-03
48,Brin Sergey,"Pres, Technology, 10%",S - Sale+OE,GOOG,$481.96,"-3,679","-$1,773,126","158,655",-2%,2010-06-03 19:22:41,2010-06-01
49,Arriola Dennis V,"EVP, CFO",P - Purchase,SPWRB,$11.41,"+15,000","+$171,197","20,000",+300%,2010-06-03 19:21:43,2010-06-01
50,Eastham Karin,Dir,S - Sale+OE,ILMN,$42.12,"-10,000","-$421,160","4,200",-70%,2010-06-03 19:19:35,2010-06-01
51,Nelson Zachary,"Pres, CEO",S - Sale,N,$13.83,"-25,000","-$345,680","1,261,854",-2%,2010-06-03 19:16:03,2010-06-01
52,McGeever James,CFO,S - Sale,N,$13.80,"-10,000","-$138,044","412,250",-2%,2010-06-03 19:15:44,2010-06-01
53,Goldberg Evan,"CTO, COB",S - Sale,N,$13.84,"-2,000","-$27,689","3,173,469",0%,2010-06-03 19:15:23,2010-06-01
54,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$488.94,-825,"-$403,371","51,464",-2%,2010-06-03 19:11:56,2010-06-01
55,Burns Mike,"VP, CFO, Treasurer",S - Sale+OE,VLTR,$24.00,"-6,250","-$150,000","5,584",-53%,2010-06-03 19:09:05,2010-06-03
56,Webster William M IV,Dir,S - Sale,AEA,$4.54,"-300,000","-$1,362,121","1,815,478",-14%,2010-06-03 19:05:15,2010-06-01
57,Zinberg Marina,10%,S - Sale,BIDZ,$1.64,"-1,739","-$2,852","6,530,516",0%,2010-06-03 19:05:03,2010-06-01
58,Zinberg David,"CEO, 10%",S - Sale,BIDZ,$1.64,-435,-$713,"2,949,003",0%,2010-06-03 19:04:33,2010-06-01
59,Hart Kevin T,CIO,S - Sale,CLWR,$8.00,"-22,408","-$179,264","302,592",-7%,2010-06-03 19:01:12,2010-06-02
60,Christianson Jeffrey A,"SVP, GC",S - Sale+OE,FFIV,$68.78,"-10,000","-$687,827","22,532",-31%,2010-06-03 18:58:42,2010-06-02
61,Para Daniel,"Dir, 10%",S - Sale,XPO,$1.40,"-4,100","-$5,740","3,441,901",0%,2010-06-03 18:52:03,2010-06-02
62,"Crestview Partners Gp, L.P.",10%,P - Purchase,FBCM,$4.06,"+206,077","+$836,983","17,152,205",+1%,2010-06-03 18:50:09,2010-06-01
63,Highbridge Capital Management LLC,10%,S - Sale,AMIE,$0.49,"-59,260","-$29,267","3,858,831",-2%,2010-06-03 18:49:04,2010-06-01
64,Daniel Para Investments LLC,10%,S - Sale,XPO,$1.40,"-4,100","-$5,740","3,441,901",0%,2010-06-03 18:44:30,2010-06-02
65,McAreavey Darin P,"VP, CFO",P - Purchase,RNIN,$1.26,"+3,700","+$4,667","13,700",+37%,2010-06-03 18:43:32,2010-06-03
66,Nelson Timothy S,"Pres, CEO",S - Sale+OE,MAPP,$14.41,"-30,000","-$432,325","23,963",-56%,2010-06-03 18:38:54,2010-06-01
67,Welch Mike,CEO,P - Purchase,XPO,$1.39,"+25,000","+$34,750","355,200",+8%,2010-06-03 18:37:07,2010-06-02
68,Gallagher Philip R,SVP,S - Sale,AVT,$29.26,"-1,500","-$43,890","43,994",-3%,2010-06-03 18:36:40,2010-05-10
69,Crovitz Charles K,Dir,S - Sale,PLCE,$49.00,"-4,300","-$210,700","49,117",-8%,2010-06-03 18:36:07,2010-06-03
70,"Crestview Partners (Cayman), L.P.",See footnotes (1)(2)(3),P - Purchase,FBCM,$4.06,"+206,077","+$836,983","17,152,205",+1%,2010-06-03 18:33:13,2010-06-01
71,Knudson Christopher N,"EVP, COO",S - Sale,NRIM,$17.00,-180,"-$3,060","30,425",-1%,2010-06-03 18:32:02,2010-06-01
72,Choucair Omar A,CFO,S - Sale+OE,DGIT,$42.05,"-15,000","-$630,750","5,561",-73%,2010-06-03 18:31:07,2010-06-02
73,Howe Kevin C,Dir,S - Sale+OE,DGIT,$41.93,"-2,500","-$104,825","10,199",-20%,2010-06-03 18:30:41,2010-06-01
74,Schulte Mark J,Dir,S - Sale,BKD,$17.41,"-2,500","-$43,525","490,463",-1%,2010-06-03 18:29:43,2010-06-01
75,Billig Erwin H,Vice COB,S - Sale+OE,TWI,$10.60,"-10,000","-$105,987","21,250",-32%,2010-06-03 18:23:01,2010-06-03
76,Mahon Paul A,"EVP, GC",S - Sale+OE,UTHR,$52.31,"-4,000","-$209,250","25,500",-14%,2010-06-03 18:22:46,2010-06-03
77,Cigarran Christopher,"VP, HR",S - Sale,HWAY,$14.06,"-15,000","-$210,900","137,763",-10%,2010-06-03 18:22:00,2010-06-01
78,Jeffs Roger,"Pres, COO",S - Sale+OE,UTHR,$51.95,"-8,000","-$415,566","22,617",-26%,2010-06-03 18:21:36,2010-06-03
79,Rothblatt Martine A,CEO,S - Sale+OE,UTHR,$51.19,"-28,948","-$1,481,783","567,132",-5%,2010-06-03 18:19:01,2010-06-01
80,Falcon Michael F,"SVP, Operations",S - Sale+OE,NTGR,$22.50,-500,"-$11,250","5,555",-8%,2010-06-03 18:17:42,2010-06-01
81,Ratnersalzberg Deborah,"Dir, 10%",S - Sale+OE,FCEA.,$13.06,"-1,625","-$21,224","1,458,742",0%,2010-06-03 18:16:51,2010-06-01
82,Ratner Ronald A,"EVP, 10%",S - Sale+OE,FCEA.,$13.06,"-6,650","-$86,857","276,431",-2%,2010-06-03 18:15:40,2010-06-01
83,Ratner Brian J,"EVP, 10%",S - Sale+OE,FCEA.,$13.06,"-3,175","-$41,469","944,579",0%,2010-06-03 18:14:34,2010-06-01
84,Hines Chris,"Pres, COO",S - Sale,CGI,$13.00,"-5,000","-$65,000","75,529",-6%,2010-06-03 18:14:20,2010-06-01
85,Ratner Charles A,"CEO, Pres, 10%",S - Sale+OE,FCEA.,$13.06,"-3,911","-$51,082","1,550,048",0%,2010-06-03 18:13:24,2010-06-01
86,Quain Mitchell I,Dir,S - Sale+OE,TWI,$10.84,"-5,625","-$60,976","141,625",-4%,2010-06-03 18:10:49,2010-06-03
87,Ghauri Najeeb,"COB, CEO",P - Purchase,NTWK,$0.79,"+5,000","+$3,950","1,538,546",0%,2010-06-03 18:10:28,2010-06-03
88,Drummond David C,"SVP, Corporate Development",S - Sale+OE,GOOG,$487.45,"-1,400","-$682,428","26,697",-5%,2010-06-03 18:06:52,2010-06-01
89,Johnson Roger L,Dir,P - Purchase,BBSI,$13.75,"+1,000","+$13,750","3,500",+40%,2010-06-03 18:04:47,2010-06-01
90,Salem Enrique T,"Pres, CEO",P - Purchase,SYMC,$13.98,"+20,000","+$279,685","375,561",+6%,2010-06-03 18:02:16,2010-06-01
91,Justesen Jon L,Dir,P - Purchase,BBSI,$13.75,"+1,000","+$13,750","13,177",+8%,2010-06-03 18:01:10,2010-06-01
92,Elarde Peter C,CMO,S - Sale,SFLY,$22.94,"-2,000","-$45,888","7,590",-21%,2010-06-03 18:00:08,2010-06-01
93,Lee Francis F,Dir,S - Sale+OE,SYNA,$29.53,"-10,000","-$295,300","148,337",-6%,2010-06-03 17:59:44,2010-06-01
94,Glickman Donald,Dir,S - Sale,MNRO,$39.05,"-25,000","-$976,356","726,610",-3%,2010-06-03 17:52:18,2010-06-01
95,Horowitz Mark,Dir,S - Sale,RMBS,$23.29,"-20,000","-$465,768","991,654",-2%,2010-06-03 17:50:49,2010-06-01
96,Defranco James,EVP,S - Sale,DISH,$20.89,"-100,000","-$2,089,000","7,388,710",-1%,2010-06-03 17:49:05,2010-06-01
97,Becker Leonard,Dir,S - Sale,PANL,$17.91,"-25,000","-$447,837","13,530",-65%,2010-06-03 17:48:43,2010-06-01
98,Brown Julia J,Chief Technical Officer,S - Sale+OE,PANL,$17.43,"-10,000","-$174,325","150,106",-6%,2010-06-03 17:48:21,2010-06-01
99,Hack Michael G,"GM OLED Lighting, Displays,VP",S - Sale+OE,PANL,$17.55,"-9,274","-$162,751","10,932",-46%,2010-06-03 17:47:59,2010-06-01
100,Shea James,EVP,S - Sale+OE,AZO,$192.54,"-16,100","-$3,099,918","3,006",-84%,2010-06-03 17:47:03,2010-06-03
101,Olsen Robert D,Corporate Development Officer,S - Sale,AZO,$192.09,"-26,656","-$5,120,225","26,932",-50%,2010-06-03 17:46:54,2010-06-03
102,Olsen Robert D,Corporate Development Officer,S - Sale+OE,AZO,$192.38,"-15,344","-$2,951,844","53,588",-22%,2010-06-03 17:46:48,2010-06-03
103,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$93.58,"-10,000","-$935,810","11,916,006",0%,2010-06-03 17:46:10,2010-06-03
104,Murabito John M,"EVP, HR, Services",S - Sale+OE,CI,$33.70,"-9,715","-$327,411","145,285",-6%,2010-06-03 17:45:43,2010-06-01
105,Orr Dominic P,"Pres, CEO",S - Sale+OE,ARUN,$13.29,"-17,500","-$232,503","1,981,821",-1%,2010-06-03 17:43:31,2010-06-01
106,Smith Margo,"VP, GC",S - Sale,VRGY,$9.81,-676,"-$6,632","28,140",-2%,2010-06-03 17:43:22,2010-06-02
107,Haynes Clayton J,"CFO, Treas. SVP Finance",S - Sale+OE,ACTG,$15.01,"-4,600","-$69,067","127,583",-3%,2010-06-03 17:42:51,2010-06-02
108,Smith Gordon L.K.,Pres - Pacific Region,S - Sale,KSP,$5.62,"-10,000","-$56,217","170,410",-6%,2010-06-03 17:39:25,2010-06-03
109,Smith Gordon L.K.,Pres - Pacific Region,S - Sale,KSP,$5.87,"-10,000","-$58,715","180,410",-5%,2010-06-03 17:37:45,2010-06-02
110,Stokes Celia M,"EVP, CMO",S - Sale+OE,LRN,$25.07,"-2,500","-$62,675","2,917",-46%,2010-06-03 17:36:41,2010-06-02
111,Smith Gordon L.K.,Pres - Pacific Region,S - Sale,KSP,$6.03,"-10,000","-$60,337","190,410",-5%,2010-06-03 17:36:11,2010-06-01
112,Throgmartin Jerry,"Exec COB, 10%",S - Sale+OE,HGG,$28.40,"-344,353","-$9,779,625","3,019,082",-10%,2010-06-03 17:35:13,2010-06-01
113,May Dennis,"Pres, CEO",S - Sale+OE,HGG,$28.40,"-144,316","-$4,098,574","1,111,418",-11%,2010-06-03 17:33:32,2010-06-01
114,Throgmartin Gregg W.,COO,S - Sale+OE,HGG,$28.40,"-123,197","-$3,498,795","1,820,779",-6%,2010-06-03 17:31:54,2010-06-01
115,Bailey Robert L,Dir,S - Sale+OE,PMCS,$8.07,"-25,000","-$201,831","35,191",-42%,2010-06-03 17:31:34,2010-06-01
116,Warmenhoven Daniel J,Exec COB,S - Sale+OE,NTAP,$38.50,"-50,000","-$1,925,000","2,798,884",-2%,2010-06-03 17:31:29,2010-06-02
117,Harris Parker,"EVP, Technology",S - Sale,CRM,$89.31,-467,"-$41,708","580,558",0%,2010-06-03 17:30:44,2010-06-03
118,Allen Richard R,CFO,P - Purchase,HCII,$6.30,+200,"+$1,260",450,+80%,2010-06-03 17:30:34,2010-06-02
119,Ranninger Rebecca,"EVP, Chief Human Resource Offi",S - Sale,SYMC,$14.07,"-16,900","-$237,783","144,499",-10%,2010-06-03 17:30:18,2010-06-01
