,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Lin Christiana L,GC,S - Sale,SCOR,$18.25,-600,"-$10,950","75,087",-1%,2010-07-26 21:46:32,2010-07-26
1,Abraham Magid M,"Pres, CEO",S - Sale,SCOR,$18.07,"-5,000","-$90,327","1,518,660",0%,2010-07-26 21:45:16,2010-07-26
2,Thornton Kenneth R,Dir,S - Sale,CYBS,$26.00,"-10,000","-$260,000",0,-100%,2010-07-26 20:47:45,2010-07-23
3,Novak Steven P,Dir,S - Sale,CYBS,$26.00,"-11,600","-$301,600",0,-100%,2010-07-26 20:47:30,2010-07-23
4,Donahue Robert E,Dir,S - Sale,CYBS,$26.00,"-17,416","-$452,816","10,000",-64%,2010-07-26 20:47:05,2010-07-22
5,Galen Douglas J,"SVP, BUS, CORP DEVELOPMENT",S - Sale+OE,SFLY,$25.94,"-23,085","-$598,887","31,522",-42%,2010-07-26 20:41:48,2010-07-23
6,Wattles Mark J,10%,S - Sale,BBI,$0.08,"-2,323,360","-$194,959","7,026,508",-25%,2010-07-26 20:34:55,2010-07-22
7,Crouch Matthew Wendel,CEO,S - Sale,GNXE,$0.01,"-8,800,000","-$88,000",0,-100%,2010-07-26 20:34:39,2010-07-01
8,Redman K. Sue,Dir,S - Sale,APOL,$50.00,"-2,015","-$100,750","10,375",-16%,2010-07-26 20:18:14,2010-07-23
9,Lyman Kevin H,"VP, HR",S - Sale+OE,ALTR,$28.80,"-10,000","-$288,000",0,-100%,2010-07-26 20:03:10,2010-07-26
10,Tague John P,EVP,S - Sale,UAUA,$22.62,"-54,320","-$1,228,718","6,500",-89%,2010-07-26 20:02:24,2010-07-22
11,Holly James C,"Pres, C.E.O.",S - Sale,BSRR,$12.40,"-3,500","-$43,400","512,376",-1%,2010-07-26 20:00:42,2010-07-26
12,Mikells Kathryn A,EVP - CFO,S - Sale+OE,UAUA,$22.63,"-29,500","-$667,625","28,482",-51%,2010-07-26 19:59:43,2010-07-22
13,Sperling Peter V,Vice Chrmn of the Board,S - Sale,APOL,$50.55,"-75,000","-$3,791,288","6,695,437",-1%,2010-07-26 19:53:54,2010-07-23
14,Fuchs Henry J,"EVP, Chief Medical Officer",S - Sale+OE,BMRN,$20.00,-833,"-$16,660","31,000",-3%,2010-07-26 19:52:41,2010-07-23
15,Elarde Peter C,CMO,S - Sale+OE,SFLY,$26.02,"-5,077","-$132,092","9,283",-35%,2010-07-26 19:50:46,2010-07-23
16,Sperling Peter V,Vice Chrmn of the Board,S - Sale,APOL,$46.56,"-20,000","-$931,180","6,770,437",0%,2010-07-26 19:50:39,2010-07-22
17,Ballin Robert,Dir,S - Sale,PCBK,$9.42,"-10,000","-$94,200","434,489",-2%,2010-07-26 19:48:17,2010-07-26
18,"Columbia Pacific Opportunity Fund, L.P.",10%,P - Purchase,BITS,$6.55,"+16,125","+$105,654","1,310,917",+1%,2010-07-26 19:47:15,2010-07-22
19,Womack Randall J.,"CIO, VP, OPERATIONS",S - Sale+OE,SFSF,$20.22,"-2,940","-$59,453","4,560",-39%,2010-07-26 19:44:59,2010-07-15
20,Larson James,"VP, GLOBAL ENTERPRISE SALES",S - Sale+OE,SFSF,$20.22,"-19,598","-$396,252","30,402",-39%,2010-07-26 19:44:19,2010-07-15
21,Albright Paul,"GM, SMB, CMO",S - Sale+OE,SFSF,$20.60,"-7,500","-$154,479",0,-100%,2010-07-26 19:43:50,2010-07-15
22,Flatley Jay T,"Pres, CEO",S - Sale,ILMN,$43.06,"-30,000","-$1,291,802","382,904",-7%,2010-07-26 19:40:06,2010-07-22
23,McDougall Duane Charles,Dir,P - Purchase,SFG,$37.50,"+1,000","+$37,500","2,560",+64%,2010-07-26 19:31:51,2010-07-23
24,Truchard James J,"Pres, 10%",S - Sale,NATI,$32.18,"-10,500","-$337,875","16,309,260",0%,2010-07-26 19:14:57,2010-07-26
25,Plofsky Jordan,"SVP, GM Penang Operation",S - Sale+OE,ALTR,$28.50,"-20,000","-$570,000","77,774",-20%,2010-07-26 19:13:36,2010-07-23
26,Kodosky Jeffrey L,Dir,S - Sale,NATI,$32.25,"-12,000","-$386,960","2,458,689",0%,2010-07-26 19:02:09,2010-07-26
27,Duce David W,Dir,P - Purchase,CASB,$0.39,"+2,000",+$779,"59,356",+3%,2010-07-26 18:59:57,2010-07-26
28,Nelson Carol K,"CEO, Pres",P - Purchase,CASB,$0.36,"+10,000","+$3,600","70,241",+17%,2010-07-26 18:58:54,2010-07-26
29,Hart John R,"Pres, CEO",P - Purchase,PICO,$32.72,+43,"+$1,410","26,111",0%,2010-07-26 18:42:12,2010-07-23
30,England Joseph W,Dir,P - Purchase,FMBI,$12.10,"+4,000","+$48,400","39,108",+11%,2010-07-26 18:41:29,2010-07-22
31,Lombardozzi Michael E,"EVP, Gen. Coun.and CAO",S - Sale+OE,PTP,$39.59,"-75,000","-$2,969,455","176,501",-30%,2010-07-26 18:04:13,2010-07-23
32,Hammond Gabriel Arce,"Dir, 10%",S - Sale,PSTR,$4.99,"-14,000","-$69,794","901,911",-2%,2010-07-26 17:52:47,2010-07-22
33,Gonzalez Jose R,Dir,P - Purchase,SBP,$12.69,"+14,531","+$184,398",0,-100%,2010-07-26 17:52:11,2010-07-23
34,Sisco Robynne,"CAO, Corporate Controller",S - Sale,VMW,$75.13,"-3,957","-$297,281","18,750",-17%,2010-07-26 17:45:13,2010-07-22
35,Henry Patrick C,"CEO, Pres",S - Sale,ENTR,$7.01,"-15,000","-$105,182","1,327,288",-1%,2010-07-26 17:39:23,2010-07-23
36,Pennant Capital Management LLC,10%,S - Sale,BFF,$0.31,"-60,001","-$18,600","7,433,840",-1%,2010-07-26 17:39:22,2010-07-23
37,Rhoades M Ann,Dir,S - Sale,JBLU,$6.45,"-4,730","-$30,485","103,036",-4%,2010-07-26 17:39:08,2010-07-23
38,Kosh Mitchell Alan,"SVP, HR",S - Sale,RL,$80.00,-338,"-$27,040","1,690",-17%,2010-07-26 17:37:48,2010-07-26
39,Hudson Leslie,Former CEO,S - Sale+OE,AVII,$1.80,"-205,400","-$369,720","384,559",-35%,2010-07-26 17:37:46,2010-07-23
40,Nooyi Indra K,"COB, CEO",S - Sale+OE,PEP,$64.48,"-572,293","-$36,899,392","449,356",-56%,2010-07-26 17:32:55,2010-07-22
