,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Howard Alan H,Dir,S - Sale+OE,MOV,$11.55,"-6,000","-$69,306","13,640",-31%,2010-10-14 21:49:04,2010-10-13
1,"Naphtha Holding, Ltd",10%,P - Purchase,ISRL,$56.00,+50,"+$2,800","1,423,140",0%,2010-10-14 21:34:00,2010-09-16
2,McCarten William W,Dir,S - Sale,DRH,$10.51,"-40,000","-$420,325","469,586",-8%,2010-10-14 21:11:43,2010-10-13
3,Orpin Tristan,"SVP, Chief Commercial Offic",S - Sale+OE,ILMN,$49.20,"-13,824","-$680,160","32,246",-30%,2010-10-14 20:46:42,2010-10-12
4,Ortigas-Wedekind Marga,"VP, Marketing",S - Sale+OE,OMCL,$12.85,-750,"-$9,638","43,700",-2%,2010-10-14 20:11:21,2010-10-12
5,Fisher Doris F,Honorary Director,S - Sale,GPS,$19.09,"-2,000,000","-$38,184,500","57,573,985",-3%,2010-10-14 20:01:27,2010-10-13
6,Vadon Mark C,Exec COB,S - Sale+OE,NILE,$45.07,-971,"-$43,763","359,933",0%,2010-10-14 19:53:46,2010-10-12
7,Widmer Kurt R,"Dir, 10%",S - Sale,HOOK,$6.52,"-13,300","-$86,655","1,878,281",-1%,2010-10-14 19:50:15,2010-10-13
8,Black J Brandon,"Pres, CEO",S - Sale+OE,ECPG,$18.00,"-3,400","-$61,200","123,806",-3%,2010-10-14 19:42:02,2010-10-13
9,Miau Matthew,Dir,S - Sale,SNX,$28.60,"-20,000","-$572,073","11,029,516",0%,2010-10-14 18:58:51,2010-10-13
10,Berkshire Hathaway Inc,10%,S - Sale,MCO,$27.65,"-370,146","-$10,234,222","28,503,610",-1%,2010-10-14 18:55:05,2010-10-12
11,Larocque Peter,"Pres, U.S. Distribution",S - Sale+OE,SNX,$28.75,"-20,000","-$575,000","37,786",-35%,2010-10-14 18:53:14,2010-10-13
12,Hague Douglas,COO,S - Sale,CCTC,$0.06,"-92,600","-$5,093","8,344,332",-1%,2010-10-14 18:35:49,2010-10-05
13,Blair Amy M,SVP,S - Sale,LBTY,$31.75,"-57,420","-$1,823,254","70,138",-45%,2010-10-14 18:34:21,2010-10-12
14,Dvorak Bernard G,"SVP, Co-CFO",S - Sale,LBTY,$31.75,"-57,420","-$1,823,254","70,138",-45%,2010-10-14 18:34:00,2010-10-12
15,McGinley Mark D,"SVP, GC,, Sec.",S - Sale+OE,STE,$34.50,"-25,000","-$862,500","21,908",-53%,2010-10-14 18:33:40,2010-10-13
16,Musselman Gene,"Pres, COO--UPC Broadband",S - Sale,LBTY,$31.75,"-132,429","-$4,204,881","62,943",-68%,2010-10-14 18:30:49,2010-10-12
17,Totusek Jeffrey P,"VP CONTROLLER, CAO UPC",S - Sale,UNP,$86.00,"-1,132","-$97,352","47,894",-2%,2010-10-14 18:30:32,2010-10-13
18,Poole Gregory I,EVP Chief Supply Chain Officer,S - Sale+OE,TLB,$10.29,"-30,907","-$318,033","82,100",-27%,2010-10-14 18:30:26,2010-10-12
19,Hastings Reed,CEO,S - Sale+OE,NFLX,$153.83,"-10,000","-$1,538,300","1,280,799",-1%,2010-10-14 18:27:58,2010-10-14
20,Croan Gerald,EVP,S - Sale,ICFI,$26.00,"-10,000","-$260,000","27,890",-26%,2010-10-14 18:27:53,2010-10-13
21,Bunka Christopher,"COB, CEO, 10%",P - Purchase,ENRT,$0.30,"+15,000","+$4,479","2,863,333",+1%,2010-10-14 18:27:29,2010-10-13
22,Pearl David N,EVP,S - Sale+OE,EPHC,$12.97,"-20,500","-$265,885","819,922",-2%,2010-10-14 18:20:52,2010-10-13
23,Hemmer J Michael,"SVP LAW, GC",S - Sale+OE,UNP,$85.69,"-75,000","-$6,426,870","133,466",-36%,2010-10-14 18:09:59,2010-10-13
24,Kearns Joseph J,Dir,S - Sale,ELRC,$14.80,"-2,000","-$29,600","10,203",-16%,2010-10-14 18:08:49,2010-10-14
25,Lozier Paul F,Dir,S - Sale,OPTT,$5.73,"-4,000","-$22,910","10,088",-28%,2010-10-14 18:06:56,2010-10-12
26,Taylor Wayne Kent,"COB of Company, Board, 10%",S - Sale,TXRH,$15.28,"-516,867","-$7,896,245","20,423,165",-2%,2010-10-14 18:02:48,2010-10-12
27,Naples Ronald J,Dir,S - Sale,KWR,$36.50,"-15,000","-$547,500","173,160",-8%,2010-10-14 17:59:27,2010-10-13
28,Cohen Isaac,"COB, CEO, 10%",P - Purchase,BNVI,$1.01,"+15,000","+$15,153","1,943,619",+1%,2010-10-14 17:59:07,2010-10-13
29,Page Lawrence,"Pres, Products, Asst. Secty, 10%",S - Sale+OE,GOOG,$545.34,"-27,778","-$15,148,353","215,000",-11%,2010-10-14 17:56:46,2010-10-13
30,Ta Associates Inc,See General Remarks,S - Sale,PCS,$10.75,"-226,668","-$2,437,017","23,523,361",-1%,2010-10-14 17:55:27,2010-10-12
31,Page Lawrence,"Pres, Products, Asst. Secty, 10%",S - Sale+OE,GOOG,$541.86,"-27,778","-$15,051,831","215,000",-11%,2010-10-14 17:55:00,2010-10-12
32,Ta Associates Inc,See General Remarks,S - Sale,PCS,$10.75,"-6,432","-$69,154","670,265",-1%,2010-10-14 17:54:43,2010-10-12
33,Burke Peter A,"SVP, Chief Tech. Officer",S - Sale+OE,STE,$34.50,"-5,000","-$172,521","17,922",-22%,2010-10-14 17:51:31,2010-10-13
