,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Turner Eric M,Dir,S - Sale,SGMS,$14.70,"-4,120","-$60,544",0,-100%,2010-03-16 21:43:29,2010-03-09
1,Jakubaitis Frank,"CEO, 10%",S - Sale,WECS,$0.25,"-913,533","-$228,383","78,098,467",-1%,2010-03-16 21:34:15,2009-12-15
2,Blackstone Holdings II L.P.,10%,P - Purchase,VSI,$17.00,"+237,669","+$4,040,373","13,882",-106%,2010-03-16 21:27:12,2009-11-02
3,Blackstone Holdings II L.P.,10%,S - Sale+OE,VSI,$15.75,"-1,402,984","-$22,102,459","13,882",-99%,2010-03-16 21:27:12,2009-11-02
4,Johnson Glenn S,"EVP, FINANCE, CFO",S - Sale+OE,ALK,$40.22,"-59,429","-$2,390,420","25,662",-70%,2010-03-16 21:15:38,2010-03-12
5,Phronesis Partners L P,10%,S - Sale,QMDT,$0.88,"-23,000","-$20,140","13,341,986",0%,2010-03-16 21:08:51,2010-02-22
6,Nesmith Brian M,"Pres, CEO",S - Sale+OE,BCSI,$31.78,"-77,502","-$2,463,245","654,627",-11%,2010-03-16 21:08:16,2010-03-12
7,Jonas Gary F.,Dir,S - Sale,TLCVQ,$0.08,"-86,858","-$7,067",0,-100%,2010-03-16 21:03:40,2010-03-08
8,Richter David J,"EVP, Bus, Legal Affairs, GC",S - Sale+OE,DIVX,$7.06,"-6,250","-$44,094","29,628",-17%,2010-03-16 21:02:11,2010-03-15
9,Gendell Jeffrey L Et Al,10%,S - Sale+OE,WLB,$13.33,"-5,400","-$71,982","1,538,200",0%,2010-03-16 21:00:33,2010-03-12
10,Walsh B. Lynn,EVP,S - Sale,INET,$8.48,"-8,000","-$67,864","498,842",-2%,2010-03-16 20:58:12,2010-03-12
11,Rosenblum Joseph,CTO,S - Sale,INET,$8.47,"-12,500","-$105,875","92,500",-12%,2010-03-16 20:57:45,2010-03-12
12,Morita Lisa E,COO,S - Sale,INET,$8.47,"-6,000","-$50,820","114,875",-5%,2010-03-16 20:57:00,2010-03-12
13,Hammer Russell,"SVP, CFO",S - Sale+OE,CROX,$7.58,"-26,563","-$201,330","110,059",-19%,2010-03-16 20:56:54,2010-03-12
14,Hoover Charles E,CMO,S - Sale,INET,$8.47,"-1,000","-$8,470","315,626",0%,2010-03-16 20:54:25,2010-03-12
15,Friedman Scott A,CFO,S - Sale,INET,$8.47,"-3,500","-$29,645","85,131",-4%,2010-03-16 20:53:24,2010-03-12
16,Zumwalt Leanne M,VP - Investor Relations,S - Sale+OE,DVA,$62.40,"-2,598","-$162,124",855,-75%,2010-03-16 20:45:04,2010-03-12
17,Shapiro David T,Chief Compliance Officer,S - Sale+OE,DVA,$62.25,"-2,152","-$133,968","1,157",-65%,2010-03-16 20:44:28,2010-03-12
18,Kautz Robert F,"EVP, CFO",S - Sale+OE,NDN,$16.89,"-9,500","-$160,408","36,191",-21%,2010-03-16 20:43:33,2010-03-15
19,Seidman Lawrence B,"Dir, 10%",P - Purchase,CNBC,$9.09,+484,"+$4,399","3,084,578",0%,2010-03-16 20:39:09,2010-03-12
20,O'Donnell Mark Sean,"SVP, Global Ops, Services",S - Sale,LIFE,$52.74,"-5,739","-$302,654","8,974",-39%,2010-03-16 20:34:14,2010-03-12
21,Miau Matthew,Dir,S - Sale,SNX,$30.55,"-15,460","-$472,355","11,220,744",0%,2010-03-16 20:33:52,2010-03-12
22,Chasen Michael L,"CEO, Pres",S - Sale+OE,BBBB,$41.37,"-110,915","-$4,588,430","144,678",-43%,2010-03-16 20:33:46,2010-03-15
23,Braniff John Kevin,Dir,P - Purchase,FTWR,$4.04,"+16,000","+$64,685","35,451",+82%,2010-03-16 20:31:02,2010-03-12
24,Aspatore Walter J,Dir,P - Purchase,MEI,$9.95,"+3,000","+$29,850","15,000",+25%,2010-03-16 20:30:31,2010-03-16
25,O'Donnell Mark Sean,"SVP, Global Ops, Services",S - Sale,LIFE,$52.62,"-16,432","-$864,698","14,713",-53%,2010-03-16 20:30:18,2010-03-12
26,Small Matthew H,Chief Business Officer,S - Sale+OE,BBBB,$41.78,"-50,694","-$2,118,147","64,750",-44%,2010-03-16 20:29:33,2010-03-12
27,Solomon Douglas P.,"SVP, GC, Sec.",S - Sale,N,$14.00,-200,"-$2,800","82,278",0%,2010-03-16 20:28:48,2010-03-12
28,Stevens Terry L,"VP, CFO",S - Sale+OE,HIW,$31.33,"-17,857","-$559,460","107,847",-14%,2010-03-16 20:24:59,2010-03-12
29,Miller Jeffrey Douglas,"GC, Sec.",S - Sale+OE,HIW,$31.32,"-4,000","-$125,280","48,023",-8%,2010-03-16 20:23:41,2010-03-12
30,Kaplan Lawrence S,Dir,S - Sale+OE,HIW,$30.96,"-8,738","-$270,516","9,845",-47%,2010-03-16 20:22:46,2010-03-15
31,Bless Michael A,"EVP, CFO",S - Sale,CENX,$14.76,"-6,468","-$95,468","83,661",-7%,2010-03-16 20:22:26,2010-03-16
32,O'Donnell Mark Sean,"SVP, Global Ops, Services",S - Sale+OE,LIFE,$52.63,"-7,836","-$412,386","31,145",-20%,2010-03-16 20:21:30,2010-03-12
33,Lowe Kenneth A,VP of Strategic Marketing,S - Sale+OE,SIGM,$12.18,"-18,334","-$223,358",0,-100%,2010-03-16 20:14:14,2010-03-11
34,Merritt Robert Stephen,Dir,P - Purchase,COSI,$0.50,"+50,000","+$25,000","306,393",+20%,2010-03-16 20:12:25,2010-03-15
35,Hanning Franz S,Pres CEO Wyndham Vac. Own.,S - Sale,WYN,$25.00,"-63,088","-$1,577,200","393,604",-14%,2010-03-16 20:07:53,2010-03-12
36,Kodosky Jeffrey L,Dir,S - Sale,NATI,$33.34,"-20,000","-$666,898","2,766,689",-1%,2010-03-16 20:06:16,2010-03-15
37,Feldstein Paul J,Dir,S - Sale+OE,ODSY,$17.52,"-15,000","-$262,847","12,500",-55%,2010-03-16 19:47:18,2010-03-12
38,Taylor Bernard J,Co-Vice COB,S - Sale,EVR,$32.44,"-108,800","-$3,529,287","1,112,922",-9%,2010-03-16 19:44:10,2010-03-12
39,Mashouf Manny,"COB, CEO, 10%",S - Sale,BEBE,$9.21,"-100,000","-$921,000","47,657,657",0%,2010-03-16 19:42:45,2010-03-15
40,Bayha Betsy E,"SVP, GC",S - Sale+OE,BCSI,$31.66,"-9,351","-$296,013","18,015",-34%,2010-03-16 19:39:15,2010-03-12
41,Popovits Kimberly J,"Pres, CEO",S - Sale,GHDX,$19.45,"-20,000","-$389,084","288,116",-6%,2010-03-16 19:37:10,2010-03-15
42,Browne F Sedgwick,Dir,P - Purchase,AGII,$30.49,"+1,000","+$30,493","2,732",+58%,2010-03-16 19:35:46,2010-03-12
43,Copperman Harold D,Dir,P - Purchase,IDSY,$3.00,"+10,000","+$30,000","63,489",+19%,2010-03-16 19:31:26,2010-03-12
44,Odonovan James J,Dir,S - Sale+OE,NYB,$16.54,"-35,000","-$578,900","1,190,972",-3%,2010-03-16 19:30:18,2010-03-12
45,Anastasio Frank W.,"SVP - Sales, Marketing",S - Sale+OE,ODSY,$17.65,"-33,750","-$595,688","4,397",-88%,2010-03-16 19:30:09,2010-03-15
46,Aryeh Jason,Dir,S - Sale,NABI,$5.93,"-16,600","-$98,374","370,820",-4%,2010-03-16 19:21:57,2010-03-12
47,Long Dale,"Pres, CEO, 10%",S - Sale,EVCA,$0.39,"-266,890","-$102,859","14,265,576",-2%,2010-03-16 19:21:01,2010-03-15
48,Goldsmith Russell D,"Pres, CEO, 10%",S - Sale+OE,CYN,$53.33,"-16,000","-$853,347","3,447,890",0%,2010-03-16 19:20:37,2010-03-15
49,Balakrishnan Balu,"Pres, CEO",S - Sale+OE,POWI,$39.96,"-22,200","-$887,150","312,094",-7%,2010-03-16 19:18:30,2010-03-15
50,Bell Derek,VP of Engineering,S - Sale+OE,POWI,$39.75,"-3,000","-$119,257","4,650",-39%,2010-03-16 19:18:19,2010-03-15
51,Roeschlein Bill,CFO,S - Sale+OE,POWI,$40.00,"-1,000","-$40,000","1,208",-45%,2010-03-16 19:18:06,2010-03-15
52,Bailey Doug,VP Marketing,S - Sale+OE,POWI,$40.00,"-2,000","-$80,000",0,-100%,2010-03-16 19:17:55,2010-03-15
53,Yarbenet William M.,Chief Credit Officer,P - Purchase,PRWT,$0.44,"+11,363","+$5,000","16,363",+227%,2010-03-16 19:17:48,2010-03-15
54,Watkins Rickar D,Dir,P - Purchase,PRWT,$0.33,"+147,727","+$48,251","212,776",+227%,2010-03-16 19:17:34,2010-03-15
55,Patterson James L,Dir,P - Purchase,PRWT,$0.44,"+15,909","+$7,000","31,464",+102%,2010-03-16 19:17:21,2010-03-15
56,Pargeter Brian R,Dir,P - Purchase,PRWT,$0.44,"+350,000","+$154,000","453,815",+337%,2010-03-16 19:17:17,2010-03-15
57,Huycke Patrick G,Dir,P - Purchase,PRWT,$0.44,"+500,412","+$220,181","709,670",+239%,2010-03-16 19:16:47,2010-03-15
58,Carlyle John K,Dir,S - Sale+OE,ODSY,$17.52,"-16,840","-$295,096","12,500",-57%,2010-03-16 19:16:46,2010-03-12
59,Hoffbuhr Dennis N,Dir,P - Purchase,PRWT,$0.43,"+210,440","+$90,295","270,860",+348%,2010-03-16 19:16:28,2010-03-15
60,Hieb Richard R,"Sr. EX VP, COO",P - Purchase,PRWT,$0.44,"+29,600","+$13,024","122,173",+32%,2010-03-16 19:16:14,2010-03-15
61,Fowler Michael D,"EVP, CFO",P - Purchase,PRWT,$0.44,"+23,000","+$10,120","27,845",+475%,2010-03-16 19:15:59,2010-03-15
62,Ford James M,Pres,P - Purchase,PRWT,$0.44,"+113,636","+$50,000","127,465",+822%,2010-03-16 19:15:51,2010-03-15
63,Duke John A,Dir,P - Purchase,PRWT,$0.44,"+1,403,905","+$617,718","2,869,769",+96%,2010-03-16 19:15:30,2010-03-15
64,Dickerson John B,Dir,P - Purchase,PRWT,$0.44,"+340,909","+$150,000","465,198",+274%,2010-03-16 19:15:13,2010-03-15
