,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Biglari, Sardar","COB, CEO, 10%",P - Purchase,BH,$299.35,"+20,020","+$5,992,994","161,977",+14%,2010-06-09 20:26:24,2010-06-08
1,"Biglari, Sardar","COB, CEO",P - Purchase,BH,$289.47,"+21,000","+$6,078,851","146,332",+17%,2010-06-09 20:24:49,2010-06-07
2,French Gregory M,COO,P - Purchase,OCLS,$2.02,"+3,076","+$6,223","49,740",+7%,2010-06-09 20:20:48,2010-06-07
3,Steel Partners II LP,10%,P - Purchase,ADPT,$3.00,"+717,959","+$2,155,014","25,711,153",+3%,2010-06-09 20:20:31,2010-06-07
4,Chang Kuo Wei Herbert,Dir,S - Sale+OE,MRVL,$18.45,"-40,000","-$738,036",0,-100%,2010-06-09 19:47:52,2010-06-07
5,Clarke Heath B,"CEO, COB",S - Sale+OE,LOCM,$7.39,"-23,611","-$174,428","268,036",-8%,2010-06-09 19:37:34,2010-06-07
6,Adler Robert K,SVP of Admissions,S - Sale,UTI,$22.34,-171,"-$3,819","18,030",-1%,2010-06-09 19:31:05,2010-06-08
7,Bradley Charles E Jr,"CEO, Pres",P - Purchase,CPSS,$1.46,"+5,000","+$7,300","7,600",+192%,2010-06-09 19:27:35,2010-06-07
8,Riedl Robert E,"SVP, CIO",P - Purchase,CPSS,$1.40,"+2,000","+$2,790","6,225",+47%,2010-06-09 19:19:17,2010-06-08
9,Gallahue Kieran,CEO,S - Sale+OE,RMD,$64.32,"-5,000","-$321,600","3,224",-61%,2010-06-09 19:18:01,2010-06-07
10,Fritz Jeffrey P,"SVP, CFO",P - Purchase,CPSS,$1.42,"+10,000","+$14,214","10,000",New,2010-06-09 19:11:08,2010-06-07
11,Goldberg Evan,"CTO, COB",S - Sale,N,$13.46,"-2,000","-$26,915","3,170,093",0%,2010-06-09 19:10:49,2010-06-07
12,Balmuth Michael,"Vice COB, CEO",S - Sale+OE,ROST,$53.30,"-26,000","-$1,385,743","523,470",-5%,2010-06-09 19:05:57,2010-06-08
13,Tutor Ronald N,"COB, CEO, 10%",S - Sale,TPC,$16.68,"-600,000","-$10,008,000","20,456,155",-3%,2010-06-09 19:05:42,2010-06-09
14,Ronald N. Tutor Separate Property Trust,10%,S - Sale,TPC,$16.68,"-600,000","-$10,008,000","18,772,900",-3%,2010-06-09 19:02:25,2010-06-09
15,Caruthers Marvin H,Dir,S - Sale,ARRY,$3.12,"-1,650","-$5,148","449,234",0%,2010-06-09 18:59:05,2010-06-08
16,Navin Peter,"SVP, HR",S - Sale,SFLY,$23.10,"-4,037","-$93,245",0,-100%,2010-06-09 18:54:52,2010-06-07
17,Briens Frederic,COO,S - Sale,BPZ,$4.38,"-54,000","-$236,520","757,828",-7%,2010-06-09 18:54:46,2010-06-08
18,Briens Frederic,COO,S - Sale,BPZ,$4.50,"-46,000","-$207,000","711,828",-6%,2010-06-09 18:54:23,2010-06-09
19,McCormick Dan,"SVP, Products, Services",S - Sale,SFLY,$23.12,"-3,573","-$82,591","3,445",-51%,2010-06-09 18:53:57,2010-06-07
20,Hodder Broady R,"SVP, Gen. Counsel, Secretary",S - Sale,CLWR,$7.93,"-3,500","-$27,755","129,196",-3%,2010-06-09 18:50:40,2010-06-07
21,Thierer Mark,"Pres, CEO",S - Sale+OE,SXCI,$71.61,"-1,205","-$86,290","25,665",-4%,2010-06-09 18:48:13,2010-06-08
22,Romza John,"Chief Tech Officer, EVP",S - Sale+OE,SXCI,$71.61,-252,"-$18,046","57,569",0%,2010-06-09 18:46:09,2010-06-08
23,Hughes Eugene L,Dir,S - Sale,NATR,$10.58,"-3,566","-$37,728","1,233,402",0%,2010-06-09 18:45:26,2010-06-07
24,Bahl Romil,"Pres, CEO",P - Purchase,PRGX,$3.61,"+5,000","+$18,050","456,001",+1%,2010-06-09 18:43:25,2010-06-08
25,Marquez Timothy,"CEO, 10%",S - Sale,VQ,$15.28,"-37,250","-$569,071","29,670,009",0%,2010-06-09 18:42:38,2010-06-07
26,Park Jeffrey G,"CFO, EVP",S - Sale+OE,SXCI,$71.61,-485,"-$34,731","1,702",-22%,2010-06-09 18:42:21,2010-06-08
27,Decherd Robert W,Dir,S - Sale,BLC,$6.56,"-24,000","-$157,411","345,650",-6%,2010-06-09 18:40:59,2010-06-07
28,Ricks Mary,"VC of Kennedy-Wilson, Inc.",S - Sale,KWIC,$11.00,"-6,200","-$68,210","1,096,861",-1%,2010-06-09 18:40:14,2010-06-07
29,Engel Alison K,"SVP, CFO, Treasurer",S - Sale+OE,AHC,$7.18,"-4,700","-$33,740","1,070",-81%,2010-06-09 18:39:27,2010-06-07
30,Michelson Jack,Dir,S - Sale+OE,WPI,$42.18,"-22,001","-$928,051","15,000",-59%,2010-06-09 18:25:22,2010-06-08
31,Headley Todd P,CFO,S - Sale+OE,FIRE,$18.99,"-5,000","-$94,930","51,830",-9%,2010-06-09 18:24:20,2010-06-07
32,Berman Clifford E,"SVP, GC",S - Sale+OE,SXCI,$71.61,-115,"-$8,235",271,-30%,2010-06-09 18:22:48,2010-06-08
33,Gso Crosstex Holdings LLC,10%,P - Purchase,XTEX,$9.94,"+75,000","+$745,500","771,600",+11%,2010-06-09 18:22:15,2010-06-07
34,Gso Crosstex Holdings LLC,10%,P - Purchase,XTEX,$9.94,"+75,000","+$745,500","771,600",+11%,2010-06-09 18:21:18,2010-06-07
35,Bennof Mike H,"EVP, Healthcare Info Tech",S - Sale+OE,SXCI,$71.61,-267,"-$19,120","42,077",-1%,2010-06-09 18:18:59,2010-06-08
36,Schulte Paul J,Dir,S - Sale,SPPR,$1.50,"-10,000","-$15,000","959,221",-1%,2010-06-09 18:18:30,2010-06-08
37,Smith Barbara,Dir,P - Purchase,WFSL,$16.49,"+1,000","+$16,490","4,000",+33%,2010-06-09 18:16:24,2010-06-07
38,"Firefly Value Partners, LP",10%,P - Purchase,TMCVP,$0.68,"+63,000","+$42,660","857,975",+8%,2010-06-09 18:04:39,2010-06-07
39,Ward Elizabeth S,Dir,P - Purchase,NBBC,$3.98,+125,+$498,"23,382",+1%,2010-06-09 18:04:21,2010-05-21
40,Johnson Ronald M,Dir,P - Purchase,AKRX,$2.85,"+35,000","+$99,750","95,000",+58%,2010-06-09 18:02:29,2010-06-07
41,Barbieri Richard L,Dir,S - Sale,RLH,$5.90,"-10,000","-$59,039","337,962",-3%,2010-06-09 17:56:21,2010-06-08
42,Weagley Anthony,"Pres, CEO",P - Purchase,CNBC,$7.14,+50,+$357,"23,044",0%,2010-06-09 17:54:43,2010-06-07
