,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Yang Hongli,VP of Engineering,S - Sale+OE,OVTI,$23.59,"-13,000","-$306,657","5,269",-71%,2010-10-05 21:30:38,2010-10-05
1,Hilger James K,Chief Accounting Officer,S - Sale+OE,DVA,$69.16,"-1,224","-$84,652","4,500",-21%,2010-10-05 21:24:02,2010-10-01
2,Saul B Francis II,"CEO, 10%",P - Purchase,BFS,$42.00,+500,"+$21,000","6,526,863",0%,2010-10-05 20:57:54,2010-10-04
3,Marquez Timothy,"CEO, 10%",S - Sale,VQ,$19.56,"-18,750","-$366,838","29,280,459",0%,2010-10-05 20:53:18,2010-10-04
4,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale,GOOG,$526.73,-47,"-$24,756","3,518",-1%,2010-10-05 20:52:44,2010-10-01
5,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$526.13,-298,"-$156,788","47,422",-1%,2010-10-05 20:51:20,2010-10-01
6,Schafer Glenn S,Dir,S - Sale,JNS,$10.87,-437,"-$4,750","20,908",-2%,2010-10-05 20:38:13,2010-10-04
7,Pennington Brooks III,Dir,S - Sale+OE,CENT,$10.51,"-1,234","-$12,969","397,064",0%,2010-10-05 20:37:27,2010-10-05
8,Golsen Family LLC,10%,S - Sale+OE,LXU,$19.04,"-100,000","-$1,903,844","2,440,030",-4%,2010-10-05 20:28:37,2010-10-01
9,Golsen Steven,10%,S - Sale+OE,LXU,$19.04,"-4,323","-$82,303","648,443",-1%,2010-10-05 20:26:35,2010-10-01
10,Jefferies Graham,"Pres, COO",P - Purchase,ERI,$0.96,"+1,572","+$1,513","2,446",+180%,2010-10-05 20:26:13,2010-10-01
11,Kaye Randall,"SVP, Chief Medical Officer",S - Sale,AVNR,$3.23,"-10,000","-$32,269","239,536",-4%,2010-10-05 20:25:23,2010-10-05
12,Golsen Barry H,"Pres, COO, 10%",S - Sale+OE,LXU,$19.04,"-4,323","-$82,303","692,950",-1%,2010-10-05 20:25:20,2010-10-01
13,Rappaport Linda F,10%,S - Sale+OE,LXU,$19.04,"-4,322","-$82,284","568,560",-1%,2010-10-05 20:23:55,2010-10-01
14,Orban Paul W,"SVP, Corporate Controller",S - Sale,DISH,$19.35,-300,"-$5,805","1,822",-14%,2010-10-05 20:23:35,2010-10-01
15,Golsen Jack E,"COB, CEO, 10%",S - Sale+OE,LXU,$19.04,"-100,000","-$1,903,844","2,903,756",-3%,2010-10-05 20:19:44,2010-10-01
16,Hunt John M,Dir,S - Sale,CVGW,$22.00,-752,"-$16,544","44,248",-2%,2010-10-05 20:11:19,2010-10-01
17,McGeever James,COO,S - Sale,N,$23.45,"-10,000","-$234,515","369,275",-3%,2010-10-05 20:09:31,2010-10-01
18,Brovarone Dennis,Dir,S - Sale+OE,PURE,$2.35,"-30,000","-$70,596","255,141",-11%,2010-10-05 20:01:48,2010-10-01
19,Mak Capital One LLC,10%,P - Purchase,AGYS,$6.70,"+134,699","+$902,047","4,919,167",+3%,2010-10-05 20:00:25,2010-10-01
20,Carson Tom,"EVP, WW Sales, Services",S - Sale+OE,ROVI,$50.68,"-1,041","-$52,758","13,500",-7%,2010-10-05 19:58:45,2010-10-01
21,Henig Yair Steve,Chief Scientific Officer,S - Sale+OE,HLF,$61.00,"-1,804","-$110,044","9,776",-16%,2010-10-05 19:57:55,2010-10-05
22,Rahn William,"SVP , Mg Dir. - Asia Pacific",S - Sale+OE,HLF,$60.65,"-6,260","-$379,699","3,780",-62%,2010-10-05 19:55:58,2010-10-01
23,Amoroso Alfred J,"Pres, CEO",S - Sale+OE,ROVI,$49.33,"-200,000","-$9,866,000","262,479",-43%,2010-10-05 19:55:48,2010-10-04
24,Tague John P,EVP,S - Sale+OE,UAL,$24.42,"-129,334","-$3,158,336",0,-100%,2010-10-05 19:51:32,2010-10-01
25,Lowenstein Arnold J,"EVP, Chief Strategy Officer",S - Sale+OE,CRAI,$17.66,"-3,158","-$55,766","46,970",-6%,2010-10-05 19:50:34,2010-10-04
26,Mikells Kathryn A,EVP - CFO,S - Sale+OE,UAL,$24.40,"-49,750","-$1,214,069",0,-100%,2010-10-05 19:46:26,2010-10-01
27,Sischo John R,"Co-COO, EVP",S - Sale,TPGI,$3.58,"-9,551","-$34,171","373,945",-2%,2010-10-05 19:39:45,2010-10-01
28,Womack Randall J.,"CIO, VP, OPERATIONS",S - Sale+OE,SFSF,$24.99,"-20,000","-$499,730",0,-100%,2010-10-05 19:31:07,2010-10-01
29,Quicksilver Resources Inc,10%,S - Sale+OE,KGS,$0.00,"-5,696,752",-$0,0,-100%,2010-10-05 19:29:59,2010-10-01
30,Alton Gregg H,"EVP, Corp, Med Affairs",S - Sale+OE,GILD,$35.76,"-6,000","-$214,530","35,137",-15%,2010-10-05 19:29:28,2010-10-01
31,Goldman Sachs Group Inc,Former potential 10% owner,P - Purchase,VSTNQ,$27.69,"+2,176,653","+$60,271,522","2,304,021",>999%,2010-10-05 19:22:57,2010-10-01
32,Chesonis Arunas A,"COB, CEO",S - Sale,PAET,$4.18,"-75,000","-$313,500","7,767,516",-1%,2010-10-05 19:08:46,2010-10-01
33,Lechleiter John C,Dir,P - Purchase,NKE,$79.48,+500,"+$39,738","1,000",+100%,2010-10-05 19:07:54,2010-10-04
34,Oshman M Kenneth,"Exec COB, 10%",S - Sale+OE,ELON,$8.36,"-2,156","-$18,024","4,868,120",0%,2010-10-05 19:05:35,2010-10-05
35,Mitchell Noah Malone III,"Dir, 10%",P - Purchase,TAT,$2.80,"+1,788,643","+$5,008,200","144,544,845",+1%,2010-10-05 19:00:39,2010-09-30
