,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gagnon Neil,10%,P - Purchase,CDNA,$4.02,"+93,240","+$374,744","1,337,092",+7%,2016-04-18 21:53:10,2016-04-14
1,Tappin Todd L,"CFO, COO",S - Sale+OE,RUBI,$19.66,"-211,732","-$4,163,208","466,361",-31%,2016-04-18 21:00:56,2016-04-14
2,Day David,Chief Accounting Officer,S - Sale+OE,RUBI,$19.90,"-19,000","-$378,100","80,506",-19%,2016-04-18 21:00:26,2016-04-14
3,Troe Lisa L,Dir,S - Sale,RUBI,$19.20,"-2,150","-$41,280","24,019",-8%,2016-04-18 20:58:48,2016-04-15
4,Schiffman Gregory T,CFO,P - Purchase,STEM,$0.30,"+166,000","+$49,800","1,621,314",+11%,2016-04-18 20:53:17,2016-03-14
5,Adams Brian,"VP, GC",S - Sale,KERX,$5.05,"-1,060","-$5,353","105,063",-1%,2016-04-18 20:25:36,2016-04-15
6,Ngp Rice Holdings LLC,"Dir, 10%",S - Sale,RICE,$15.60,"-9,858,891","-$153,798,700","4,478,834",-69%,2016-04-18 20:09:23,2016-04-15
7,Tan Lay Koon,Dir,S - Sale,FLEX,$12.25,-352,"-$4,313","102,291",0%,2016-04-18 20:08:17,2016-04-18
8,Parker Mark G,"Pres, CEO",S - Sale+OE,NKE,$59.94,"-50,000","-$2,997,185","1,884,928",-3%,2016-04-18 19:52:09,2016-04-14
9,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$70.60,"-20,000","-$1,411,950","2,246,490",-1%,2016-04-18 19:38:58,2016-04-15
10,Conway Craig,Dir,S - Sale,CRM,$76.28,-400,"-$30,512","9,620",-4%,2016-04-18 19:32:20,2016-04-15
11,Benioff Marc,"COB, CEO",S - Sale,CRM,$76.14,"-25,000","-$1,903,433","35,537,500",0%,2016-04-18 19:27:39,2016-04-14
