,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Columbia Pacific Advisors, LLC",10%,P - Purchase,MDSY,$1.29,"+12,618","+$16,258","5,301,972",0%,2016-09-15 21:58:14,2016-09-13
1,Schreiber Daniel J.,10%,S - Sale,IDNG,$0.03,"-190,000","-$5,320","56,824,608",0%,2016-09-15 21:45:32,2016-09-13
2,Tudor David J,Dir,S - Sale,WES,$49.12,"-4,000","-$196,480","8,898",-31%,2016-09-15 20:51:46,2016-09-13
3,Puri Aditya,Dir,P - Purchase,VRAY,$2.95,"+1,472,803","+$4,344,769","4,895,709",+43%,2016-09-15 20:33:46,2016-09-09
4,Shah Neil H,"Pres, COO",P - Purchase,HT,$18.00,"+1,385","+$24,930","365,558",0%,2016-09-15 20:20:40,2016-09-13
5,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$73.97,"-12,500","-$924,655","35,370,500",0%,2016-09-15 20:02:15,2016-09-15
6,Quinlan Paul T,GC,S - Sale,TVIA,$2.74,"-1,562","-$4,273","133,652",-1%,2016-09-15 19:57:38,2016-09-13
7,"Stonepine Capital, L.P.",10%,P - Purchase,QLTI,$1.55,"+133,496","+$206,574","5,778,496",+2%,2016-09-15 19:48:18,2016-09-13
8,Eberwein Jeffrey E.,Dir,P - Purchase,DRAD,$5.00,"+5,625","+$28,145","1,182,590",0%,2016-09-15 19:39:55,2016-09-13
9,Hunt John M,Dir,S - Sale,CVGW,$68.72,"-14,250","-$979,260","38,000",-27%,2016-09-15 19:35:30,2016-09-14
10,Geschke John,"GC, SVP Admin, Secretary",S - Sale+OE,ZEN,$29.50,"-10,000","-$295,037","6,175",-62%,2016-09-15 19:22:28,2016-09-13
11,Rosen Robert L,INTERIM CO-CEO,P - Purchase,ACRE,$12.35,"+10,000","+$123,499","56,002",+22%,2016-09-15 19:16:19,2016-09-13
12,Marlow John H,"SVP, GC",S - Sale+OE,RNG,$22.45,"-2,000","-$44,890","88,511",-2%,2016-09-15 19:16:06,2016-09-14
13,Clark John H,"EVP, CTO",S - Sale,FNSR,$26.97,"-17,325","-$467,254","174,838",-9%,2016-09-15 19:09:47,2016-09-13
14,Levin Daniel J,"Pres, COO",S - Sale+OE,BOX,$14.44,"-5,000","-$72,190","3,079",-62%,2016-09-15 19:00:41,2016-09-13
15,Sullivan L Joseph,"SVP, Worldwide Operations",S - Sale+OE,LOGI,$21.75,"-22,500","-$489,375","190,661",-11%,2016-09-15 18:58:04,2016-09-14
16,Neeleman Stephen,"Founder, Vice COB",S - Sale+OE,HQY,$33.22,"-30,000","-$996,748","1,300,285",-2%,2016-09-15 18:53:10,2016-09-13
17,Yu K Peony,Chief Medical Officer,S - Sale,FGEN,$18.66,"-2,345","-$43,758","206,502",-1%,2016-09-15 18:51:35,2016-09-14
18,Billingsley Chester,"CEO, 10%",S - Sale,MNTR,$0.28,"-2,199",-$605,"4,960,586",0%,2016-09-15 18:49:02,2016-09-13
19,Kuo John W,"SVP, GC, Secretary",S - Sale+OE,VAR,$95.47,"-4,073","-$388,860","24,027",-14%,2016-09-15 18:42:56,2016-09-15
20,"Firstcash, Inc",10%,S - Sale,ENVA,$9.25,"-20,021","-$185,194","5,778,470",0%,2016-09-15 18:38:27,2016-09-15
21,Dobmeier Eric,COO,S - Sale+OE,SGEN,$54.04,"-22,918","-$1,238,470","87,767",-21%,2016-09-15 18:33:11,2016-09-14
22,Plummer William B,"EVP, CFO",S - Sale,URI,$78.74,"-15,811","-$1,244,879","73,209",-18%,2016-09-15 18:30:49,2016-09-15
23,Shak Steven,Chief Scientific Officer,S - Sale+OE,GHDX,$26.83,"-5,000","-$134,156","327,207",-2%,2016-09-15 18:25:39,2016-09-13
24,Sriubas Andrew,"EVP,Strategic Planning, Dev.",P - Purchase,OUT,$20.88,"+6,000","+$125,285","19,319",+45%,2016-09-15 18:24:15,2016-09-14
25,Stretch Colin,"VP, GC",S - Sale,FB,$127.26,-750,"-$95,447","86,690",-1%,2016-09-15 18:23:56,2016-09-13
26,Koum Jan,Dir,S - Sale,FB,$127.19,"-566,668","-$72,071,923","35,225,222",-2%,2016-09-15 18:23:03,2016-09-13
27,Cyr William B.,CEO,P - Purchase,FRPT,$9.89,"+50,382","+$498,110","50,382",New,2016-09-15 18:17:39,2016-09-13
28,Griffin William F Jr,"VC, CEO of Gemma Power Systems",S - Sale+OE,AGX,$52.16,"-25,000","-$1,304,070","381,150",-6%,2016-09-15 18:14:46,2016-09-14
29,Clutterbuck Robert T,Dir,S - Sale,WMLP,$5.30,"-10,000","-$53,046","24,731",-29%,2016-09-15 18:13:28,2016-09-13
30,Platt Daniel B,Dir,S - Sale,PACW,$42.18,"-2,550","-$107,567","35,370",-7%,2016-09-15 18:02:15,2016-09-14
31,Leibman Maya,EVP CIO,S - Sale,AAL,$36.34,"-10,000","-$363,432","197,945",-5%,2016-09-15 17:59:43,2016-09-14
32,Maheswaran Mohan,"Pres, CEO",S - Sale,SMTC,$26.40,"-1,500","-$39,598","183,367",-1%,2016-09-15 17:58:24,2016-09-14
33,Kadien Thomas G,SVP,S - Sale,IP,$47.86,"-10,000","-$478,631","168,190",-6%,2016-09-15 17:58:23,2016-09-15
34,Hung Priscilla,Chief Administrative Officer,S - Sale+OE,GWRE,$61.52,-970,"-$59,673",0,-100%,2016-09-15 17:47:02,2016-09-13
35,Henrie Michael Shane,Officer of Principal Sub.,S - Sale+OE,TMK,$64.32,-300,"-$19,296",46,-87%,2016-09-15 17:46:44,2016-09-13
36,Chazen Stephen I,Dir,S - Sale,OXY,$73.05,"-9,000","-$657,405","1,673,915",-1%,2016-09-15 17:44:06,2016-09-13
37,Rudolph Phillip H,"EVP, CHF LGL, RISK OFCR, SEC",S - Sale+OE,JACK,$98.00,"-8,505","-$833,488","88,190",-9%,2016-09-15 17:42:44,2016-09-14
38,King James Winston,"GC, Secretary",S - Sale+OE,GWRE,$61.45,-564,"-$34,658",0,-100%,2016-09-15 17:36:19,2016-09-13
39,Prior Lawrence B III,"Pres, CEO",P - Purchase,CSRA,$26.22,"+3,810","+$99,898","26,142",+17%,2016-09-15 17:36:03,2016-09-13
40,Flug Jeffrey,"Dir, 10%",S - Sale+OE,SHAK,$34.51,"-25,000","-$862,748","71,431",-26%,2016-09-15 17:32:08,2016-09-14
41,Fertig William D,Dir,S - Sale,KEG,$0.05,"-170,789","-$8,539","101,540",-63%,2016-09-15 17:31:59,2016-09-15
