,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Pratt Keith E,"SVP, CFO",S - Sale,MGRC,$29.81,"-2,426","-$72,328","31,362",-7%,2016-06-07 21:28:11,2016-06-06
1,Peter Kelly,"CTO, Pres of Digital Srvs Grp",S - Sale+OE,KAR,$41.00,"-15,000","-$615,024",594,-96%,2016-06-07 21:14:02,2016-06-06
2,Harkey Richard B,"VP, CAO, Corporate Controller",S - Sale+OE,EGL,$23.16,"-4,506","-$104,359","2,608",-63%,2016-06-07 21:10:56,2016-06-03
3,Hendricks Larry,Dir,S - Sale,CLRO,$11.03,"-5,000","-$55,150","21,568",-19%,2016-06-07 21:10:45,2016-06-02
4,Joulwan George A,Dir,S - Sale,EBS,$44.12,"-4,700","-$207,364","20,785",-18%,2016-06-07 21:07:34,2016-06-06
5,Abramowitz Kenneth,Dir,S - Sale+OE,AKRX,$31.37,"-10,900","-$341,892","33,145",-25%,2016-06-07 21:00:14,2016-06-03
6,Dunn Steve P.,Chief Accounting Officer,S - Sale,JCOM,$68.00,"-2,000","-$136,000","21,201",-9%,2016-06-07 20:45:13,2016-06-07
7,Sadana Anshul,"SVP, Customer Engineering",S - Sale,ANET,$75.00,"-5,000","-$375,000","343,335",-1%,2016-06-07 20:25:25,2016-06-03
8,Chwang Ronald,Dir,S - Sale,IRBT,$38.34,"-54,235","-$2,079,215","118,013",-31%,2016-06-07 20:16:39,2016-06-06
9,Lucier Gregory T,Dir,P - Purchase,IVTY,$7.00,"+5,601","+$39,207","32,064",+21%,2016-06-07 20:14:13,2016-06-07
10,Johnson Steven G.,"Chief Exec. Officer, 10%",P - Purchase,CRVW,$0.17,"+100,000","+$16,820","13,922,343",+1%,2016-06-07 20:10:12,2016-06-02
11,Graziadio G Louis III,Dir,P - Purchase,ACTG,$3.79,"+74,169","+$281,182","159,931",+86%,2016-06-07 20:09:55,2016-03-17
12,Berkshire Hathaway Inc,10%,P - Purchase,PSX,$80.18,"+469,604","+$37,654,009","78,025,220",+1%,2016-06-07 20:02:35,2016-06-03
13,Potter Charles M.,"SVP, Global Engineering",S - Sale+OE,QLIK,$30.14,"-1,316","-$39,659","1,209",-52%,2016-06-07 20:01:57,2016-06-06
14,Maccarrick Timothy J,CFO,S - Sale+OE,QLIK,$30.14,"-4,025","-$121,299","29,976",-12%,2016-06-07 20:01:16,2016-06-06
15,Lofton Deborah C,"VP, GC",S - Sale+OE,QLIK,$30.12,"-3,029","-$91,245","8,545",-26%,2016-06-07 20:00:06,2016-06-06
16,Shazer Ronald L,Chief Medical Officer,S - Sale,TCON,$7.48,"-1,003","-$7,502",335,-75%,2016-06-07 19:59:21,2016-06-03
17,Johnson Dennis E.,Chief Accounting Officer,S - Sale+OE,QLIK,$30.12,"-1,386","-$41,745","6,704",-17%,2016-06-07 19:58:44,2016-06-06
18,Jackson Eugene,CMO,S - Sale+OE,QLIK,$30.10,"-4,025","-$121,163","25,000",-14%,2016-06-07 19:57:42,2016-06-06
19,Deighton Anthony,"CTO, SVP, Products",S - Sale+OE,QLIK,$30.12,"-4,811","-$144,914","16,546",-23%,2016-06-07 19:56:40,2016-06-06
20,Bjork Lars,"CEO, Pres",S - Sale+OE,QLIK,$30.12,"-16,800","-$506,045","926,471",-2%,2016-06-07 19:55:24,2016-06-06
