,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ciechanover Isaac E.,CEO,S - Sale,ATRA,$22.11,"-9,600","-$212,208","1,169,563",-1%,2016-07-21 21:38:01,2016-07-20
1,Vayser Alex,CTO,S - Sale,IVTY,$12.00,"-12,000","-$144,000","190,702",-6%,2016-07-21 19:57:44,2016-07-21
2,Roberts Eric W,Dir,S - Sale,IVTY,$12.00,"-42,000","-$504,000","361,031",-10%,2016-07-21 19:57:42,2016-07-21
3,Block Keith,"Pres, Vice COB, COO",S - Sale+OE,CRM,$82.68,"-10,000","-$826,820",0,-100%,2016-07-21 19:34:29,2016-07-21
4,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$82.06,"-12,500","-$1,025,722","35,370,500",0%,2016-07-21 19:29:08,2016-07-21
5,Gustke James A.,VP of Marketing,S - Sale,OOMA,$8.46,"-6,000","-$50,773","229,074",-3%,2016-07-21 19:13:06,2016-07-20
6,Moy Jeffrey,"SVP, Operations",S - Sale,DXCM,$83.78,"-12,843","-$1,075,969","113,932",-10%,2016-07-21 19:12:48,2016-07-19
7,Lance Howard L,Dir,S - Sale+OE,SUM,$20.67,"-27,000","-$558,090",0,-100%,2016-07-21 19:04:27,2016-07-19
8,Evans Mikel Shane,See Remarks,S - Sale+OE,SUM,$20.67,"-39,400","-$814,398","6,090",-87%,2016-07-21 19:03:31,2016-07-19
9,Hill Thomas W.,"Pres, CEO",S - Sale+OE,SUM,$20.74,"-183,581","-$3,807,169","20,150",-90%,2016-07-21 19:01:58,2016-07-19
10,Rauh Douglas Charles,See Remarks,S - Sale+OE,SUM,$20.67,"-4,815","-$99,526","3,552",-58%,2016-07-21 19:01:43,2016-07-19
11,Harris Brian James,"EVP, CFO",S - Sale+OE,SUM,$20.67,"-30,000","-$620,100","55,825",-35%,2016-07-21 19:00:34,2016-07-19
12,Benedict Anne Lee,See Remarks,S - Sale+OE,SUM,$20.67,"-5,000","-$103,350","2,030",-71%,2016-07-21 18:59:16,2016-07-19
13,Jones Christopher L.,"EVP, Chief Investment Officer",P - Purchase,FNGN,$7.50,+186,"+$1,395","101,564",0%,2016-07-21 18:53:40,2016-07-20
14,Brown Christopher,"EVP, Chief Counsel",S - Sale+OE,FNSR,$19.10,"-14,584","-$278,554","136,994",-10%,2016-07-21 18:46:59,2016-07-21
15,Comer James F,Dir,S - Sale,WBHC,$39.75,-300,"-$11,925","24,425",-1%,2016-07-21 18:41:35,2016-07-20
16,Patton James Anthony,Dir,S - Sale,WBHC,$39.75,-109,"-$4,333","31,050",0%,2016-07-21 18:31:21,2016-07-19
17,Goodman Bruce G,Dir,P - Purchase,VISI,$5.88,"+1,000","+$5,882","62,202",+2%,2016-07-21 18:30:19,2016-06-15
18,Horowitz Joshua,No longer a reporting person.,P - Purchase,LMB,$7.92,"+1,000","+$7,916","11,000",+10%,2016-07-21 18:28:18,2016-07-20
19,Buckley Barry,SRVP,P - Purchase,WBHC,$39.75,+14,+$557,"2,993",0%,2016-07-21 18:27:17,2016-07-19
20,Wallach Matthew J,Pres,S - Sale+OE,VEEV,$36.33,"-84,000","-$3,051,317",0,-100%,2016-07-21 18:25:58,2016-07-19
21,Zitzner Duane E,Dir,S - Sale,SNX,$100.00,"-1,000","-$100,000","22,666",-4%,2016-07-21 18:09:46,2016-07-20
22,Blackstone Holdings II L.P.,10%,S - Sale+OE,SUM,$20.67,"-12,209,704","-$252,374,582",0,-100%,2016-07-21 18:07:08,2016-07-19
23,Blackstone Capital Partners (Delaware) V-Nq L.P.,10%,S - Sale+OE,SUM,$20.67,"-12,209,704","-$252,374,582",0,-100%,2016-07-21 18:07:08,2016-07-19
