,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Allen David J,"SVP, GM, Lasers Group",S - Sale+OE,NEWP,$22.91,"-8,460","-$193,853","84,734",-9%,2016-03-17 21:43:32,2016-03-17
1,Wiezorek Jeffrey,SVP Clinical Development,S - Sale+OE,KITE,$44.88,"-9,000","-$403,943","14,867",-38%,2016-03-17 21:15:58,2016-03-15
2,Sproule Rizwana F,VP Regulatory Affairs,S - Sale+OE,KITE,$45.27,"-8,500","-$384,791","10,211",-45%,2016-03-17 21:15:02,2016-03-15
3,Skidmore David K,Dir,P - Purchase,ETP,$28.54,"+3,000","+$85,617","13,388",+29%,2016-03-17 21:14:04,2016-03-16
4,Roberts Margo R,Chief Scientific Officer,S - Sale+OE,KITE,$45.23,"-8,506","-$384,766","10,655",-44%,2016-03-17 21:14:04,2016-03-15
5,Stretch Colin,"VP, GC",S - Sale+OE,FB,$109.13,"-1,000","-$109,130","79,753",-1%,2016-03-17 21:08:40,2016-03-15
6,Schroepfer Michael Todd,CTO,S - Sale+OE,FB,$109.13,"-20,000","-$2,182,600","468,680",-4%,2016-03-17 21:07:31,2016-03-15
7,Cox Christopher K,Chief Product Officer,S - Sale+OE,FB,$109.83,"-5,934","-$651,749","505,371",-1%,2016-03-17 21:05:27,2016-03-15
8,Sandberg Sheryl,COO,S - Sale+OE,FB,$111.46,"-109,000","-$12,149,467","5,001,524",-2%,2016-03-17 21:03:45,2016-03-17
9,Tong Richard,"EVP, GC",S - Sale,NVEE,$25.00,"-5,000","-$125,000","46,219",-10%,2016-03-17 20:53:31,2016-03-15
10,O Hern Thomas E,"Senior EVP, Treasurer, CFO",S - Sale,MAC,$79.42,"-5,000","-$397,088","46,377",-10%,2016-03-17 20:49:05,2016-03-15
11,Wilmington Philip W,co-Pres,S - Sale,WDAY,$70.43,"-34,275","-$2,413,850","217,384",-14%,2016-03-17 20:25:43,2016-03-15
12,Milano Vincent,"Pres, CEO",P - Purchase,IDRA,$1.97,"+40,000","+$78,800","246,527",+19%,2016-03-17 20:23:21,2016-03-15
13,Duffield David A,"COB, 10%",S - Sale+OE,WDAY,$70.29,"-350,000","-$24,600,700","1,198,399",-23%,2016-03-17 20:22:04,2016-03-15
14,Carpenter Michael A,Dir,P - Purchase,ABTL,$3.65,"+5,000","+$18,248","10,000",+100%,2016-03-17 20:18:35,2016-03-16
15,Malone Nicholas,Chief Administrative Officer,S - Sale+OE,W,$43.76,-800,"-$35,004","135,487",-1%,2016-03-17 20:11:22,2016-03-15
16,Savarese James,COO,S - Sale+OE,W,$42.17,-500,"-$21,085","602,514",0%,2016-03-17 20:10:07,2016-03-16
17,Macri Edmond,Chief Product,S - Sale+OE,W,$42.51,-500,"-$21,255","239,049",0%,2016-03-17 20:09:32,2016-03-15
18,Ozima Wesley,"VP, CONTROLLER",S - Sale+OE,ABTL,$19.88,"-1,500","-$29,820","5,057",-23%,2016-03-17 20:04:30,2016-03-15
19,Foehr Matthew W,"Pres, COO",S - Sale+OE,LGND,$96.70,"-6,400","-$618,880","78,912",-8%,2016-03-17 19:56:53,2016-03-17
20,Farrell Michael J.,CEO,S - Sale+OE,RMD,$58.57,"-5,975","-$349,956","148,748",-4%,2016-03-17 19:51:02,2016-03-15
21,Connolly Shaun,VP Corporate Strategy,S - Sale+OE,HDP,$10.95,"-18,029","-$197,418","273,566",-6%,2016-03-17 19:29:32,2016-03-15
22,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$63.60,"-20,000","-$1,272,079","2,184,772",-1%,2016-03-17 19:21:35,2016-03-15
23,Baker Julian,"Dir, 10%",P - Purchase,INCY,$63.98,"+800,000","+$51,184,194","20,423,396",+4%,2016-03-17 19:14:13,2016-03-15
24,Coelho Philip H,Dir,P - Purchase,CPRX,$1.06,"+10,000","+$10,600","158,287",+7%,2016-03-17 19:11:35,2016-03-17
25,Graham Thomas Jr,COB,P - Purchase,LTBR,$0.59,"+2,000","+$1,186","121,630",+2%,2016-03-17 19:09:21,2016-03-17
26,Gammel Peter L,CTO,S - Sale,SWKS,$73.52,"-1,500","-$110,280","37,366",-4%,2016-03-17 19:08:05,2016-03-15
27,Spengler William,Dir,P - Purchase,ENDP,$29.20,"+1,000","+$29,200","48,835",+2%,2016-03-17 19:03:08,2016-03-17
28,McClain John,Dir,P - Purchase,SRG,$43.48,+200,"+$8,697",200,New,2016-03-17 18:57:41,2016-03-15
29,Roberts Jeffrey W,"VP, GM - Ingram Concrete, LLC",S - Sale,USCR,$54.25,"-3,000","-$162,750","40,395",-7%,2016-03-17 18:56:32,2016-03-16
30,Scribner Matt,"EVP, Operations",S - Sale+OE,INGN,$41.02,"-4,102","-$168,255","2,333",-64%,2016-03-17 18:51:14,2016-03-15
