,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Columbia Pacific Advisors, LLC",10%,P - Purchase,MDSY,$1.13,+200,+$225,"5,344,199",0%,2016-10-06 21:50:42,2016-09-30
1,Getsinger Peter W,Dir,S - Sale+OE,AGX,$58.19,-900,"-$52,374","13,335",-6%,2016-10-06 21:47:37,2016-10-04
2,Spo Advisory Corp,10%,S - Sale,OAS,$11.56,"-2,975,700","-$34,403,578","16,978,126",-15%,2016-10-06 20:54:38,2016-10-04
3,Levin Daniel J,"Pres, COO",S - Sale+OE,BOX,$16.38,"-5,000","-$81,890","3,752",-57%,2016-10-06 20:26:41,2016-10-04
4,Jeffs Richard,10%,P - Purchase,CMXC,$0.22,"+10,000","+$2,200","2,192,232",0%,2016-10-06 20:23:24,2016-10-04
5,Tobias David,"Pres, 10%",S - Sale,CBDS,$3.33,"-47,115","-$156,763","4,374,001",-1%,2016-10-06 20:07:30,2016-09-30
6,Tilden Bradley D,"COB, Pres, CEO",S - Sale,ALK,$68.88,"-2,000","-$137,763","191,235",-1%,2016-10-06 20:07:11,2016-10-06
7,Sawiris Nassef,SEE REMARKS,P - Purchase,OCIP,$5.80,+100,+$580,"724,058",0%,2016-10-06 19:48:32,2016-09-15
8,"Firstcash, Inc",10%,S - Sale,ENVA,$9.47,"-26,124","-$247,446","5,520,381",0%,2016-10-06 19:45:05,2016-10-05
9,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$71.17,"-12,500","-$889,598","35,020,500",0%,2016-10-06 19:38:10,2016-10-06
10,"Epic Venture Fund Iv, LLC",10%,S - Sale,INST,$0.00,"-5,442",-$0,"3,384,488",0%,2016-10-06 19:27:36,2016-10-04
11,Demane Michael F,Dir,S - Sale+OE,NVRO,$97.46,"-139,514","-$13,596,583","562,729",-20%,2016-10-06 19:23:07,2016-10-04
12,Fryer Russell S.,"Dir, 10%",S - Sale+OE,WSTRF,$1.29,"-1,400","-$1,807","4,307,900",0%,2016-10-06 19:14:52,2016-10-04
13,Blackmon Earnest,"Pres, CEO, 10%",S - Sale,CNAB,$0.39,"-35,200","-$13,713","44,305,478",0%,2016-10-06 19:10:17,2016-09-30
14,Tremallo Mark V B,"VP, GC,Secretary",S - Sale+OE,SWKS,$76.40,"-17,100","-$1,306,458","11,717",-59%,2016-10-06 19:06:58,2016-10-04
15,Billingsley Chester,"CEO, 10%",S - Sale,MNTR,$0.72,"-12,700","-$9,119","4,911,686",0%,2016-10-06 19:06:43,2016-10-04
16,Lampert Edward S,10%,P - Purchase,SHOS,$4.98,"+14,360","+$71,460","11,648,917",0%,2016-10-06 19:05:36,2016-10-04
17,Halligan Brian,CEO,S - Sale,HUBS,$57.16,"-20,000","-$1,143,114","767,820",-3%,2016-10-06 18:57:10,2016-10-04
