,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hover-Smoot Scott,SVP GC,S - Sale,XLNX,$71.72,"-4,300","-$308,396","37,569",-10%,2018-01-31 21:35:11,2018-01-30
1,Lenny Richard H,Dir,S - Sale,DFS,$79.86,"-6,870","-$548,656","19,462",-26%,2018-01-31 21:12:34,2018-01-30
2,Kassing Don W.,Dir,S - Sale,PEN,$100.94,"-2,000","-$201,872","9,948",-17%,2018-01-31 21:02:39,2018-01-29
3,Brigade Leveraged Capital Structures Fund Ltd.,10%,S - Sale,MX,$12.93,"-149,000","-$1,925,825","2,981,000",-5%,2018-01-31 20:37:11,2018-01-24
4,Yu K Peony,Chief Medical Officer,S - Sale,FGEN,$62.00,"-10,000","-$620,000","152,086",-6%,2018-01-31 20:35:15,2018-01-29
5,Neff Thomas B,CEO,S - Sale,FGEN,$61.40,"-38,636","-$2,372,095","3,125,121",-1%,2018-01-31 20:32:19,2018-01-29
6,Jasper N William Jr,Dir,S - Sale+OE,DLB,$65.71,"-43,527","-$2,860,010","12,233",-78%,2018-01-31 20:19:21,2018-01-29
7,Benioff Marc,"COB, CEO",S - Sale,CRM,$113.93,"-5,000","-$569,630","33,456,800",0%,2018-01-31 20:15:00,2018-01-31
8,Gandossi David M,CEO,S - Sale,MERC,$14.67,"-12,000","-$176,003","139,714",-8%,2018-01-31 20:12:42,2018-01-31
9,Sprunk Eric D,COO,S - Sale+OE,NKE,$67.66,"-100,000","-$6,765,575","141,709",-41%,2018-01-31 20:11:49,2018-01-29
10,Davies Barry T.,Dir,P - Purchase,SCY,$0.17,"+223,000","+$38,914","6,593,000",+4%,2018-01-31 20:08:11,2018-01-31
11,Bryant Douglas C,"Pres, CEO",S - Sale+OE,QDEL,$46.95,"-36,000","-$1,690,320","274,493",-12%,2018-01-31 20:03:40,2018-01-29
12,Gecht Guy,CEO,S - Sale,EFII,$30.31,"-9,000","-$272,790","324,450",-3%,2018-01-31 20:00:32,2018-01-29
13,Smith Lonnie M,Dir,S - Sale,ISRG,$428.68,"-18,000","-$7,716,314","814,739",-2%,2018-01-31 19:36:12,2018-01-30
14,Samath Jamie,"VP, Principal Accounting Offi",S - Sale+OE,ISRG,$428.60,-964,"-$413,172",0,-100%,2018-01-31 19:34:16,2018-01-30
15,McCormick Tracy S,Dir,P - Purchase,MOFG,$33.10,+250,"+$8,275","83,904",0%,2018-01-31 19:10:15,2018-01-31
16,Hendrickson David S,VP of Engineering,S - Sale+OE,AEHR,$2.66,"-5,000","-$13,300","20,351",-20%,2018-01-31 18:58:58,2018-01-30
17,Eichmann Eric,CEO,S - Sale,CRTO,$24.87,"-7,153","-$177,895","101,387",-7%,2018-01-31 18:56:53,2018-01-29
