,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Sonntag Martin,"SVP, Strategy, Glob Bus Dev",S - Sale+OE,INGR,$135.01,"-16,602","-$2,241,462","3,056",-84%,2018-02-06 21:55:18,2018-02-02
1,Losty Mary,Dir,P - Purchase,CODA,$4.61,"+75,000","+$345,750","82,143",>999%,2018-02-06 21:46:09,2018-02-05
2,Sellers Robert W.A.,"VP, Corporate Controller",S - Sale+OE,EW,$131.03,"-12,020","-$1,574,935","13,093",-48%,2018-02-06 21:40:50,2018-02-05
3,Doss Michael J,CEO,P - Purchase,FTSI,$18.00,"+10,000","+$180,000","510,000",+2%,2018-02-06 21:04:21,2018-02-06
4,Turner Lance D.,"CFO, Treasurer",P - Purchase,FTSI,$18.00,"+4,500","+$81,000","304,500",+2%,2018-02-06 21:03:36,2018-02-06
5,Harris Perry A,"SVP, Commercial",P - Purchase,FTSI,$18.00,"+7,000","+$126,000","257,000",+3%,2018-02-06 21:03:18,2018-02-06
6,Dell'Osso Domenic J Jr,Dir,P - Purchase,FTSI,$18.00,"+6,000","+$108,000","6,000",New,2018-02-06 21:01:51,2018-02-06
7,Johnson Carol J,Dir,P - Purchase,FTSI,$18.00,"+2,000","+$36,000","2,000",New,2018-02-06 21:01:21,2018-02-06
8,Sim Boon,Dir,P - Purchase,FTSI,$18.00,"+50,000","+$900,000","50,000",New,2018-02-06 21:00:51,2018-02-06
9,Hughes Thomas David,Dir,S - Sale,SFLY,$69.32,"-2,192","-$151,947","6,060",-27%,2018-02-06 20:48:36,2016-11-14
10,"Biglari, Sardar","Dir, 10%",P - Purchase,BH,$400.56,"+3,310","+$1,325,852","1,102,159",0%,2018-02-06 20:37:09,2018-02-02
11,Massarany Hany,"Pres, CEO",S - Sale,GNMK,$5.13,"-1,252","-$6,423","888,342",0%,2018-02-06 20:25:17,2018-02-02
12,McNally James B.,"SVP, Marketing, Bus Dev",S - Sale,GNMK,$5.13,-848,"-$4,350","49,902",-2%,2018-02-06 20:25:01,2018-02-02
13,Williams Jennifer Anne,"SVP, HR",S - Sale,GNMK,$5.13,-365,"-$1,872","151,519",0%,2018-02-06 20:24:43,2018-02-02
14,Mendel Scott,CFO,S - Sale,GNMK,$5.13,-258,"-$1,324","221,314",0%,2018-02-06 20:24:27,2018-02-02
15,Kayyem Jon Faiz,"SVP, Research, Development",S - Sale,GNMK,$5.13,-148,-$759,"911,515",0%,2018-02-06 20:24:10,2018-02-02
16,Mitchell Brian Andrew,"SVP, Operations",S - Sale,GNMK,$5.13,-783,"-$4,017","57,953",-1%,2018-02-06 20:23:51,2018-02-02
17,Gleeson Michael,"SVP, North American Com. Ops.",S - Sale,GNMK,$5.13,-437,"-$2,242","288,772",0%,2018-02-06 20:23:33,2018-02-02
18,Stier Eric,"SVP, GC",S - Sale,GNMK,$5.13,-401,"-$2,057","134,108",0%,2018-02-06 20:23:15,2018-02-02
19,Hull Brandon H,Dir,S - Sale,ATHN,$133.00,-653,"-$86,849","5,230",-11%,2018-02-06 20:17:54,2018-02-02
20,Muttera Robert H,"EVP, CCO",P - Purchase,BOCH,$11.50,"+4,780","+$54,970","99,025",+5%,2018-02-06 20:15:20,2018-02-01
21,Sundquist James A,"EVP, CFO",P - Purchase,BOCH,$11.25,"+2,500","+$28,125","120,816",+2%,2018-02-06 20:10:24,2018-02-05
22,Mitchell David T.,Exec COB,S - Sale,FN,$30.02,"-69,801","-$2,095,356","823,932",-8%,2018-02-06 19:49:12,2018-02-06
