,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gorlin Steve,Dir,P - Purchase,CATS,$8.60,"+4,765","+$40,966","100,000",+5%,2018-06-18 21:55:38,2018-06-15
1,Gorlin Steve,Dir,P - Purchase,CATS,$8.40,"+20,235","+$170,057","95,235",+27%,2018-06-18 21:55:27,2018-06-15
2,Wan Miky Y.C.,"Pres, Interim CFO, 10%",S - Sale,COSG,$5.05,"-51,500","-$260,030","8,422,256",-1%,2018-06-18 21:43:41,2018-06-15
3,Kinzer John,CFO,S - Sale+OE,HUBS,$133.35,-932,"-$124,282","67,135",-1%,2018-06-18 21:31:45,2018-06-15
4,Sherman J Donald,"Pres, COO",S - Sale+OE,HUBS,$134.52,"-25,000","-$3,363,042","94,823",-21%,2018-06-18 21:30:34,2018-06-15
5,Michelet Hans Peter,Dir,S - Sale+OE,ERII,$8.12,"-101,990","-$828,391",0,-100%,2018-06-18 21:29:21,2018-06-14
6,Kasturi Seenu G.,"Pres, CFO, 10%",P - Purchase,ARCK,$0.02,"+457,581","+$7,770","3,456,467",+15%,2018-06-18 21:27:38,2018-06-07
7,Kasturi Seenu G.,"Pres, CFO, 10%",S - Sale,ARCK,$0.00,"-449,581",-$0,"3,456,467",-12%,2018-06-18 21:27:38,2018-06-15
8,Herendeen Julia,Dir,S - Sale,HUBS,$133.35,-408,"-$54,407","5,243",-7%,2018-06-18 21:26:11,2018-06-15
9,Michelet Hans Peter,Dir,S - Sale+OE,ERII,$8.12,"-118,272","-$960,057",0,-100%,2018-06-18 21:14:59,2018-06-14
10,Hu George,COO,S - Sale+OE,TWLO,$60.00,"-9,500","-$570,035","210,420",-4%,2018-06-18 21:00:50,2018-06-14
11,"Seidler Kutsenda Management Company, LLC",Dir,S - Sale,SPWH,$5.45,"-275,000","-$1,497,460","4,047,652",-6%,2018-06-18 20:37:03,2018-06-14
12,Mueller Brian,"SVP, Corporate Controller",S - Sale,BMRN,$94.50,"-2,021","-$190,985","13,029",-13%,2018-06-18 20:30:21,2018-06-15
13,Kilgore Leslie J,Dir,S - Sale+OE,NFLX,$396.89,"-1,063","-$421,892","35,196",-3%,2018-06-18 20:29:46,2018-06-15
14,Levin Daniel J,Dir,S - Sale+OE,BOX,$26.56,"-80,000","-$2,124,513","584,390",-12%,2018-06-18 20:20:37,2018-06-15
15,Fuchs Henry J,"Pres, Worldwide R, D",S - Sale+OE,BMRN,$90.00,"-31,000","-$2,790,085","155,167",-17%,2018-06-18 20:11:52,2018-06-14
16,Weiss Daniel G,Dir,S - Sale,TPIC,$26.04,"-34,121","-$888,511","3,015,226",-1%,2018-06-18 20:07:34,2018-06-15
17,Tu Lawrence,"Sr.EVP, GC",S - Sale,CBS,$56.03,"-19,556","-$1,095,809",189,-99%,2018-06-18 19:54:04,2018-06-15
18,Gopalswamy Sudhir,"EVP, Microcontroller, Connect",S - Sale,CY,$17.60,"-3,000","-$52,802","119,342",-2%,2018-06-18 19:52:42,2018-06-18
19,Bonnot Vincent P,"VP, Controller",P - Purchase,IP,$55.63,+200,"+$11,126","4,824",+4%,2018-06-18 19:50:48,2018-06-18
20,Lewis Earl,Dir,S - Sale,TWOU,$95.74,"-10,393","-$995,026","7,880",-57%,2018-06-18 19:50:24,2018-06-14
21,Meyers Charles J,"Pres, SSI",S - Sale,EQIX,$397.49,-400,"-$158,996","4,116",-9%,2018-06-18 19:49:48,2018-06-15
22,Levy Robert,"EVP, The Americas",S - Sale+OE,HLF,$54.00,"-9,316","-$503,064","512,988",-2%,2018-06-18 19:46:23,2018-06-18
23,Hovenier Peter,CFO,S - Sale+OE,WIFI,$24.45,"-20,730","-$506,859","19,000",-52%,2018-06-18 19:45:58,2018-06-14
24,Callahan Dawn,CMO,S - Sale+OE,WIFI,$24.35,"-50,000","-$1,217,500","25,654",-66%,2018-06-18 19:45:44,2018-06-14
25,Filler James J,10%,P - Purchase,CNBKA,$76.51,"+1,168","+$89,358","630,077",0%,2018-06-18 19:44:04,2018-06-12
26,Huggenberger Raymond,Dir,S - Sale+OE,INGN,$183.50,"-10,444","-$1,916,474","7,797",-57%,2018-06-18 19:38:27,2018-06-15
27,Hill Howard F,Dir,S - Sale+OE,RFIL,$8.20,"-12,000","-$98,400","224,221",-5%,2018-06-18 19:26:10,2018-06-14
28,Frischer Charles L,10%,P - Purchase,RASFN,$5.88,"+7,732","+$45,464",209,-103%,2018-06-18 19:26:03,2018-06-18
29,Hill Trevor T,Dir,S - Sale,GWRS,$9.09,"-8,500","-$77,262","85,208",-9%,2018-06-18 19:19:58,2018-06-15
30,Popovits Kimberly J,"Pres, CEO",S - Sale+OE,GHDX,$48.89,"-10,000","-$488,916","324,797",-3%,2018-06-18 19:16:49,2018-06-14
31,Harrington John J,"Exec Vice Pres, CSO",S - Sale+OE,ATHX,$2.30,"-15,000","-$34,513","691,820",-2%,2018-06-18 19:00:22,2018-06-14
32,Conway Craig,Dir,S - Sale+OE,GWRE,$91.89,-400,"-$36,756","9,193",-4%,2018-06-18 19:00:03,2018-06-15
33,"Invus Public Equities, L.P.","Dir, 10%",P - Purchase,LXRX,$12.98,"+45,784","+$594,399","59,731,328",0%,2018-06-18 18:56:39,2018-06-14
34,Whalen Jennifer Dawn,"SVP, CFO",S - Sale,ERA,$13.63,-772,"-$10,522","87,061",-1%,2018-06-18 18:52:08,2018-06-18
35,Clemons V Gordon,COB,S - Sale,CRVL,$51.01,"-2,250","-$114,773","1,956,796",0%,2018-06-18 18:43:56,2018-06-14
36,Corstar Holdings Inc,10%,S - Sale,CRVL,$51.53,"-30,985","-$1,596,648","7,123,556",0%,2018-06-18 18:43:14,2018-06-14
37,Miller John C,"CEO, Pres",S - Sale,DENN,$15.54,"-48,767","-$757,620","667,358",-7%,2018-06-18 18:41:10,2018-06-14
38,Baobab Asset Management LLC,10%,S - Sale,WSTRF,$0.75,"-10,500","-$7,870","2,400,626",0%,2018-06-18 18:39:59,2018-06-14
39,Oblak Steve,Chief Merchandising Officer,S - Sale+OE,W,$109.44,"-18,366","-$2,009,946","119,682",-13%,2018-06-18 18:34:35,2018-06-14
40,Price Robert E,"Dir, 10%",S - Sale,PSMT,$89.04,"-10,000","-$890,398","3,293,529",0%,2018-06-18 18:32:09,2018-06-15
41,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$195.72,"-517,000","-$101,189,026","16,910,842",-3%,2018-06-18 18:31:46,2018-06-14
42,Baker Giles,"SVP, Consumer Entertainment",S - Sale+OE,DLB,$65.00,"-5,000","-$325,000","30,594",-14%,2018-06-18 18:31:04,2018-06-14
43,Ahrendts Angela J,SVP,S - Sale+OE,AAPL,$188.81,"-6,568","-$1,240,104","66,344",-9%,2018-06-18 18:30:31,2018-06-15
44,McCarthy Vincent De P.,"SVP, Corp Dev, Strategy",S - Sale+OE,VRSK,$109.12,"-3,090","-$337,181","34,037",-8%,2018-06-18 18:27:52,2018-06-18
45,Stephenson Scott G,"CEO, Pres",S - Sale+OE,VRSK,$109.83,"-5,144","-$564,966","628,908",-1%,2018-06-18 18:27:24,2018-06-15
46,Cole Hugh M,Chief Business Officer,P - Purchase,JNCE,$7.84,"+1,900","+$14,896","1,900",New,2018-06-18 18:24:16,2018-06-15
47,Tans Gillian,"Pres, CEO, Booking.com",S - Sale,BKNG,$7.21,-295,"-$2,126","7,306",-4%,2018-06-18 18:23:04,2018-06-15
48,"USA Compression Holdings, LLC",Former 10% Owner,S - Sale,USAC,$16.00,"-5,000,000","-$80,000,000","7,625,284",-40%,2018-06-18 18:19:27,2018-06-15
49,Kapoor Sushil,Dir,P - Purchase,AQMS,$2.85,"+15,000","+$42,750","19,000",+375%,2018-06-18 18:15:18,2018-06-18
50,Capponi Vincent,COO,S - Sale+OE,CTSO,$12.00,"-20,000","-$240,000","332,768",-6%,2018-06-18 18:14:59,2018-06-14
51,Yosufzai S. Shariq,Dir,P - Purchase,AQMS,$2.85,"+5,260","+$14,991","5,260",New,2018-06-18 18:14:36,2018-06-18
52,Slade Mark,Dir,P - Purchase,AQMS,$2.85,"+10,525","+$29,996","38,025",+38%,2018-06-18 18:13:53,2018-06-18
53,Divito Vincent L,Dir,P - Purchase,AQMS,$2.85,"+3,505","+$9,989","5,505",+175%,2018-06-18 18:13:00,2018-06-18
54,Prouty Eric A,Dir,P - Purchase,AQMS,$2.85,"+5,000","+$14,250","5,000",New,2018-06-18 18:11:50,2018-06-18
55,Francis Knuettel II,CFO,P - Purchase,AQMS,$3.01,"+7,500","+$22,592","162,500",+5%,2018-06-18 18:10:28,2018-06-15
56,Cotton Stephen,Pres,P - Purchase,AQMS,$2.85,"+30,000","+$85,500","74,500",+67%,2018-06-18 18:08:52,2018-06-18
57,Brauser Michael,"Dir, 10%",P - Purchase,RDVT,$5.00,"+27,498","+$137,490","1,708,453",+2%,2018-06-18 18:08:24,2018-06-15
58,Osberg Sharon,Dir,P - Purchase,SRG,$44.45,"+1,200","+$53,340","2,500",+92%,2018-06-18 18:07:58,2018-06-18
59,Dubner Derek,CEO,P - Purchase,RDVT,$5.00,"+10,000","+$50,000","163,009",+7%,2018-06-18 18:07:27,2018-06-15
60,Maclachlan Daniel,CFO,P - Purchase,RDVT,$5.00,"+2,500","+$12,500","52,087",+5%,2018-06-18 18:06:32,2018-06-15
