,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Snyder Stephen Andrew,CEO,S - Sale,MTBC,$5.04,"-27,005","-$136,097","141,495",-16%,2018-11-28 21:30:22,2018-11-27
1,Pearlman Emanuel R,Exec COB,S - Sale,NYNY,$14.33,"-2,000","-$28,667","149,722",-1%,2018-11-28 21:05:09,2018-11-27
2,Kouzilos Ioannis,Chief Lending Officer,P - Purchase,PDLB,$12.95,+300,"+$3,885",575,+109%,2018-11-28 21:01:05,2018-11-27
3,Laughlin John P Jr,EVP,S - Sale+OE,RGA,$148.13,"-2,000","-$296,265","29,169",-6%,2018-11-28 20:56:13,2018-11-27
4,Mayer Eldon C. III,Dir,P - Purchase,EIGR,$9.90,"+21,000","+$207,998","21,000",New,2018-11-28 20:51:03,2018-11-26
5,Oroschakoff Michelle,MD,S - Sale+OE,LPLA,$63.00,"-6,000","-$378,000","13,811",-30%,2018-11-28 20:35:58,2018-11-27
6,Hosseinion Warren,Co-CEO,S - Sale,AMEH,$17.55,"-50,000","-$877,500","559,438",-8%,2018-11-28 20:15:38,2018-11-26
7,Marcus George M,"Dir, 10%",S - Sale,MMI,$37.03,"-96,883","-$3,587,144","14,905,369",-1%,2018-11-28 20:14:49,2018-11-26
8,Phoenix Investments Holdings LLC,10%,S - Sale,MMI,$37.03,"-96,883","-$3,587,144","14,887,348",-1%,2018-11-28 20:13:21,2018-11-26
9,Kolli Sreelakshmi,"SVP, Info Technology",S - Sale,ALGN,$223.16,"-5,000","-$1,115,773","24,580",-17%,2018-11-28 20:06:29,2018-11-27
10,Taylor Brett G.,Dir,P - Purchase,KRP,$16.82,"+10,000","+$168,200","225,708",+5%,2018-11-28 20:05:46,2018-11-26
11,Alcorn Peter,VP-Land,P - Purchase,KRP,$16.85,+715,"+$12,048","16,866",+4%,2018-11-28 20:05:17,2018-11-26
12,Moss Donald S,Dir,P - Purchase,CTT,$8.37,"+5,000","+$41,850","42,224",+13%,2018-11-28 20:04:55,2018-11-28
13,Adams William H III,Dir,P - Purchase,KRP,$16.88,"+10,000","+$168,800","22,654",+79%,2018-11-28 20:04:47,2018-11-26
14,Finizio Robert G,CEO,S - Sale+OE,TXMD,$4.83,"-184,000","-$889,088","20,393,559",-1%,2018-11-28 20:01:23,2018-11-26
15,Downes Sean P,CEO,S - Sale,UVE,$43.36,"-20,000","-$867,165","1,319,141",-1%,2018-11-28 20:00:27,2018-11-26
16,Morgan Stanley,10%,S - Sale+OE,BE,$15.03,-31,-$466,"1,638",-2%,2018-11-28 19:45:06,2018-11-26
17,Cabillot Raymond E,"Dir, 10%",S - Sale,PDEX,$14.40,"-8,043","-$115,823","542,189",-1%,2018-11-28 19:37:55,2018-11-27
18,Cekay Mike S.,SVP of Global Sales,P - Purchase,CWGL,$8.12,+100,+$812,100,New,2018-11-28 19:30:52,2018-11-26
19,Oyler John,CEO,S - Sale,BGNE,$143.66,"-29,195","-$4,194,035","64,918,400",0%,2018-11-28 19:26:27,2018-11-26
20,Huang Jane,"CMO, Hematology",S - Sale+OE,BGNE,$139.58,"-3,000","-$418,750","271,621",-1%,2018-11-28 19:25:01,2018-11-26
21,Aguiar Eric,Dir,S - Sale,NVTA,$13.50,"-10,000","-$135,000",0,-100%,2018-11-28 19:17:14,2018-11-27
22,Nersesian Ronald S.,"Pres, CEO",S - Sale,KEYS,$57.84,"-96,898","-$5,604,251","314,669",-24%,2018-11-28 19:13:06,2018-11-26
23,Schimmel Paul,Dir,P - Purchase,LIFE,$0.54,"+147,225","+$79,796","1,644,556",+10%,2018-11-28 19:12:58,2018-11-26
24,Skinner John C.,"VP, Controller",S - Sale+OE,KEYS,$57.70,"-2,637","-$152,145","35,118",-7%,2018-11-28 19:10:32,2018-11-26
25,Lippert Keven K,EVP,S - Sale,VSAT,$69.40,"-4,000","-$277,600","1,780",-69%,2018-11-28 19:04:33,2018-11-27
26,Sipes David,COO,S - Sale+OE,RNG,$77.91,"-7,805","-$608,060","261,772",-3%,2018-11-28 19:02:07,2018-11-28
27,Cohen Chad M,Dir,S - Sale+OE,TRUP,$27.22,"-10,000","-$272,185","2,385",-81%,2018-11-28 19:01:20,2018-11-26
28,Shah Praful,Chief Strategy Officer,S - Sale,RNG,$75.54,"-1,889","-$142,697","341,226",-1%,2018-11-28 19:00:49,2018-11-27
29,Rogers James B Jr,Dir,P - Purchase,SG,$15.50,+100,"+$1,550","2,905",+4%,2018-11-28 19:00:02,2018-11-27
30,Berquist Carl T,Dir,P - Purchase,BECN,$33.05,"+5,000","+$165,250","10,000",+100%,2018-11-28 18:43:19,2018-11-26
31,Walton Alice L,10%,S - Sale,WMT,$95.26,"-2,731,356","-$260,178,180","1,469,124,401",0%,2018-11-28 18:42:16,2018-11-26
32,Walton Jim C,10%,S - Sale,WMT,$95.26,"-2,731,356","-$260,178,180","1,472,933,045",0%,2018-11-28 18:40:59,2018-11-26
33,Walton S Robson,"Dir, 10%",S - Sale,WMT,$95.26,"-2,731,356","-$260,178,180","1,465,723,075",0%,2018-11-28 18:39:38,2018-11-26
34,Rayner Robert Martin,Dir,P - Purchase,USCR,$38.57,"+5,000","+$192,850","58,028",+9%,2018-11-28 18:36:44,2018-11-28
35,Stansbury Henry Tayloe,"EVP, CTO",S - Sale+OE,INTU,$197.82,"-7,302","-$1,444,448","1,890",-79%,2018-11-28 18:31:04,2018-11-27
36,Maxwell W Keith III,"Dir, 10%",P - Purchase,SPKE,$8.27,"+1,300","+$10,751","2,670,315",0%,2018-11-28 18:29:30,2018-11-21
37,Johnson Gregory N,"EVP, Consumer Group",S - Sale,INTU,$200.91,"-5,029","-$1,010,382","3,205",-61%,2018-11-28 18:29:08,2018-11-26
38,Tuder Jeffrey,Dir,S - Sale+OE,INSG,$3.69,"-53,862","-$198,902","110,765",-33%,2018-11-28 18:26:54,2018-11-26
39,Frost Christopher,CEO,P - Purchase,MIC,$39.73,"+25,160","+$999,607","46,790",+116%,2018-11-28 18:26:23,2018-11-26
40,Fuller Thomas R,Dir,S - Sale,HK,$2.91,"-1,368","-$3,981","84,323",-2%,2018-11-28 18:24:38,2018-11-27
41,Narlinger Brett,Chief Revenue Officer,S - Sale,GDOT,$80.00,-600,"-$48,000","75,954",-1%,2018-11-28 18:21:21,2018-11-28
42,Bosworth William,Dir,S - Sale,DATA,$111.32,-324,"-$36,068","9,590",-3%,2018-11-28 18:21:13,2018-11-26
43,Overturf James,"EVP, CMO",S - Sale,EXR,$92.77,-880,"-$81,637","70,777",-1%,2018-11-28 18:20:18,2018-11-26
44,Flug Jeffrey,"Dir, 10%",S - Sale+OE,SHAK,$51.98,"-35,520","-$1,846,422","141,469",-20%,2018-11-28 18:18:39,2018-11-27
45,Dent Mary,"CEO, Green Dot Bank",S - Sale,GDOT,$78.80,"-3,994","-$314,742","59,253",-6%,2018-11-28 18:16:15,2018-11-26
46,Bryant Hope Holding,"Vice COB, 10%",S - Sale,FCNCA,$432.00,-531,"-$229,392","890,279",0%,2018-11-28 18:15:05,2018-11-26
47,Madden Thomas A,Dir,P - Purchase,RAIL,$9.40,"+2,500","+$23,500","30,230",+9%,2018-11-28 18:14:19,2018-11-26
48,Stolte Chris,"Co-Founder, Technical Advisor",S - Sale+OE,DATA,$110.96,"-95,000","-$10,541,230","3,536",-96%,2018-11-28 18:14:13,2018-11-26
49,Wiener Adam,Chief Growth Officer,S - Sale,RDFN,$16.15,"-3,505","-$56,610","199,427",-2%,2018-11-28 18:14:07,2018-11-28
50,Digiandomenico Anthony,Dir,P - Purchase,PRVB,$2.46,"+10,000","+$24,600","20,000",+100%,2018-11-28 18:11:27,2018-11-27
51,Brown David A B,Dir,P - Purchase,WLMS,$2.22,"+20,000","+$44,369","81,049",+33%,2018-11-28 18:02:17,2018-11-26
52,Clark Quentin,See Remarks,S - Sale,DBX,$23.18,"-16,666","-$386,290","1,628,102",-1%,2018-11-28 18:01:45,2018-11-26
53,Vashee Ajay,CFO,S - Sale,DBX,$23.15,"-13,731","-$317,875","413,865",-3%,2018-11-28 18:01:38,2018-11-26
54,Codd Ronald E F,Dir,S - Sale+OE,NOW,$166.52,"-15,000","-$2,497,731","28,903",-34%,2018-11-28 17:56:37,2018-11-26
55,Maroone Michael E,Dir,P - Purchase,CVNA,$43.85,"+1,000","+$43,850","51,000",+2%,2018-11-28 17:56:16,2018-11-26
56,Schneider David,Chief Revenue Officer,S - Sale,NOW,$165.44,"-12,625","-$2,088,627","43,638",-22%,2018-11-28 17:53:32,2018-11-26
57,Jefferies Financial Group Inc.,10%,P - Purchase,FRGI,$18.65,"+253,333","+$4,725,772","3,786,621",+7%,2018-11-28 17:52:05,2018-11-26
58,Rady Ernest S,"COB, CEO, Pres, 10%",P - Purchase,AAT,$39.65,"+7,668","+$304,018","8,963,229",0%,2018-11-28 17:48:56,2018-11-26
59,"Ault & Company, Inc.",See Remark,P - Purchase,DPW,$0.23,"+7,500","+$1,725","137,900",+6%,2018-11-28 17:48:34,2018-11-27
60,El-Hibri Fuad,"COB, 10%",S - Sale,EBS,$69.79,"-45,832","-$3,198,699","7,276,075",-1%,2018-11-28 17:48:10,2018-11-26
61,Lehner Edward J.,"Pres, CEO",P - Purchase,RYI,$7.69,"+3,250","+$24,988","218,689",+2%,2018-11-28 17:45:45,2018-11-26
62,Baker Bros. Advisors LP,"Dir, 10%",S - Sale,GHDX,$75.61,"-250,392","-$18,932,283","10,493,327",-2%,2018-11-28 17:44:23,2018-11-28
63,Baker Bros. Advisors LP,"Dir, 10%",S - Sale,GHDX,$74.13,"-178,285","-$13,216,202","10,699,641",-2%,2018-11-28 17:42:45,2018-11-26
64,Sochet IRA,10%,P - Purchase,OTEL,$16.02,"+10,992","+$176,120","918,325",+1%,2018-11-28 17:42:32,2018-11-27
