,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Dayton Judd,"CEO, 10%",P - Purchase,FTLF,$0.30,"+3,000",+$900,"1,718,485",0%,2018-09-06 21:45:16,2018-09-04
1,Shah Praful,Chief Strategy Officer,S - Sale,RNG,$92.58,"-4,974","-$460,490","351,221",-1%,2018-09-06 21:40:32,2018-09-05
2,Gomez Elena,CFO,S - Sale+OE,ZEN,$68.00,"-1,000","-$68,000","16,614",-6%,2018-09-06 21:37:44,2018-09-06
3,Getz James F,"COB, Pres, CEO",S - Sale,TSC,$29.77,"-10,000","-$297,673","1,254,332",-1%,2018-09-06 21:31:29,2018-09-04
4,Bendheim Jack,"Pres, CEO, 10%",S - Sale+OE,PAHC,$47.14,"-20,000","-$942,718","30,000",-40%,2018-09-06 21:26:27,2018-09-05
5,"Bfi Co., LLC",10%,S - Sale+OE,PAHC,$47.14,"-20,000","-$942,718","30,000",-40%,2018-09-06 21:24:47,2018-09-05
6,Carroll David William,SVP Worldwide Sales,S - Sale+OE,QTNA,$19.00,"-4,504","-$85,576","63,254",-7%,2018-09-06 21:20:48,2018-09-04
7,Heidari Sam,"COB, CEO",S - Sale+OE,QTNA,$19.00,"-10,000","-$190,000","173,207",-5%,2018-09-06 21:19:58,2018-09-04
8,Shaver Charles W,Dir,S - Sale+OE,AXTA,$29.73,"-250,000","-$7,432,500","440,828",-36%,2018-09-06 21:06:20,2018-09-04
9,Frank Thomas Aj,CIO,S - Sale,IBKR,$62.49,"-29,840","-$1,864,756","1,127,080",-3%,2018-09-06 20:51:28,2018-09-04
10,Hayes Robin,CEO,S - Sale,JBLU,$19.12,"-2,000","-$38,240","436,803",0%,2018-09-06 20:40:54,2018-09-04
11,Berman Lyle,Dir,S - Sale+OE,GDEN,$27.49,"-36,493","-$1,003,330","1,408,261",-3%,2018-09-06 20:37:40,2018-09-04
12,Sokoloff Jonathan D,Dir,S - Sale+OE,SHAK,$59.36,"-250,000","-$14,840,502","2,128,193",-11%,2018-09-06 20:32:52,2018-09-04
13,"Green Equity Investors Vi, L.P.",Dir,S - Sale+OE,SHAK,$59.36,"-250,000","-$14,840,502","1,213,246",-17%,2018-09-06 20:30:50,2018-09-04
14,Benioff Marc,"COB, co-CEO",S - Sale,CRM,$148.35,"-5,000","-$741,737","32,701,800",0%,2018-09-06 20:30:12,2018-09-06
15,Stapley Marc,"EVP Strategy, Corp Developmt",S - Sale,ILMN,$352.05,"-1,000","-$352,054","24,425",-4%,2018-09-06 20:22:05,2018-09-04
16,Ellin Robert S,"CEO, COB, 10%",P - Purchase,LIVX,$5.44,"+1,000","+$5,436","17,307,163",0%,2018-09-06 20:17:28,2018-09-04
17,Chin Richard,"Pres, CEO, 10%",S - Sale,KIN,$14.79,"-40,000","-$591,488","2,066,071",-2%,2018-09-06 20:07:12,2018-09-04
18,Wentz Myron W,Dir,S - Sale,USNA,$126.74,"-40,000","-$5,069,565","10,015,614",0%,2018-09-06 20:05:13,2018-09-04
19,Gull Global Ltd,10%,S - Sale,USNA,$126.74,"-40,000","-$5,069,565","10,015,614",0%,2018-09-06 20:03:33,2018-09-04
20,Woodford Brent,"EVP, Control, Fin Plan, Tax",S - Sale,DIS,$111.87,-952,"-$106,500","27,077",-3%,2018-09-06 20:01:13,2018-09-04
21,Schwab Gisela,"Pres Prod Dev, Med Aff, CMO",S - Sale+OE,EXEL,$18.53,"-22,500","-$416,925","342,793",-6%,2018-09-06 20:00:09,2018-09-04
22,Chestnutt Roy H,Dir,P - Purchase,APPS,$1.32,"+20,000","+$26,404","66,763",+43%,2018-09-06 19:59:26,2018-09-06
23,Boris David,Dir,S - Sale,CVON,$9.15,"-45,000","-$411,894","754,729",-6%,2018-09-06 19:53:58,2018-06-15
24,Tunnell C. David,CTO,S - Sale,NXTD,$1.64,"-2,000","-$3,277","691,933",0%,2018-09-06 19:51:29,2018-09-05
25,Wells David B,CFO,S - Sale+OE,NFLX,$366.76,"-1,000","-$366,760",0,-100%,2018-09-06 19:51:17,2018-09-04
26,Emswiler Shane,"VP, GM",S - Sale,ANSS,$187.19,"-3,511","-$657,224","24,964",-12%,2018-09-06 19:47:42,2018-09-04
27,Isaacs Stephen T,"Pres, CEO",S - Sale+OE,ADRO,$7.91,"-62,572","-$495,158","214,678",-23%,2018-09-06 19:42:00,2018-09-05
28,Sacks Natalie,Chief Medical Officer,S - Sale,ADRO,$7.13,"-4,504","-$32,099","89,548",-5%,2018-09-06 19:40:24,2018-09-04
29,Shuster Bradley M,CEO,S - Sale+OE,NMIH,$21.24,"-81,972","-$1,741,412","653,829",-11%,2018-09-06 19:29:48,2018-09-05
30,Illgen John D,Dir,S - Sale,CWBC,$12.30,"-3,491","-$42,949","37,600",-8%,2018-09-06 19:29:00,2018-09-06
31,Merkle Claudia J,Pres,S - Sale+OE,NMIH,$21.26,"-76,000","-$1,615,783","86,195",-47%,2018-09-06 19:27:56,2018-09-05
32,Ray Debanjan,CFO,S - Sale+OE,CTMX,$22.39,"-3,000","-$67,170","5,928",-34%,2018-09-06 19:18:15,2018-09-04
33,Rawls Jerry S,Dir,S - Sale,FNSR,$19.24,"-40,000","-$769,484","483,258",-8%,2018-09-06 19:16:20,2018-09-04
34,McCarthy Sean A.,"Pres, CEO",S - Sale+OE,CTMX,$21.86,"-13,052","-$285,343","82,063",-14%,2018-09-06 19:14:42,2018-09-04
35,Murphy Matthew J,"CEO, Pres",S - Sale,MRVL,$20.64,"-10,000","-$206,400","115,433",-8%,2018-09-06 19:14:18,2018-09-04
36,Greer R Scott,Dir,S - Sale+OE,NKTR,$67.39,"-10,000","-$673,900","130,333",-7%,2018-09-06 19:12:18,2018-09-04
37,Waters Gregory L,"Pres, CEO",S - Sale+OE,IDTI,$42.63,"-20,000","-$852,600","770,370",-3%,2018-09-06 19:09:23,2018-09-04
38,Romney Ronna,Dir,S - Sale,MOH,$138.11,-200,"-$27,622","22,413",-1%,2018-09-06 19:06:11,2018-09-04
39,Duliege Anne-Marie,"EVP, Chief Medical Officer",S - Sale+OE,RIGL,$3.51,"-16,500","-$57,861",0,-100%,2018-09-06 19:02:37,2018-09-04
40,Sievert G Michael,"Pres, COO",S - Sale,TMUS,$65.79,"-10,622","-$698,836","447,156",-2%,2018-09-06 19:00:26,2018-09-04
41,Newland John,CFO,S - Sale,PETQ,$40.15,"-42,778","-$1,717,537","77,815",-35%,2018-09-06 18:52:24,2018-09-04
42,Furman John B,Dir,S - Sale+OE,AOBC,$14.50,"-10,000","-$145,000","22,834",-30%,2018-09-06 18:52:04,2018-09-04
43,Savas Paul G,Dir,P - Purchase,VTVT,$1.00,"+5,000","+$5,000","91,781",+6%,2018-09-06 18:51:55,2018-09-06
44,Foukas Joshua,GC,S - Sale+OE,USNA,$125.79,"-6,531","-$821,553",0,-100%,2018-09-06 18:51:12,2018-09-04
45,Iiekking G Doug,CFO,S - Sale+OE,USNA,$126.25,"-6,570","-$829,450",0,-100%,2018-09-06 18:50:38,2018-09-04
46,Brust Robert H,Dir,P - Purchase,AOBC,$14.83,"+4,240","+$62,875","12,766",+50%,2018-09-06 18:49:48,2018-09-06
47,Macuga Daniel A.,Chief Communications Officer,S - Sale+OE,USNA,$130.09,"-2,452","-$318,968",0,-100%,2018-09-06 18:49:38,2018-09-04
48,Fisch Harry,"Dir, 10%",P - Purchase,VERU,$1.89,"+15,800","+$29,930","7,991,040",0%,2018-09-06 18:48:04,2018-09-05
49,Stretch Colin,"VP, GC",S - Sale,FB,$168.85,-750,"-$126,638","97,394",-1%,2018-09-06 18:46:44,2018-09-05
50,Cox Christopher K,Chief Product Officer,S - Sale,FB,$171.28,"-5,300","-$907,786","329,737",-2%,2018-09-06 18:44:42,2018-09-04
51,Brown Jim,"Pres, COO",S - Sale+OE,USNA,$130.09,"-2,400","-$312,204",0,-100%,2018-09-06 18:44:04,2018-09-04
52,Cadogan William J,Dir,P - Purchase,SNCR,$5.87,"+96,152","+$564,628","449,941",+27%,2018-09-06 18:42:17,2018-09-04
53,Sharples Brian,Dir,S - Sale,GDDY,$80.88,"-1,200","-$97,056","16,182",-7%,2018-09-06 18:42:16,2018-09-04
54,Zucconi Paul J,Dir,S - Sale,TMK,$89.10,-400,"-$35,641","47,907",-1%,2018-09-06 18:41:16,2018-09-05
55,Socorro Jesus,Dir,P - Purchase,VERU,$1.89,"+5,400","+$10,204","12,500",+76%,2018-09-06 18:40:55,2018-09-06
56,Brookman Barton R Jr,"Pres, CEO",S - Sale,PDCE,$52.71,"-1,500","-$79,065","207,276",-1%,2018-09-06 18:39:41,2018-09-04
57,Blue Adam D,CTO,S - Sale+OE,QTWO,$61.80,"-31,048","-$1,918,766","65,848",-32%,2018-09-06 18:38:27,2018-09-04
58,Flake Matthew P,CEO,S - Sale+OE,QTWO,$61.35,"-20,000","-$1,227,000","260,008",-7%,2018-09-06 18:37:41,2018-09-04
59,McGuire Jonathan Will,CEO,S - Sale,EYES,$1.68,"-10,000","-$16,750","105,798",-9%,2018-09-06 18:34:51,2018-09-04
60,Stillwell Kenneth,"CFO, SVP",S - Sale+OE,PEGA,$63.35,"-1,500","-$95,025","11,179",-12%,2018-09-06 18:31:41,2018-09-04
61,Fallon-Walsh Barbara,Dir,P - Purchase,BANC,$20.28,+100,"+$2,028","2,028",+5%,2018-09-06 18:30:41,2018-09-04
62,McCoy Carol A,"VP, Assoc. Counsel, Corp. Sec",S - Sale+OE,TMK,$88.65,"-18,000","-$1,595,754","112,219",-14%,2018-09-06 18:30:20,2018-09-06
63,Snapper Suzanne D.,CFO,S - Sale,ENSG,$38.62,-283,"-$10,929","179,225",0%,2018-09-06 18:28:27,2018-09-04
64,Wittekind Beverly B.,"VP, GC",S - Sale,ENSG,$38.62,-85,"-$3,283","53,984",0%,2018-09-06 18:27:51,2018-09-04
65,Port Barry,VP,S - Sale,ENSG,$38.62,-203,"-$7,840","141,855",0%,2018-09-06 18:27:17,2018-09-04
66,Keetch Chad,"EVP, Secretary",S - Sale,ENSG,$38.62,-197,"-$7,608","67,768",0%,2018-09-06 18:26:41,2018-09-04
67,Desouza Francis A,"Pres, CEO",S - Sale,ILMN,$353.66,"-2,100","-$742,686","74,435",-3%,2018-09-06 18:26:16,2018-09-04
68,Hughes Kristine F,Dir,S - Sale,NATR,$9.00,"-3,000","-$27,000","665,722",0%,2018-09-06 18:24:37,2018-09-04
69,Fonte Paul,CTO,S - Sale+OE,ABCD,$13.22,"-5,000","-$66,105",0,-100%,2018-09-06 18:21:32,2018-09-04
70,Tooth Margaret,CMO,S - Sale+OE,TRUP,$38.38,-150,"-$5,757",2,-99%,2018-09-06 18:18:36,2018-09-04
71,Garcia Pelayo Frederic,DirExprt InterparfumsSA,S - Sale+OE,IPAR,$65.20,"-3,600","-$234,734",0,-100%,2018-09-06 18:18:06,2018-09-04
72,Trefler Leon,"SVP, Global Customer Success",S - Sale+OE,PEGA,$63.05,"-3,175","-$200,184","6,792",-32%,2018-09-06 18:13:59,2018-09-04
73,Sacchi Guido Francesco,"EVP, CIO",S - Sale,GPN,$125.11,"-15,156","-$1,896,167","54,981",-22%,2018-09-06 18:11:44,2018-09-04
74,Kouninis Efstathios A,"VP of Finance, CAO",S - Sale+OE,PEGA,$63.50,-403,"-$25,591",338,-54%,2018-09-06 18:10:40,2018-09-04
75,Neitzel Julie,Dir,S - Sale,HEI,$86.64,"-1,706","-$147,807","15,879",-10%,2018-09-06 18:10:28,2018-09-04
76,Vonderhaar George,Chief Sales Officer,S - Sale,LLNW,$5.00,"-5,000","-$25,000","683,465",-1%,2018-09-06 18:10:19,2018-09-04
77,Van Oene Mark,SVP Chief Commercial Officer,S - Sale,ILMN,$354.18,"-1,091","-$386,410","11,126",-9%,2018-09-06 18:09:30,2018-09-04
78,Lento Robert A,CEO,S - Sale,LLNW,$4.89,"-40,000","-$195,600","1,651,779",-2%,2018-09-06 18:08:21,2018-09-04
79,"Basswood Capital Management, L.L.C.","Dir, 10%",P - Purchase,BDGE,$35.23,"+38,521","+$1,357,225","2,249,739",+2%,2018-09-06 18:06:21,2018-09-04
80,Paisley Christopher B,Dir,S - Sale+OE,AMBA,$40.00,"-1,000","-$40,000","16,765",-6%,2018-09-06 18:06:04,2018-09-06
81,McDonald John T,CEO,S - Sale,UPLD,$35.55,"-73,797","-$2,623,140","1,836,636",-4%,2018-09-06 18:02:57,2018-09-04
