,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Sochet IRA,10%,P - Purchase,OTEL,$15.02,"+14,599","+$219,237","806,917",+2%,2018-06-26 21:18:10,2018-06-25
1,Richardson Michael Spencer,"CEO, 10%",P - Purchase,DCAR,$1.21,"+10,000","+$12,120","732,210",+1%,2018-06-26 21:00:51,2018-06-25
2,Silverman Joshua,Dir,P - Purchase,DCAR,$1.26,"+30,000","+$37,905","35,109",+587%,2018-06-26 21:00:21,2018-06-22
3,Spiegelman Daniel K,"EVP, CFO",S - Sale,BMRN,$99.00,"-10,000","-$990,005","51,070",-16%,2018-06-26 20:31:30,2018-06-22
4,Doubleday Richard,"EVP, Chief Commercial Officer",S - Sale,DXCM,$98.58,"-2,581","-$254,431","98,077",-3%,2018-06-26 20:26:15,2018-06-25
5,Baffi Robert,"EVP, Technical Operations",S - Sale+OE,BMRN,$99.00,"-6,949","-$687,954","160,331",-4%,2018-06-26 20:23:49,2018-06-22
6,Hawkins Mark J,"Pres, CFO",S - Sale+OE,CRM,$134.91,"-16,846","-$2,272,630","23,289",-42%,2018-06-26 20:21:51,2018-06-26
7,Benioff Marc,"COB, CEO",S - Sale,CRM,$135.81,"-5,000","-$679,025","32,951,800",0%,2018-06-26 20:19:40,2018-06-26
8,Block Keith,"Vice COB, Pres, COO",S - Sale+OE,CRM,$134.90,"-10,000","-$1,349,045","20,647",-33%,2018-06-26 20:17:22,2018-06-26
9,Mueller Brian,"SVP, Corporate Controller",S - Sale+OE,BMRN,$99.50,"-3,145","-$312,928","12,375",-20%,2018-06-26 20:15:51,2018-06-22
10,Harris Parker,"Co-Founder, CTO",S - Sale,CRM,$134.92,"-2,050","-$276,586","2,030,897",0%,2018-06-26 20:14:44,2018-06-26
11,Eng Julie Sheridan,"EVP, GM, 3D Sensing",S - Sale,FNSR,$17.19,"-13,825","-$237,704","78,549",-15%,2018-06-26 20:11:17,2018-06-22
12,Schoeneck James A,Dir,S - Sale+OE,FGEN,$65.00,"-4,361","-$283,465","3,700",-54%,2018-06-26 20:02:32,2018-06-22
13,Hanson R Brian,"Pres, CEO",S - Sale+OE,IO,$23.18,"-97,760","-$2,266,135","43,631",-69%,2018-06-26 19:58:25,2018-06-22
