,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Reed Trevor S,Dir,S - Sale,CBDS,$6.79,"-37,322","-$253,566","30,000",-55%,2018-01-17 21:47:51,2018-01-16
1,Hougen Elizabeth L,"SVP, Finance, CFO",S - Sale+OE,IONS,$51.76,"-2,724","-$140,994","14,500",-16%,2018-01-17 21:46:45,2018-01-16
2,Klein Joseph III,Dir,S - Sale+OE,IONS,$52.52,"-3,000","-$157,566","10,039",-23%,2018-01-17 21:28:35,2018-01-16
3,Geary Richard S,"SVP, Development",S - Sale+OE,IONS,$51.76,"-2,723","-$140,942","16,680",-14%,2018-01-17 21:26:19,2018-01-16
4,Parshall B Lynne,Dir,S - Sale+OE,IONS,$51.76,"-5,986","-$309,835","38,180",-14%,2018-01-17 21:25:43,2018-01-16
5,O'Neil Patrick R.,"SVP, Legal, GC",S - Sale+OE,IONS,$51.76,"-2,697","-$139,597","14,452",-16%,2018-01-17 21:25:13,2018-01-16
6,Boyce Sarah,Chief Business Officer,S - Sale+OE,IONS,$51.76,"-2,196","-$113,665","8,931",-20%,2018-01-17 21:23:57,2018-01-16
7,Bennett C Frank,"SVP, Antisense Research",S - Sale+OE,IONS,$51.76,"-2,696","-$139,545","19,114",-12%,2018-01-17 21:22:41,2018-01-16
8,Crooke Stanley T,"COB, CEO",S - Sale+OE,IONS,$51.76,"-16,549","-$856,576","781,252",-2%,2018-01-17 21:22:14,2018-01-15
9,Monia Brett P,COO,S - Sale+OE,IONS,$51.76,"-2,821","-$146,015","15,783",-15%,2018-01-17 21:21:12,2018-01-16
10,Dhruv Mitesh,CFO,S - Sale+OE,RNG,$50.96,"-3,000","-$152,874","129,087",-2%,2018-01-17 21:09:07,2018-01-17
11,Rauth William R III,"Dir, 10%",S - Sale,APPF,$42.53,"-20,000","-$850,600","33,072",-38%,2018-01-17 20:46:35,2018-01-16
12,Wood Larry L,"CVP, THV Replacement",S - Sale+OE,EW,$121.00,"-6,300","-$762,300","110,014",-5%,2018-01-17 20:29:59,2018-01-16
13,Harper Sean E,"EVP, Research, Development",S - Sale,AMGN,$185.62,"-1,525","-$283,071","54,673",-3%,2018-01-17 20:19:28,2018-01-16
14,Green Frederec,"EVP , COO",S - Sale,DK,$38.00,"-25,000","-$950,000","116,926",-18%,2018-01-17 20:19:07,2018-01-16
15,Ianniello Joseph R,COO,S - Sale+OE,CBS,$60.14,"-2,910","-$175,000","326,732",-1%,2018-01-17 20:10:31,2018-01-16
16,Connolly Shaun,Chief Strategy Officer,S - Sale+OE,HDP,$20.92,"-2,083","-$43,576","235,986",-1%,2018-01-17 20:05:42,2018-01-12
17,Geschke John,"CLO, SVP Administration",S - Sale+OE,ZEN,$37.27,"-10,000","-$372,673","12,193",-45%,2018-01-17 20:03:07,2018-01-12
18,Lane Andrew R,"Pres, CEO",S - Sale+OE,MRC,$19.00,"-293,154","-$5,569,926","748,166",-28%,2018-01-17 20:00:39,2018-01-12
19,Bloch Kathleen P.,CFO,S - Sale+OE,CTSO,$7.75,"-12,400","-$96,100","237,638",-5%,2018-01-17 19:59:36,2018-01-12
20,Peterson Bradley J,EVP,S - Sale,NDAQ,$80.70,"-19,169","-$1,546,847","23,045",-45%,2018-01-17 19:42:23,2018-01-12
21,Gandossi David M,CEO,S - Sale,MERC,$14.36,"-12,000","-$172,327","163,714",-7%,2018-01-17 19:33:58,2018-01-17
22,Catz Safra,CEO,S - Sale+OE,ORCL,$50.05,"-5,000,000","-$250,230,687","587,013",-89%,2018-01-17 19:24:01,2018-01-16
23,Walske Steven,Dir,S - Sale,SNPS,$90.12,"-4,545","-$409,607","14,988",-23%,2018-01-17 19:23:20,2018-01-17
24,Pichai Sundar,"CEO, Google Inc.",S - Sale+OE,GOOG,"$1,127.17","-4,000","-$4,508,683","555,492",-1%,2018-01-17 19:21:48,2018-01-17
25,Kuo John W,"SVP, GC, Secretary",S - Sale+OE,VAR,$108.43,-863,"-$93,575","27,361",-3%,2018-01-17 19:05:18,2018-01-16
26,Kennedy Kolleen T,"EVP, Pres Oncology Sys.",S - Sale+OE,VAR,$108.31,-933,"-$101,056","26,662",-3%,2018-01-17 18:58:44,2018-01-16
27,Hendrickson David S,VP of Engineering,S - Sale+OE,AEHR,$2.94,"-5,000","-$14,700","20,351",-20%,2018-01-17 18:50:23,2018-01-16
28,Babich George Jr,Dir,S - Sale+OE,TFX,$263.38,"-2,500","-$658,450","8,583",-23%,2018-01-17 18:46:28,2018-01-16
29,Vaughn Victor,SVP of Sales,S - Sale+OE,SUPN,$46.26,"-24,250","-$1,121,750","9,344",-72%,2018-01-17 18:44:02,2018-01-17
30,Bhatt Padmanabh P.,"SVP of IP, CSO",S - Sale+OE,SUPN,$44.98,"-20,000","-$899,500","12,500",-62%,2018-01-17 18:38:54,2018-01-17
31,Adams Brian W,CFO,P - Purchase,TRHC,$14.23,"+5,391","+$76,714","125,557",+4%,2018-01-17 18:35:09,2018-01-12
32,McWaters Kimberly J,"Pres, CEO",P - Purchase,UTI,$2.67,"+6,499","+$17,352","710,768",+1%,2018-01-17 18:23:49,2018-01-16
33,Diker Charles M,"COB, 10%",S - Sale,CMD,$110.96,"-10,000","-$1,109,564","3,713,411",0%,2018-01-17 18:23:38,2018-01-16
34,Hesterberg Earl J,"Pres, CEO",S - Sale,GPI,$80.06,"-28,519","-$2,283,167","254,549",-10%,2018-01-17 18:18:29,2018-01-16
35,Zarcone Donna F,Dir,S - Sale,CI,$215.43,"-5,971","-$1,286,303","21,730",-22%,2018-01-17 18:18:09,2018-01-16
36,Henney Jane E Md,Dir,S - Sale,CI,$212.96,-400,"-$85,184","14,936",-3%,2018-01-17 18:18:05,2018-01-12
