,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Lsp Cal Holdings Ii, LLC",10%,P - Purchase,CPN,$16.32,"+796,448","+$12,996,545","11,566,053",+7%,2008-02-19 21:42:54,2008-02-13
1,Richter David J,"EVP, Corp Development, Legal",S - Sale,DIVX,$18.26,"-35,000","-$639,112","67,500",-34%,2008-02-19 21:40:18,2007-11-12
2,Richter David J,"EVP, Corp Development, Legal",S - Sale,DIVX,$13.73,-300,"-$4,120","146,500",0%,2008-02-19 21:39:15,2007-10-22
3,Richter David J,"EVP, Corp Development, Legal",S - Sale,DIVX,$13.55,"-11,700","-$158,589","146,800",-7%,2008-02-19 21:38:27,2007-10-22
4,Barris Peter J,10%,P - Purchase,ZHNE,$1.13,"+298,740","+$337,642","22,677,952",+1%,2008-02-19 21:21:57,2008-02-14
5,Kramlich C Richard,"Dir, 10%",P - Purchase,ZHNE,$1.13,"+298,740","+$337,642","22,690,181",+1%,2008-02-19 21:21:11,2008-02-14
6,Newhall Charles W III,10%,P - Purchase,ZHNE,$1.13,"+298,740","+$337,642","22,677,952",+1%,2008-02-19 21:20:47,2008-02-14
7,Perry Mark W,10%,P - Purchase,ZHNE,$1.13,"+298,740","+$337,642","22,677,952",+1%,2008-02-19 21:20:15,2008-02-14
8,Sullivan James,"VP of Finance, CFO",P - Purchase,MOSY,$3.49,"+5,000","+$17,450","5,000",New,2008-02-19 21:01:05,2008-02-15
9,Stuelpnagel John R,"SVP, COO",S - Sale+OE,ILMN,$71.97,"-5,000","-$359,835","337,619",-1%,2008-02-19 21:01:02,2008-02-14
10,Flatley Jay T,"Pres, CEO",S - Sale+OE,ILMN,$71.98,"-10,000","-$719,750","525,224",-2%,2008-02-19 21:00:25,2008-02-14
11,Holdsworth Raymond W Jr,"Vice COB, Corp Develop",S - Sale+OE,ACM,$28.03,"-120,000","-$3,363,419","352,817",-25%,2008-02-19 20:48:39,2008-02-14
12,Oboyle Kevin C,"CFO, EVP",S - Sale+OE,NUVA,$37.54,"-4,500","-$168,925",913,-83%,2008-02-19 20:46:22,2008-02-14
13,Claydon Antony,"Pres, 10%",S - Sale,KABX,$0.02,"-1,500,000","-$26,550",0,-100%,2008-02-19 20:45:08,2008-02-14
14,Longview Fund LP,10%,P - Purchase,SOTR,$0.00,"+21,846,558",+$0,"24,414,186",+851%,2008-02-19 20:41:26,2008-02-14
15,Oscilowicz Jacek,"Pres, CEO, 10%",P - Purchase,BRIT,$0.00,"+13,500,000","+$5,400","27,000,000",+100%,2008-02-19 20:35:38,2008-02-14
16,Campbell Jeffrey C,"EVP, CFO",S - Sale+OE,MCK,$58.14,"-15,000","-$872,036","4,767",-76%,2008-02-19 20:27:46,2008-02-15
17,Britton Jewellery Inc.,10%,S - Sale,BRIT,$0.00,"-13,500,000","-$5,400",0,-100%,2008-02-19 20:27:41,2008-02-14
18,Gordon William B,Dir,S - Sale,AMZN,$75.19,"-5,000","-$375,950","17,075",-23%,2008-02-19 20:22:23,2008-02-15
19,Cadieux Michel,"SVP, Talent Management Officer",S - Sale,AMD,$6.77,-768,"-$5,199","4,931",-13%,2008-02-19 20:19:28,2008-02-14
20,Wilke Jeffrey A,SVP,S - Sale+OE,AMZN,$73.48,"-14,066","-$1,033,531","30,347",-32%,2008-02-19 20:17:59,2008-02-15
21,Roche Holdings Inc,10%,P - Purchase,VMSI,$89.50,"+2,704,354","+$242,039,683",0,-100%,2008-02-19 20:17:42,2008-02-15
22,Ruppel Edward F Jr,VP,S - Sale+OE,MEND,$13.98,"-3,555","-$49,699","1,198",-75%,2008-02-19 20:17:01,2008-02-15
23,Kessel Steven,SVP,S - Sale+OE,AMZN,$75.19,"-8,684","-$652,950",279,-97%,2008-02-19 20:16:29,2008-02-15
24,Harris Parker,"EVP, Technology",S - Sale,CRM,$54.75,-700,"-$38,325","822,579",0%,2008-02-19 20:12:03,2008-02-19
25,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$52.53,"-10,000","-$525,342","14,621,006",0%,2008-02-19 20:11:49,2008-02-19
26,Kahn J Alan,"Pres B, N Publishing Group",S - Sale+OE,BKS,$29.50,"-35,305","-$1,041,561","33,075",-52%,2008-02-19 20:04:30,2008-02-15
27,Hunter Daniel,Dir,P - Purchase,ATCO,$1.90,"+35,000","+$66,436","103,000",+51%,2008-02-19 20:02:45,2008-02-15
28,Cavins Jeffrey M,"Pres, CEO",P - Purchase,CALL,$2.48,"+20,500","+$50,845","62,857",+48%,2008-02-19 19:57:48,2008-02-19
29,Campbell Jeffrey C,"EVP, CFO",S - Sale+OE,MCK,$58.14,"-15,000","-$872,036","4,767",-76%,2008-02-19 19:50:46,2008-02-15
30,Holdsworth Raymond W Jr,"Vice COB, Corp Develop",S - Sale+OE,ACM,$28.03,"-120,000","-$3,363,419","352,817",-25%,2008-02-19 19:45:01,2008-02-14
31,"Discovery Group I, LLC",10%,P - Purchase,OPTV,$1.05,"+105,709","+$110,497","24,447,832",0%,2008-02-19 19:36:30,2008-02-14
32,Highland Capital Management LP,10%,P - Purchase,ICOG,$2.58,"+220,600","+$569,144","36,834,272",+1%,2008-02-19 19:31:13,2008-02-14
33,Lauricella Francis Edward Jr,EVP,P - Purchase,NAO,$7.95,"+62,800","+$499,260","904,863",+7%,2008-02-19 19:27:33,2008-02-13
34,Wilson Gary L,Dir,P - Purchase,CBG,$19.61,"+50,000","+$980,500","61,327",+441%,2008-02-19 19:24:53,2008-02-14
35,Moore J Stuart,"Dir, 10%",S - Sale,SAPE,$6.51,"-22,400","-$145,918","17,243,396",0%,2008-02-19 19:24:29,2008-02-19
36,Moore J Stuart,"Dir, 10%",S - Sale,SAPE,$6.48,"-30,000","-$194,274","17,265,796",0%,2008-02-19 19:23:46,2008-02-15
37,Rhoades M Ann,Dir,P - Purchase,RSTO,$7.20,"+1,157","+$8,330","18,762",+7%,2008-02-19 19:11:37,2007-02-15
38,Zogby Andrew,CMO,P - Purchase,CHNL,$1.37,+700,+$959,"3,100",+29%,2008-02-19 19:10:15,2008-02-19
39,Kiely W Leo III,Global CEO,S - Sale+OE,TAP,$50.66,"-4,862","-$246,307","221,189",-2%,2008-02-19 19:09:35,2008-02-15
40,Kiely W Leo III,Global CEO,S - Sale,TAP,$50.71,"-5,086","-$257,933","198,994",-2%,2008-02-19 19:07:28,2008-02-15
41,Kiely W Leo III,Global CEO,S - Sale,TAP,$50.66,"-30,052","-$1,522,434","191,137",-14%,2008-02-19 19:07:28,2008-02-15
42,Fairbank Richard D,"COB, CEO, Pres",S - Sale,COF,$47.58,"-2,534","-$120,560","2,558,564",0%,2008-02-19 19:06:12,2008-02-15
43,Fairbank Richard D,"COB, CEO, Pres",S - Sale,COF,$47.27,"-8,000","-$378,148","2,561,098",0%,2008-02-19 19:04:30,2008-02-15
44,Fairbank Richard D,"COB, CEO, Pres",S - Sale+OE,COF,$46.89,"-4,100","-$192,247","2,569,098",0%,2008-02-19 19:03:07,2008-02-15
45,Berg Carl E,Dir,P - Purchase,MOSY,$3.54,"+36,200","+$128,267","391,196",+10%,2008-02-19 18:59:18,2008-02-15
46,Reach Brian L,"Pres, COO, Sec'y",P - Purchase,HBE,$4.50,"+10,000","+$45,000","95,000",+12%,2008-02-19 18:54:12,2008-02-14
47,Henry James E,"COB, CEO, Treasurer, 10%",S - Sale,HBE,$4.50,"-14,500","-$65,250","1,385,500",-1%,2008-02-19 18:53:12,2008-02-14
48,Hopkins John P,CFO,P - Purchase,HBE,$4.50,"+4,500","+$20,250","4,500",New,2008-02-19 18:52:25,2008-02-14
49,Swienton Gregory T,"COB, CEO",S - Sale+OE,R,$58.34,"-3,500","-$204,193","79,348",-4%,2008-02-19 18:50:25,2008-02-15
50,Swienton Gregory T,"COB, CEO",S - Sale,R,$58.22,"-7,300","-$424,972","79,269",-8%,2008-02-19 18:48:23,2008-02-15
51,Swienton Gregory T,"COB, CEO",S - Sale,R,$58.31,"-10,600","-$618,043","86,569",-11%,2008-02-19 18:46:46,2008-02-15
52,Haligowski George W,"Pres, CEO",P - Purchase,IMP,$24.95,+300,"+$7,485","59,223",+1%,2008-02-19 18:45:34,2008-02-13
53,Swienton Gregory T,"COB, CEO",S - Sale,R,$58.29,"-3,600","-$209,844","97,169",-4%,2008-02-19 18:44:42,2008-02-15
54,Mak Capital One LLC,10%,P - Purchase,AGYS,$12.34,"+145,534","+$1,795,672","2,821,140",+5%,2008-02-19 18:40:13,2008-02-14
55,Kohl Charles E,Deputy MD,P - Purchase,IMP,$24.27,+62,"+$1,505",62,New,2008-02-19 18:33:58,2008-02-15
56,Fanning Robert R Jr,Dir,S - Sale+OE,HCP,$29.42,"-14,000","-$411,883","53,077",-21%,2008-02-19 18:23:52,2008-02-14
57,Ruprecht William F,"CEO, Pres",S - Sale+OE,BID,$33.87,"-2,667","-$90,338","610,039",0%,2008-02-19 18:20:02,2008-02-15
58,Harbert Management Corp,"* See Remarks, 10%",P - Purchase,NYT,$18.40,"+525,900","+$9,678,243","16,106,200",+3%,2008-02-19 18:17:07,2008-02-14
59,Genovese John M,"EVP, Development",S - Sale+OE,MAC,$64.62,"-10,000","-$646,159","33,409",-23%,2008-02-19 18:15:30,2008-02-15
60,"Harbinger Capital Partners Master Fund I, Ltd.","* See Remarks, 10%",P - Purchase,NYT,$18.40,"+525,900","+$9,678,243","16,106,200",+3%,2008-02-19 18:13:55,2008-02-14
61,Grusky Robert R,Dir,P - Purchase,AN,$14.94,+250,"+$3,735","3,200",+8%,2008-02-19 18:10:04,2008-02-15
62,Shamrock Activist Value Fund L P,10%,P - Purchase,FRZ,$24.37,"+1,741","+$42,433","3,143,616",0%,2008-02-19 18:09:19,2008-02-14
63,Crews Terrell K,"EVP, CFO, Seminis CEO",S - Sale,MON,$115.95,"-5,100","-$591,340","166,600",-3%,2008-02-19 18:08:52,2008-02-15
64,Shamrock Activist Value Fund L P,10%,P - Purchase,FRZ,$24.24,"+2,259","+$54,766","3,141,875",0%,2008-02-19 18:08:47,2008-02-14
65,Crews Terrell K,"EVP, CFO, Seminis CEO",S - Sale,MON,$114.58,"-9,000","-$1,031,177","165,260",-5%,2008-02-19 18:08:26,2008-02-15
66,Crews Terrell K,"EVP, CFO, Seminis CEO",S - Sale,MON,$114.12,"-7,950","-$907,240","174,260",-4%,2008-02-19 18:07:59,2008-02-15
67,Shamrock Activist Value Fund L P,10%,P - Purchase,FRZ,$24.03,"+5,600","+$134,579","3,139,616",0%,2008-02-19 18:07:56,2008-02-14
68,Crews Terrell K,"EVP, CFO, Seminis CEO",S - Sale,MON,$113.71,"-7,550","-$858,490","182,210",-4%,2008-02-19 18:07:29,2008-02-15
