,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Reyes George,CFO,S - Sale+OE,GOOG,$505.50,-360,"-$181,982","20,501",-2%,2008-02-08 21:54:05,2008-02-07
1,Rosenberg Jonathan J,VP Prod. Mgmt.,S - Sale+OE,GOOG,$505.68,-314,"-$158,784","48,290",-1%,2008-02-08 21:47:55,2008-02-07
2,Reyes George,CFO,S - Sale+OE,GOOG,$503.50,-359,"-$180,756","20,501",-2%,2008-02-08 21:30:24,2008-02-06
3,Vande Steeg Nickolas,Dir,P - Purchase,TRMB,$26.28,"+20,900","+$549,280","20,900",New,2008-02-08 21:04:01,2008-02-07
4,Tomlinson Timothy,Dir,S - Sale,VRSN,$34.00,-500,"-$17,000","5,115",-9%,2008-02-08 21:00:15,2008-02-06
5,Shamrock Activist Value Fund L P,10%,P - Purchase,FRZ,$21.94,"+154,199","+$3,383,417","2,833,616",+6%,2008-02-08 20:52:26,2008-02-06
6,Rosenberg Jonathan J,VP Prod. Mgmt.,S - Sale+OE,GOOG,$503.40,-314,"-$158,066","48,290",-1%,2008-02-08 20:52:20,2008-02-06
7,Taffe Norman P,EVP,S - Sale+OE,CY,$20.25,"-15,361","-$311,130","35,348",-30%,2008-02-08 20:45:22,2008-02-07
8,Hickel Kelly Thomas,Dir,S - Sale,APTI,$0.20,"-931,840","-$186,368",0,-100%,2008-02-08 20:43:04,2008-01-22
9,Bereziuk Michael,"Exe VP,COO",S - Sale,TSRA,$38.42,"-3,833","-$147,274","1,167",-77%,2008-02-08 20:14:39,2008-02-06
10,Copeland Scott R,"EVP, 10%",S - Sale,EXBX,$0.30,"-22,441","-$6,732","83,828,028",0%,2008-02-08 20:06:05,2008-02-04
11,Lunsford Mark,"VP, Sales",P - Purchase,MCRL,$6.14,"+3,000","+$18,413","266,762",+1%,2008-02-08 20:03:02,2008-02-06
12,Mezhvinsky Leonid,Dir,S - Sale,UCTT,$10.00,"-12,078","-$120,780","572,666",-2%,2008-02-08 20:02:50,2008-02-06
13,Baron Robert A,Dir,P - Purchase,OPK,$1.80,"+50,000","+$90,000","238,000",+27%,2008-02-08 19:51:08,2008-02-07
14,Drazenovic George,"CFO, 10%",S - Sale,SCEY,$1.35,"-132,900","-$179,025","83,678,600",0%,2008-02-08 19:35:59,2008-02-06
15,Regan Calvin D,Pres of Silver State Bank,S - Sale,SSBX,$12.65,"-5,000","-$63,250","207,999",-2%,2008-02-08 19:07:17,2008-02-07
16,French Douglas E,EVP,S - Sale,SSBX,$12.25,"-5,800","-$71,027","275,296",-2%,2008-02-08 19:06:59,2008-02-07
17,Riley Bryant R,10%,S - Sale+OE,ISSI,$5.85,"-25,000","-$146,250","2,588,796",-1%,2008-02-08 19:01:28,2008-02-06
18,Laird Paul G,Pres,P - Purchase,NEFI,$1.14,"+12,500","+$14,260","137,051",+10%,2008-02-08 18:57:39,2008-01-07
19,Schermer Grant E,10%,P - Purchase,LEE,$10.80,"+5,000","+$54,000","518,245",+1%,2008-02-08 18:52:46,2008-01-10
20,Blankenship Don L,"CEO, Pres",S - Sale,MEE,$40.10,-700,"-$28,070","361,178",0%,2008-02-08 18:50:35,2008-02-07
21,Merrill Lynch & Co Inc,10%,P - Purchase,DPHIQ,$0.18,+472,+$83,"2,918,421",0%,2008-02-08 18:48:24,2008-01-03
22,Merrill Lynch & Co Inc,10%,S - Sale,DPHIQ,$0.14,-472,-$68,"2,918,421",0%,2008-02-08 18:48:24,2007-12-26
23,Sindhu Pradeep,CTO,S - Sale,JNPR,$25.62,"-100,000","-$2,562,240","6,982,621",-1%,2008-02-08 18:45:04,2008-02-06
24,Johnston Dan S,"VP, GC",S - Sale+OE,OMCL,$18.00,-833,"-$14,994","19,378",-4%,2008-02-08 18:43:41,2008-02-07
25,Russell Stephen,"COB, CEO",P - Purchase,CLDN,$0.00,"+393,750",+$0,"1,012,569",+64%,2008-02-08 18:40:42,2008-02-06
26,Russell Stephen,"COB, CEO",S - Sale+OE,CLDN,$9.77,"-196,875","-$1,923,557","1,012,569",-16%,2008-02-08 18:40:42,2008-02-06
27,Lukianov Alexis V,"CEO, COB",S - Sale+OE,NUVA,$37.71,"-20,000","-$754,250","165,676",-11%,2008-02-08 18:35:47,2008-02-07
28,Mlf Investments LLC,10%,S - Sale,SIRV,$0.01,"-7,101,900","-$87,663","358,966",-95%,2008-02-08 18:35:47,2008-02-06
