,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Liang Charles,"Pres, CEO, 10%",S - Sale+OE,SMCI,$5.93,"-50,526","-$299,447","7,505,000",-1%,2008-11-07 21:20:15,2008-11-04
1,Liu Liang Chiu-Chu Sara,"VP of Operations, Treasurer, 10%",S - Sale+OE,SMCI,$5.93,"-50,526","-$299,447","7,505,000",-1%,2008-11-07 21:19:36,2008-11-04
2,Liaw Shiow-Meei S,Spouse of reporting person,S - Sale+OE,SMCI,$5.92,"-25,263","-$149,490","3,110,000",-1%,2008-11-07 21:18:56,2008-11-04
3,Conlin John Edward,Dir,P - Purchase,POPE,$22.56,+560,"+$12,632","13,736",+4%,2008-11-07 21:07:38,2008-11-05
4,Gendell Jeffrey L Et Al,Former 10% Owner,S - Sale,BW,$11.39,"-110,204","-$1,255,637","2,025,300",-5%,2008-11-07 21:05:30,2008-11-06
5,Fisher William Sydney,10%,S - Sale,GPS,$16.99,"-61,862","-$1,051,035","19,116,304",0%,2008-11-07 20:49:13,2008-11-06
6,Fisher John J,10%,S - Sale,GPS,$16.99,"-88,448","-$1,502,732","26,144,504",0%,2008-11-07 20:48:22,2008-11-06
7,Miller III William F,Dir,S - Sale,HMSY,$25.75,"-3,357","-$86,443","529,343",-1%,2008-11-07 20:47:35,2008-11-05
8,Yevich Stephen C,"SVP, CFO",P - Purchase,CFL,$16.80,"+3,000","+$50,400","12,617",+31%,2008-11-07 20:45:38,2008-11-07
9,Yevich Stephen C,"SVP, CFO",P - Purchase,CFL,$17.29,"+2,000","+$34,581","9,617",+26%,2008-11-07 20:39:09,2008-11-06
10,Lucht Shawn L,SVP,P - Purchase,CFL,$17.04,"+1,500","+$25,563","1,913",+363%,2008-11-07 20:31:53,2008-11-06
11,Allen Robert B,"Pres, CEO",P - Purchase,CFL,$17.98,"+7,500","+$134,837","22,500",+50%,2008-11-07 20:21:41,2008-11-05
12,Arieli Yaniv,CFO,S - Sale,CEVA,$8.58,"-3,047","-$26,144",0,-100%,2008-11-07 20:21:17,2008-11-07
13,Wertheizer Gideon,CEO,S - Sale,CEVA,$8.58,"-3,888","-$33,355",0,-100%,2008-11-07 20:20:33,2008-11-07
14,Ohana Issachar,EVP Worldwide Sales,S - Sale,CEVA,$8.37,"-3,353","-$28,066",0,-100%,2008-11-07 20:19:39,2008-11-05
15,Peiros Larry,EVP-COO North America,S - Sale+OE,CLX,$61.94,"-23,375","-$1,447,848","59,236",-28%,2008-11-07 20:07:47,2008-11-05
16,Eustace Robert Alan,VP of Engineering,S - Sale+OE,GOOG,$350.19,"-2,000","-$700,369","16,568",-11%,2008-11-07 20:06:36,2008-11-05
17,Corbin William R,Dir,P - Purchase,CNW,$29.33,"+1,000","+$29,330","7,091",+16%,2008-11-07 20:00:27,2008-11-06
18,Pagano Dominick A,CEO,P - Purchase,EDAC,$2.50,"+30,000","+$75,000","403,751",+8%,2008-11-07 19:39:01,2008-11-05
19,Herring Michael S,CFO,S - Sale,OMTR,$12.71,"-21,000","-$266,925","265,847",-7%,2008-11-07 19:38:45,2008-11-05
20,Kitt Barry M,10%,S - Sale,HEK,$7.90,"-941,700","-$7,439,430","15,116,880",-6%,2008-11-07 19:20:15,2008-11-05
21,Hawkins Keith B,EVP,P - Purchase,SUFB,$4.50,"+5,100","+$22,925","16,186",+46%,2008-11-07 19:07:18,2008-11-06
22,Rogers Robert D,Dir,S - Sale,CNW,$30.00,"-6,928","-$207,840","17,454",-28%,2008-11-07 19:05:11,2008-11-06
23,Gund Gordon,See Remarks Section,P - Purchase,ALGN,$6.97,"+60,000","+$417,910","251,000",+31%,2008-11-07 18:56:33,2008-11-05
24,Shamlou Nick N,VP of Worldwide Sales,S - Sale+OE,IKAN,$1.37,"-1,500","-$2,051","2,008",-43%,2008-11-07 18:55:53,2008-11-05
25,Gotsis Tracey P,"EVP, Marketing, Development",S - Sale,MAC,$28.47,"-3,336","-$94,976","5,854",-36%,2008-11-07 18:51:10,2008-11-06
26,Anderson Dana K,Vice COB,P - Purchase,MAC,$27.45,"+3,000","+$82,339","11,193",+37%,2008-11-07 18:50:08,2008-11-06
27,Crawford James Bartlett,Dir,P - Purchase,MEE,$19.85,"+10,000","+$198,499","22,121",+83%,2008-11-07 18:41:10,2008-11-05
28,Wilson John K,Dir,P - Purchase,MDU,$18.05,"+5,000","+$90,260","60,115",+9%,2008-11-07 18:29:48,2008-11-07
29,Pennant Capital Management LLC,10%,S - Sale,WDG,$1.75,"-40,700","-$71,246","3,577,952",-1%,2008-11-07 18:26:07,2008-11-05
30,Coppin Edward Clayton,Dir,P - Purchase,TBHS,$2.33,+200,+$466,"49,230",0%,2008-11-07 18:25:38,2008-11-07
31,Yelvington Scott,Pres,P - Purchase,NSFC,$8.00,"+35,000","+$280,000","50,000",+233%,2008-11-07 18:24:48,2008-11-07
32,Ayasli Yalcin,10%,S - Sale,HITT,$30.52,"-10,300","-$314,367","9,463,273",0%,2008-11-07 18:18:31,2008-11-07
33,Silberman Eli,Dir,P - Purchase,DNBF,$13.00,+274,"+$3,562","8,554",+3%,2008-11-07 18:17:44,2008-11-06
34,Leblanc Gordon S Jr,Dir,P - Purchase,BKBK,$12.50,+562,"+$7,025","3,562",+19%,2008-11-07 18:14:30,2008-11-06
35,Gibbons Edward W,Dir,S - Sale,RHI,$18.11,"-50,000","-$905,350","314,745",-14%,2008-11-07 18:12:43,2008-11-07
36,C4S & Co LLC,10%,S - Sale,SONE,$6.03,"-42,200","-$254,397","6,056,993",-1%,2008-11-07 18:11:32,2008-11-05
37,Leblanc Gordon S Jr,Dir,P - Purchase,BKBK,$12.75,+550,"+$7,013","3,000",+22%,2008-11-07 18:09:42,2008-11-04
38,Ramius LLC,10%,S - Sale,SONE,$6.03,"-42,200","-$254,397","6,057,675",-1%,2008-11-07 18:09:37,2008-11-05
39,Shmerling Michael D,Dir,P - Purchase,HSTM,$2.20,"+13,029","+$28,664","95,560",+16%,2008-11-07 18:08:43,2008-11-06
40,Wilder Alan L,SVP of Project Dev.,P - Purchase,CDE,$0.59,"+10,000","+$5,900","88,368",+13%,2008-11-07 17:48:38,2008-11-07
41,Angelos Thomas T,Chief Accounting Officer,P - Purchase,CDE,$0.60,"+5,000","+$2,997","29,421",+20%,2008-11-07 17:46:40,2008-11-07
42,Ingrey Paul B,Chairman of the Board,S - Sale+OE,ACGL,$61.04,"-100,000","-$6,103,981","184,565",-35%,2008-11-07 17:44:40,2008-11-06
43,Petersen Scott C,"Pres, CEO",P - Purchase,LNET,$0.90,"+10,000","+$8,978","261,993",+4%,2008-11-07 17:44:32,2008-11-07
44,Cortes Roland Benjamin,"VP, GC",S - Sale+OE,NETL,$35.00,"-7,500","-$262,500","16,982",-31%,2008-11-07 17:40:31,2008-08-11
45,Brissman Charles P,VP,S - Sale+OE,ODC,$16.03,"-5,500","-$88,188","15,060",-27%,2008-11-07 17:38:14,2008-11-05
46,Debes Harry,CEO,P - Purchase,LWSN,$4.19,"+4,000","+$16,760","300,716",+1%,2008-11-07 17:37:28,2008-11-07
47,Carney Craig B,"EVP, Chief Credit Officer",S - Sale,TCBK,$22.24,"-3,000","-$66,712","8,232",-27%,2008-11-07 17:35:53,2008-11-07
48,Gates William H III,Dir,S - Sale,MSFT,$22.91,"-1,000,000","-$22,908,168","785,130,950",0%,2008-11-07 17:34:19,2008-11-05
49,Trt Holdings Inc,10%,P - Purchase,GET,$14.10,"+50,000","+$705,140","6,118,440",+1%,2008-11-07 17:27:42,2008-11-06
50,Tl Investment Gmbh,10%,P - Purchase,LTRX,$0.62,"+650,000","+$403,000","22,009,863",+3%,2008-11-07 17:27:27,2008-11-06
51,Bruscha Bernhard,"Dir, 10%",P - Purchase,LTRX,$0.62,"+650,000","+$403,000","22,009,863",+3%,2008-11-07 17:26:57,2008-11-06
