,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Schein Joshua D,"CEO, 10%",P - Purchase,LEVP,$0.57,"+2,000","+$1,140","999,005",0%,2008-07-14 21:44:58,2006-06-16
1,Silver Star Developments Ltd,10%,S - Sale,SNX,$24.87,-800,"-$19,899","7,885,724",0%,2008-07-14 21:41:14,2008-07-14
2,Silver Star Developments Ltd,10%,S - Sale,SNX,$25.00,"-1,100","-$27,500","7,886,524",0%,2008-07-14 21:31:59,2008-07-11
3,Institutional Venture Partners Xi LP,10%,P - Purchase,SNCR,$9.05,"+227,500","+$2,058,875","3,842,220",+6%,2008-07-14 20:50:55,2008-07-10
4,Institutional Venture Partners Xi LP,10%,S - Sale+OE,SNCR,$9.05,"-227,500","-$2,058,875","3,842,220",-6%,2008-07-14 20:50:55,2008-07-10
5,Sperling John G,"Acting Exec Chrmn of the Board, 10%",S - Sale,APOL,$55.16,"-141,250","-$7,791,731","19,819,592",-1%,2008-07-14 20:36:22,2008-07-11
6,Petersmeyer Gary S,Dir,S - Sale,OMCL,$12.31,-200,"-$2,462","11,728",-2%,2008-07-14 20:10:07,2008-07-10
7,Craig Gregory L,CEO,P - Purchase,EGR,$1.10,"+34,796","+$38,403","803,986",+5%,2008-07-14 19:59:28,2008-07-10
8,Harris Parker,"EVP, Technology",S - Sale,CRM,$63.80,-700,"-$44,660","690,599",0%,2008-07-14 19:36:49,2008-07-14
9,Lc Capital Master Fund Ltd,10%,P - Purchase,SGIC,$5.76,"+12,274","+$70,659","2,598,626",0%,2008-07-14 19:18:00,2008-07-10
10,Taylor David,VP,S - Sale,PMFG,$46.95,-719,"-$33,759","3,755",-16%,2008-07-14 19:14:14,2008-07-11
11,Segelhorst Jon P,VP,S - Sale,PMFG,$47.51,-220,"-$10,451","4,254",-5%,2008-07-14 19:12:14,2008-07-11
12,Schopfer Henry G III,CFO,S - Sale,PMFG,$46.99,-625,"-$29,366","9,720",-6%,2008-07-14 19:10:30,2008-07-11
13,McMenamin Sean P,VP,S - Sale,PMFG,$47.51,-220,"-$10,451","4,454",-5%,2008-07-14 19:08:29,2008-07-11
14,Burlage Peter J,CEO,S - Sale,PMFG,$46.99,-610,"-$28,666","22,876",-3%,2008-07-14 19:05:25,2008-07-11
15,Jacobs Paul E,CEO,S - Sale+OE,QCOM,$48.46,"-38,000","-$1,841,480","1,507,071",-2%,2008-07-14 18:50:55,2008-07-11
16,McGee Daniel,SVP of Engineering,S - Sale+OE,DDUP,$21.30,"-15,000","-$319,445",0,-100%,2008-07-14 18:40:01,2008-07-10
17,Cafaro Debra A,"COB, Pres, CEO",S - Sale,VTR,$42.00,-100,"-$4,200","739,836",0%,2008-07-14 18:35:45,2008-07-10
18,Cafaro Debra A,"COB, Pres, CEO",S - Sale,VTR,$41.41,"-3,900","-$161,484","734,936",-1%,2008-07-14 18:34:59,2008-07-10
19,Cafaro Debra A,"COB, Pres, CEO",S - Sale,VTR,$40.99,"-5,000","-$204,945","738,836",-1%,2008-07-14 18:34:14,2008-07-10
20,Gould Paul A,Dir,P - Purchase,LBTY,$28.83,"+65,000","+$1,874,004","292,775",+29%,2008-07-14 18:33:00,2008-07-10
21,Mussallem Michael A,"COB, CEO",S - Sale+OE,EW,$63.29,"-14,000","-$886,107","159,353",-8%,2008-07-14 18:31:11,2008-07-10
22,Rothenberg Alan I,"COB, CEO",P - Purchase,FCTY,$5.52,"+2,300","+$12,689","254,732",+1%,2008-07-14 18:30:37,2008-07-10
23,Rand Energy Group Inc,10%,S - Sale,RGUS,$0.86,"-8,000","-$6,880","2,670,741",0%,2008-07-14 18:29:25,2008-05-01
24,Flatley Jay T,"Pres, CEO",S - Sale+OE,ILMN,$88.23,"-10,000","-$882,300","471,224",-2%,2008-07-14 18:21:33,2008-07-10
25,Huang Jen Hsun,"Pres, CEO",S - Sale+OE,NVDA,$11.72,"-186,000","-$2,178,990","21,926,604",-1%,2008-07-14 18:10:37,2008-07-10
26,Larocque Peter,"Pres, U.S. Distribution",S - Sale+OE,SNX,$25.00,"-1,000","-$25,000","22,068",-4%,2008-07-14 18:08:07,2008-07-11
27,Crawford Bruce A,COO,S - Sale,NANO,$5.02,"-13,310","-$66,816","49,604",-21%,2008-07-14 18:00:02,2008-07-11
28,Atkins Betsy S,Dir,S - Sale+OE,SPWR,$65.50,-700,"-$45,850",0,-100%,2008-07-14 18:00:00,2008-07-10
29,"Wachovia Capital Partners 2005, LLC",10%,S - Sale,GEOI,$19.90,"-73,500","-$1,462,481","1,688,860",-4%,2008-07-14 17:52:33,2008-07-11
30,Merhav (M.N.F.) Ltd,10%,P - Purchase,AMPL,$4.53,"+37,388","+$169,527","4,751,551",+1%,2008-07-14 17:48:32,2008-07-10
31,Pedersen Robert G II,"CEO, 10%",P - Purchase,ZAGG,$0.75,"+250,000","+$187,500","6,882,577",+4%,2008-07-14 17:47:30,2008-07-10
32,Pepsico Inc,10%,S - Sale,PBG,$26.80,"-96,200","-$2,577,809","72,542,448",0%,2008-07-14 17:42:32,2008-07-10
33,Inmobiliaria Carso S A De C V,"Affiliates - see Exhibit 99-1, 10%",P - Purchase,SKS,$9.37,"+150,000","+$1,406,174","30,865,000",0%,2008-07-14 17:37:28,2008-07-10
34,Scott Douglas E,"EVP, Gen'l Counsel, Sec'y",S - Sale+OE,SAI,$20.52,"-50,000","-$1,026,000",190,-100%,2008-07-14 17:37:03,2008-07-14
