,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Harbinger Capital Partners Special Situations Fund, L.P.","* See Remarks, 10%",S - Sale+OE,NYT,$8.38,"-11,514,246","-$96,489,381","28,488,434",-29%,2008-11-14 21:43:09,2008-11-12
1,"Harbinger Capital Partners Master Fund I, Ltd.","* See Remarks, 10%",P - Purchase,NYT,$8.38,"+11,514,246","+$96,489,381","28,488,234",+68%,2008-11-14 21:41:55,2008-11-12
2,Dahan Joseph M.,"Creative Dir, 10%",S - Sale,JOEZ,$0.58,"-600,000","-$348,000","14,164,708",-4%,2008-11-14 21:18:56,2008-11-12
3,Blum Capital Partners LP,10%,P - Purchase,AVID,$13.76,"+358,678","+$4,934,915","8,559,838",+4%,2008-11-14 21:06:38,2008-11-12
4,Sandhu Hamish,CFO,P - Purchase,JOEZ,$0.41,"+20,000","+$8,200","278,887",+8%,2008-11-14 21:06:27,2008-11-11
5,Pliego Ricardo Benjamin Salinas,10%,P - Purchase,CC,$0.22,"+5,320,248","+$1,186,947","22,145,688",+32%,2008-11-14 20:35:08,2008-11-12
6,Szwajkowski Michael C,Pres Structured Fin. Bus.,S - Sale,CSE,$4.60,"-50,000","-$229,915","320,026",-14%,2008-11-14 20:08:27,2008-11-13
7,"Harbinger Capital Partners Special Situations Fund, L.P.","See Remarks, 10%",S - Sale,MEG,$4.98,"-127,120","-$633,529","3,821,184",-3%,2008-11-14 19:45:39,2008-11-12
8,Choate Jerry D,Dir,S - Sale+OE,AMGN,$57.00,"-16,000","-$912,013","52,575",-23%,2008-11-14 19:31:55,2008-11-13
9,Flynn James E,"Possible Member of 10% Group, 10%",S - Sale,CYCC,$0.49,"-298,230","-$146,085","1,828,348",-14%,2008-11-14 19:24:35,2008-11-13
10,Bol Alexander,Dir,P - Purchase,CNBC,$8.85,"+1,000","+$8,850","86,053",+1%,2008-11-14 19:21:43,2008-11-12
11,Gaudreau Daniel A,"SVP, Operations, CFO",S - Sale,ACTU,$3.21,"-15,000","-$48,104","31,883",-32%,2008-11-14 19:19:54,2008-11-12
