,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Neumaier Gerhard J,Dir,P - Purchase,EEI,$8.68,+333,"+$2,894","424,004",0%,2008-11-18 21:58:53,2008-11-17
1,Oboyle Kevin C,"CFO, EVP",S - Sale+OE,NUVA,$40.68,"-16,500","-$671,205","2,813",-85%,2008-11-18 21:03:12,2008-11-14
2,Lubischer Stephen,"VP, Sales",P - Purchase,ATEC,$3.07,"+7,000","+$21,483","82,124",+9%,2008-11-18 20:53:26,2008-11-06
3,Herbert Gavin S,Dir,P - Purchase,AGN,$36.60,"+5,000","+$182,999","228,580",+2%,2008-11-18 20:29:02,2008-11-12
4,Wilson L Michelle,SVP,S - Sale+OE,AMZN,$40.41,"-5,400","-$218,239","35,502",-13%,2008-11-18 20:23:07,2008-11-17
5,Wilke Jeffrey A,SVP,S - Sale+OE,AMZN,$40.42,"-6,719","-$271,575","62,885",-10%,2008-11-18 20:20:49,2008-11-17
6,Piacentini Diego,SVP,S - Sale+OE,AMZN,$40.41,"-7,409","-$299,418","88,159",-8%,2008-11-18 20:19:15,2008-11-17
7,Armstrong James T,Dir,P - Purchase,UNTD,$6.90,"+14,500","+$100,050","71,399",+25%,2008-11-18 20:16:16,2008-11-14
8,Kessel Steven,SVP,S - Sale+OE,AMZN,$39.91,"-10,280","-$410,275",314,-97%,2008-11-18 20:15:58,2008-11-17
9,Jassy Andrew R,SVP,S - Sale+OE,AMZN,$39.91,"-11,308","-$451,302","5,756",-66%,2008-11-18 20:14:13,2008-11-17
10,Middleton Fred A,"Dir, 10%",P - Purchase,STXS,$2.70,"+12,208","+$32,907","3,735,468",0%,2008-11-18 20:13:07,2008-11-17
11,Lester Howard,"COB, CEO",S - Sale,WSM,$6.29,"-929,370","-$5,843,537","3,094,576",-23%,2008-11-18 20:09:52,2008-11-14
12,Steinbauer Thomas M,"Senior VP of Finance, CFO",P - Purchase,ASCA,$6.48,"+10,000","+$64,817","42,030",+31%,2008-11-18 20:09:32,2008-11-14
13,Grisko Jerome P,"Pres, COO",P - Purchase,CBZ,$7.64,+77,+$588,"229,511",0%,2008-11-18 20:07:52,2008-11-17
14,Gleespen Michael W,Corporate Secretary,P - Purchase,CBZ,$7.64,+30,+$229,"33,058",0%,2008-11-18 20:06:16,2008-11-17
15,Gerard Steven L,CEO,P - Purchase,CBZ,$7.64,+154,"+$1,176","651,882",0%,2008-11-18 20:03:59,2008-11-17
16,Spurio Chris,VP of Finance,P - Purchase,CBZ,$7.64,+30,+$229,"27,571",0%,2008-11-18 20:02:10,2008-11-17
17,Crump S Scott,"COB, CEO, Pres",P - Purchase,SSYS,$10.34,"+10,000","+$103,400","524,500",+2%,2008-11-18 20:00:12,2008-11-17
18,Crump S Scott,"COB, CEO, Pres",P - Purchase,SSYS,$11.50,"+10,000","+$115,000","514,500",+2%,2008-11-18 19:59:54,2008-11-14
19,Wei James,"Dir, 10%",P - Purchase,PAR,$6.09,"+40,700","+$247,860","4,733,147",+1%,2008-11-18 19:58:31,2008-11-18
20,Cox C Lee,Dir,S - Sale,PCG,$37.60,"-1,200","-$45,114","14,138",-8%,2008-11-18 19:57:07,2008-11-14
21,Cox C Lee,Dir,S - Sale,PCG,$37.34,"-33,800","-$1,262,258","9,040",-79%,2008-11-18 19:54:35,2008-11-14
22,Cogdell James,"Dir, 10%",P - Purchase,CSA,$10.99,"+3,000","+$32,970","2,249,501",0%,2008-11-18 19:52:19,2008-11-14
23,Lubert IRA M,Dir,P - Purchase,PEI,$6.11,"+100,000","+$611,000","507,000",+25%,2008-11-18 19:45:36,2008-11-17
24,Paul & Jane Meyer Family Foundation,10%,S - Sale,RELV,$5.22,"-2,000","-$10,440","2,325,655",0%,2008-11-18 19:42:34,2008-11-14
25,Goldentree Asset Management LP,10%,S - Sale,CRE,$10.80,"-11,700","-$126,414","5,541,901",0%,2008-11-18 19:33:19,2008-11-13
26,Lucier Gregory T,CEO,P - Purchase,IVGN,$26.42,"+37,800","+$998,676","191,910",+25%,2008-11-18 19:32:08,2008-11-14
27,Matricaria Ronald A,Dir,P - Purchase,IVGN,$25.10,"+40,000","+$1,003,873","60,000",+200%,2008-11-18 19:31:44,2008-11-14
28,"Harbinger Capital Partners Special Situations Fund, L.P.","See Remarks, 10%",S - Sale,MEG,$4.49,"-103,500","-$464,487","3,757,684",-3%,2008-11-18 19:23:11,2008-11-14
29,Gervais William J,"CEO, Pres, 10%",P - Purchase,QBAK,$2.05,"+14,000","+$28,630","3,012,350",0%,2008-11-18 19:23:09,2008-11-18
