,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Burton Betty S,Dir,P - Purchase,MBWM,$8.54,+120,"+$1,025","2,460",+5%,2008-08-22 20:49:49,2008-08-22
1,Kotick Robert A,"Pres, CEO",S - Sale,ATVI,$34.30,"-1,725,000","-$59,167,500","10,323,937",-14%,2008-08-22 20:40:37,2008-08-20
2,Kelly Brian G,Dir,S - Sale+OE,ATVI,$34.30,"-2,000,000","-$68,600,000","9,386,893",-18%,2008-08-22 20:35:54,2008-08-20
3,Lee Chung Hyun,Dir,S - Sale,CLFC,$13.45,"-15,000","-$201,750","548,886",-3%,2008-08-22 20:15:57,2008-08-22
4,Brown Donald M,Dir,S - Sale,CESF,$4.05,"-1,022","-$4,139",0,-100%,2008-08-22 20:15:21,2008-08-22
5,Kirk John S,"Pres, 10%",P - Purchase,CESF,$4.05,"+1,022","+$4,139","2,485",+70%,2008-08-22 20:00:20,2008-08-22
6,Truly Richard H,Dir,S - Sale+OE,TTEK,$28.62,"-10,500","-$300,550","1,500",-88%,2008-08-22 19:46:24,2008-08-22
7,Mince William L,VP Operations,S - Sale,BABY,$23.98,"-2,500","-$59,950","77,481",-3%,2008-08-22 19:28:23,2008-08-22
8,Masterson Stephen V,"EVP, CFO",P - Purchase,PCBC,$13.24,+50,+$662,"5,250",+1%,2008-08-22 19:27:33,2008-08-20
9,W Holdings LLC,10%,S - Sale,TLHO,$0.00,"-114,605,772","-$469,884",0,-100%,2008-08-22 19:18:47,2008-08-20
10,Van Stolk Peter,Dir,S - Sale,JSDA,$1.88,"-75,000","-$141,165","1,713,337",-4%,2008-08-22 19:17:04,2008-08-19
11,Weiner David,"Dir, 10%",S - Sale,TLHO,$0.00,"-114,605,772","-$469,884","350,500",-100%,2008-08-22 19:17:04,2008-08-20
12,"Westmoore Management, LLC","see remark, 10%",P - Purchase,CHTL,$1.00,"+2,036,363","+$2,036,363","4,147,563",+96%,2008-08-22 19:15:17,2008-08-04
13,Westmoore Capital Group LLC,"see remark, 10%",P - Purchase,CHTL,$1.00,"+4,650,000","+$4,650,000","11,415,100",+69%,2008-08-22 19:14:50,2008-08-04
14,Quercus Trust,10%,S - Sale,BCON,$1.32,"-2,800","-$3,696","6,867,203",0%,2008-08-22 19:10:09,2008-08-20
15,Lindsey Lawrence,EVP of Product Operations,P - Purchase,IMNY,$0.70,"+6,000","+$4,206","102,000",+6%,2008-08-22 19:05:08,2008-08-21
16,Zuckerman Michael T,SVP of Marketing,P - Purchase,IMNY,$0.69,"+35,000","+$24,105","200,000",+21%,2008-08-22 19:04:47,2008-08-21
17,Hemingway W David,Exec. VP,P - Purchase,ZION,$25.00,+300,"+$7,500",300,New,2008-08-22 18:57:13,2008-07-02
18,Busch Timothy C,"EVP, Co-COO",P - Purchase,NXST,$3.56,"+1,000","+$3,560","5,000",+25%,2008-08-22 18:56:24,2008-08-22
19,Wirta Raymond E,Dir,S - Sale,CBG,$13.47,"-292,200","-$3,936,159","3,401,583",-8%,2008-08-22 18:40:37,2008-08-20
20,Clarke Heath B,"CEO, COB",S - Sale+OE,LOCM,$3.86,"-10,860","-$41,934","696,928",-2%,2008-08-22 18:26:49,2008-08-21
21,Blum Capital Partners LP,10%,P - Purchase,ERES,$12.51,"+177,886","+$2,225,107","6,311,751",+3%,2008-08-22 18:24:59,2008-08-20
22,Heil Michael D,"Pres, CEO",P - Purchase,IGOI,$1.14,"+5,200","+$5,908","1,274,194",0%,2008-08-22 18:21:19,2008-08-21
23,Edmiston James A,"Pres, CEO",P - Purchase,HNR,$11.01,"+4,500","+$49,533","131,000",+4%,2008-08-22 18:16:21,2008-08-21
24,Maguire John M,EVP,S - Sale+OE,PNRA,$53.56,"-4,000","-$214,240","12,581",-24%,2008-08-22 18:14:41,2008-08-20
