,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Lattin William W,Dir,S - Sale,RSYS,$5.27,"-10,000","-$52,689","40,456",-20%,2008-11-03 21:56:36,2008-10-31
1,Gibson C Scott,Dir,P - Purchase,RSYS,$6.37,"+17,493","+$111,430","24,834",+238%,2008-11-03 21:56:23,2008-10-31
2,Morgan Howard L,Dir,P - Purchase,INET,$6.35,"+1,000","+$6,351","61,897",+2%,2008-11-03 21:11:09,2008-11-03
3,Anderson J Howard,COO,P - Purchase,TPLM,$0.28,"+200,000","+$55,992","509,500",+65%,2008-11-03 20:57:27,2008-10-30
4,Chow Donald Sang,EVP,S - Sale+OE,EWBC,$16.57,"-26,000","-$430,750","49,469",-34%,2008-11-03 20:24:18,2008-10-30
5,Goldberg Evan,"CTO, COB",S - Sale,N,$10.00,"-1,000","-$10,001","3,162,868",0%,2008-11-03 20:12:59,2008-10-30
6,Steel Partners II LP,10%,S - Sale,ELNK,$6.94,"-938,307","-$6,513,822","10,410,233",-8%,2008-11-03 20:07:31,2008-10-30
7,Busch Kurt F.,SVP,S - Sale,MSPD,$1.40,-114,-$160,"25,418",0%,2008-11-03 20:06:43,2008-10-31
8,Dunsire Deborah,Dir,P - Purchase,AGN,$39.35,+300,"+$11,804","24,300",+1%,2008-11-03 20:02:34,2008-11-03
9,Cobalt Capital Management Inc,10%,P - Purchase,ATLS,$21.49,"+34,807","+$747,998","4,998,291",+1%,2008-11-03 20:01:59,2008-10-30
10,"Kettle Hill Capital Management, LLC",10%,P - Purchase,LDIS,$0.70,"+3,200","+$2,234","3,454,948",0%,2008-11-03 19:56:22,2008-10-30
11,McNamee Brian M,SVP HR,S - Sale,AMGN,$61.13,"-10,000","-$611,345","52,805",-16%,2008-11-03 19:52:16,2008-10-31
12,Puskar George R,Dir,P - Purchase,SFI,$1.22,"+4,000","+$4,889","25,800",+18%,2008-11-03 19:51:44,2008-11-03
13,Steel Partners II LP,10%,P - Purchase,ADPT,$3.00,"+31,400","+$94,200","22,012,046",0%,2008-11-03 19:50:02,2008-10-30
14,Kirschner Ann,Dir,S - Sale+OE,APOL,$67.94,"-1,000","-$67,940","3,521",-22%,2008-11-03 19:49:04,2008-10-31
15,Roesch Martin F,CTO,S - Sale,FIRE,$5.59,"-5,000","-$27,943","1,343,784",0%,2008-11-03 19:48:38,2008-10-30
16,Soros Fund Management LLC,10%,P - Purchase,LGDI,$0.81,"+400,000","+$322,000","23,431,180",+2%,2008-11-03 19:44:34,2008-10-30
17,Laird Neil J,CFO,P - Purchase,SUMT,$3.29,"+10,000","+$32,860","146,065",+7%,2008-11-03 19:43:37,2008-11-03
18,Brown Shona L,VP Business Oper.,S - Sale+OE,GOOG,$359.56,-583,"-$209,621","9,375",-6%,2008-11-03 19:27:41,2008-11-03
19,Goldman Varda A,"VP, GC",S - Sale,PCTI,$5.68,"-1,861","-$10,562","53,103",-3%,2008-11-03 19:26:15,2008-11-03
20,Balezentis Carl W,"Pres, Enzo Life Sciences",S - Sale,ENZ,$5.35,-580,"-$3,103","4,650",-11%,2008-11-03 19:22:12,2008-10-30
21,Paulos John J,Former Sr VP & GM Ind Pro,S - Sale+OE,CRUS,$5.36,"-51,250","-$274,463","172,384",-23%,2008-11-03 19:13:58,2008-10-30
22,Schoen John W,"COO, CFO",S - Sale,PCTI,$5.73,"-13,390","-$76,698","83,356",-14%,2008-11-03 19:12:44,2008-11-03
23,Hanson Robert L,Dir,P - Purchase,HFFC,$12.33,"+4,140","+$51,032","43,097",+11%,2008-11-03 19:06:23,2008-10-30
24,Hirsch Laurence E,Dir,P - Purchase,EXP,$15.33,"+108,146","+$1,657,821","1,341,412",+9%,2008-11-03 19:01:25,2008-10-30
25,Singer Martin H,"COB, CEO",S - Sale,PCTI,$5.67,"-2,577","-$14,608","337,219",-1%,2008-11-03 18:58:10,2008-11-03
26,Rued Scott D,Dir,P - Purchase,CVGI,$1.32,"+100,000","+$131,973","171,337",+140%,2008-11-03 18:50:13,2008-10-30
27,Miller Jeffrey A,"VP, Genl Mgr",S - Sale,PCTI,$5.66,"-3,262","-$18,479","146,967",-2%,2008-11-03 18:45:44,2008-11-03
28,Gold Richard B,"Pres, CEO",P - Purchase,CAMP,$0.85,"+14,970","+$12,726","296,700",+5%,2008-11-03 18:41:27,2008-10-31
29,Blum Capital Partners LP,10%,P - Purchase,AVID,$14.55,"+25,345","+$368,684","6,428,230",0%,2008-11-03 18:41:02,2008-10-30
30,Van Dell William Ronald,Dir,S - Sale,SYNA,$29.87,"-2,296","-$68,582","4,444",-34%,2008-11-03 18:39:53,2008-10-30
31,Patil Suhas,Dir,S - Sale,CRUS,$5.51,"-20,000","-$110,266","96,678",-17%,2008-11-03 18:38:48,2008-10-31
32,S. Muoio & Co. LLC,10%,P - Purchase,HDLM,$1.28,"+37,300","+$47,744","3,809,506",+1%,2008-11-03 18:24:26,2008-10-30
33,Moll Frederic H,Dir,P - Purchase,MAKO,$6.20,"+40,323","+$250,003","112,468",+56%,2008-11-03 18:23:28,2008-10-31
34,Dewey Christopher C,Dir,P - Purchase,MAKO,$6.20,"+32,258","+$200,000","2,182,277",+2%,2008-11-03 18:22:45,2008-10-31
35,Chao Marcelo G,Dir,P - Purchase,MAKO,$6.20,"+80,645","+$499,999","1,872,537",+5%,2008-11-03 18:21:58,2008-10-31
36,Ayasli Yalcin,10%,S - Sale,HITT,$32.29,"-46,521","-$1,501,952","9,560,598",0%,2008-11-03 18:21:47,2008-10-30
37,Cope Timothy J,"Pres, CFO",S - Sale+OE,LACO,$4.32,"-15,000","-$64,864","97,584",-13%,2008-11-03 18:21:00,2008-10-30
38,Brunk Gerald A,Dir,P - Purchase,MAKO,$6.20,"+161,290","+$999,998","1,857,403",+10%,2008-11-03 18:20:40,2008-10-31
39,Hathaway Stephen C,"CFO, Treasurer",S - Sale,TOMO,$3.11,"-12,290","-$38,230","365,179",-3%,2008-11-03 18:18:57,2008-10-31
40,Blumenfeld S Morry,Dir,P - Purchase,MAKO,$6.20,"+322,581","+$2,000,002","960,473",+51%,2008-11-03 18:18:45,2008-10-31
41,McLaughlin Philip M,Dir,P - Purchase,NRVN,$0.76,"+4,614","+$3,523","40,514",+13%,2008-11-03 18:16:31,2008-10-30
42,Westover Samuel Lee,"COB, CEO",P - Purchase,SNCI,$1.53,"+47,020","+$72,049","49,291",>999%,2008-11-03 18:16:05,2008-10-30
43,Halloran Michael M,"VP, CFO",P - Purchase,SNCI,$1.42,"+18,500","+$26,270","74,774",+33%,2008-11-03 18:15:31,2008-10-30
44,Wennerholm Paul R,"Pres, COO",P - Purchase,SNCI,$1.45,"+6,862","+$9,977","6,862",New,2008-11-03 18:15:09,2008-10-30
45,Lindeman Scott O,"VP, Corporate Controller",P - Purchase,SNCI,$1.45,"+7,000","+$10,180","15,328",+84%,2008-11-03 18:14:31,2008-10-30
