,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Holt Paul,CFO,S - Sale,QSII,$44.14,"-1,900","-$83,859","2,100",-48%,2008-09-09 21:47:11,2008-09-08
1,Moab Partners LP,10%,S - Sale,KDUS,$1.65,"-65,000","-$107,250","1,625,210",-4%,2008-09-09 21:46:20,2008-09-05
2,Johnson Margaret L,"Pres, QIS",S - Sale+OE,QCOM,$48.41,"-3,500","-$169,435","15,851",-18%,2008-09-09 21:31:46,2008-09-08
3,Drazenovic George,Pres Secretary Treasurer,S - Sale,SCEY,$0.26,"-10,000","-$2,600","81,651,500",0%,2008-09-09 21:00:06,2008-09-05
4,Buchanan William James,Controller,P - Purchase,SCON,$1.92,"+2,000","+$3,840","22,000",+10%,2008-09-09 20:45:03,2008-08-27
5,Nawaz Ahmed,"EVP, WSD",S - Sale+OE,SPSN,$2.19,-432,-$946,"10,341",-4%,2008-09-09 20:33:08,2008-09-09
6,Blank Robert S,Dir,S - Sale+OE,TOL,$26.29,"-10,000","-$262,900","13,392",-43%,2008-09-09 20:21:15,2008-09-08
7,Maheswaran Mohan,"Pres, CEO",S - Sale,SMTC,$13.70,"-1,500","-$20,550","99,758",-1%,2008-09-09 20:15:43,2008-09-05
8,Beeler Charles,"Dir, 10%",S - Sale,CML,$11.84,"-25,000","-$296,000","4,741,113",-1%,2008-09-09 20:08:00,2008-09-08
9,"El Dorado Venture Partners Vi, LLC",10%,S - Sale,CML,$11.84,"-25,000","-$296,000","4,741,113",-1%,2008-09-09 20:06:15,2008-09-08
10,Bloch Stephen M,Dir,S - Sale,FOLD,$14.33,"-6,000","-$85,983","1,868,148",0%,2008-09-09 20:04:24,2008-09-05
11,Spreng R David,"Dir, 10%",S - Sale,CML,$11.72,"-59,000","-$691,480","4,030,205",-1%,2008-09-09 20:04:11,2008-09-05
12,Crescendo IV LP,10%,S - Sale,CML,$11.72,"-59,000","-$691,480","3,690,764",-2%,2008-09-09 20:02:11,2008-09-05
13,Baty Stanley L,Member of 10% 13d group,P - Purchase,ESC,$20.94,"+5,274","+$110,419","965,754",+1%,2008-09-09 19:30:42,2008-09-05
14,Baty Brandon D,Member of 10% 13d group,P - Purchase,ESC,$20.94,"+5,274","+$110,419","1,028,356",+1%,2008-09-09 19:30:41,2008-09-05
15,Baty Daniel R,"COB, CEO, 10%",P - Purchase,ESC,$20.94,"+12,684","+$265,559","5,825,256",0%,2008-09-09 19:29:37,2008-09-05
16,Bf Limited Partnership,Member of 10% 13d group,P - Purchase,ESC,$20.94,"+4,229","+$88,541","3,648,160",0%,2008-09-09 19:29:36,2008-09-05
17,Boitano Mark Edward,"EVP, COO",S - Sale,GVA,$37.24,"-30,000","-$1,117,110","158,986",-16%,2008-09-09 19:28:15,2008-09-08
18,Roesch Martin F,CTO,S - Sale,FIRE,$7.95,"-31,200","-$247,928","1,392,450",-2%,2008-09-09 19:22:19,2008-09-05
19,Margarites Nicholas G,Chief Accounting Officer,S - Sale,FIRE,$7.51,-759,"-$5,700","9,846",-7%,2008-09-09 19:19:20,2008-09-05
20,Juster Kenneth,"EVP, Law, Policy, Corp. Strat",S - Sale+OE,CRM,$55.00,"-2,000","-$110,000","1,515",-57%,2008-09-09 19:18:05,2008-09-09
21,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale+OE,GOOG,$451.31,-400,"-$180,523","378,603",0%,2008-09-09 19:17:56,2008-09-08
22,Kodosky Jeffrey L,Dir,S - Sale,NATI,$31.11,"-6,600","-$205,297","3,172,929",0%,2008-09-09 19:16:48,2008-09-08
23,McNitt Douglas,GC,S - Sale,FIRE,$7.85,"-17,501","-$137,416","86,136",-17%,2008-09-09 19:13:34,2008-09-05
24,Harris Parker,"EVP, Technology",S - Sale,CRM,$54.86,-700,"-$38,402","662,865",0%,2008-09-09 19:09:23,2008-09-09
25,McDonough Thomas M,"Pres, COO",S - Sale+OE,FIRE,$7.99,"-10,200","-$81,465","466,242",-2%,2008-09-09 19:08:20,2008-09-05
26,Oleary Christopher D,"EVP, COO, Int'l",S - Sale+OE,GIS,$68.00,"-20,000","-$1,360,000","68,984",-22%,2008-09-09 19:06:14,2008-09-08
27,Truchard James J,"Pres, 10%",S - Sale,NATI,$31.05,"-10,500","-$326,025","16,858,916",0%,2008-09-09 19:02:27,2008-09-08
28,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale+OE,GOOG,$438.87,"-3,000","-$1,316,610","379,003",-1%,2008-09-09 19:00:33,2008-09-08
29,Brasel Timothy,10%,P - Purchase,BRBH,$1.80,"+9,000","+$16,200","1,513,514",+1%,2008-09-09 19:00:13,2007-10-01
30,Brasel Timothy,10%,S - Sale,BRBH,$1.71,"-8,334","-$14,251","1,513,514",-1%,2008-09-09 19:00:13,2007-04-30
31,Mince William L,VP Operations,S - Sale,BABY,$24.09,"-7,481","-$180,232","70,000",-10%,2008-09-09 18:58:58,2008-09-05
32,Chung Dong Chune Christopher,VP Medical Affairs,S - Sale,BABY,$25.00,"-1,634","-$40,850","22,500",-7%,2008-09-09 18:56:31,2008-09-08
33,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale+OE,GOOG,$422.07,"-3,226","-$1,361,601","382,003",-1%,2008-09-09 18:51:23,2008-09-08
34,Epstein Glenn H,Dir,P - Purchase,FCEL,$6.20,"+10,000","+$61,960","10,000",New,2008-09-09 18:50:22,2008-09-05
35,Semple Frank M,"Pres, CEO",P - Purchase,MWE,$30.77,"+5,000","+$153,864","313,323",+2%,2008-09-09 18:43:29,2008-09-09
36,Ward Conan M.,"EVP, CUO",S - Sale,VR,$24.18,"-2,500","-$60,450","250,509",-1%,2008-09-09 18:38:56,2008-09-08
37,Steeves Frank L,"SVP, Secy, Gen. Counsel",P - Purchase,EMR,$44.04,"+4,550","+$200,379","22,475",+25%,2008-09-09 18:38:03,2008-09-05
38,Coleman Robert F,Dir,S - Sale,PVTB,$31.12,"-10,000","-$311,180","76,126",-12%,2008-09-09 18:37:51,2008-09-05
39,Krieg Karl C,Dir,S - Sale,WBCO,$9.03,"-10,000","-$90,277","160,813",-6%,2008-09-09 18:34:21,2008-09-09
