,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Pontius Earl A,SVP,S - Sale+OE,TTN,$22.55,"-4,371","-$98,557","32,102",-12%,2005-06-28 21:45:15,2005-06-23
1,Breslow Jordan J,"GC, Secretary",S - Sale+OE,OPSW,$5.04,-500,"-$2,518","1,951",-20%,2005-06-28 21:21:33,2005-06-28
2,Benham Douglas N,"Pres, CEO of Arby's, LLC",P - Purchase,TRY,$13.61,"+2,000","+$27,214","8,500",+31%,2005-06-28 21:10:05,2005-06-27
3,Triarc Companies Inc,10%,S - Sale,ECPG,$16.86,"-48,100","-$810,966","1,326,723",-3%,2005-06-28 21:06:42,2005-06-24
4,May Peter W,"Dir, 10%",S - Sale,ECPG,$16.86,"-48,100","-$810,966","1,341,723",-3%,2005-06-28 21:05:46,2005-06-24
5,Madison West Associates Corp,10%,S - Sale,ECPG,$16.86,"-48,100","-$810,966","1,225,448",-4%,2005-06-28 21:05:05,2005-06-24
6,Diker Management LLC,Former 10% Owner,S - Sale,DWCH,$5.89,"-573,448","-$3,380,346","512,748",-53%,2005-06-28 21:04:03,2005-06-22
7,Peltz Nelson,"Dir, 10%",S - Sale,ECPG,$16.86,"-48,100","-$810,966","2,708,219",-2%,2005-06-28 21:01:16,2005-06-24
8,Ross Stanton E,COB,S - Sale,IFNY,$8.18,"-10,000","-$81,800","840,338",-1%,2005-06-28 20:42:00,2005-06-27
9,Lehocky Mark,"VP, Secty, GC",S - Sale+OE,DRYR,$81.21,"-6,771","-$549,904","2,527",-73%,2005-06-28 20:29:03,2005-06-27
10,Mozilo Angelo R,"COB, CEO",S - Sale+OE,CFC,$38.69,"-52,500","-$2,031,304","1,311,783",-4%,2005-06-28 20:14:22,2005-06-28
11,Peltz Nelson,"Dir, 10%",S - Sale,ECPG,$16.86,"-55,900","-$942,474","2,756,319",-2%,2005-06-28 20:04:27,2005-06-24
12,Wilson Margaret Faye,Dir,P - Purchase,BMR,$22.50,"+1,000","+$22,500","5,000",+25%,2005-06-28 19:46:57,2005-06-27
13,Galloway Scott,10%,P - Purchase,REDE,$10.59,"+10,000","+$105,900","1,111,445",+1%,2005-06-28 19:25:41,2005-06-27
14,Lashinsky Joseph Patrick,"SVP, Product Strategy, Devel.",S - Sale+OE,ZIPR,$13.00,"-3,750","-$48,762","11,436",-25%,2005-06-28 19:24:39,2005-06-27
15,Milligan David V,Dir,S - Sale,ICOS,$21.25,"-20,339","-$432,177",100,-100%,2005-06-28 19:24:34,2005-06-27
16,Sweeney Jack A,"COB, CEO, 10%",S - Sale+OE,FRGB,$66.80,"-2,500","-$166,990","1,081,464",0%,2005-06-28 19:22:20,2005-06-28
17,Juhasz Tibor,CTO,S - Sale+OE,ILSE,$19.63,"-6,300","-$123,653","409,549",-2%,2005-06-28 19:20:47,2005-06-27
18,Reinhard Walter,Dir,P - Purchase,UBFO,$25.25,+823,"+$20,781","215,188",0%,2005-06-28 19:20:18,2005-06-27
19,Collett William C,Treasurer,S - Sale+OE,DRYR,$81.22,"-6,599","-$535,963","3,896",-63%,2005-06-28 19:09:49,2005-06-27
20,Corsair Capital Management LLC,10%,S - Sale,AMCS,$4.64,"-65,097","-$301,948","882,103",-7%,2005-06-28 19:09:18,2005-06-24
21,Corsair Capital Management LLC,10%,S - Sale,AMCS,$4.64,"-69,321","-$321,541","1,517,105",-4%,2005-06-28 19:08:43,2005-06-24
22,Corsair Capital Management LLC,10%,S - Sale,AMCS,$4.64,"-39,901","-$185,078","193,599",-17%,2005-06-28 19:08:11,2005-06-24
23,Corsair Capital Management LLC,10%,S - Sale,AMCS,$4.64,"-16,683","-$77,383","316,986",-5%,2005-06-28 19:07:41,2005-06-24
24,Corsair Capital Management LLC,10%,S - Sale,AMCS,$4.64,"-133,998","-$621,540","2,438,968",-5%,2005-06-28 19:07:05,2005-06-24
25,Farrington David,"VP, G.C., Secretary",S - Sale+OE,WEBX,$27.27,"-5,000","-$136,350","46,570",-10%,2005-06-28 19:04:12,2005-06-27
