,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hagenah William J III,10%,S - Sale,WWY,$71.16,"-30,174","-$2,147,090","3,031,935",-1%,2005-08-08 22:10:06,2005-08-04
1,Singh Sudhir Steven,CEO,S - Sale+OE,CNQR,$11.70,"-15,000","-$175,500","1,332,159",-1%,2005-08-08 21:56:07,2005-08-08
2,Hawkins Jeffrey C,CTO,S - Sale,PALM,$30.08,"-17,000","-$511,377","2,332,341",-1%,2005-08-08 21:26:14,2005-08-08
3,Passport Management LLC,10%,P - Purchase,ZIPR,$13.52,"+108,304","+$1,463,761","2,194,723",+5%,2005-08-08 21:25:27,2005-07-19
4,Seidelmann Frank E,Dir,S - Sale,MRGE,$19.22,"-39,137","-$752,328","81,502",-32%,2005-08-08 21:21:42,2005-08-04
5,Rioux Paul A,Dir,S - Sale+OE,LF,$13.00,"-151,980","-$1,975,740","12,633",-92%,2005-08-08 21:05:36,2005-08-04
6,Hussa Robert O,"VP Research, Development",S - Sale,ADZA,$17.75,"-3,453","-$61,291","40,503",-8%,2005-08-08 21:04:45,2005-08-08
7,Rioux Paul A,Dir,S - Sale+OE,LF,$13.00,"-151,980","-$1,975,740","12,633",-92%,2005-08-08 21:04:45,2005-08-04
8,Bach Robert J,SVP,S - Sale+OE,MSFT,$27.65,"-22,800","-$630,340","218,729",-9%,2005-08-08 20:48:05,2005-08-05
9,Strauss William L,CEO,S - Sale+OE,PRVD,$26.04,"-1,200","-$31,251","10,330",-10%,2005-08-08 20:43:23,2005-08-05
10,House Paul D,Dir,S - Sale+OE,WEN,$50.27,"-140,000","-$7,037,576","29,087",-83%,2005-08-08 20:40:22,2005-08-04
11,Sclavos Stratton D,"COB, Pres, CEO",S - Sale+OE,VRSN,$25.11,"-11,562","-$290,273","480,525",-2%,2005-08-08 20:34:20,2005-08-05
12,Jewell Michael K,"CEO, Pres, 10%",S - Sale,BDAY,$13.35,"-18,000","-$240,357","1,636,855",-1%,2005-08-08 20:34:14,2005-08-04
13,Lively Dorvin D,"EVP, CFO",P - Purchase,MFB,$17.06,"+5,600","+$95,550","5,600",New,2005-08-08 20:30:32,2005-07-22
14,Lashinsky Joseph Patrick,"SVP, Product Strategy, Devel.",S - Sale+OE,ZIPR,$13.14,"-1,875","-$24,638","11,436",-14%,2005-08-08 20:14:59,2005-08-08
15,Ohare Daniel J,Dir,P - Purchase,HEOP,$22.60,"+2,485","+$56,163","3,682",+208%,2005-08-08 20:09:08,2005-05-18
16,Reyes George,CFO,S - Sale,GOOG,$296.76,"-4,565","-$1,354,704","496,711",-1%,2005-08-08 20:07:25,2005-08-04
17,Davila Elizabeth H,Dir,S - Sale+OE,EYE,$40.02,"-8,028","-$321,271","21,092",-28%,2005-08-08 20:07:22,2005-08-08
18,Goldstone Larry A,"Pres, COO",P - Purchase,TMA,$26.64,"+4,000","+$106,560","201,586",+2%,2005-08-08 20:07:22,2005-08-08
19,Ohana Issachar,VP Worldwide Sales,S - Sale,CEVA,$5.05,"-2,752","-$13,898",0,-100%,2005-08-08 20:05:10,2005-08-02
20,Wertheizer Gideon,CEO,S - Sale,CEVA,$5.05,"-2,654","-$13,403",0,-100%,2005-08-08 19:55:51,2005-08-02
21,Rosenberg Jonathan J,VP Prod. Mgmt.,S - Sale,GOOG,$296.71,"-5,915","-$1,755,040","485,085",-1%,2005-08-08 19:51:32,2005-08-04
22,Bowman A Blaine,Dir,S - Sale+OE,DNEX,$47.07,"-70,000","-$3,294,900","414,844",-14%,2005-08-08 19:49:30,2005-08-08
23,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$23.59,"-10,000","-$235,885","26,944,667",0%,2005-08-08 19:45:53,2005-08-05
24,Bansal Sanju K,"Vice COB, EVP, COO",S - Sale+OE,MSTR,$75.90,"-4,556","-$345,809","50,000",-8%,2005-08-08 19:44:36,2005-08-04
25,Krause Douglas Paul,Exec Vice-Pres,S - Sale+OE,EWBC,$34.60,"-9,350","-$323,510","89,259",-9%,2005-08-08 19:37:11,2005-08-08
26,Bell Susan S,SVP,S - Sale,NILE,$32.90,"-2,500","-$82,250","44,358",-5%,2005-08-08 19:36:54,2005-08-04
27,Radak John Matthew,"VP, Finance, Accounting",S - Sale+OE,IVGN,$85.43,-262,"-$22,383",0,-100%,2005-08-08 19:35:00,2005-08-05
28,Warren Robert E,VP - Investor Relations,S - Sale+OE,PDE,$26.46,"-3,433","-$90,836","1,001",-77%,2005-08-08 19:32:38,2005-08-04
29,Millar Stephen Brian,"CEO, Constellation Wines",S - Sale+OE,STZ.S,$27.43,"-50,000","-$1,371,295","2,296",-96%,2005-08-08 19:27:21,2005-08-04
30,Green Peter,SVP,S - Sale,ONNN,$5.54,"-1,500","-$8,312",0,-100%,2005-08-08 19:19:09,2005-08-05
31,Polk Dennis,"CFO, SVP, Corp Finance",S - Sale+OE,SNX,$18.75,-250,"-$4,688",0,-100%,2005-08-08 19:18:31,2005-08-04
32,Bonnie Shelby W,CEO,S - Sale,CNET,$13.41,"-150,000","-$2,011,500","11,546,388",-1%,2005-08-08 19:16:56,2005-08-08
33,Whisler J Steven,"CEO, COBof the Board",S - Sale,PD,$110.61,"-20,109","-$2,224,240","172,591",-10%,2005-08-08 19:15:39,2005-08-04
34,Esposito Rosanne,EVP-Global Customs,S - Sale+OE,EXPD,$53.51,"-24,000","-$1,284,330","8,568",-74%,2005-08-08 19:15:32,2005-08-04
35,Rosenwald Lindsay A Md,10%,P - Purchase,ITRD,$3.16,"+2,000","+$6,320","4,629,848",0%,2005-08-08 19:15:28,2005-08-05
36,Sullivan James J,"SVP, Secretary",S - Sale+OE,TZIX,$16.33,"-25,000","-$408,356","40,000",-38%,2005-08-08 19:15:25,2005-08-04
37,Advanced Technology Asset Management LLC,10%,P - Purchase,ETC,$5.01,"+10,900","+$54,658","1,508,230",+1%,2005-08-08 19:13:41,2005-08-04
38,Higgins Patricia,Dir,S - Sale,SSI,$81.60,"-1,500","-$122,400",0,-100%,2005-08-08 19:11:48,2005-08-04
39,"Lion Fund, L.P.",10%,P - Purchase,WSZZ,$0.86,"+11,900","+$10,190","2,728,620",0%,2005-08-08 19:11:32,2005-08-04
40,Knapp Geoffrey D,"Chief Exec Offi, 10%",P - Purchase,CADA,$14.47,"+1,640","+$23,731","517,721",0%,2005-08-08 19:11:32,2005-08-05
41,Crusader Capital Partners II LLC,10%,P - Purchase,CSUA,$0.05,"+11,989,796","+$587,500","16,156,463",+288%,2005-08-08 19:10:23,2005-08-05
42,Singer Cecile D,Dir,P - Purchase,HUVL,$44.00,"+7,500","+$330,000","65,577",+13%,2005-08-08 19:10:21,2005-08-04
43,Singer Cecile D,Dir,S - Sale+OE,HUVL,$44.00,"-7,500","-$330,000","65,577",-10%,2005-08-08 19:10:21,2005-08-04
44,Bailey David,"Pres, CEO",S - Sale,STAA,$4.86,"-10,000","-$48,597","1,050,754",-1%,2005-08-08 19:10:20,2005-08-03
45,Chaden Lee A,EVP,S - Sale,SLE,$20.20,"-9,220","-$186,260","106,713",-8%,2005-08-08 19:08:55,2005-08-05
46,Jacobs Irwin M,COB,S - Sale+OE,QCOM,$39.20,"-47,000","-$1,842,400","28,533,329",0%,2005-08-08 19:08:28,2005-08-08
47,Cisneros Henry G,Dir,S - Sale+OE,CFC,$34.80,"-22,400","-$779,621","17,656",-56%,2005-08-08 19:08:27,2005-08-08
