,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hoegler Robert,"Pres, 10%",S - Sale,VSPC,$0.01,"-2,400,000","-$24,000",0,-100%,2005-06-24 21:54:35,2005-06-22
1,Mendoza Thomas F,Pres,S - Sale,NTAP,$29.36,"-305,163","-$8,958,333","1,655,975",-16%,2005-06-24 21:42:00,2005-06-23
2,Manian Vahid,"SVP, Global Manuf Operations",S - Sale+OE,BRCM,$37.00,"-10,000","-$370,000","61,535",-14%,2005-06-24 21:14:34,2005-06-23
3,Vassalluzzo Scott J,"Member of Section 13(d) Group, 10%",P - Purchase,CACCE,$13.43,"+14,700","+$197,470","155,700",+10%,2005-06-24 20:55:53,2005-06-22
4,Smith Thomas W,Dir,P - Purchase,SEIC,$38.12,+364,"+$13,876","68,614",+1%,2005-06-24 20:55:41,2005-06-22
5,Rubin Steven,"VP, Secy., Gen. Cnsl.",S - Sale+OE,GBND,$21.40,-700,"-$14,980","21,258",-3%,2005-06-24 20:29:21,2005-06-24
6,Cramer Scott H,"SVP US Sales, Acct. Svcs",S - Sale+OE,VNUS,$11.88,"-5,896","-$70,028",0,-100%,2005-06-24 20:19:22,2005-06-23
7,Staggs Thomas O,"Sr. EVP, Chief Finan. Officer",S - Sale+OE,DIS,$26.01,"-90,000","-$2,340,900","104,941",-46%,2005-06-24 20:12:54,2005-06-24
8,Rizza Joseph,Dir,P - Purchase,MBHI,$19.59,"+5,000","+$97,950","523,420",+1%,2005-06-24 20:01:12,2005-06-23
9,Brown Howard L,Dir,P - Purchase,WAKE,$12.75,"+2,315","+$29,516","8,269",+39%,2005-06-24 19:56:06,2005-06-24
10,Waitt Theodore W,10%,S - Sale,GTW,$3.38,"-162,800","-$549,450","95,930,136",0%,2005-06-24 19:53:39,2005-06-23
11,"Capital Z Financial Services Private Fund Ii, L.P.",Benefic. owner w/voting power,S - Sale,UHCO,$22.43,"-26,420","-$592,601","106,844",-20%,2005-06-24 19:34:15,2005-06-22
12,Capital Z Financial Services Fund II LP,10%,S - Sale,UHCO,$22.43,"-4,973,580","-$111,557,399","20,180,892",-20%,2005-06-24 19:23:52,2005-06-22
13,Gross Bruce E,"VP, C.F.O.",S - Sale+OE,LEN,$62.53,"-30,000","-$1,875,819","198,814",-13%,2005-06-24 19:13:14,2005-06-23
14,Bessette Diane J,"VP, Controller",S - Sale+OE,LEN,$62.56,"-9,237","-$577,887","30,481",-23%,2005-06-24 19:12:34,2005-06-23
15,McCain David B,VP,S - Sale+OE,LEN,$63.13,"-16,620","-$1,049,176","36,399",-31%,2005-06-24 19:12:19,2005-06-23
16,Strudler Robert J,COB,S - Sale+OE,LEN,$63.04,"-10,000","-$630,420","57,578",-15%,2005-06-24 19:11:53,2005-06-23
17,Gartshore H Anthony,Pres,S - Sale+OE,FRGB,$68.25,"-1,200","-$81,900","24,085",-5%,2005-06-24 19:07:53,2005-06-22
18,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$19.83,"-10,000","-$198,290","27,244,667",0%,2005-06-24 19:05:28,2005-06-23
19,Murphy Jeffrey J,"SVP, GC",S - Sale+OE,AVL,$33.75,"-25,000","-$843,647","44,186",-36%,2005-06-24 19:05:00,2005-06-22
20,Langsen Bruce,Pres-Inventory Locator Service,S - Sale+OE,AVL,$33.39,"-2,812","-$93,888","75,149",-4%,2005-06-24 19:04:04,2005-06-23
21,Chandler Mark D,"VP,Legal Srvs,Gen Cnsl, Secty",S - Sale+OE,CSCO,$20.00,"-10,000","-$200,000","404,679",-2%,2005-06-24 18:58:30,2005-06-23
22,Johnston Cathryn T,Secretary,S - Sale+OE,QTWW,$5.25,"-2,500","-$13,125",0,-100%,2005-06-24 18:56:31,2005-06-23
23,Microvision Inc,10%,S - Sale,LMRA,$4.95,"-116,463","-$576,492","4,976,289",-2%,2005-06-24 18:43:15,2005-06-22
24,Ferron Martin R,"Pres, COO",S - Sale+OE,CDIS,$52.94,"-17,210","-$911,083","91,225",-16%,2005-06-24 18:38:39,2005-06-24
25,Maguire Robert F III,Co-CEO,S - Sale+OE,MPG,$26.76,"-750,000","-$20,073,110",0,-100%,2005-06-24 18:35:25,2005-06-13
26,Weise Harry,Dir,S - Sale+OE,SBNK,$21.50,"-4,633","-$99,610","54,701",-8%,2005-06-24 18:33:42,2005-06-22
27,May Peter W,"Dir, 10%",S - Sale,ECPG,$17.75,"-23,252","-$412,805","1,389,823",-2%,2005-06-24 18:32:49,2005-06-22
28,Belanoff Joseph K,"CEO, 10%",S - Sale,CORT,$4.47,"-3,997","-$17,847","2,324,195",0%,2005-06-24 18:25:48,2005-06-17
29,"Shwj Oil & Gas Company, Inc.",10%,P - Purchase,PTLD,$0.40,"+575,000","+$230,000","1,815,612",+46%,2005-06-24 18:19:57,2005-06-20
30,Esterhazy Alexander G,Dir,S - Sale+OE,CVM,$0.54,"-33,333","-$18,000",0,-100%,2005-06-24 18:18:59,2005-06-22
31,Bartz Carol,"COB, Pres, CEO",S - Sale+OE,ADSK,$34.10,"-50,000","-$1,704,773","1,000,392",-5%,2005-06-24 18:09:03,2005-06-24
32,Greak Joe Stephen,SVP,P - Purchase,FCFC,$11.43,"+3,000","+$34,300","4,000",+300%,2005-06-24 18:05:13,2005-06-24
33,Sweeney Edward,SVP,S - Sale+OE,NSM,$22.22,"-15,000","-$333,319","15,457",-49%,2005-06-24 18:04:28,2005-06-23
34,Triarc Companies Inc,10%,S - Sale,ECPG,$17.75,"-23,252","-$412,805","1,374,823",-2%,2005-06-24 18:02:11,2005-06-22
35,Peltz Nelson,"Dir, 10%",S - Sale,ECPG,$17.75,"-47,680","-$846,082","2,812,219",-2%,2005-06-24 18:02:07,2005-06-22
36,Madison West Associates Corp,10%,S - Sale,ECPG,$17.75,"-23,252","-$412,805","1,273,548",-2%,2005-06-24 18:02:00,2005-06-22
37,Goolsby Ross A,"VP, Finance, CFO, Secretary",S - Sale+OE,SGTL,$21.60,"-3,000","-$64,800",0,-100%,2005-06-24 18:01:33,2005-06-23
38,Gamon Robert,"Dir, 10%",S - Sale+OE,VVDB,$0.08,"-20,000","-$1,630","1,780,000",-1%,2005-06-24 17:57:27,2005-06-17
39,Menke Sean E,VP,S - Sale+OE,FRNT,$12.11,"-18,000","-$217,993","5,624",-76%,2005-06-24 17:57:12,2005-06-23
40,Barrett Bruce J,"Pres, CEO",S - Sale+OE,SMTS,$24.54,"-59,300","-$1,455,389","147,892",-29%,2005-06-24 17:56:58,2005-06-23
41,Birdseye Wally,SVP Federal Practice,S - Sale+OE,CBR,$8.25,"-10,000","-$82,500","6,701",-60%,2005-06-24 17:56:15,2005-06-23
42,Investor Ab,10%,S - Sale,ISTA,$8.75,"-25,000","-$218,723","842,954",-3%,2005-06-24 17:53:54,2005-06-23
43,Steinberg David,"COB, CEO, 10%",S - Sale,INPC,$15.72,"-31,250","-$491,117","5,866,892",-1%,2005-06-24 17:51:58,2005-06-22
44,Investor Growth Capital Ltd,10%,S - Sale,ISTA,$8.75,"-17,500","-$153,106","1,966,896",-1%,2005-06-24 17:49:43,2005-06-23
45,Riney T Richard,"Exec.VP, GC",S - Sale+OE,VTR,$29.68,"-10,000","-$296,814","283,449",-3%,2005-06-24 17:43:02,2005-06-22
46,Warren George Fisher Jr,Dir,S - Sale,FSCI,$48.47,-200,"-$9,694","663,303",0%,2005-06-24 17:39:13,2005-06-22
47,National Amusements Inc /md/,10%,P - Purchase,MWY,$10.64,"+3,400","+$36,187","13,707,171",0%,2005-06-24 17:36:26,2005-06-24
48,National Amusements Inc /md/,10%,P - Purchase,MWY,$10.76,"+80,700","+$868,443","13,703,771",+1%,2005-06-24 17:32:30,2005-06-24
49,Lien Chuen Der,VP CHIEF TECHNICAL OFFICER,S - Sale+OE,IDTI,$11.27,"-10,000","-$112,720","8,588",-54%,2005-06-24 17:29:08,2005-06-23
50,Strom John S,Dir,S - Sale+OE,ELSE,$4.75,"-1,000","-$4,750","1,000",-50%,2005-06-24 17:24:50,2005-06-22
51,Strom John S,Dir,S - Sale+OE,ELSE,$4.50,"-1,000","-$4,500","2,000",-33%,2005-06-24 17:23:37,2005-05-26
52,Holding Frank B,"Exec Vice COB, 10%",P - Purchase,FCBN,$540.00,+750,"+$405,000","373,210",0%,2005-06-24 17:23:21,2005-06-23
53,Strom John S,Dir,S - Sale+OE,ELSE,$4.64,"-1,750","-$8,125","3,000",-37%,2005-06-24 17:21:32,2005-04-08
54,Lee Jimmy,VP STRATEGIC BUSINESS UNIT,S - Sale+OE,IDTI,$11.27,"-7,000","-$78,900","20,173",-26%,2005-06-24 17:21:25,2005-06-23
55,Rider C Anthony,Former Vice-President Finance,S - Sale+OE,MPAC,$16.53,"-2,450","-$40,499","20,508",-11%,2005-06-24 17:20:32,2005-06-23
56,Lee Jimmy,VP STRATEGIC BUSINESS UNIT,S - Sale+OE,IDTI,$11.30,"-7,000","-$79,100","20,173",-26%,2005-06-24 17:18:12,2005-06-22
57,Korn Laurence Jay,Dir,S - Sale+OE,PDLI,$20.40,"-20,000","-$408,000","843,178",-2%,2005-06-24 17:17:30,2005-06-22
58,Swig Jack M,VP,S - Sale+OE,MFIC,$2.74,"-25,000","-$68,567","23,540",-52%,2005-06-24 17:12:45,2005-06-22
59,Jones Wm Jarell,Dir,P - Purchase,RPI,$8.00,"+25,000","+$200,000","32,012",+357%,2005-06-24 17:09:50,2005-06-22
