,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Glaxosmithkline Plc,10%,P - Purchase,CRXA,$4.62,"+57,565,477","+$265,989,099",0,-100%,2005-07-14 21:50:23,2005-07-12
1,Goad Douglass C,"EVP Operations, Tecstar LP",S - Sale,QTWW,$4.38,"-92,849","-$406,745","2,230,537",-4%,2005-07-14 21:08:41,2005-07-12
2,Midnight Bay Holdings Pty Ltd,10%,S - Sale,ROOG,$0.03,"-950,000","-$25,295","16,050,000",-6%,2005-07-14 21:07:50,2005-07-12
3,Fanlo Ignacio,"Pres,Worldwide Field Ops.",S - Sale,SHOP,$20.89,-261,"-$5,453","234,476",0%,2005-07-14 21:02:28,2005-07-13
4,Norris Peter,"EVP, STRATEGIC BUS DEVELOP",S - Sale+OE,KOMG,$33.00,-96,"-$3,168","8,000",-1%,2005-07-14 20:22:02,2005-07-13
5,Davila Elizabeth H,Dir,S - Sale+OE,EYE,$41.40,"-7,000","-$289,800","21,092",-25%,2005-07-14 20:18:55,2005-07-13
6,Norris Peter,"EVP, STRATEGIC BUS DEVELOP",S - Sale+OE,KOMG,$32.90,-187,"-$6,152","8,000",-2%,2005-07-14 20:14:54,2005-07-13
7,Chaplin R Ian,10%,S - Sale,REDE,$1.52,"-1,067","-$1,622","408,701",0%,2005-07-14 20:03:50,2005-07-12
8,Norris Peter,"EVP, STRATEGIC BUS DEVELOP",S - Sale+OE,KOMG,$32.68,-333,"-$10,882","8,000",-4%,2005-07-14 20:02:29,2005-07-13
9,Yamashita Tsutomu T,"VP, PROCESS DEVELOPMENT",S - Sale+OE,KOMG,$33.00,-96,"-$3,168","10,000",-1%,2005-07-14 19:54:28,2005-07-13
10,Hausman Arthur H,Dir,S - Sale+OE,CAMP,$8.26,"-8,000","-$66,080","5,210",-61%,2005-07-14 19:52:53,2005-07-13
11,Yamashita Tsutomu T,"VP, PROCESS DEVELOPMENT",S - Sale+OE,KOMG,$32.89,-187,"-$6,150","10,000",-2%,2005-07-14 19:51:09,2005-07-13
12,Brennan John,SVP Corporate Development,S - Sale+OE,ADBE,$27.93,"-144,800","-$4,044,365","9,605",-94%,2005-07-14 19:44:35,2005-07-12
13,Yamashita Tsutomu T,"VP, PROCESS DEVELOPMENT",S - Sale+OE,KOMG,$32.68,-333,"-$10,882","10,000",-3%,2005-07-14 19:37:00,2005-07-13
14,Oxford Bioscience Partners IV LP,10%,P - Purchase,SLXA,$4.00,"+550,000","+$2,200,000","3,045,763",+22%,2005-07-14 19:36:57,2005-07-12
15,McChesney Thomas,Dir,S - Sale,LRW,$24.98,-500,"-$12,490","25,444",-2%,2005-07-14 19:33:31,2005-07-12
16,Prince Robert E,"Pres, CEO",S - Sale+OE,DRTK,$23.00,-827,"-$19,021","223,284",0%,2005-07-14 19:30:46,2005-07-12
17,Meyers David P,Dir,S - Sale+OE,EZM,$14.51,"-3,000","-$43,530","598,367",0%,2005-07-14 19:16:02,2005-07-14
18,Bresemann David P,VP,S - Sale+OE,SLAB,$27.68,-960,"-$26,574","12,630",-7%,2005-07-14 19:14:52,2005-07-12
19,Watkins William D,"Pres, CEO",S - Sale+OE,STX,$20.00,"-10,000","-$200,000","169,895,032",0%,2005-07-14 19:03:28,2005-07-14
20,Maltby Jay S,"COB, CEO, Pres",P - Purchase,RUM,$13.91,"+2,367","+$32,925","11,254",+27%,2005-07-14 19:03:18,2005-07-12
21,Penny Robert C III,10%,S - Sale+OE,WSTL,$6.96,"-47,928","-$333,339","5,154,873",-1%,2005-07-14 19:02:39,2005-07-12
22,Ivester Jonathan D,VP,S - Sale+OE,SLAB,$27.15,"-2,600","-$70,590","281,036",-1%,2005-07-14 18:58:28,2005-07-12
23,Harvey Daniel,CFO,S - Sale+OE,TRFX,$5.31,"-3,500","-$18,597",0,-100%,2005-07-14 18:58:11,2005-07-13
24,Fruth John D,Dir,S - Sale,COO,$65.05,"-13,048","-$848,716","1,141,512",-1%,2005-07-14 18:57:34,2005-07-11
