,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hennessy John L,Dir,S - Sale+OE,GOOG,$311.42,-500,"-$155,712","6,645",-7%,2005-10-12 21:28:24,2005-10-10
1,Crowley Michael F Jr,"Pres, CEO",S - Sale+OE,SRLS,$17.75,"-15,000","-$266,205",0,-100%,2005-10-12 21:26:55,2005-10-11
2,Lubell Jeffrey,"Pres, CEO, 10%",S - Sale,TRLG,$16.40,"-22,500","-$369,000","8,504,333",0%,2005-10-12 21:15:54,2005-10-11
3,Perez Sebastian F,"Acting Pres, CEO",S - Sale,IFTH,$0.44,"-9,527","-$4,192","70,000",-12%,2005-10-12 20:24:58,2005-10-03
4,Geffen David J,"Dir, 10%",S - Sale,ADLU,$0.10,"-55,500","-$5,755","28,948,158",0%,2005-10-12 20:21:53,2005-10-10
5,Johnson Randale,Secratary,S - Sale,IAUS,$0.54,"-25,000","-$13,404","1,350,085",-2%,2005-10-12 20:13:12,2005-10-05
6,Kauffman Robert R,CEO,P - Purchase,ALAN,$0.67,"+20,000","+$13,400","472,000",+4%,2005-10-12 19:55:10,2005-10-12
7,Marriott John W III,"EVP, Lodging",S - Sale+OE,MAR,$63.00,"-15,031","-$946,929","6,794,488",0%,2005-10-12 19:49:46,2005-10-10
8,Marriott John W III,"EVP, Lodging",S - Sale+OE,MAR,$62.54,"-12,721","-$795,556","6,794,488",0%,2005-10-12 19:49:43,2005-10-10
9,Hawit Andre,VP of Software Development,S - Sale,PDFS,$16.34,"-6,392","-$104,446","1,474,327",0%,2005-10-12 19:34:47,2005-10-10
10,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$22.37,"-3,900","-$87,260","26,124,667",0%,2005-10-12 19:34:14,2005-10-11
11,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$21.93,"-16,100","-$353,129","25,358,420",0%,2005-10-12 19:33:37,2005-10-11
12,Zises Selig,10%,S - Sale,XNN,$2.11,"-51,300","-$108,291","1,195,327",-4%,2005-10-12 19:33:32,2005-09-30
13,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$22.79,"-1,000","-$22,789","26,144,667",0%,2005-10-12 19:33:01,2005-10-10
14,Hawit Andre,VP of Software Development,S - Sale,PDFS,$15.38,"-14,608","-$224,704","1,480,719",-1%,2005-10-12 19:32:29,2005-10-10
15,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$22.54,"-19,000","-$428,282","25,375,520",0%,2005-10-12 19:31:54,2005-10-10
16,Gash C Ray,10%,S - Sale,CONN,$26.86,"-50,580","-$1,358,710","131,289",-28%,2005-10-12 19:12:48,2005-10-10
17,Waitt Theodore W,10%,S - Sale,GTW,$2.67,"-244,200","-$652,014","89,582,033",0%,2005-10-12 19:11:12,2005-10-10
18,Slusser Peter,Dir,S - Sale+OE,AMPX,$28.11,"-1,000","-$28,110",625,-62%,2005-10-12 19:09:37,2005-10-12
19,Citron Joel Tomas,"Dir, 10%",S - Sale+OE,PRVD,$22.30,"-1,200","-$26,755","3,516,692",0%,2005-10-12 19:00:13,2005-10-11
20,Blecker Marvin,"Pres, QTL",S - Sale+OE,QCOM,$43.56,"-12,000","-$522,704","4,538",-73%,2005-10-12 18:51:11,2005-10-11
21,Pinckert Warren E II,"CEO, Pres",S - Sale,CTEC,$9.55,"-3,000","-$28,640","111,668",-3%,2005-10-12 18:34:17,2005-10-10
22,Marriott John W III,"EVP, Lodging",S - Sale+OE,MAR,$62.80,"-9,165","-$575,556","6,794,488",0%,2005-10-12 18:30:49,2005-10-10
23,Marriott John W III,"EVP, Lodging",S - Sale+OE,MAR,$62.74,"-9,806","-$615,246","6,794,488",0%,2005-10-12 18:30:46,2005-10-10
24,Marriott John W III,"EVP, Lodging",S - Sale+OE,MAR,$62.57,"-3,963","-$247,976","6,794,488",0%,2005-10-12 18:30:44,2005-10-10
25,Bresemann David P,VP,S - Sale+OE,SLAB,$28.23,-960,"-$27,101","15,906",-6%,2005-10-12 18:22:21,2005-10-11
26,Tyson Billy G,Dir,P - Purchase,NOSYM,$40.00,+190,"+$7,600","15,515",+1%,2005-10-12 18:10:35,2005-10-04
27,Ferguson Matthew,CFO,S - Sale,FOXH,$44.72,"-4,000","-$178,888","236,415",-2%,2005-10-12 17:59:58,2005-10-10
28,Ivester Jonathan D,VP,S - Sale,SLAB,$28.23,"-2,600","-$73,398","279,599",-1%,2005-10-12 17:59:47,2005-10-11
29,Deason Robert A,"Pres, COO-J. Ray McDermott, SA",S - Sale+OE,MDR,$35.57,"-6,000","-$213,420","94,565",-6%,2005-10-12 17:59:40,2005-10-10
30,Henson Nyhl Leon,"CEO, 10%",P - Purchase,IVCM,$0.59,"+5,000","+$2,925","45,105,514",0%,2005-10-12 17:58:39,2005-10-12
31,Stern Howard S,"Dir, 10%",S - Sale+OE,EZEM,$15.40,"-1,477","-$22,746","1,963,051",0%,2005-10-12 17:34:46,2005-10-12
32,National Amusements Inc /md/,10%,P - Purchase,MWY,$15.75,"+1,600","+$25,204","19,689,371",0%,2005-10-12 17:32:30,2005-10-12
33,National Amusements Inc /md/,10%,P - Purchase,MWY,$15.90,"+65,500","+$1,041,537","19,687,771",0%,2005-10-12 17:32:28,2005-10-12
34,"Fort Mason Capital, LLC",10%,S - Sale,NGEN,$3.09,"-57,610","-$178,046","5,044,431",-1%,2005-10-12 17:31:58,2005-09-28
35,Kelly Stewart,"Dir, Advanced Communications",S - Sale+OE,SMTC,$15.16,"-20,000","-$303,275",0,-100%,2005-10-12 17:28:48,2005-10-11
36,Markl Barry,SVP,S - Sale+OE,WAG,$44.00,"-12,724","-$559,856","97,564",-12%,2005-10-12 17:27:53,2005-10-11
37,Wygod Martin J,COB,P - Purchase,WBMD,$23.69,"+33,000","+$781,770","264,914",+14%,2005-10-12 17:26:44,2005-10-12
