,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hanna Joseph F,"SVP, Operations",S - Sale+OE,MGRC,$23.09,"-29,000","-$669,536",0,-100%,2005-06-16 21:51:41,2005-06-14
1,Breslow Jordan J,"GC, Secretary",S - Sale+OE,OPSW,$5.04,-500,"-$2,518","1,951",-20%,2005-06-16 21:39:07,2005-06-14
2,Havener Gary W,Pres,S - Sale,ANTP,$26.07,"-70,393","-$1,835,146","100,000",-41%,2005-06-16 21:32:56,2005-06-10
3,Peppard Brad,Dir,P - Purchase,RMKR,$0.45,"+44,444","+$20,000","66,444",+202%,2005-06-16 21:30:46,2005-06-15
4,Leff Robert,Dir,P - Purchase,RMKR,$0.45,"+44,444","+$20,000","456,444",+11%,2005-06-16 21:18:39,2005-06-15
5,Miller Thomas B,CFO,S - Sale+OE,XXIA,$21.20,"-10,000","-$212,000","4,286",-70%,2005-06-16 21:14:28,2005-06-16
6,Hannel Cliff,"VP, Acquisitions, Strategy",S - Sale+OE,XXIA,$21.22,"-5,000","-$106,075",179,-97%,2005-06-16 21:12:07,2005-06-14
7,Levy Mitchell,Dir,P - Purchase,RMKR,$0.45,"+11,111","+$5,000","33,053",+51%,2005-06-16 21:11:05,2005-06-15
8,Bass Robert W,"Exec VP, Operations",S - Sale+OE,XXIA,$21.14,"-10,000","-$211,428","6,049",-62%,2005-06-16 21:10:07,2005-06-14
9,Noble Joseph A,"VP, Asia Pacific Sales",S - Sale+OE,XXIA,$21.18,"-10,000","-$211,800","17,985",-36%,2005-06-16 21:05:19,2005-06-14
10,Mohan Alok,Dir,P - Purchase,RMKR,$0.45,"+44,444","+$20,000","64,444",+222%,2005-06-16 21:02:23,2005-06-15
11,Schork Lawrence W,VP Technology,P - Purchase,RMKR,$0.45,"+11,111","+$5,000","12,361",+889%,2005-06-16 20:51:06,2005-06-15
12,Warren George Fisher Jr,Dir,S - Sale,FSCI,$49.82,"-5,000","-$249,095","664,603",-1%,2005-06-16 20:29:11,2005-06-14
13,Valenzuela Steve,CFO,P - Purchase,RMKR,$0.45,"+22,222","+$10,000","22,222",New,2005-06-16 20:23:25,2005-06-15
14,Okamura Edwin,VP Marketing,P - Purchase,RMKR,$0.45,"+22,222","+$10,000","548,244",+4%,2005-06-16 20:08:52,2005-06-15
15,Gollnick David A,"VP of Research, Development",S - Sale,CUTR,$16.25,"-4,000","-$65,005","167,827",-2%,2005-06-16 20:08:15,2005-06-15
16,Gollnick David A,"VP of Research, Development",S - Sale,CUTR,$14.75,"-4,000","-$59,000","171,827",-2%,2005-06-16 20:01:13,2005-06-08
17,Ivester Jonathan D,VP,S - Sale+OE,SLAB,$28.38,"-2,600","-$73,788","282,986",-1%,2005-06-16 19:57:23,2005-06-14
18,Houtsma John,VP Sales,P - Purchase,RMKR,$0.45,"+11,111","+$5,000","1,035,470",+1%,2005-06-16 19:51:03,2005-06-15
19,Pence Dennis C,"CEO, 10%",S - Sale,CWTR,$22.79,"-58,000","-$1,321,709","24,318,980",0%,2005-06-16 19:45:01,2005-06-14
20,Steel Partners II LP,10%,P - Purchase,UIC,$34.90,"+35,700","+$1,245,886","1,917,450",+2%,2005-06-16 19:44:10,2005-06-14
21,Colella Nicholas J,"SVP, Operations",S - Sale+OE,TSRA,$32.25,"-4,805","-$154,943","14,086",-25%,2005-06-16 19:43:53,2005-06-15
22,Andrews Ronald Asbury,"Pres, CEO",P - Purchase,CLRT,$1.40,"+18,000","+$25,250","38,000",+90%,2005-06-16 19:43:46,2005-06-10
23,Snyder Harley W,Dir,S - Sale,CFC,$39.00,"-30,000","-$1,170,000","242,951",-11%,2005-06-16 19:42:08,2005-06-14
24,Tilley William H,10%,P - Purchase,BJRI,$22.09,"+1,100","+$24,295","4,510,678",0%,2005-06-16 19:42:02,2005-06-16
25,Healey William L,Dir,S - Sale+OE,MSCC,$19.90,"-5,000","-$99,476",0,-100%,2005-06-16 19:41:00,2005-06-14
26,Entekhabi Massoud,Dir,S - Sale,XXIA,$21.19,"-1,500","-$31,787",0,-100%,2005-06-16 19:40:06,2005-06-14
27,Snyder Allen E,"EVP, Server Business",S - Sale+OE,OPWV,$15.68,"-20,000","-$313,648","288,587",-6%,2005-06-16 19:39:40,2005-06-15
28,Ginsberg Errol,"Pres, CEO",S - Sale,XXIA,$21.05,"-75,000","-$1,578,782","4,874,501",-2%,2005-06-16 19:36:23,2005-06-14
29,Blake Christopher D,"Subsid Pres, E. Region, PWNB",P - Purchase,FCBP,$46.29,+26,"+$1,204","28,099",0%,2005-06-16 19:29:06,2005-06-15
30,Yamashita Tsutomu T,"VP, PROCESS DEVELOPMENT",S - Sale+OE,KOMG,$30.69,-187,"-$5,739","10,000",-2%,2005-06-16 19:28:19,2005-06-13
31,Scher Irwin,Dir,P - Purchase,CLRT,$1.50,"+6,000","+$9,000","110,160",+6%,2005-06-16 19:27:59,2005-06-14
32,Silton Michael,"Pres, CEO",P - Purchase,RMKR,$0.45,"+66,667","+$30,000","5,790,045",+1%,2005-06-16 19:27:21,2005-06-15
33,Hnat James G,"VP, GC",S - Sale+OE,JBLU,$22.24,"-4,500","-$100,080",0,-100%,2005-06-16 19:22:27,2005-06-14
34,Sherertz Nancy B,"Dir, 10%",S - Sale,BBSI,$16.00,"-5,000","-$80,006","1,711,030",0%,2005-06-16 19:22:06,2005-06-08
35,Wyly Jr Charles J,COB,S - Sale,MIK,$41.90,"-22,820","-$956,109","5,037,973",0%,2005-06-16 19:20:18,2005-06-14
36,Wyly Jr Charles J,COB,S - Sale,MIK,$42.06,"-37,028","-$1,557,365","693,113",-5%,2005-06-16 19:19:35,2005-06-14
37,Wyly Jr Charles J,COB,S - Sale,MIK,$42.06,"-37,870","-$1,592,819","788,775",-5%,2005-06-16 19:18:32,2005-06-14
38,Wyly Jr Charles J,COB,S - Sale,MIK,$42.23,"-16,020","-$676,446","84,178",-16%,2005-06-16 19:17:35,2005-06-14
39,Wyly Samuel Evans,Vice COB,S - Sale,MIK,$41.94,"-116,498","-$4,886,042","4,201,147",-3%,2005-06-16 19:16:46,2005-06-14
40,Santoro Victor R,"Exec VP, CFO",P - Purchase,FCBP,$46.29,+73,"+$3,379","60,137",0%,2005-06-16 19:16:34,2005-06-15
41,Wyly Samuel Evans,Vice COB,S - Sale,MIK,$42.23,"-73,064","-$3,085,131","1,448,161",-5%,2005-06-16 19:16:01,2005-06-14
42,Anderson Thomas E,SVP,S - Sale,JBLU,$22.25,-250,"-$5,563","24,356",-1%,2005-06-16 19:09:02,2005-06-14
43,Dipaolo Nicholas P,"Vice COB, COO",S - Sale+OE,CHBD,$1.06,"-250,000","-$264,175","80,000",-76%,2005-06-16 19:03:38,2005-06-15
44,Owen John,CFO,S - Sale,JBLU,$22.55,"-4,500","-$101,475","268,950",-2%,2005-06-16 19:01:43,2005-06-14
45,Rivera Randolfo,EVP,S - Sale,FBP,$38.85,"-5,225","-$202,991","8,170",-39%,2005-06-16 18:59:25,2005-06-15
46,Engle Clyde Wm,Dir,S - Sale,RMCF,$18.37,"-15,233","-$279,859","23,558",-39%,2005-06-16 18:59:18,2005-06-13
