,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gruber & McBaine Capital Management LLC,10%,S - Sale,MEK,$4.75,"-1,700","-$8,075","996,376",0%,2005-09-08 21:54:29,2005-09-06
1,Coppock Ronald,Pres-Worldwide Sales,S - Sale+OE,ARRS,$11.54,"-40,000","-$461,600","46,138",-46%,2005-09-08 21:53:53,2005-09-06
2,Rubenstein James H,"Medical Dir, 10%",S - Sale,RTSX,$26.55,"-20,000","-$531,000","2,717,659",-1%,2005-09-08 21:47:22,2005-09-08
3,Dosoretz Daniel E,"CEO, 10%",S - Sale,RTSX,$26.55,"-20,000","-$531,000","3,685,777",-1%,2005-09-08 21:45:55,2005-09-08
4,Forrest K Michael,Dir,P - Purchase,AVII,$2.20,"+10,000","+$21,959","10,000",New,2005-09-08 21:41:09,2005-09-07
5,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$287.34,"-21,251","-$6,106,257","1,104,526",-2%,2005-09-08 21:35:59,2005-09-06
6,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$287.64,"-56,415","-$16,227,121","1,125,777",-5%,2005-09-08 21:35:25,2005-09-06
7,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$287.89,"-34,265","-$9,864,641","1,182,192",-3%,2005-09-08 21:34:59,2005-09-06
8,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$288.20,"-21,118","-$6,086,196","1,216,457",-2%,2005-09-08 21:34:37,2005-09-06
9,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$288.51,"-31,066","-$8,962,818","1,237,575",-2%,2005-09-08 21:34:05,2005-09-06
10,Kordestani Omid,"SVP, World Wide Sales, Oper.",S - Sale,GOOG,$288.78,"-11,094","-$3,203,735","1,554,427",-1%,2005-09-08 21:33:33,2005-09-06
11,Brin Sergey,"Pres, Tech, Asst. Secty, 10%",S - Sale,GOOG,$287.56,"-38,876","-$11,179,350","49,062",-44%,2005-09-08 21:33:03,2005-09-06
12,Brin Sergey,"Pres, Tech, Asst. Secty, 10%",S - Sale+OE,GOOG,$288.30,"-96,124","-$27,712,798","87,938",-52%,2005-09-08 21:32:31,2005-09-06
13,Reyes George,CFO,S - Sale,GOOG,$287.98,"-4,565","-$1,314,642","467,206",-1%,2005-09-08 21:31:38,2005-09-02
14,Rosenberg Jonathan J,VP Prod. Mgmt.,S - Sale,GOOG,$287.97,"-5,915","-$1,703,330","456,980",-1%,2005-09-08 21:31:08,2005-09-06
15,Gupta Anurag,VP Global Business Development,S - Sale+OE,CELL,$30.00,"-5,000","-$150,000",0,-100%,2005-09-08 21:03:35,2005-09-06
16,Smith Robert H,Pres - Smith Division,S - Sale,VNO,$86.03,"-26,600","-$2,288,341","162,650",-14%,2005-09-08 20:55:49,2005-09-06
