,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gruber & McBaine Capital Management LLC,10%,P - Purchase,MODT,$8.00,"+5,750","+$46,000","2,221,072",0%,2005-01-14 21:51:06,2005-01-13
1,Souissi Slim S,"VP, CTO",S - Sale+OE,NVTL,$14.60,"-5,642","-$82,345",287,-95%,2005-01-14 20:31:18,2005-01-13
2,Leparulo Peter V,CEO,S - Sale+OE,NVTL,$15.41,"-15,000","-$231,150","1,015",-94%,2005-01-14 20:30:57,2005-01-12
3,Halvorson Dan L,CFO,S - Sale+OE,NVTL,$15.41,"-2,594","-$39,974",333,-89%,2005-01-14 20:30:41,2005-01-12
4,Otellini Paul S,"Pres, COO",S - Sale+OE,INTC,$23.00,"-131,000","-$3,013,000","691,157",-16%,2005-01-14 20:25:21,2005-01-14
5,Parker Gerald C,"Chairman of the Board, 10%",S - Sale,BVLE,$0.30,"-90,000","-$27,350","10,546,050",-1%,2005-01-14 19:55:49,2005-01-13
6,Parker Gerald C,"Dir, 10%",S - Sale,BVLE,$0.01,"-6,363,950","-$40,063","10,636,050",-37%,2005-01-14 19:53:06,2003-12-12
7,Huang Robert T,"Pres, CEO",S - Sale,SNX,$23.19,"-3,250","-$75,358","127,500",-2%,2005-01-14 19:49:35,2005-01-13
8,Parnes Andrew H,"Ex. VP Finance, CFO",S - Sale+OE,SPF,$66.00,"-5,000","-$330,000","23,010",-18%,2005-01-14 19:46:19,2005-01-14
9,Hopkins Eric,EX - Chief Financial Officer,S - Sale,IRBO,$0.66,"-145,000","-$95,330",0,-100%,2005-01-14 19:21:42,2005-01-12
10,Gonzales Luz E,VP HR,P - Purchase,HOO,$19.50,"+5,900","+$115,050",0,-100%,2005-01-14 19:19:41,2005-01-13
11,Gonzales Luz E,VP HR,S - Sale+OE,HOO,$26.26,"-5,900","-$154,909",0,-100%,2005-01-14 19:19:41,2005-01-13
12,Kavanaugh Frank,"Dir, 10%",S - Sale,FRCP,$0.04,"-500,000","-$20,000","780,000",-39%,2005-01-14 19:09:30,2004-10-12
13,Harley Calvin,Chief Scientific Officer,S - Sale,GERN,$8.57,"-9,929","-$85,092","11,836",-46%,2005-01-14 18:59:38,2005-01-13
14,Okarma Thomas,"Pres, CEO",S - Sale,GERN,$8.57,"-14,283","-$122,405","18,766",-43%,2005-01-14 18:59:11,2005-01-13
15,Kelly Melissa,"VP, Oncology",S - Sale,GERN,$8.57,"-8,648","-$74,113","11,432",-43%,2005-01-14 18:58:53,2005-01-13
16,Lebkowski Jane,"SVP, Regenerative Medicine",S - Sale,GERN,$8.57,"-6,154","-$52,740","28,748",-18%,2005-01-14 18:58:16,2005-01-13
17,Greenwood David,"EVP, CFO",S - Sale,GERN,$8.57,"-13,804","-$118,300","46,266",-23%,2005-01-14 18:57:51,2005-01-13
18,Earp David,"SVP Bus Dev , Chf Patent Coun",S - Sale,GERN,$8.57,"-9,239","-$79,178","34,971",-21%,2005-01-14 18:57:27,2005-01-13
19,Shanley John F,CTO,S - Sale,CONR,$13.00,"-258,000","-$3,354,000","1,296,000",-17%,2005-01-14 18:56:18,2005-01-07
20,Kavanaugh Frank,"Dir, 10%",P - Purchase,FRCP,$0.00,+0,+$0,"280,000",0%,2005-01-14 18:43:49,2004-08-26
