,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Greenwood David,"EVP, CFO",S - Sale+OE,GERN,$10.45,"-30,000","-$313,500","10,831",-73%,2005-07-21 21:17:21,2005-07-20
1,Harley Calvin,Chief Scientific Officer,S - Sale+OE,GERN,$10.46,"-25,000","-$261,410","5,918",-81%,2005-07-21 21:16:58,2005-07-20
2,Danziger Eric A,"Pres, CEO",S - Sale+OE,ZIPR,$13.11,"-15,000","-$196,710","159,959",-9%,2005-07-21 20:53:15,2005-07-05
3,Lopez Alicia R,"GC, VP, Administ",S - Sale,HAE,$29.55,-400,"-$11,820",826,-33%,2005-07-21 20:48:23,2004-04-15
4,Joseph Mark K,COB,S - Sale+OE,MMA,$26.48,"-7,500","-$198,612","273,147",-3%,2005-07-21 20:43:07,2005-07-21
5,Benson Jack M,CFO,S - Sale,VSTY,$5.45,"-12,380","-$67,471","8,620",-59%,2005-07-21 20:33:09,2005-07-18
6,Schlumberger Ltd /nv/,10%,S - Sale,HC,$12.67,"-45,300","-$574,071","8,662,393",-1%,2005-07-21 20:19:30,2005-07-20
7,Citron Joel Tomas,"Dir, 10%",S - Sale+OE,PRVD,$24.43,"-1,000","-$24,431","3,540,692",0%,2005-07-21 20:01:54,2005-07-20
8,Citron Joel Tomas,"Dir, 10%",S - Sale,PRVD,$24.42,"-2,000","-$48,849","3,540,692",0%,2005-07-21 20:00:21,2005-07-20
9,Jovian Holdings Inc,10%,S - Sale,PRVD,$24.43,"-1,900","-$46,414","3,540,692",0%,2005-07-21 19:58:41,2005-07-20
10,Polis Jared S,10%,S - Sale,PRVD,$24.42,"-2,000","-$48,849","3,540,692",0%,2005-07-21 19:57:18,2005-07-20
11,Ault Milton C III,"Dir, 10%",S - Sale,IPEX,$4.61,"-57,157","-$263,248","1,069,788",-5%,2005-07-21 19:48:48,2005-07-19
12,Kuhn Eric J,CEO,S - Sale,VSTY,$5.45,"-12,375","-$67,447","1,368,508",-1%,2005-07-21 19:45:39,2005-07-18
13,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$22.61,"-10,000","-$226,074","27,064,667",0%,2005-07-21 19:38:06,2005-07-20
14,Jacobs Paul E,CEO,S - Sale+OE,QCOM,$38.31,"-82,000","-$3,141,160","1,495,136",-5%,2005-07-21 19:35:23,2005-07-21
15,Burke T Robert,Dir,S - Sale,AMB,$45.43,"-46,600","-$2,117,095","791,713",-6%,2005-07-21 19:34:59,2005-07-19
16,Page Lawrence,"Pres, Products, Asst. Secty, 10%",S - Sale,GOOG,$304.90,"-77,260","-$23,556,875","36,802",-68%,2005-07-21 19:30:06,2005-07-19
17,Page Lawrence,"Pres, Products, Asst. Secty, 10%",S - Sale+OE,GOOG,$308.89,"-72,740","-$22,468,615","114,062",-39%,2005-07-21 19:29:43,2005-07-19
18,Farley Brian E,"Pres, CEO",S - Sale,VNUS,$13.00,"-25,000","-$325,000","177,875",-12%,2005-07-21 19:24:50,2005-07-21
19,Ramsay Michael,Dir,S - Sale,TIVO,$7.25,"-25,000","-$181,250","1,452,972",-2%,2005-07-21 19:20:28,2005-07-19
20,Kasaks Sally Frame,Dir,S - Sale+OE,PLCE,$46.99,"-5,000","-$234,950","22,000",-19%,2005-07-21 19:17:28,2005-07-19
21,Akins Robert P,"CEO, COB",S - Sale,CYMI,$35.00,"-33,000","-$1,155,123","274,254",-11%,2005-07-21 19:07:05,2005-07-21
22,Muller Warren H,"Co-Founder, 10%",S - Sale,MCRL,$13.03,"-14,000","-$182,451","11,512,133",0%,2005-07-21 18:50:01,2005-07-20
23,Pinckert Warren E II,"CEO, Pres",S - Sale,CTEC,$10.72,"-3,000","-$32,170","169,668",-2%,2005-07-21 18:49:03,2005-07-19
24,Gollnick David A,"VP of Research, Development",S - Sale+OE,CUTR,$18.95,"-4,000","-$75,810","165,827",-2%,2005-07-21 18:40:12,2005-07-20
25,Barron Partners LP,10%,S - Sale+OE,SCNI,$1.03,"-2,500","-$2,575","702,323",0%,2005-07-21 18:31:03,2005-07-20
