,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Choy Benedict C K,SVP,S - Sale,SUPX,$27.75,"-1,000","-$27,750","202,605",0%,2005-08-25 21:52:48,2005-08-23
1,Parker Billy Zane,Dir,P - Purchase,WPZ,$21.50,"+5,000","+$107,500","5,000",New,2005-08-25 21:36:58,2005-08-23
2,Costello Richard A,VP Sales,S - Sale+OE,ICUI,$30.03,"-7,000","-$210,230","1,285",-84%,2005-08-25 21:15:25,2005-08-25
3,Strauss William L,CEO,S - Sale+OE,PRVD,$25.55,"-1,200","-$30,661","10,330",-10%,2005-08-25 21:15:14,2005-08-24
4,Williams Companies Inc,10%,S - Sale,WPZ,$21.50,"-750,000","-$16,125,000","1,250,000",-38%,2005-08-25 20:44:56,2005-08-23
5,Malcolm Steven J,CEO,P - Purchase,WPZ,$21.50,"+25,000","+$537,500","25,100",>999%,2005-08-25 20:39:35,2005-08-23
6,Hampton-Stein Tracey,10%,S - Sale,RSY,$3.37,"-18,800","-$63,279","22,758,800",0%,2005-08-25 20:38:01,2005-08-23
7,Kayne Fred,"COB, 10%",P - Purchase,BDOG,$6.00,"+845,832","+$5,074,992","5,348,332",+19%,2005-08-25 20:34:06,2005-08-23
8,Wright Phillip D,Dir,P - Purchase,WPZ,$21.50,"+2,000","+$43,000","2,000",New,2005-08-25 20:32:47,2005-08-23
9,Rousso Eli,"CTO, EVP",S - Sale,ADST,$1.84,"-120,000","-$220,286","377,922",-24%,2005-08-25 20:31:26,2005-08-23
10,Chappel Donald R,CFO,P - Purchase,WPZ,$21.50,"+10,000","+$215,000","10,000",New,2005-08-25 20:27:27,2005-08-23
11,Bender James J,GC,P - Purchase,WPZ,$21.50,"+2,000","+$43,000","2,000",New,2005-08-25 20:21:42,2005-08-23
12,Bernhard Leslie,"Pres, CEO",S - Sale,ADST,$1.84,"-120,000","-$220,286","350,000",-26%,2005-08-25 20:12:47,2005-08-23
13,Rowan Frederick J II,CEO,S - Sale+OE,CRI,$57.36,"-28,893","-$1,657,329",0,-100%,2005-08-25 19:49:15,2005-08-23
14,Atwood Charles L,"SVP, CFO",P - Purchase,HET,$70.74,"+11,000","+$778,140","91,841",+14%,2005-08-25 19:48:07,2005-08-24
15,Hennessy Jeremiah J,Co-COB,S - Sale+OE,BJRI,$21.25,"-71,400","-$1,517,250","216,428",-25%,2005-08-25 19:47:08,2005-08-24
16,Motenko Paul A,"Co-COB, VP, Secretary",S - Sale+OE,BJRI,$21.25,"-71,400","-$1,517,250","235,228",-23%,2005-08-25 19:46:26,2005-08-24
17,Reynolds Craig B,"EVP, COO",S - Sale+OE,RESP,$38.89,"-15,000","-$583,356","63,594",-19%,2005-08-25 19:45:10,2005-08-25
