,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Robbins Cynthia G.,"Pres, Chief People Officer",S - Sale+OE,CRM,$93.38,"-1,209","-$112,896","2,161",-36%,2017-08-28 21:18:33,2017-08-28
1,Weaver Amy E,"Pres, Legal, GC",S - Sale+OE,CRM,$93.38,"-1,038","-$96,928","18,116",-5%,2017-08-28 21:15:41,2017-08-28
2,Martinez Maria,"Pres, Sales, Cust. Success",S - Sale+OE,CRM,$93.38,-726,"-$67,794","20,830",-3%,2017-08-28 21:10:57,2017-08-28
3,Hawkins Mark J,CFO,S - Sale+OE,CRM,$93.38,-992,"-$92,633","15,280",-6%,2017-08-28 21:07:43,2017-08-28
4,Mazur Leonard L,"Exec COB, 10%",P - Purchase,CTXR,$2.68,"+11,000","+$29,480","3,337,730",0%,2017-08-28 21:07:15,2017-08-24
5,Allanson Joe,Chief Accounting Officer,S - Sale+OE,CRM,$93.38,-379,"-$35,391","29,366",-1%,2017-08-28 21:02:44,2017-08-28
6,Harris Parker,Co-Founder,S - Sale+OE,CRM,$93.38,"-1,374","-$128,304","2,069,335",0%,2017-08-28 21:00:06,2017-08-28
7,Dayon Alexandre,"Pres, Chief Product Officer",S - Sale+OE,CRM,$93.38,"-2,234","-$208,611","30,075",-7%,2017-08-28 20:57:10,2017-08-28
8,Goldenberg David M,See Remarks,S - Sale,IMMU,$10.72,"-40,000","-$428,946","3,415,578",-1%,2017-08-28 20:54:52,2017-08-24
9,Connolly Shaun,Chief Strategy Officer,S - Sale+OE,HDP,$16.06,"-66,664","-$1,070,630","385,329",-15%,2017-08-28 20:54:14,2017-08-24
10,Goldenberg Cynthia L,Dir,S - Sale,IMMU,$10.72,"-40,000","-$428,946","5,926,233",-1%,2017-08-28 20:54:00,2017-08-24
11,Allen Stephen R.,Dir,P - Purchase,CDXC,$3.31,"+2,000","+$6,620","7,000",+40%,2017-08-28 20:46:37,2017-08-25
12,Wang Gerry Yougui,CEO,P - Purchase,SSW,$6.39,"+17,948","+$114,752","3,215,813",+1%,2017-08-28 20:36:49,2017-07-31
13,Burgstahler David F,Dir,S - Sale,LNTH,$17.01,"-91,166","-$1,550,885","112,289",-45%,2017-08-28 20:29:37,2017-08-24
14,Feld Peter A,Dir,S - Sale+OE,BCO,$75.81,"-60,000","-$4,548,579","1,313,360",-4%,2017-08-28 20:29:23,2017-08-24
15,Byun Donald,Dir,S - Sale+OE,HOPE,$16.45,"-101,026","-$1,661,878","473,228",-18%,2017-08-28 20:06:32,2017-08-24
