,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Zollars Robert,Dir,S - Sale+OE,VCRA,$25.78,"-57,925","-$1,493,173","133,649",-30%,2017-07-19 21:31:41,2017-07-18
1,Stankey Michael A.,Dir,S - Sale+OE,WDAY,$102.70,"-8,776","-$901,291","194,922",-4%,2017-07-19 21:23:23,2017-07-17
2,Neeleman Stephen,"Founder, Vice COB",S - Sale+OE,HQY,$50.83,"-8,500","-$432,044","263,000",-3%,2017-07-19 21:21:39,2017-07-17
3,Bozzini James,"COO, EVP",S - Sale+OE,WDAY,$102.71,"-6,132","-$629,828","347,916",-2%,2017-07-19 21:20:55,2017-07-17
4,Peek Mark S,co-Pres,S - Sale+OE,WDAY,$102.73,"-9,449","-$970,710","219,078",-4%,2017-07-19 21:17:43,2017-07-17
5,Duffield David A,"Dir, 10%",S - Sale+OE,WDAY,$102.69,"-3,997","-$410,461","123,977",-3%,2017-07-19 21:15:13,2017-07-17
6,Bhusri Aneel,CEO,S - Sale+OE,WDAY,$102.70,"-11,091","-$1,139,036","348,534",-3%,2017-07-19 21:12:16,2017-07-17
7,Stansfield Lori,CFO,S - Sale,MNTR,$1.11,"-2,222","-$2,466","10,000",-18%,2017-07-19 21:11:29,2017-07-19
8,Ryan James Patrick,See Remarks,S - Sale,ALOG,$69.45,-180,"-$12,501",950,-16%,2017-07-19 21:10:47,2017-07-17
9,Sisco Robynne,CFO,S - Sale+OE,WDAY,$102.75,"-5,262","-$540,670","107,234",-5%,2017-07-19 21:08:46,2017-07-17
10,Wilmington Philip W,co-Pres,S - Sale,WDAY,$102.77,"-5,148","-$529,041","275,494",-2%,2017-07-19 21:05:33,2017-07-17
11,Cowan D J Paul E,"See Remarks, 10%",S - Sale+OE,QTNT,$6.39,"-90,580","-$578,612","3,494,595",-3%,2017-07-19 20:54:05,2017-07-17
12,Filler James J,10%,P - Purchase,CNBKA,$66.39,+252,"+$16,731","569,124",0%,2017-07-19 20:35:52,2017-07-18
13,Porter Jonathan D.,"SVP, Network Services",S - Sale,ATHN,$143.13,-300,"-$42,939","18,703",-2%,2017-07-19 20:26:39,2017-07-17
14,Peters Gregory K,Chief Product Officer,S - Sale+OE,NFLX,$180.47,"-20,279","-$3,659,757","13,090",-61%,2017-07-19 20:05:16,2017-07-18
15,Kilgore Leslie J,Dir,S - Sale+OE,NFLX,$179.11,"-5,950","-$1,065,701","35,196",-14%,2017-07-19 20:05:00,2017-07-18
16,Sarandos Theodore A,Chief Content Officer,S - Sale+OE,NFLX,$185.00,"-168,035","-$31,086,475",0,-100%,2017-07-19 20:03:59,2017-07-18
17,Friedland Jonathan,Chief Communications Officer,S - Sale+OE,NFLX,$182.17,"-2,496","-$454,690",0,-100%,2017-07-19 20:03:35,2017-07-18
18,Friar Sarah,CFO,S - Sale+OE,SQ,$26.39,"-38,400","-$1,013,376","368,791",-9%,2017-07-19 19:53:23,2017-07-17
19,Molina John C,Dir,S - Sale,MOH,$70.53,"-21,277","-$1,500,752","1,213,866",-2%,2017-07-19 19:51:53,2017-07-18
20,Zallen Wayne Andrew,Dir,S - Sale,GRWC,$0.40,"-22,000","-$8,797","18,367,000",0%,2017-07-19 19:50:42,2017-07-13
21,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$89.46,"-10,000","-$894,566","34,185,300",0%,2017-07-19 19:36:38,2017-07-19
22,Warner James,Dir,S - Sale+OE,CRTO,$50.46,"-1,250","-$63,075",0,-100%,2017-07-19 19:36:03,2017-07-17
23,Martinetto Joseph R,Senior EVP,S - Sale+OE,SCHW,$42.51,"-89,330","-$3,797,124","156,530",-36%,2017-07-19 19:34:13,2017-07-19
