,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gmt Capital Corp,10%,S - Sale,WLH,$23.53,"-30,669","-$721,642","4,033,123",-1%,2017-07-07 21:42:26,2017-07-05
1,Hbm Healthcare Investments (Cayman) Ltd.,10%,S - Sale,NBRV,$10.52,"-2,695","-$28,357","2,569,182",0%,2017-07-07 21:29:52,2017-07-05
2,Medici Frank,Dir,S - Sale+OE,HQY,$50.26,"-210,398","-$10,575,471","7,889,660",-3%,2017-07-07 20:37:12,2017-07-05
3,"Berkley Capital, LLC",10%,S - Sale,HQY,$50.26,"-210,398","-$10,575,471","7,883,279",-3%,2017-07-07 20:36:42,2017-07-05
4,"Bfi Co., LLC",10%,S - Sale,PAHC,$36.49,"-32,000","-$1,167,680","12,000",-73%,2017-07-07 20:20:55,2017-07-05
5,Bendheim Jack,"Pres, CEO, 10%",S - Sale,PAHC,$36.49,"-32,000","-$1,167,680","12,000",-73%,2017-07-07 20:19:51,2017-07-05
6,Monroe James III,"CEO, 10%",P - Purchase,GSAT,$1.85,"+17,837,838","+$33,000,000","681,204,561",+3%,2017-07-07 20:00:02,2017-06-30
7,Klausner Richard,Dir,S - Sale,JUNO,$29.39,"-24,000","-$705,320","800,985",-3%,2017-07-07 19:49:40,2017-07-07
8,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$87.96,"-10,000","-$879,643","34,185,300",0%,2017-07-07 19:41:36,2017-07-07
9,Riitters Timothy,CFO,S - Sale,PSTG,$12.81,"-10,248","-$131,266","227,200",-4%,2017-07-07 19:40:35,2017-07-06
10,Hatfield David,Pres,S - Sale,PSTG,$12.77,"-1,844","-$23,553","85,190",-2%,2017-07-07 19:39:56,2017-07-06
11,Dietzen Scott,CEO,S - Sale,PSTG,$12.78,"-1,843","-$23,562","113,216",-2%,2017-07-07 19:38:58,2017-07-06
12,Colgrove John,CTO,S - Sale,PSTG,$12.90,"-1,826","-$23,563","55,870",-3%,2017-07-07 19:38:23,2017-07-06
13,Filler James J,10%,P - Purchase,CNBKA,$62.95,+634,"+$39,912","568,342",0%,2017-07-07 19:33:37,2017-07-05
14,Cutt Timothy J.,CEO,S - Sale,CIE,$2.34,"-20,735","-$48,520","184,937",-10%,2017-07-07 19:31:09,2017-07-05
15,"Abdiel Capital Management, LLC",10%,P - Purchase,AYX,$19.50,"+77,500","+$1,511,275","2,660,117",+3%,2017-07-07 19:27:08,2017-07-05
16,Hill Path Capital Partners Co-Investment S LP,10%,P - Purchase,SEAS,$15.46,"+83,900","+$1,296,734","12,108,437",+1%,2017-07-07 19:22:10,2017-07-05
17,Siegall Clay B,"Pres, CEO",S - Sale+OE,SGEN,$51.98,"-10,423","-$541,807","636,435",-2%,2017-07-07 19:20:33,2017-07-05
18,Hill Path Capital Partners LP,10%,P - Purchase,SEAS,$15.46,"+83,900","+$1,296,734","12,108,437",+1%,2017-07-07 19:19:47,2017-07-05
19,Shanafelt Armen,Dir,P - Purchase,ALRN,$15.00,"+250,000","+$3,750,000","1,094,987",+30%,2017-07-07 19:18:02,2017-07-05
20,"Lv Management Group, LLC",Former 10% owner,P - Purchase,ALRN,$15.00,"+250,000","+$3,750,000","1,094,987",+30%,2017-07-07 19:16:02,2017-07-05
21,"Aju Ib Investment Co., Ltd.",10%,P - Purchase,ALRN,$15.00,"+24,929","+$373,935","517,558",+5%,2017-07-07 19:13:33,2017-07-05
22,Neff Thomas B,CEO,S - Sale+OE,FGEN,$33.38,"-38,636","-$1,289,547","3,528,700",-1%,2017-07-07 18:50:51,2017-07-06
23,Glazer Michael L,"Pres, CEO",P - Purchase,SSI,$1.95,"+25,000","+$48,700","1,087,938",+2%,2017-07-07 18:43:18,2017-07-07
24,Hayes John A,"COB, Pres, C.E.O..",S - Sale,BLL,$42.23,"-5,683","-$239,994","577,989",-1%,2017-07-07 18:40:21,2017-07-07
25,Kessler Paul L.,"Exec COB, 10%",P - Purchase,WIZD,$0.13,"+150,000","+$20,205","49,958,536",0%,2017-07-07 18:37:07,2017-07-06
26,Crouch Andrew,"Pres, COO",S - Sale,ZAYO,$30.18,"-18,236","-$550,362","29,386",-38%,2017-07-07 18:36:21,2017-07-06
27,Waters John F Jr.,CTO,S - Sale,ZAYO,$30.18,"-9,220","-$278,260","41,586",-18%,2017-07-07 18:34:27,2017-07-06
28,Desgarennes Kenneth,CFO,S - Sale,ZAYO,$30.22,"-20,318","-$613,916","1,348,409",-1%,2017-07-07 18:30:52,2017-07-05
29,Caruso Daniel,CEO,S - Sale,ZAYO,$30.30,"-101,840","-$3,085,980","11,352,454",-1%,2017-07-07 18:22:14,2017-07-05
30,Stretch Colin,"VP, GC",S - Sale,FB,$149.00,-750,"-$111,750","86,156",-1%,2017-07-07 18:20:00,2017-07-05
31,Rechterman Barbara J,CMO,S - Sale+OE,GDDY,$41.94,"-17,500","-$733,864","37,241",-32%,2017-07-07 18:20:00,2017-07-05
32,Stenbit John P,Dir,S - Sale+OE,VSAT,$64.78,-700,"-$45,346","14,600",-5%,2017-07-07 18:17:08,2017-07-05
33,Malone John C,"Dir, 10%",P - Purchase,LBTY,$21.78,"+746,911","+$16,264,717","3,456,284",+28%,2017-07-07 18:16:57,2017-07-05
