,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Columbia Pacific Advisors, LLC",10%,P - Purchase,MDSY,$0.86,"+60,978","+$52,482","7,027,556",+1%,2017-01-05 21:57:23,2017-01-03
1,Cumbaa Charles T,"EVP Corp., Prod. Strategy",S - Sale+OE,BLKB,$66.50,"-9,340","-$621,110","63,112",-13%,2017-01-05 21:41:04,2017-01-04
2,Mooney Kevin W,"EVP, Pres Gen Markets Group",S - Sale+OE,BLKB,$65.05,"-9,700","-$630,963","71,207",-12%,2017-01-05 21:38:09,2017-01-03
3,Glasman Zvi,"CFO, Treasurer",S - Sale,FOXF,$26.55,"-20,000","-$530,964","203,859",-9%,2017-01-05 21:30:51,2017-01-03
4,Stollmeyer Richard Lee,"Pres, CEO, 10%",S - Sale+OE,MB,$21.48,"-21,760","-$467,379","60,431",-26%,2017-01-05 21:27:07,2017-01-03
5,Louie Martin E.,CFO,S - Sale+OE,MMI,$26.56,"-28,107","-$746,651","47,350",-37%,2017-01-05 21:17:12,2017-01-03
6,Sullivan Keith J,"CCO, Pres, North America",S - Sale+OE,ZLTQ,$44.36,"-8,000","-$354,863","84,198",-9%,2017-01-05 21:07:32,2017-01-04
7,Bright Lisa,Pres International,S - Sale,ICPT,$103.92,"-1,119","-$116,285","17,090",-6%,2017-01-05 21:01:39,2017-01-03
8,Shapiro David,"CMO, EVP - Development",S - Sale,ICPT,$103.92,-988,"-$102,672","41,934",-2%,2017-01-05 21:01:09,2017-01-03
9,Pruzanski Mark,"CEO, Pres",S - Sale,ICPT,$103.92,"-2,802","-$291,181","552,705",-1%,2017-01-05 21:00:44,2017-01-03
10,McMinn Rachel,Chief Strategy Officer,S - Sale,ICPT,$103.92,-816,"-$84,798","12,916",-6%,2017-01-05 21:00:16,2017-01-03
11,"Magnolia Capital Fund, LP",10%,P - Purchase,NICK,$11.85,"+28,000","+$331,845","956,208",+3%,2017-01-05 20:53:57,2017-01-05
12,Leverett Allen L,"Pres, CEO",S - Sale+OE,WEC,$58.32,"-29,715","-$1,733,011","85,536",-26%,2017-01-05 20:42:21,2017-01-03
13,Pitts Laurette,"EVP, COO, CFO",S - Sale,NYNY,$22.77,"-1,691","-$38,498","11,950",-12%,2017-01-05 20:40:23,2017-01-03
14,Lamb Peter,"EVP, Scientific Strategy, CSO",S - Sale+OE,EXEL,$14.65,"-70,000","-$1,025,636","89,624",-44%,2017-01-05 20:25:14,2017-01-03
15,Killian Jeffrey A,CFO,S - Sale+OE,RESN,$4.82,"-5,972","-$28,805","6,528",-48%,2017-01-05 20:22:46,2017-01-04
