,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Anderson Ritchie L.,COO,S - Sale+OE,MBUU,$20.13,"-35,000","-$704,689","14,236",-71%,2017-02-06 21:51:29,2017-02-03
1,Wilson Wayne R.,CFO,S - Sale+OE,MBUU,$20.13,"-35,000","-$704,689","22,122",-61%,2017-02-06 21:51:13,2017-02-03
2,Wagner David G,"VP, HR",S - Sale+OE,IIVI,$36.54,"-6,666","-$243,594","42,169",-14%,2017-02-06 21:43:06,2017-02-06
3,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$79.98,"-20,000","-$1,599,584","34,185,300",0%,2017-02-06 21:25:18,2017-02-03
4,Rosenman Herm,Dir,S - Sale+OE,NTRA,$8.95,"-1,805","-$16,155","34,755",-5%,2017-02-06 21:22:49,2017-02-02
5,Bose Arani,Chief Innovator,S - Sale+OE,PEN,$70.01,"-17,100","-$1,197,119","1,232,191",-1%,2017-02-06 21:02:55,2017-02-02
6,Elsesser Adam,"COB, CEO, Pres",S - Sale+OE,PEN,$70.00,"-17,100","-$1,197,073","1,249,982",-1%,2017-02-06 20:59:22,2017-02-02
7,Rothman Lynn,"EVP, Chief Business Officer",S - Sale,PEN,$70.41,"-2,886","-$203,207","183,007",-2%,2017-02-06 20:56:32,2017-02-02
8,Davis Daniel Donen,"Pres, North America",S - Sale,PEN,$69.96,"-5,808","-$406,326","45,241",-11%,2017-02-06 20:53:14,2017-02-02
9,Bennion Richard W H,EVP - Res. Lending Dir,S - Sale,HMST,$26.20,-214,"-$5,607","30,825",-1%,2017-02-06 20:34:56,2017-02-03
10,Iseman Jay C,EVP - Chief Credit Officer,S - Sale,HMST,$26.20,-605,"-$15,851","40,485",-1%,2017-02-06 20:31:34,2017-02-03
11,Evans Godfrey B,EVP - GC,S - Sale,HMST,$26.12,-620,"-$16,194","36,103",-2%,2017-02-06 20:29:47,2017-02-03
12,Mason Mark K,"CEO, Pres",S - Sale,HMST,$25.94,"-2,800","-$72,618","126,202",-2%,2017-02-06 20:28:18,2017-02-06
13,Ostadan Omead,"EVP Ops, Products, Strategy",S - Sale,ILMN,$160.41,"-1,104","-$177,093","26,586",-4%,2017-02-06 20:17:23,2017-02-02
14,Quintero Jesus,Former CFO,S - Sale,MSRT,$0.99,"-3,000","-$2,977","97,000",-3%,2017-02-06 20:12:24,2017-01-27
15,Hagerty Robert C,Dir,S - Sale+OE,PLT,$53.69,"-6,000","-$322,162","12,384",-33%,2017-02-06 19:55:31,2017-02-03
16,Dexheimer Brian S,Dir,S - Sale+OE,PLT,$53.80,"-2,000","-$107,600","22,354",-8%,2017-02-06 19:53:37,2017-02-03
17,Wei Eric,Dir,S - Sale,CLBS,$4.61,"-8,425","-$38,829","183,098",-4%,2017-02-06 19:47:03,2017-02-02
18,Myers Timothy Donald,EVP,S - Sale+OE,ARNC,$25.34,"-4,337","-$109,898","37,808",-10%,2017-02-06 19:45:55,2017-02-02
19,Judge James J,"President, CEO and Trustee",S - Sale+OE,ES,$56.00,"-90,000","-$5,040,000","131,279",-41%,2017-02-06 19:30:29,2017-02-03
20,Walsh Robert B,Principal Financial Officer,S - Sale,EVR,$79.12,"-15,000","-$1,186,865","113,749",-12%,2017-02-06 19:25:53,2017-02-03
21,Sibbald Andrew,CEO EVR Partners International,S - Sale,EVR,$76.81,"-16,250","-$1,248,231","123,453",-12%,2017-02-06 19:25:34,2017-02-02
22,Schlosstein Ralph,"Pres, CEO",S - Sale+OE,EVR,$78.81,"-263,822","-$20,792,686","127,618",-67%,2017-02-06 19:24:42,2017-02-02
23,Frankel Adam B,GC,S - Sale,EVR,$77.75,"-1,000","-$77,750","55,409",-2%,2017-02-06 19:23:02,2017-02-02
24,Bozigian Haig P.,CHIEF DEVELOPMENT OFFICER,S - Sale,NBIX,$42.57,"-1,375","-$58,534","116,079",-1%,2017-02-06 19:19:44,2017-02-03
25,Coughlin Timothy P,CFO,S - Sale,NBIX,$42.55,"-1,500","-$63,825","136,324",-1%,2017-02-06 19:19:13,2017-02-03
26,Gano Kyle,Chief Business Development Off,S - Sale,NBIX,$42.57,"-1,375","-$58,534","60,113",-2%,2017-02-06 19:18:45,2017-02-03
27,Gorman Kevin Charles,CEO,S - Sale,NBIX,$42.55,"-3,125","-$132,969","247,802",-1%,2017-02-06 19:18:03,2017-02-03
28,Grigoriadis Dimitri E.,CHIEF RESEARCH OFFICER,S - Sale,NBIX,$42.56,"-1,375","-$58,520","114,558",-1%,2017-02-06 19:17:27,2017-02-03
29,Obrien Christopher Flint,CHIEF MEDICAL OFFICER,S - Sale,NBIX,$42.50,"-1,500","-$63,750","35,044",-4%,2017-02-06 19:16:26,2017-02-03
30,Paull Matthew H,Dir,P - Purchase,CMG,$397.71,+400,"+$159,084",416,>999%,2017-02-06 19:15:26,2017-02-06
31,Massanelli Stephen C,EVP,P - Purchase,SFNC,$59.00,+500,"+$29,500","23,659",+2%,2017-02-06 19:14:43,2017-02-06
32,Shanmugaraj Murugesan,"Pres, CEO",S - Sale,ACIA,$57.12,"-26,000","-$1,485,235","1,083,945",-2%,2017-02-06 19:04:54,2017-02-02
33,Naylon William J,"EVP, COO",S - Sale,PSMT,$88.71,-800,"-$70,968","46,901",-2%,2017-02-06 19:02:56,2017-02-03
34,Wojcicki Susan,Dir,P - Purchase,CRM,$79.61,"+1,256","+$99,987","22,612",+6%,2017-02-06 18:54:50,2017-02-06
35,Crail Franklin E,"Pres , COB BOD",S - Sale,RMCF,$11.00,-1,-$11,"543,720",0%,2017-02-06 18:54:09,2017-02-03
36,Stein Leonard R,"SVP, GC, Sec.",S - Sale,SPLK,$60.00,"-8,791","-$527,460","81,449",-10%,2017-02-06 18:48:34,2017-02-03
37,Miller Susan C,"SVP, GC, Secty",S - Sale+OE,AVY,$79.16,"-104,065","-$8,238,297","24,599",-81%,2017-02-06 18:46:07,2017-02-03
38,Grogin Jeffrey,CALO,S - Sale+OE,PFSI,$17.84,"-18,000","-$321,080","45,000",-29%,2017-02-06 18:37:56,2017-02-02
39,Lombardo Louis J,Dir,P - Purchase,OMAG,$0.53,"+94,340","+$50,000","312,806",+43%,2017-02-06 18:24:08,2017-02-02
40,Waters Andy D,EVP,S - Sale+OE,CTBI,$45.87,-770,"-$35,321","5,062",-13%,2017-02-06 18:23:06,2017-02-06
41,Matus Alan M.,Dir,P - Purchase,OMAG,$0.53,"+94,340","+$50,000","266,749",+55%,2017-02-06 18:11:08,2017-02-02
42,Ravich Jess M,"Exec COB, 10%",S - Sale,ALJJ,$4.30,"-5,000","-$21,478","4,877,337",0%,2017-02-06 18:08:58,2017-02-06
43,"Elliott International, L.P.",10%,P - Purchase,ARNC,$25.88,"+51,000","+$1,319,946","31,723,451",0%,2017-02-06 18:04:11,2017-02-06
44,"Elliott Associates, L.P.",10%,P - Purchase,ARNC,$25.88,"+24,000","+$621,151","14,928,682",0%,2017-02-06 18:03:47,2017-02-06
45,Laney G. Timothy,CEO,S - Sale+OE,NBHC,$32.61,"-45,000","-$1,467,306","510,367",-8%,2017-02-06 17:59:01,2017-02-03
46,Kuczynski Charles P,"Vice-Pres, Secretary",P - Purchase,OMAG,$0.58,"+99,687","+$57,351","652,907",+18%,2017-02-06 17:48:50,2017-01-04
