,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Sochet IRA,10%,P - Purchase,OTEL,$11.94,"+289,076","+$3,452,977","679,873",+74%,2017-11-29 21:44:40,2017-11-21
1,Larsen Charles John,"Dir, 10%",S - Sale,MCOA,$0.03,"-2,698,175","-$72,549","395,660,492",-1%,2017-11-29 21:42:52,2017-11-27
2,Eggers Barry,10%,S - Sale,MULE,$22.83,"-58,784","-$1,341,839",0,-100%,2017-11-29 21:29:29,2017-11-28
3,Bearden Robert G,CEO,S - Sale+OE,HDP,$20.11,"-120,000","-$2,413,200","3,047,878",-4%,2017-11-29 21:15:20,2017-11-27
4,Davidson Scott,See Remarks,S - Sale,HDP,$20.13,"-33,125","-$666,806","1,056,911",-3%,2017-11-29 21:01:36,2017-11-27
5,Kory Samuel,Dir,S - Sale+OE,IXYS,$24.35,"-108,750","-$2,648,123",0,-100%,2017-11-29 21:01:19,2017-11-28
6,Connolly Shaun,Chief Strategy Officer,S - Sale,HDP,$20.11,"-98,750","-$1,985,863","266,155",-27%,2017-11-29 21:00:06,2017-11-27
7,Gnau Scott E,CTO,S - Sale,HDP,$20.01,"-15,000","-$300,150","277,743",-5%,2017-11-29 20:59:13,2017-11-27
8,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,FB,$183.08,"-232,138","-$42,499,145","11,891,063",-2%,2017-11-29 20:54:37,2017-11-27
9,Stretch Colin,"VP, GC",S - Sale,FB,$183.87,-750,"-$137,900","101,296",-1%,2017-11-29 20:53:13,2017-11-28
10,Fischer David B.,"VP Marketing, Bus. Part.",S - Sale,FB,$183.51,"-16,621","-$3,050,120","75,040",-18%,2017-11-29 20:52:00,2017-11-28
11,Sansone Christopher R.,Dir,P - Purchase,INFU,$2.30,"+41,260","+$94,898","4,726,782",+1%,2017-11-29 20:36:07,2017-11-28
12,Pray James Robert,"Pres, International",S - Sale,PEN,$103.81,"-7,028","-$729,576","519,509",-1%,2017-11-29 20:22:04,2017-11-27
13,Taylor Margaret,Dir,P - Purchase,RMNI,$7.15,"+1,000","+$7,154","1,000",New,2017-11-29 20:19:31,2017-11-29
14,Liu Jack C,Dir,S - Sale,EWBC,$58.07,"-2,200","-$127,746","23,599",-9%,2017-11-29 20:18:05,2017-11-28
15,Byorum Martha L,Dir,S - Sale,TGLS,$7.05,"-7,900","-$55,712","102,751",-7%,2017-11-29 20:10:09,2017-11-27
16,Flournoy Mark J,"VP, Chief Accounting Officer",S - Sale+OE,INTU,$155.56,"-13,424","-$2,088,254",0,-100%,2017-11-29 20:08:02,2017-11-28
17,Kosaraju Sridhar,"CFO, Head of Strategy",S - Sale,PEN,$103.83,"-6,026","-$625,691","357,578",-2%,2017-11-29 20:07:24,2017-11-27
18,Elsesser Adam,"COB, CEO, Pres",S - Sale,PEN,$103.95,"-10,000","-$1,039,451","1,129,982",-1%,2017-11-29 20:05:57,2017-11-27
19,Bose Arani,Chief Innovator,S - Sale,PEN,$103.96,"-10,927","-$1,135,963","1,132,191",-1%,2017-11-29 20:04:39,2017-11-27
20,Deleon Hector,Dir,S - Sale+OE,AGII,$61.11,"-4,137","-$252,810","15,410",-21%,2017-11-29 20:04:05,2017-11-28
21,Woltosz Walter S,"CEO, 10%",S - Sale,SLP,$15.78,"-18,500","-$291,930","5,610,916",0%,2017-11-29 20:02:47,2017-11-29
22,Branderiz Eric,"VP, Chief Accounting Officer",S - Sale+OE,TSLA,$313.25,"-1,736","-$543,802",0,-100%,2017-11-29 19:56:17,2017-11-27
23,Bernau James W,"CEO, 10%",S - Sale,WVVI,$8.28,"-4,689","-$38,841","484,792",-1%,2017-11-29 19:53:55,2017-11-27
24,Wright Emory,"VP, Operations",S - Sale+OE,ALGN,$263.68,"-5,025","-$1,324,983","75,737",-6%,2017-11-29 19:52:51,2017-11-28
25,Olson Aaron Dean,10%,P - Purchase,BSTN,$0.01,"+195,000","+$2,733","500,000",+64%,2017-11-29 19:48:59,2017-11-22
