,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Durham Fred E. III,"CEO, 10%",P - Purchase,PRSS,$2.13,"+27,096","+$57,782","2,515,879",+1%,2017-08-25 21:42:25,2017-08-24
1,Khan Imran,Chief Strategy Officer,S - Sale+OE,SNAP,$15.00,"-350,000","-$5,250,840","9,596,464",-4%,2017-08-25 21:35:45,2017-08-23
2,Horowitz Steven Michael,VP of Engineering,S - Sale,SNAP,$15.00,"-50,624","-$759,360","2,389,431",-2%,2017-08-25 21:33:49,2017-08-23
3,Sehn Timothy,SVP of Engineering,S - Sale+OE,SNAP,$15.00,"-150,000","-$2,250,090","2,604,168",-5%,2017-08-25 21:32:16,2017-08-23
4,Sehn Timothy,SVP of Engineering,S - Sale+OE,SNAP,$12.50,"-400,000","-$4,999,240","2,604,168",-13%,2017-08-25 21:30:40,2017-08-14
5,Wacha Bruce C,"EVP of Corp Strategy, Bus Dev",P - Purchase,BGS,$31.79,+315,"+$10,013",315,New,2017-08-25 21:07:28,2017-08-24
6,Karsner Alexander,Dir,S - Sale,AMAT,$44.03,"-22,762","-$1,002,211","16,238",-58%,2017-08-25 20:31:54,2017-08-23
7,Williams Evan Clark,Dir,S - Sale,TWTR,$16.79,"-273,200","-$4,586,593","2,700,171",-9%,2017-08-25 20:28:06,2017-08-24
8,Moonves Leslie,"COB, Pres, CEO",S - Sale+OE,CBS,$64.68,"-164,000","-$10,607,900","2,060,316",-7%,2017-08-25 20:24:37,2017-08-23
9,Mann Michael Scott,"Pres, 10%",P - Purchase,ENDV,$0.02,"+91,000","+$2,115","22,725,889",0%,2017-08-25 20:16:26,2017-08-23
10,Smith G Stacy,SEE REMARKS,P - Purchase,USDP,$10.78,"+3,000","+$32,340","70,046",+4%,2017-08-25 20:16:11,2017-08-25
11,Dougherty Greg,CEO,S - Sale,OCLR,$9.12,"-40,000","-$364,800","1,441,386",-3%,2017-08-25 20:15:11,2017-08-24
