,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ferguson Jeffrey W.,GC,S - Sale,CG,$21.25,"-16,692","-$354,705","161,956",-9%,2017-08-02 21:32:40,2017-08-02
1,Bentley Pamela L,Chief Accounting Officer,S - Sale,CG,$21.25,"-17,760","-$377,400","143,942",-11%,2017-08-02 21:31:47,2017-08-02
2,Mathias Edward J,Dir,S - Sale,CG,$21.25,"-6,593","-$140,101","34,114",-16%,2017-08-02 21:30:35,2017-08-02
3,Buser Curtis L.,CFO,S - Sale,CG,$21.25,"-20,968","-$445,570","354,610",-6%,2017-08-02 21:30:16,2017-08-02
4,Feld Peter A,Dir,S - Sale+OE,BCO,$78.10,"-185,725","-$14,505,814","1,528,205",-11%,2017-08-02 21:19:45,2017-07-31
5,Pass David,"EVP, CIO",S - Sale+OE,COBZ,$17.81,-993,"-$17,685","12,966",-7%,2017-08-02 21:08:05,2017-08-01
6,Bright Lisa,Pres International,S - Sale,ICPT,$110.29,-142,"-$15,661","23,477",-1%,2017-08-02 21:01:02,2017-08-02
7,Shapiro David,"CMO, EVP - Development",S - Sale+OE,ICPT,$119.00,"-1,118","-$133,042","44,562",-2%,2017-08-02 21:00:33,2017-08-01
8,Welch Daniel G,Dir,S - Sale,ICPT,$123.93,-602,"-$74,604","3,108",-16%,2017-08-02 21:00:04,2017-07-31
9,McMinn Rachel,Chief Strategy Officer,S - Sale,ICPT,$123.12,-130,"-$16,005","17,158",-1%,2017-08-02 20:59:38,2017-07-31
10,Kett John W,"IAA CEO, Pres",S - Sale+OE,KAR,$42.01,"-10,011","-$420,572","55,971",-15%,2017-08-02 20:40:20,2017-08-01
11,Wolfson Peter H,Dir,P - Purchase,CPWR,$5.49,+901,"+$4,943","919,401",0%,2017-08-02 20:39:33,2017-06-07
12,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$89.83,"-10,000","-$898,335","34,185,300",0%,2017-08-02 20:33:46,2017-08-02
