,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,"Insight Venture Partners Viii, L.P.",10%,P - Purchase,TNTR,$7.00,"+3,325,140","+$23,275,980","8,562,789",+63%,2017-07-10 21:57:18,2017-07-06
1,"Columbia Pacific Advisors, LLC",10%,P - Purchase,MDSYF,$0.80,"+1,028",+$822,"9,150,436",0%,2017-07-10 21:57:03,2017-07-06
2,McNamara Michael M,CEO,S - Sale,FLEX,$16.33,"-171,618","-$2,802,694","3,109,276",-5%,2017-07-10 21:03:55,2017-07-07
3,Swaroop Bhagwat,"EVP, GM, Protection",S - Sale+OE,PFPT,$85.17,"-5,000","-$425,825","5,295",-49%,2017-07-10 20:41:43,2017-07-06
4,Emard Abraham Richard,Chief Operating Officer,P - Purchase,SUNW,$1.71,"+5,470","+$9,365","692,046",+1%,2017-07-10 20:22:43,2017-07-06
5,Neidorff Michael F,"COB, Pres, CEO",S - Sale+OE,CNC,$80.26,"-35,000","-$2,809,100","3,982,683",-1%,2017-07-10 20:22:31,2017-07-06
6,Talbot Kevan P,"CFO, Secretary",P - Purchase,SPWH,$5.18,"+1,700","+$8,801","468,428",0%,2017-07-10 20:18:06,2017-07-10
7,Hahn Eric,Chairman,S - Sale,PFPT,$85.51,"-5,000","-$427,562","265,009",-2%,2017-07-10 20:15:01,2017-07-10
8,Bekker Petrus,Chief Medical Officer,S - Sale+OE,CCXI,$9.30,"-19,877","-$184,856","59,839",-25%,2017-07-10 19:59:54,2017-07-07
9,Benioff Marc,"COB, CEO",S - Sale+OE,CRM,$88.30,"-10,000","-$883,035","34,185,300",0%,2017-07-10 19:55:16,2017-07-10
10,Rozek Robert P,"EVP, CFO, CCO",S - Sale,KFY,$34.35,"-10,000","-$343,472","81,282",-11%,2017-07-10 19:29:05,2017-07-06
11,Schaepe Christopher J,"Dir, 10%",P - Purchase,TNTR,$7.00,"+597,858","+$4,185,006","3,384,215",+21%,2017-07-10 19:16:51,2017-07-06
12,Fisher Ellis Thomas,Dir,S - Sale,RMBS,$12.50,"-1,703","-$21,288","24,789",-6%,2017-07-10 19:13:39,2017-07-07
13,Lightspeed Venture Partners VIII LP,10%,P - Purchase,TNTR,$7.00,"+597,858","+$4,185,006","3,384,215",+21%,2017-07-10 19:12:19,2017-07-06
14,Coleman Lewis W,Dir,P - Purchase,IMDZ,$9.27,"+8,000","+$74,150","51,000",+19%,2017-07-10 19:03:10,2017-07-06
15,Jacobsen Rene,EVP,S - Sale+OE,ABM,$40.92,-940,"-$38,465","21,789",-4%,2017-07-10 18:57:47,2017-07-10
16,"New Enterprise Associates 12, Limited Partnership",10%,P - Purchase,TNTR,$7.00,"+926,429","+$6,485,003","5,248,359",+21%,2017-07-10 18:44:49,2017-07-06
17,Oyler John,"CEO, 10%",S - Sale,BGNE,$64.82,"-219,400","-$14,221,125","69,185,550",0%,2017-07-10 18:44:16,2017-07-06
18,"Silver Lake Kraftwerk Fund, L.P.",10%,P - Purchase,TNTR,$7.00,"+844,429","+$5,911,003","9,835,096",+9%,2017-07-10 18:41:42,2017-07-06
19,Feinsod Michael,"Dir, 10%",S - Sale,CANN,$1.00,"-50,000","-$50,000","1,015,700",-5%,2017-07-10 18:30:50,2017-07-06
20,Gochee James R.,Chief Product Officer,S - Sale+OE,NEWR,$45.02,"-6,680","-$300,754","357,310",-2%,2017-07-10 18:30:49,2017-07-10
21,Riccio Daniel J.,SVP,S - Sale,AAPL,$142.86,"-11,949","-$1,707,034",0,-100%,2017-07-10 18:30:23,2017-07-06
22,Cirne Lewis,"CEO, 10%",S - Sale,NEWR,$44.53,"-33,000","-$1,469,460","8,145,356",0%,2017-07-10 18:29:26,2017-07-10
23,Sun Coal & Coke LLC,10%,P - Purchase,SXCP,$17.59,"+30,100","+$529,431","27,021,828",0%,2017-07-10 18:22:44,2017-07-07
24,Hill Thomas W.,"Pres, CEO",S - Sale,SUM,$29.22,"-12,500","-$365,240","45,970",-21%,2017-07-10 18:01:02,2017-07-06
25,Poutre Michael,"CEO, 10%",S - Sale,CRCW,$0.00,-500,-$0,"6,064,120",0%,2017-07-10 18:00:04,2017-07-06
26,Levy Ron,"COO, 10%",S - Sale,CRCW,$0.00,-500,-$0,"3,031,810",0%,2017-07-10 17:59:26,2017-07-06
27,Redwood Fund LP,10%,S - Sale,CRCW,$0.00,-500,-$0,"3,031,810",0%,2017-07-10 17:58:30,2017-07-06
28,Ziyad Nassem,Dir,P - Purchase,MIDD,$131.07,"+1,000","+$131,070","1,000",New,2017-07-10 17:53:54,2017-05-17
29,Aberle Derek K,Pres,S - Sale,QCOM,$55.38,"-23,104","-$1,279,393","5,855",-80%,2017-07-10 17:52:17,2017-07-10
