,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Khandekar Chandrashekhar,"VP Bus. Integ., Corp Quality",S - Sale,IKAN,$1.76,-300,-$528,"6,610",-4%,2009-06-05 21:15:03,2009-06-05
1,Guleri Tim,Dir,S - Sale,FIRE,$11.37,"-46,424","-$527,841","72,221",-39%,2009-06-05 21:00:46,2009-06-03
2,Hui Chi Hung,"VP, Engineering",S - Sale+OE,PSEM,$9.75,"-2,981","-$29,065","792,832",0%,2009-06-05 20:52:56,2009-06-04
3,Luey Karen L,"SVP, CFO",P - Purchase,JMBA,$1.05,"+10,000","+$10,500","47,500",+27%,2009-06-05 20:42:57,2009-06-05
4,Kory Samuel,Dir,S - Sale+OE,IXYS,$10.47,"-21,750","-$227,723","11,250",-66%,2009-06-05 20:39:52,2009-06-04
5,Conver Timothy E,"COB, Pres, CEO, 10%",S - Sale,AVAV,$26.81,"-14,000","-$375,270","4,387,287",0%,2009-06-05 20:36:34,2009-06-03
6,Seidman Lawrence B,Dir,P - Purchase,CNBC,$8.49,"+1,000","+$8,494","1,844,823",0%,2009-06-05 20:31:31,2009-06-04
7,Richardson Sally K,Dir,S - Sale,MOH,$24.14,"-2,125","-$51,298","21,358",-9%,2009-06-05 20:30:21,2009-06-04
8,Nelson William John,"EVP, COO",S - Sale,ONNN,$6.43,"-4,250","-$27,328","137,715",-3%,2009-06-05 20:05:42,2009-06-04
9,Schwartz Gregory A,"SVP, SUPPLY CHAIN",P - Purchase,JMBA,$1.02,"+8,000","+$8,160","13,000",+160%,2009-06-05 19:54:44,2009-06-04
10,Woltosz Virginia E,"Secretary-Treasurer, 10%",S - Sale,SLP,$1.24,"-50,000","-$62,000","7,071,900",-1%,2009-06-05 19:39:41,2009-06-05
11,Sevier Robert T,Dir,P - Purchase,LBCP,$7.61,"+3,047","+$23,176","241,337",+1%,2009-06-05 19:34:28,2009-06-03
12,Tennenbaum Capital Partners LLC,10%,P - Purchase,ITCD,$0.93,"+30,000","+$27,976","12,584,285",0%,2009-06-05 19:28:09,2009-06-03
13,Becker Steven R,10%,S - Sale,SNAK,$2.47,"-74,100","-$183,062","1,821,197",-4%,2009-06-05 19:14:50,2009-06-03
14,Young Richard A,"EVP, COO",S - Sale,TSYS,$7.14,"-21,538","-$153,684",0,-100%,2009-06-05 19:13:51,2009-06-04
15,Mezzanine Management Ltd,10%,P - Purchase,ARGL,$0.99,"+257,500","+$255,619","5,268,300",+5%,2009-06-05 19:12:42,2009-06-03
16,Federico Corrado,Dir,S - Sale+OE,BEBE,$8.19,"-5,000","-$40,950","4,841",-51%,2009-06-05 19:12:27,2009-06-03
17,Federico Corrado,Dir,S - Sale+OE,BEBE,$8.30,"-5,000","-$41,500","4,841",-51%,2009-06-05 19:10:53,2009-06-02
18,Federico Corrado,Dir,S - Sale+OE,BEBE,$8.44,"-5,000","-$42,214","4,841",-51%,2009-06-05 19:10:02,2009-06-01
19,Federico Corrado,Dir,S - Sale+OE,BEBE,$8.10,"-10,750","-$87,058","4,841",-69%,2009-06-05 19:09:07,2009-05-29
20,Federico Corrado,Dir,S - Sale+OE,BEBE,$8.16,"-8,000","-$65,293","4,841",-62%,2009-06-05 19:07:37,2009-05-28
21,Spence Padraic L.,Dir,P - Purchase,FACE,$1.25,"+10,528","+$13,167","10,528",New,2009-06-05 19:04:49,2009-06-03
22,"Jeffrey S. Edell & Elaine Hastings Edell, As Trustees of the Edell Family Trust Dated June 1, 1991",10%,S - Sale,VBDG,$0.08,"-50,000","-$3,780","3,522,792",-1%,2009-06-05 18:59:07,2009-06-04
23,Tose Maurice B,"COB, Pres, CEO, 10%",S - Sale+OE,TSYS,$7.12,"-10,000","-$71,240","230,296",-4%,2009-06-05 18:55:56,2009-06-04
24,Edell Jeffrey S,10%,S - Sale,VBDG,$0.08,"-50,000","-$3,780","3,522,792",-1%,2009-06-05 18:48:50,2009-06-04
25,Robert Kevin C,"SrVP Marketing, Business Dev.",S - Sale,PDE,$25.05,"-2,000","-$50,100","66,608",-3%,2009-06-05 18:42:09,2009-06-03
26,Klein Louis Jr,Dir,P - Purchase,WXCO,$3.65,"+1,000","+$3,650","13,000",+8%,2009-06-05 18:30:55,2009-06-05
27,Mateus-Tique Jaime,"Pres, Chief Op Officer, 10%",S - Sale+OE,LQDT,$10.32,"-21,300","-$219,900","3,266,786",-1%,2009-06-05 18:28:12,2009-06-03
28,Beltran Clemente,VP,S - Sale,SMTC,$16.29,"-1,000","-$16,291","31,789",-3%,2009-06-05 18:14:50,2009-06-05
29,Maheswaran Mohan,"Pres, CEO",S - Sale,SMTC,$16.38,"-1,500","-$24,570","76,327",-2%,2009-06-05 18:09:52,2009-06-05
30,Archer Timothy,"EVP, PECVD, Electrofill",S - Sale+OE,NVLS,$17.86,"-9,495","-$169,581","49,441",-16%,2009-06-05 18:08:02,2009-06-04
31,Owens M Michael,"VP, CFO",S - Sale,USLM,$40.50,-500,"-$20,250","9,562",-5%,2009-06-05 18:07:54,2009-06-03
32,Moglia Joseph H,Dir,S - Sale+OE,AMTD,$18.27,"-23,000","-$420,100","594,893",-4%,2009-06-05 18:06:18,2009-06-03
33,McKeon Robert B,"Dir, 10%",S - Sale,DCP,$15.87,"-60,000","-$952,200","31,976,734",0%,2009-06-05 18:04:25,2009-06-03
34,Byrne Timothy W,"Pres, CEO",S - Sale+OE,USLM,$40.36,"-3,000","-$121,080","35,500",-8%,2009-06-05 18:03:04,2009-06-03
35,Ozenberger Laura,SVP - GC,S - Sale+OE,NRGY,$25.63,"-25,000","-$640,786","7,267",-77%,2009-06-05 18:03:03,2009-06-04
36,Heckmann Richard J,"COB, CEO, 10%",P - Purchase,HEK,$4.01,"+30,000","+$120,300","30,000",New,2009-06-05 18:00:10,2009-06-05
37,Div Holding LLC,10%,S - Sale,DCP,$15.87,"-60,000","-$952,200","31,721,434",0%,2009-06-05 17:58:01,2009-06-03
38,Bruno Arthur J,CFO,S - Sale+OE,CVGW,$17.51,"-2,800","-$49,028","19,884",-12%,2009-06-05 17:56:08,2009-06-03
39,Lutz Jon,VP of Technology,S - Sale+OE,UQM,$2.18,"-3,718","-$8,105","38,730",-9%,2009-06-05 17:55:14,2009-06-05
40,Klugman Jeffrey L,"SVP, GM Servic Provider Div",S - Sale+OE,TIVO,$9.78,"-138,834","-$1,357,932","95,003",-59%,2009-06-05 17:51:41,2009-06-03
41,Barton James M,CTO,S - Sale+OE,TIVO,$9.89,"-280,000","-$2,769,100","81,062",-78%,2009-06-05 17:50:39,2009-06-03
42,Brunelle Anna,CFO,S - Sale+OE,TIVO,$10.07,"-76,490","-$770,220","75,000",-50%,2009-06-05 17:50:00,2009-06-03
43,Schmidt Andrew C,CFO,S - Sale,SMSI,$10.34,"-25,000","-$258,570","190,000",-12%,2009-06-05 17:49:33,2009-06-04
44,Roberts Mark Andrew,SVP of Consumer Products Div,S - Sale+OE,TIVO,$9.77,"-152,493","-$1,489,330","93,100",-62%,2009-06-05 17:48:29,2009-06-03
45,"D. E. Shaw Laminar Portfolios, L.L.C.",See footnotes 1 and 2.,S - Sale,OC,$14.00,"-700,000","-$9,800,000","8,127,413",-8%,2009-06-05 17:48:21,2009-06-03
46,Wildenberg Michael R,"SVP - Towel, Tissue",P - Purchase,WPP,$7.52,+300,"+$2,256","3,073",+11%,2009-06-05 17:47:33,2009-05-28
47,Ledesma Bruce,"GC, Corp. Sec.",S - Sale,SPWRA,$29.95,"-1,000","-$29,950","38,620",-3%,2009-06-05 17:47:20,2009-06-03
48,Rooney L Francis,Dir,P - Purchase,BOFL,$3.94,"+4,864","+$19,168","936,394",+1%,2009-06-05 17:45:34,2009-06-05
49,Bell Geoffrey,Dir,S - Sale,AXS,$26.33,-275,"-$7,241","6,171",-4%,2009-06-05 17:45:25,2009-06-05
50,Zinn Matthew,"SVP, GC,Secretary",S - Sale+OE,TIVO,$9.89,"-36,433","-$360,414","95,878",-28%,2009-06-05 17:45:02,2009-06-03
51,Madar Jean,"CEO, 10%",S - Sale+OE,IPAR,$8.51,"-22,500","-$191,495","7,896,990",0%,2009-06-05 17:43:04,2009-06-03
52,Kato Nancy,"SVP, HR",S - Sale+OE,TIVO,$9.69,"-102,876","-$997,137","93,000",-53%,2009-06-05 17:42:21,2009-06-03
53,"Blue Tsv I, Ltd.",10%,P - Purchase,INMD,$7.19,"+13,001","+$93,502","1,138,323",+1%,2009-06-05 17:41:48,2009-05-29
54,Dodson Mark S,Dir,S - Sale+OE,NWN,$42.07,"-12,500","-$525,844","57,159",-18%,2009-06-05 17:41:45,2009-05-04
55,Broady George K,Dir,P - Purchase,BHIP,$0.56,"+68,800","+$38,707","1,328,087",+5%,2009-06-05 17:35:47,2009-06-03
56,Parsons C. Lowell,Dir,P - Purchase,UGRP,$0.09,"+7,500",+$675,"1,905,693",0%,2009-06-05 17:33:36,2009-06-01
57,Neamtz J Steven,"EVP, Retail Distribution",P - Purchase,VRTS,$16.16,"+5,000","+$80,800","25,600",+24%,2009-06-05 17:30:41,2009-06-03
58,Rodriguez Ramon A,Dir,P - Purchase,BOFL,$3.94,"+1,681","+$6,624","41,791",+4%,2009-06-05 17:30:15,2009-06-05
59,Benacin Philippe,"Pres, 10%",S - Sale+OE,IPAR,$8.51,"-22,500","-$191,495","7,588,024",0%,2009-06-05 17:29:58,2009-06-03
60,Charboneau C Byron,"VP, CAO, Controller",S - Sale+OE,HK,$25.13,"-15,000","-$376,952","25,206",-37%,2009-06-05 17:27:19,2009-06-04
61,Mize Mark,"EVP - CFO, Treasurer",S - Sale+OE,HK,$25.21,"-35,000","-$882,345","79,855",-30%,2009-06-05 17:25:32,2009-06-04
62,Smith William W Jr,"Pres, CEO, 10%",S - Sale,SMSI,$10.11,"-100,000","-$1,011,100","2,236,115",-4%,2009-06-05 17:24:50,2009-06-03
63,Waibel Daniel J,Pres Asset Management Div.,S - Sale+OE,OESX,$3.50,"-32,989","-$115,489","851,011",-4%,2009-06-05 17:24:08,2009-06-03
64,Cochran Mark D,"EVP, GC",S - Sale+OE,MFE,$40.65,"-2,438","-$99,098","44,366",-5%,2009-06-05 17:23:08,2009-06-05
65,"The William W. Smith, Jr. Revocable Trust",10%,S - Sale,SMSI,$10.11,"-100,000","-$1,011,100","2,236,115",-4%,2009-06-05 17:22:44,2009-06-03
66,Evans Robert S,Dir,P - Purchase,HBP,$0.85,"+8,700","+$7,395","746,818",+1%,2009-06-05 17:21:07,2009-06-04
