,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Yu-Pin Shen,SPOUSE OF CEO,P - Purchase,KDCE,$0.15,"+1,080,000","+$162,000","1,580,000",+216%,2009-03-25 21:21:18,2009-03-19
1,Whitmore John R,Dir,S - Sale+OE,BFS,$25.00,"-5,400","-$135,000","7,015",-43%,2009-03-25 20:59:50,2009-03-23
2,Weaver John W,Exec COB,S - Sale+OE,ABH,$0.57,"-10,800","-$6,156","61,727",-15%,2009-03-25 20:28:50,2009-01-30
3,Smith Michelle L,"VP, HR",S - Sale+OE,BKS,$22.36,"-10,615","-$237,378","4,954",-68%,2009-03-25 20:14:39,2009-03-23
4,Riddle Richard A,Dir,S - Sale,SALM,$0.50,"-17,778","-$8,902","79,891",-18%,2009-03-25 20:13:14,2009-03-25
5,Goldberg Evan,"CTO, COB",S - Sale,N,$10.94,"-1,000","-$10,937","3,180,417",0%,2009-03-25 20:13:07,2009-03-23
6,Watson Joni,EVP HR Officer,P - Purchase,HEOP,$3.50,+518,"+$1,813","5,876",+10%,2009-03-25 20:12:21,2009-03-06
7,Jones Jeremy M,Dir,P - Purchase,ASGN,$1.98,"+3,588","+$7,104","34,146",+12%,2009-03-25 20:12:02,2009-03-10
8,Juckett Donald,Dir,P - Purchase,FEEC,$0.26,"+20,000","+$5,120","39,100",+105%,2009-03-25 20:11:52,2009-03-23
9,Juckett Donald,Dir,S - Sale,FEEC,$0.22,"-20,000","-$4,400","39,100",-34%,2009-03-25 20:11:52,2009-03-23
10,Lai Kwongyip Andrew,CFO,P - Purchase,FEEC,$0.28,"+12,000","+$3,312","105,000",+13%,2009-03-25 20:11:17,2009-03-18
11,Lai Kwongyip Andrew,CFO,S - Sale,FEEC,$0.22,"-12,000","-$2,640","105,000",-10%,2009-03-25 20:11:17,2009-03-25
12,Spinelli Francesca,SVP People,S - Sale+OE,PETM,$20.92,"-14,600","-$305,375","79,453",-16%,2009-03-25 20:10:29,2009-03-25
13,Asher Garland P,Pres,P - Purchase,ANTP,$2.20,+700,"+$1,543","23,900",+3%,2009-03-25 20:10:09,2009-03-25
14,He Xinping,COO,S - Sale,OVTI,$7.59,"-38,106","-$289,133","261,372",-13%,2009-03-25 20:06:25,2009-03-25
15,Icahn Carl C,"Chairman of the Board, 10%",P - Purchase,IEP,$26.00,"+11,576","+$300,998","68,721,244",0%,2009-03-25 19:54:37,2009-03-23
16,Fairholme Capital Management LLC,10%,S - Sale,URI,$3.84,"-70,113","-$269,579","10,322,811",-1%,2009-03-25 19:40:14,2009-03-23
17,Shassian Donald R,Dir,P - Purchase,UIL,$28.80,+250,"+$7,200","5,082",+5%,2009-03-25 19:33:13,2008-11-26
18,Silver Point Capital L.P.,10%,S - Sale,VG,$0.40,"-25,000","-$10,000","3,020,400",-1%,2009-03-25 19:27:09,2009-03-23
19,Barby George H,"VP, Operations",S - Sale+OE,CYBS,$19.34,"-9,291","-$179,688",0,-100%,2009-03-25 19:16:44,2008-05-19
20,McDonnell John J Jr,Dir,S - Sale+OE,CYBS,$13.61,"-20,000","-$272,235","66,691",-23%,2009-03-25 19:16:09,2009-03-23
21,Wynnefield Partners Small Cap Value LP,10%,P - Purchase,SUMR,$1.76,"+73,900","+$129,776","4,811,812",+2%,2009-03-25 19:15:46,2009-03-23
22,Malone Philip G,SVP - Exploration,P - Purchase,GMET,$0.73,"+10,000","+$7,300","946,349",+1%,2009-03-25 19:06:59,2009-03-24
23,Owings Steve,"VP Ops, Prenatal Diagnostics",S - Sale+OE,SQNM,$16.19,"-22,598","-$365,968",0,-100%,2009-03-25 18:45:50,2009-03-24
24,Shelton Paul G,Dir,P - Purchase,METH,$3.93,"+2,000","+$7,850","28,850",+7%,2009-03-25 18:39:01,2009-03-24
25,Mak Capital One LLC,10%,S - Sale,ACCL,$3.64,"-69,079","-$251,252","3,349,275",-2%,2009-03-25 18:37:38,2009-03-23
26,Eddings Eric C,Pres,P - Purchase,PSTA,$1.11,"+4,000","+$4,440","75,593",+6%,2009-03-25 18:37:19,2009-03-25
27,Moroun Matthew T,"Dir, 10%",P - Purchase,PTSI,$5.90,"+10,000","+$59,000","4,715,373",0%,2009-03-25 18:33:33,2009-03-23
28,Lanier Douglas J,Dir,P - Purchase,SFY,$7.76,"+5,000","+$38,782","17,960",+39%,2009-03-25 18:32:56,2009-03-23
29,Gruenewald Mark Bryan,10%,S - Sale,AXTG,$0.27,"-14,351","-$3,875","10,643,507",0%,2009-03-25 18:28:20,2009-03-24
30,Farallon Partners L L C/ca,"Member of Group Owning 10%, 10%",S - Sale,CSE,$1.45,"-9,892,054","-$14,343,478","109,801,572",-8%,2009-03-25 18:25:06,2009-03-23
31,Farallon Capital Management LLC,"Member of Group Owning 10%, 10%",S - Sale,CSE,$1.45,"-9,892,054","-$14,343,478","109,801,572",-8%,2009-03-25 18:24:15,2009-03-23
32,Farallon Capital Partners LP,"Member of Group Owning 10%, 10%",S - Sale,CSE,$1.45,"-9,892,054","-$14,343,478","109,801,572",-8%,2009-03-25 18:23:20,2009-03-23
33,Henning Walter L,Dir,P - Purchase,PSTA,$0.98,"+1,000",+$980,"38,750",+3%,2009-03-25 18:21:16,2009-02-23
34,North & Webster LLC,See Footnotes,P - Purchase,SECX,$0.98,"+2,700","+$2,646","367,932",+1%,2009-03-25 18:16:05,2009-03-23
35,Roth Michael Anthony,10%,S - Sale,NASM,$0.04,"-70,000","-$2,702","2,474,784",-3%,2009-03-25 18:03:16,2009-03-23
36,Murray Michael Anthony,"VP, Operations",P - Purchase,VVTV,$0.35,"+20,000","+$7,000","20,000",New,2009-03-25 18:01:53,2009-03-02
37,Gruenewald Mark Bryan,10%,S - Sale,AXTG,$0.25,"-5,649","-$1,412","10,657,858",0%,2009-03-25 17:59:07,2009-03-18
38,Stedman Trent,10%,P - Purchase,BEE,$2.10,"+26,400","+$55,440","619,600",+4%,2009-03-25 17:52:22,2009-03-23
39,Wilkins Harry T,"EVP, Chief Financial Officer",S - Sale,APEI,$41.36,-500,"-$20,680","149,971",0%,2009-03-25 17:50:37,2009-03-25
40,Fowler F David,Dir,S - Sale+OE,APEI,$42.28,"-7,500","-$317,100","3,400",-69%,2009-03-25 17:49:27,2009-03-25
41,Franklin William,"VP, Reg Affairs, Qual Assur",S - Sale+OE,VNUS,$21.25,"-1,500","-$31,875","6,250",-19%,2009-03-25 17:45:03,2009-03-23
42,Bechet Paul R,CFO,S - Sale+OE,BRKL,$9.68,"-10,000","-$96,800","385,086",-3%,2009-03-25 17:39:56,2009-03-24
43,"Enable Capital Management, LLC",Disclaimed Group,S - Sale,ETLO,$1.19,"-5,987","-$7,144","7,911,288",0%,2009-03-25 17:38:53,2009-03-23
44,Mengler Christopher,"Pres, Global Pharm. Div.",P - Purchase,IPXL,$5.50,"+1,000","+$5,500","46,000",+2%,2009-03-25 17:38:28,2009-03-25
45,Presley Lisa Marie,See Footnote 2,S - Sale,CKXE,$4.71,"-45,074","-$212,109","247,483",-15%,2009-03-25 17:24:14,2009-03-23
46,Desonier David M,"VP-Strategy, Investor Relation",S - Sale,LEG,$13.37,"-5,000","-$66,831","28,287",-15%,2009-03-25 17:22:28,2009-03-25
47,Slomann Cheryl,Principal Accounting Officer,P - Purchase,CAKE,$11.32,+13,+$147,"6,163",0%,2009-03-25 17:19:06,2009-03-19
48,Miracle John E,Dir,S - Sale,BKYF,$16.99,"-1,000","-$16,990","114,379",-1%,2009-03-25 17:15:30,2009-03-24
49,Robinson Ronald A,"Pres, CEO",S - Sale+OE,ALG,$12.36,"-4,000","-$49,425","114,300",-3%,2009-03-25 17:12:53,2009-03-23
50,Heyka Larry R,Market Pres,P - Purchase,LARK,$13.50,+171,"+$2,309","3,733",+5%,2009-03-25 17:11:56,2009-03-20
51,Klein Russell,"Pres, Global Marketing",S - Sale,BKC,$23.00,"-50,000","-$1,150,000","181,022",-22%,2009-03-25 17:06:36,2009-03-23
52,Lyons Simcha G,Dir,P - Purchase,MHLD,$4.70,"+10,635","+$49,985","29,935",+55%,2009-03-25 17:05:39,2009-03-24
53,Columbia Pacific Opportunity Fund LP,10%,P - Purchase,RLH,$2.80,"+39,500","+$110,558","2,715,370",+1%,2009-03-25 17:03:56,2009-03-23
54,Kulesza Kris M,"SVP, Merchandising",P - Purchase,VVTV,$0.43,"+33,200","+$14,276","152,500",+28%,2009-03-25 17:03:31,2009-03-23
55,Keithley Joseph P,"Dir, COB, CEO, 10%",P - Purchase,KEI,$3.20,"+3,098","+$9,907","2,203,297",0%,2009-03-25 17:03:12,2009-03-23
56,Smith Jeffry A,Geological Consultant,S - Sale,MXC,$12.54,"-1,500","-$18,810","17,500",-8%,2009-03-25 17:02:05,2009-03-24
57,Edison Peter A,"COB, Pres, CEO",S - Sale,BKRS,$0.35,"-30,900","-$10,815","458,921",-6%,2009-03-25 16:59:15,2009-03-23
58,Riley Investment Management LLC,See explanation.,S - Sale,TXCC,$0.26,"-55,197","-$14,351","381,243",-13%,2009-03-25 16:58:45,2009-03-23
59,Field Joseph M,"COB, 10%",P - Purchase,ETM,$1.14,"+115,000","+$130,645","1,741,085",+7%,2009-03-25 16:53:50,2009-03-23
60,Decaro Angelo,"COB, CEO",S - Sale,PNBK,$3.77,"-6,720","-$25,314","1,500,788",0%,2009-03-25 16:51:59,2009-03-23
61,"Gamco Investors, Inc. Et Al",10%,S - Sale,WHG,$40.59,"-1,600","-$64,939","1,015,200",0%,2009-03-25 16:50:07,2009-03-24
62,Pajares Luis J,"VP, Worldwide Sales, Services",S - Sale+OE,AIRV,$6.00,-100,-$600,443,-18%,2009-03-25 16:43:51,2009-03-23
63,Davis Joe R,"CEO, COB, 10%",P - Purchase,CGX,$11.75,"+229,000","+$2,690,588","731,425",+46%,2009-03-25 16:42:43,2009-03-23
64,"Prides Capital Partners, LLC",Dir,S - Sale,WSII,$4.66,"-68,606","-$319,655","4,541,019",-1%,2009-03-25 16:41:36,2009-03-23
65,Shustek Michael V,"Pres, CEO",P - Purchase,VRTB,$2.58,"+18,982","+$49,048","1,206,565",+2%,2009-03-25 16:40:52,2009-03-25
66,American Hallmark Insurance Co of Texas,See Explanation,P - Purchase,PZZI,$1.05,"+25,000","+$26,250","32,931",+315%,2009-03-25 16:37:36,2009-03-23
67,Jadlos James L,Dir,P - Purchase,ANCX,$4.50,"+38,750","+$174,375","469,550",+9%,2009-03-25 16:36:45,2009-03-10
68,Hackemer Dean,Pres (sub),P - Purchase,ANCX,$4.50,"+2,000","+$9,000","196,804",+1%,2009-03-25 16:35:41,2009-03-24
69,Smart Russell H,Dir,P - Purchase,PCBS,$2.50,+600,"+$1,500","15,600",+4%,2009-03-25 16:35:12,2009-03-25
70,Farallon Capital Partners LP,"Member of Group Owning 10%, 10%",S - Sale,FRZ,$1.78,"-35,000","-$62,472","4,975,595",-1%,2009-03-25 16:32:06,2009-03-23
71,North Star Investment Management Corp.,10%,P - Purchase,ROAC,$1.75,"+2,000","+$3,500","659,183",0%,2009-03-25 16:28:37,2009-03-24
