,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Shriram Kavitark Ram,Dir,S - Sale,GOOG,$575.01,"-61,268","-$35,229,430","217,736",-22%,2009-11-18 21:24:14,2009-11-16
1,Shriram Kavitark Ram,Dir,S - Sale,GOOG,$575.57,"-32,874","-$18,921,160","279,004",-11%,2009-11-18 21:20:02,2009-11-16
2,Shriram Kavitark Ram,Dir,S - Sale+OE,GOOG,$576.30,"-5,858","-$3,375,980","870,019",-1%,2009-11-18 21:17:56,2009-11-16
3,Marcus Joel S,CEO,S - Sale,ARE,$60.76,"-5,000","-$303,800","330,352",-1%,2009-11-18 21:06:27,2009-11-16
4,Rakowich Walter C,CEO,S - Sale+OE,PLD,$14.24,"-125,000","-$1,780,279","701,950",-15%,2009-11-18 21:06:15,2009-11-16
5,Sullivan William E,CFO,S - Sale+OE,PLD,$14.20,"-34,874","-$495,270","192,393",-15%,2009-11-18 21:04:46,2009-11-16
6,Richardson James H,Dir,S - Sale+OE,ARE,$60.82,"-5,000","-$304,100","200,000",-2%,2009-11-18 21:00:11,2009-11-16
7,Johnston Richard P,Dir,P - Purchase,MYE,$8.81,"+10,000","+$88,050","21,193",+89%,2009-11-18 20:52:43,2009-11-16
8,Gross William,"Dir, 10%",S - Sale,INET,$8.00,"-1,071","-$8,568","6,828,144",0%,2009-11-18 20:49:33,2009-11-16
9,O'Connor John James,Dir,P - Purchase,LMAT,$4.60,"+11,200","+$51,472","11,200",New,2009-11-18 20:48:26,2009-11-12
10,Goodstein Marcia,Dir,S - Sale,INET,$8.00,"-1,071","-$8,568","6,828,144",0%,2009-11-18 20:47:48,2009-11-16
11,Jones Adrian M,Dir,P - Purchase,DG,$22.90,"+13,500","+$309,147","68,571,395",0%,2009-11-18 20:43:32,2009-11-16
12,Jones Adrian M,Dir,S - Sale,DG,$22.09,"-13,500","-$298,215","68,571,395",0%,2009-11-18 20:43:32,2009-11-13
13,Goldman Sachs Group Inc,10%,P - Purchase,DG,$22.90,"+13,500","+$309,147","68,571,395",0%,2009-11-18 20:41:53,2009-11-16
14,Goldman Sachs Group Inc,10%,S - Sale,DG,$22.09,"-13,500","-$298,215","68,571,395",0%,2009-11-18 20:41:53,2009-11-13
15,Henson Michael R,Dir,S - Sale,MEND,$13.48,"-14,893","-$200,792","18,453",-45%,2009-11-18 20:37:03,2009-11-16
16,Scherer Barbara Vaughn,CFO,S - Sale+OE,PLT,$27.08,"-1,250","-$33,845","58,353",-2%,2009-11-18 20:33:48,2009-11-16
17,"Idealab Holdings, LLC",10%,S - Sale,INET,$8.00,"-1,071","-$8,568","6,293,990",0%,2009-11-18 20:29:09,2009-11-16
18,Idealab,10%,S - Sale,INET,$8.00,"-1,071","-$8,568","6,798,996",0%,2009-11-18 20:25:29,2009-11-16
19,Lemaitre Cornelia W,"VP, HR,Dir",S - Sale,LMAT,$4.84,"-4,417","-$21,390","544,439",-1%,2009-11-18 20:16:45,2009-11-17
20,Musk Ox Investments L P,10%,S - Sale,OUTD,$6.31,"-22,841","-$144,028","2,850,779",-1%,2009-11-18 20:14:25,2009-11-16
21,Massie Thomas Henry,"Dir, 10%",S - Sale,OUTD,$6.31,"-22,841","-$144,028","2,850,779",-1%,2009-11-18 20:13:00,2009-11-16
22,Shannon David M,"EVP, Gen. Counsel, Secretary",S - Sale+OE,NVDA,$13.66,"-5,500","-$75,130","138,480",-4%,2009-11-18 20:12:37,2009-11-17
23,Massie Perry Thomas,"COB, 10%",S - Sale,OUTD,$6.31,"-22,841","-$144,028","2,850,779",-1%,2009-11-18 20:12:25,2009-11-16
24,McCarthy Christine M,"EVP-Corp Fin., RE, Treasurer",S - Sale+OE,DIS,$30.65,"-13,000","-$398,479","28,031",-32%,2009-11-18 20:08:09,2009-11-16
25,Van Maris Van Dyk Patrick,"MD, Europe",S - Sale,BID,$20.02,"-5,156","-$103,216","14,719",-26%,2009-11-18 20:07:15,2009-11-17
26,Van Camp Peter,Dir,S - Sale,EQIX,$96.71,"-8,000","-$773,709","47,478",-14%,2009-11-18 20:07:06,2009-11-16
27,Hoover Charles E,CMO,S - Sale,INET,$8.00,"-1,071","-$8,568","312,105",0%,2009-11-18 20:02:19,2009-11-16
28,Guleri Tim,Dir,S - Sale,FIRE,$22.00,"-4,600","-$101,200","32,221",-12%,2009-11-18 20:01:06,2009-11-16
29,Defebaugh James E,"EVP, GC, Sec.",S - Sale,TBI,$13.32,"-2,500","-$33,300","37,022",-6%,2009-11-18 20:00:42,2009-11-16
30,Aryeh Jason,Dir,S - Sale,NABI,$5.07,"-185,909","-$941,934","791,465",-19%,2009-11-18 19:59:42,2009-11-17
31,Lynch Timothy P,Dir,S - Sale,NABI,$5.20,"-3,846","-$19,999",0,-100%,2009-11-18 19:54:17,2009-11-17
32,Todd Aaron D,CEO,S - Sale+OE,AIRM,$35.28,"-1,650","-$58,220","37,412",-4%,2009-11-18 19:49:27,2009-11-16
33,Lindl Jessica,"SVP, Marketing, Product Mngmt",S - Sale+OE,SCIL,$5.38,"-3,000","-$16,131","17,766",-14%,2009-11-18 19:44:32,2009-11-18
34,Brennan Donald P,"Dir, 10%",S - Sale,ICTG,$16.39,"-45,000","-$737,727","2,515,334",-2%,2009-11-18 19:32:39,2009-11-16
35,Woolcott Richard R,"COB, CEO, 10%",S - Sale,VLCM,$16.69,"-20,000","-$333,812","3,170,932",-1%,2009-11-18 19:26:03,2009-11-16
36,Cochran Hope F,"SVP, Finance, Treasurer",S - Sale,CLWR,$6.40,"-4,476","-$28,646","128,692",-3%,2009-11-18 19:10:39,2009-11-17
37,Meier Bradley I,"CEO, 10%",S - Sale,UVE,$5.57,"-750,000","-$4,177,500","19,182,852",-4%,2009-11-18 19:10:17,2009-11-16
38,Hoffman Kelly,Dir,S - Sale,JOEZ,$1.34,"-18,272","-$24,475","57,144",-24%,2009-11-18 19:09:33,2009-11-16
39,Kalnik Matthew W.,"SVP Strategic Plan., Bus. Ops",S - Sale,NABI,$4.71,"-14,574","-$68,631","69,138",-17%,2009-11-18 19:09:33,2009-11-16
40,Salemme R. Gerard,"EVP, Strategy Policy, Ext Aff",S - Sale,CLWR,$6.00,"-39,080","-$234,511","333,782",-10%,2009-11-18 19:09:15,2009-11-16
41,Hodder Broady R,"SVP, Gen. Counsel, Secretary",S - Sale,CLWR,$6.00,"-4,448","-$26,692","123,552",-3%,2009-11-18 19:07:41,2009-11-16
42,Bates Julius F Jr,Pres,S - Sale+OE,EE,$20.18,"-100,000","-$2,018,000","64,185",-61%,2009-11-18 19:04:16,2009-11-18
43,Simmons Harold C,"COB, 10%",P - Purchase,KRO,$13.68,"+4,600","+$62,929","46,964,495",0%,2009-11-18 19:04:15,2009-11-16
44,Zinberg Marina,10%,S - Sale,BIDZ,$2.57,"-9,600","-$24,647","6,780,916",0%,2009-11-18 19:03:59,2009-11-16
45,Sidhu Sanjiv S,10%,S - Sale,ITWO,$18.50,"-100,000","-$1,850,000","4,131,791",-2%,2009-11-18 19:02:09,2009-11-16
46,Johnson Gregg C,"EVP, COO",P - Purchase,SKYI,$0.25,"+30,000","+$7,500","798,639",+4%,2009-11-18 18:51:47,2009-10-07
47,Berman Brad,Dir,P - Purchase,ANTF,$1.11,"+1,268,480","+$1,407,828","3,409,108",+59%,2009-11-18 18:49:29,2009-11-16
48,Marek Thaddeus F,"CFO, CAO, Secretary, Treasurer, 10%",P - Purchase,SKYI,$0.20,"+237,770","+$46,470","3,347,676",+8%,2009-11-18 18:48:05,2009-09-04
49,Dunayevich Eduardo,Chief Medical Officer,S - Sale+OE,OREX,$7.50,"-75,000","-$562,500",0,-100%,2009-11-18 18:47:01,2009-11-16
50,Logan Perry D,"Pres, CEO, 10%",P - Purchase,SKYI,$0.17,"+448,848","+$77,767","3,008,049",+18%,2009-11-18 18:46:06,2009-09-04
51,Shannon John,"SVP, Operations",S - Sale,AEC,$9.71,"-3,000","-$29,121","93,676",-3%,2009-11-18 18:41:27,2009-11-17
52,Detroit Stoker Co,See Explanation,P - Purchase,HALL,$8.09,"+74,499","+$602,904","585,623",+15%,2009-11-18 18:41:20,2009-09-24
53,Sherwood Michael S.,Vice COB,S - Sale+OE,GS,$178.05,"-20,000","-$3,561,040","242,991",-8%,2009-11-18 18:40:18,2009-11-16
54,Mundie Craig J,Chief ResearchStrategy Officer,S - Sale+OE,MSFT,$30.00,"-367,000","-$11,010,000","285,164",-56%,2009-11-18 18:40:06,2009-11-17
55,Wygod Martin J,COB,S - Sale,WBMD,$36.38,"-15,000","-$545,671","3,708,428",0%,2009-11-18 18:39:12,2009-11-16
56,Muglia Robert L,SVP,S - Sale+OE,MSFT,$30.00,"-922,422","-$27,676,224","613,181",-60%,2009-11-18 18:36:51,2009-11-17
57,Kumra Naresh,"EVP, Asia Pacific Ops.",P - Purchase,BDC,$23.70,+113,"+$2,678","8,313",+1%,2009-11-18 18:34:29,2009-11-12
58,Taylor Wayne Kent,"COB of Company, Board, 10%",S - Sale,TXRH,$10.80,"-636,849","-$6,878,180","32,510,918",-2%,2009-11-18 18:32:18,2009-11-16
59,Hawran Paul W,Dir,P - Purchase,CYTX,$4.25,"+20,000","+$84,900","39,316",+104%,2009-11-18 18:30:36,2009-11-18
60,Karlson William E,Dir,S - Sale,SXE,$28.88,"-18,000","-$519,786","1,272,696",-1%,2009-11-18 18:30:36,2009-11-17
61,Marguglio Peter,Dir,S - Sale,SNIC,$9.25,"-5,000","-$46,250","188,443",-3%,2009-11-18 18:29:40,2009-11-17
62,Zolfaghari Paul N,"EVP, Worldwide Sales, Ops",S - Sale+OE,MSTR,$90.50,"-4,000","-$362,000",166,-96%,2009-11-18 18:29:31,2009-11-16
63,Aryeh Jason,Dir,S - Sale,NABI,$4.51,"-255,276","-$1,151,308","977,374",-21%,2009-11-18 18:28:20,2009-11-16
64,Mollenkopf Steven M,EVP,S - Sale,QCOM,$45.79,"-7,449","-$341,113","41,143",-15%,2009-11-18 18:27:26,2009-11-16
65,Wood William P,Dir,S - Sale+OE,SLAB,$43.26,"-5,000","-$216,300","161,164",-3%,2009-11-18 18:14:35,2009-11-16
66,Nash Jeffrey M,Dir,S - Sale,VSAT,$30.00,"-4,225","-$126,750","293,065",-1%,2009-11-18 18:13:43,2009-11-16
67,Springer Mary Beth,"EVP-Int'l, Natural Pers Care",S - Sale+OE,CLX,$59.97,-696,"-$41,739","38,561",-2%,2009-11-18 18:13:09,2009-11-16
