,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Abs Capital Partners IV LP,Dir,S - Sale,DBTK,$9.97,"-56,762","-$566,092","1,477,757",-4%,2009-12-16 21:58:30,2009-12-14
1,Abs Partners IV LLC,Dir,S - Sale,DBTK,$9.97,"-56,762","-$566,092","1,491,156",-4%,2009-12-16 21:57:39,2009-12-14
2,Katkin Keith,"Pres, CEO",S - Sale,AVNR,$1.82,"-37,335","-$68,025","505,172",-7%,2009-12-16 21:43:57,2009-12-15
3,Eustace Robert Alan,"SVP Engineering, Research",S - Sale+OE,GOOG,$593.28,"-1,000","-$593,281","63,876",-2%,2009-12-16 21:36:08,2009-12-04
4,James William E,Dir,S - Sale,BTU,$43.78,"-10,000","-$437,800","21,487",-32%,2009-12-16 21:08:23,2009-12-15
5,Sweere Lori,"EVP, Human Capital",S - Sale,UNH,$31.29,-500,"-$15,645","60,475",-1%,2009-12-16 20:57:52,2009-12-15
6,Wichmann David S,"EVP, Pres, UHG Operations",S - Sale+OE,UNH,$30.95,"-420,000","-$13,000,932","90,425",-82%,2009-12-16 20:57:22,2009-12-14
7,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$585.54,-215,"-$125,890","56,454",0%,2009-12-16 20:52:02,2009-12-07
8,Lemoine Yamit Geiger,10%,S - Sale,DRGA,$0.04,"-1,063,278","-$41,529",0,-100%,2009-12-16 20:51:58,2009-12-14
9,Phoebe Snow Foundation,See Footnote 1,S - Sale,MLM,$87.01,"-28,600","-$2,488,347",0,-100%,2009-12-16 20:49:38,2009-12-14
10,Campbell Thomas G,Dir,S - Sale,SMSI,$7.78,"-2,000","-$15,553","8,500",-19%,2009-12-16 20:43:46,2009-12-16
11,Lemoine Michel Klodi,"Pres, Treasurer, 10%",S - Sale,DRGA,$0.04,"-1,063,278","-$41,529",0,-100%,2009-12-16 20:43:27,2009-12-14
12,Elliott Robert,CMO,S - Sale,SMSI,$7.50,"-5,400","-$40,500","132,867",-4%,2009-12-16 20:40:17,2009-12-14
13,Kahn Jonathan,EVP - Business Operations,S - Sale+OE,SMSI,$7.35,"-9,800","-$72,019","145,000",-6%,2009-12-16 20:36:50,2009-12-14
14,Talles Ellen J,10%,S - Sale,DRGA,$0.04,"-4,689,957","-$172,100","310,043",-94%,2009-12-16 20:34:58,2009-12-14
15,Joyce John R,Dir,S - Sale,IT,$17.06,"-7,960,641","-$135,808,535",0,-100%,2009-12-16 20:32:18,2009-12-14
16,Bingle Michael J,Dir,S - Sale,IT,$17.06,"-7,960,641","-$135,808,535",0,-100%,2009-12-16 20:29:44,2009-12-14
17,Kravitz Steve,Dir,S - Sale,DRGA,$976.00,"-25,000","-$24,400,000",0,-100%,2009-12-16 20:29:02,2009-12-14
18,Ress H. Bradley,Dir,S - Sale,DRGA,$976.00,"-25,000","-$24,400,000",0,-100%,2009-12-16 20:24:38,2009-12-14
19,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$586.80,-215,"-$126,162","56,454",0%,2009-12-16 20:23:23,2009-12-04
20,Qizhou Wu,CEO,S - Sale,CAAS,$20.02,"-56,050","-$1,122,312","1,641,396",-3%,2009-12-16 20:22:20,2009-12-15
21,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$589.08,-215,"-$126,652","56,454",0%,2009-12-16 20:21:43,2009-12-03
22,Qizhou Wu,CEO,S - Sale,CAAS,$20.24,"-57,150","-$1,156,821","1,697,446",-3%,2009-12-16 20:21:21,2009-12-15
23,Qizhou Wu,CEO,S - Sale,CAAS,$20.54,"-66,100","-$1,357,502","1,754,596",-4%,2009-12-16 20:19:59,2009-12-15
24,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$589.33,-215,"-$126,706","56,454",0%,2009-12-16 20:17:26,2009-12-02
25,Hertz John,VP Corporate Finance,S - Sale+OE,NVLS,$23.95,-798,"-$19,108","10,000",-7%,2009-12-16 20:17:09,2009-12-14
26,Pierre-Louis Joseph,Secretary,S - Sale,DRGA,$976.00,"-25,000","-$24,400,000",0,-100%,2009-12-16 20:12:41,2009-12-14
27,Woodford Brent,"SVP, Planning, Control",S - Sale+OE,DIS,$32.10,"-10,000","-$320,954","14,102",-41%,2009-12-16 20:09:24,2009-12-14
28,Tousignant James M.,"Pres, CEO, 10%",P - Purchase,UEI,$3.88,+700,"+$2,715","16,362",+4%,2009-12-16 20:05:30,2009-12-15
29,Talles Ellen J,10%,S - Sale,DRGA,$0.04,"-4,689,957","-$172,100","310,043",-94%,2009-12-16 20:04:48,2009-12-14
30,Wardell Robert Graham,Dir,S - Sale+OE,ANV,$13.17,"-33,333","-$439,113",0,-100%,2009-12-16 20:02:29,2009-12-14
31,Dugan Gordon F,"CEO, Pres",S - Sale,WPC,$27.16,"-15,000","-$407,453","623,747",-2%,2009-12-16 19:58:58,2009-12-14
32,Bencherif Merouane,"VP, Preclinical Research",S - Sale+OE,TRGT,$22.35,"-20,991","-$469,091","7,735",-73%,2009-12-16 19:57:22,2009-12-14
33,Templeton Mark B,"CEO, Pres",S - Sale+OE,CTXS,$38.35,"-295,556","-$11,334,435","206,800",-59%,2009-12-16 19:57:22,2009-12-14
34,Mitarotonda James A,See Footnote 1 below.,P - Purchase,SLX,$0.03,"+60,000","+$2,080","5,608,260",+1%,2009-12-16 19:56:31,2009-12-14
35,Woolcott Richard R,"COB, CEO, 10%",S - Sale,VLCM,$15.75,"-20,000","-$314,996","3,150,932",-1%,2009-12-16 19:53:14,2009-12-14
36,Debethizy J Donald,"Pres, CEO",S - Sale,TRGT,$22.30,"-17,991","-$401,262","28,926",-38%,2009-12-16 19:47:13,2009-12-14
37,Fritsch Edward J,"Pres, CEO",S - Sale,HIW,$33.00,"-9,800","-$323,400","328,427",-3%,2009-12-16 19:45:34,2009-12-14
38,Demo Murray J,Dir,S - Sale+OE,CTXS,$38.40,"-10,000","-$384,020","13,332",-43%,2009-12-16 19:44:05,2009-12-14
39,Perl Andrew Damian,"Dir, 10%",S - Sale,GTEC,$13.00,"-236,726","-$3,077,438","3,803,274",-6%,2009-12-16 19:41:24,2009-12-14
40,Leibel Dennis R,Chairman of the Board,S - Sale,MSCC,$16.84,"-3,000","-$50,520","14,000",-18%,2009-12-16 19:38:59,2009-12-16
41,Hinkaty Charles,Dir,P - Purchase,FACE,$1.94,"+10,000","+$19,387","10,000",New,2009-12-16 19:37:41,2009-12-15
42,Armer Thomas A,Chief Scientific Officer,S - Sale+OE,MAPP,$9.54,"-10,000","-$95,370","332,403",-3%,2009-12-16 19:36:50,2009-12-14
43,Morgan Stanley,10%,P - Purchase,REMC,$0.89,"+6,900","+$6,160","3,011,068",0%,2009-12-16 19:36:34,2009-12-14
44,Lemley Russ,SVP,S - Sale,MINI,$15.05,"-1,050","-$15,806","44,617",-2%,2009-12-16 19:36:05,2009-12-10
45,Goldberg Evan,"CTO, COB",S - Sale,N,$15.02,"-4,000","-$60,094","3,155,508",0%,2009-12-16 19:35:50,2009-12-14
46,Sarria Fernando,"VP Finance, Prin. Acct. Office",S - Sale,IPCM,$31.50,-214,"-$6,741",846,-20%,2009-12-16 19:30:33,2009-12-14
47,Keating Jon David,SVP,S - Sale,MINI,$15.06,-642,"-$9,669","31,464",-2%,2009-12-16 19:22:40,2009-12-10
48,Berry Jeff M,Int. CFO,P - Purchase,FACE,$1.85,"+9,100","+$16,835","13,100",+228%,2009-12-16 19:21:03,2009-12-14
49,Rogers Jeffrey P,Pres,P - Purchase,FACE,$1.94,"+19,156","+$37,109","415,656",+5%,2009-12-16 19:16:00,2009-12-15
50,Grabb Robert,Dir,S - Sale+OE,NOG,$10.34,"-27,939","-$288,889","125,000",-18%,2009-12-16 19:15:51,2009-12-15
51,Gilbertson Ryan Randall,C.- F.- O.-,S - Sale,NOG,$10.28,"-50,000","-$514,000","968,313",-5%,2009-12-16 19:14:20,2009-12-15
52,Reger Michael Lewis,C.- E.- O.-,S - Sale,NOG,$10.28,"-50,000","-$514,000","3,999,991",-1%,2009-12-16 19:13:12,2009-12-15
53,Jackel Ingrid,CEO,P - Purchase,FACE,$1.85,"+10,000","+$18,500","81,668",+14%,2009-12-16 19:12:34,2009-12-14
54,Miller John L,"Pres, Genetic Systems",S - Sale,LIFE,$51.70,"-5,811","-$300,413",953,-86%,2009-12-16 19:10:43,2009-12-15
55,Treu Jesse I,Dir,S - Sale,SOMX,$1.15,"-35,000","-$40,250","816,292",-4%,2009-12-16 19:10:10,2009-12-14
