,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Silver Star Developments Ltd,10%,S - Sale,SNX,$31.02,"-8,200","-$254,392","6,758,412",0%,2009-10-01 21:21:08,2009-09-30
1,Farrington Deborah A,Dir,S - Sale,N,$16.10,"-65,600","-$1,055,852","2,438,132",-3%,2009-10-01 21:18:06,2009-09-29
2,Paquin Natalye,Dir,P - Purchase,NPBC,$6.28,"+1,540","+$9,671","10,491",+17%,2009-10-01 21:02:46,2009-09-30
3,Bendush William,Dir,S - Sale,MSCC,$14.92,"-3,500","-$52,212","10,500",-25%,2009-10-01 21:02:02,2009-10-01
4,Hohener John W,"VP, CFO",S - Sale,MSCC,$15.59,"-21,980","-$342,639","121,353",-15%,2009-10-01 21:00:24,2009-09-29
5,Holtrust John M,SVP of HR,S - Sale,MSCC,$15.44,"-17,778","-$274,431","67,778",-21%,2009-10-01 20:59:16,2009-09-29
6,Strasser Steven Z,"CEO, 10%",P - Purchase,PEFF,$0.15,"+350,000","+$52,500","2,586,668",+16%,2009-10-01 20:57:11,2009-09-25
7,Litchfield Steven G,"EVP, Chief Strategy Officer",S - Sale,MSCC,$15.43,"-25,111","-$387,512","84,831",-23%,2009-10-01 20:47:10,2009-09-29
8,Brandi Ralph,"EVP, COO",S - Sale,MSCC,$15.84,"-25,000","-$396,003","175,000",-13%,2009-10-01 20:45:18,2009-09-29
9,Butler Edward J Jr,"EVP, COO",S - Sale+OE,PAET,$4.00,"-141,400","-$565,600","1,384,790",-9%,2009-10-01 20:39:27,2009-09-29
10,Somekh Sasson,Dir,S - Sale,SNPS,$22.41,-469,"-$10,510","24,092",-2%,2009-10-01 20:30:11,2009-10-01
11,Gilbert Andrew M,EVP,S - Sale+OE,QCOM,$45.72,-973,"-$44,486","2,884",-25%,2009-10-01 20:29:06,2009-09-30
12,Gray Everett Willard II,"CEO, Vice COB",S - Sale,DRLY,$0.48,"-47,849","-$22,921","6,185,491",-1%,2009-10-01 20:24:41,2009-09-28
13,Riedl George J,SVP,S - Sale+OE,WAG,$38.00,-422,"-$16,036","51,215",-1%,2009-10-01 20:11:41,2009-09-29
14,Nutter Wallace Lee,Dir,P - Purchase,RSG,$25.39,+332,"+$8,429","7,832",+4%,2009-10-01 20:06:26,2009-09-09
15,Bank of America Corp /de/,10%,S - Sale,TYY,$20.18,"-1,322","-$26,677","21,328",-6%,2009-10-01 19:50:54,2009-09-29
16,Conway Craig,Dir,S - Sale+OE,CRM,$55.53,"-1,000","-$55,532","23,000",-4%,2009-10-01 19:43:52,2009-10-01
17,Beall Robert S,10%,S - Sale,USLM,$36.95,"-4,901","-$181,092","638,338",-1%,2009-10-01 19:29:53,2009-09-29
18,S. Muoio & Co. LLC,10%,S - Sale,MATH,$1.55,"-20,710","-$32,056","951,884",-2%,2009-10-01 19:29:48,2009-09-29
19,Harris Michael E,"EVP, COO",S - Sale+OE,HIW,$31.72,"-22,549","-$715,254","131,385",-15%,2009-10-01 19:29:10,2009-09-29
20,Roberts Mark Andrew,"SVP Consumer Products, Opt",S - Sale+OE,TIVO,$10.14,"-4,505","-$45,682","93,100",-5%,2009-10-01 19:23:47,2009-10-01
21,Huang Robert T,Dir,S - Sale+OE,SNX,$30.63,"-10,000","-$306,300","354,335",-3%,2009-10-01 19:22:14,2009-09-30
22,Brunelle Anna,CFO,S - Sale+OE,TIVO,$10.30,"-2,500","-$25,750","75,000",-3%,2009-10-01 19:21:49,2009-10-01
