,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Burak Mark A,Dir,P - Purchase,BOH,$39.75,"+1,000","+$39,750","1,000",New,2009-08-11 21:49:39,2009-08-06
1,Nichols David J,EVP,S - Sale+OE,KSWS,$10.52,"-100,000","-$1,052,489",0,-100%,2009-08-11 21:43:27,2009-08-07
2,Mills Joshua Ananda,GC,S - Sale+OE,DLR,$45.82,"-2,600","-$119,132",0,-100%,2009-08-11 21:33:42,2009-08-07
3,Sham Edward F,"VP, Controller",S - Sale+OE,DLR,$43.50,"-7,576","-$329,556",0,-100%,2009-08-11 21:32:53,2009-08-07
4,Foust Michael F,"CEO, Dir",S - Sale+OE,DLR,$44.55,"-31,316","-$1,395,128","50,854",-38%,2009-08-11 21:31:34,2009-08-07
5,Sileck Michael,Dir,P - Purchase,LNUX,$1.28,+100,+$128,"29,761",0%,2009-08-11 21:21:12,2009-08-11
6,Yu Stephen,"EVP, GC",S - Sale+OE,ROVI,$28.13,"-5,100","-$143,460","38,175",-12%,2009-08-11 21:13:53,2009-08-10
7,Yu Stephen,"EVP, GC",S - Sale+OE,ROVI,$27.83,"-86,400","-$2,404,185","38,175",-69%,2009-08-11 21:08:41,2009-08-07
8,Russell Richard G,"EVP, Chief Dev. Officer",S - Sale,IPCM,$30.00,"-5,000","-$150,000","35,879",-12%,2009-08-11 21:06:36,2009-08-11
9,Taylor R Jeffrey,"Pres, COO",S - Sale,IPCM,$30.01,"-15,000","-$450,168","143,558",-9%,2009-08-11 21:06:24,2009-08-10
10,Quindlen Ruthann,Dir,S - Sale+OE,ROVI,$28.04,"-3,247","-$91,046",0,-100%,2009-08-11 21:05:52,2009-08-07
11,Singer Adam D Md,"CEO, COB",S - Sale,IPCM,$30.00,"-1,000","-$30,000","320,613",0%,2009-08-11 21:03:51,2009-08-07
12,Matherne Elizabeth Jean,"SVP, HR",S - Sale,LL,$20.30,-400,"-$8,120",0,-100%,2009-08-11 21:02:13,2009-08-10
13,Sullivan Thomas D,"COB; Founder, 10%",S - Sale,LL,$20.26,"-25,000","-$506,408","7,175,269",0%,2009-08-11 21:01:36,2009-08-10
14,Marcus Havard Franklin Jr,"VP, Finance, Treasurer",S - Sale+OE,LL,$20.37,"-10,000","-$203,742",0,-100%,2009-08-11 21:01:03,2009-08-10
15,Boucher Rick A,"SVP, Supply Chain",S - Sale+OE,LL,$20.10,"-7,937","-$159,566",0,-100%,2009-08-11 21:00:12,2009-08-10
16,McDevitt Matthew G,"EVP, Acquisitions, Leasing",S - Sale+OE,BMR,$14.04,"-17,000","-$238,673","121,659",-12%,2009-08-11 20:58:14,2009-08-10
17,Barratt Craig H,"Pres, CEO",S - Sale,ATHR,$24.00,"-2,800","-$67,200","278,063",-1%,2009-08-11 20:32:49,2009-08-10
18,Naskar Ben D,"VP, GM",S - Sale,ATHR,$24.00,"-2,812","-$67,488","66,876",-4%,2009-08-11 20:24:11,2009-08-10
19,Tachner Adam H,"VP, GC",S - Sale,ATHR,$23.86,-703,"-$16,774","23,865",-3%,2009-08-11 20:18:23,2009-08-10
20,Morreale Charles A,VP,S - Sale,CRAY,$8.53,"-6,400","-$54,578","64,103",-9%,2009-08-11 20:13:34,2009-08-07
21,Lazar Jack R,"CFO, VP",S - Sale,ATHR,$23.90,"-1,137","-$27,177","49,342",-2%,2009-08-11 20:12:27,2009-08-10
22,Debethizy J Donald,"Pres, CEO",S - Sale+OE,TRGT,$12.03,"-5,700","-$68,555","46,917",-11%,2009-08-11 20:10:49,2009-08-07
23,"Cova Small Cap Holdings, LLC",10%,S - Sale,CYLU,$3.50,"-500,000","-$1,750,000","3,826,721",-12%,2009-08-11 20:06:04,2009-08-07
24,Musso Alan A,"VP, CFO, Treasurer",S - Sale+OE,TRGT,$12.03,"-5,700","-$68,555","2,799",-67%,2009-08-11 20:03:23,2009-08-07
