,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Rosenberg Jonathan J,SVP Prod. Mgmt.,S - Sale+OE,GOOG,$425.81,-216,"-$91,975","57,820",0%,2009-06-03 21:44:43,2009-06-01
1,"Prentice Capital Management, LP",Dir,S - Sale,WTSLA,$3.05,"-2,605,270","-$7,948,725","10,482,964",-20%,2009-06-03 21:37:30,2009-06-01
2,Goldberg Evan,"CTO, COB",S - Sale,N,$11.58,"-1,000","-$11,579","3,169,299",0%,2009-06-03 21:26:52,2009-06-01
3,Janker Franz,EVP,S - Sale,AMAT,$11.46,"-59,673","-$683,823","455,477",-12%,2009-06-03 21:26:46,2009-06-01
4,White James D,"CEO, Pres",P - Purchase,JMBA,$1.02,"+98,000","+$99,960","98,000",New,2009-06-03 21:17:49,2009-06-03
5,Adkins Steve,"SVP, COMPANY OPERATIONS",P - Purchase,JMBA,$1.02,"+1,900","+$1,938","1,900",New,2009-06-03 21:17:04,2009-06-03
6,Patineau Paula J,"SVP HR, Admin. Services",S - Sale+OE,ATK,$87.00,"-10,523","-$915,501","9,773",-52%,2009-06-03 21:13:58,2009-06-03
7,Eastham Karin,Dir,S - Sale+OE,ILMN,$37.82,"-10,000","-$378,150","3,200",-76%,2009-06-03 21:13:53,2009-06-01
8,Ludwig John J,SVP & CFO of BP North America,S - Sale,CELL,$6.30,"-4,914","-$30,943","5,000",-50%,2009-06-03 21:03:58,2009-06-02
9,"Marlin Sams Fund, L.P.","See Remarks, 10%",P - Purchase,LNUX,$1.15,"+800,000","+$921,141","41,450,000",+2%,2009-06-03 20:31:39,2009-06-01
10,Hanson Jeffrey T,Chief Investment Officer,S - Sale+OE,GBE,$0.69,"-262,361","-$182,032","316,629",-45%,2009-06-03 20:29:56,2009-06-01
11,Drummond David C,"SVP, Corporate Development",S - Sale+OE,GOOG,$419.10,"-1,200","-$502,920","30,296",-4%,2009-06-03 20:25:50,2009-06-01
12,Wedin Robert J,"VP Sales, Fresh Marketing",S - Sale+OE,CVGW,$17.00,"-10,000","-$170,000","1,000",-91%,2009-06-03 20:23:15,2009-06-01
