,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Janusek Steven J,"EVP, CFO, Secretary",P - Purchase,FRZ,$1.50,"+3,300","+$4,950","153,688",+2%,2009-04-13 21:23:20,2009-04-09
1,Cassagne Gilbert M.,"CEO, Pres",P - Purchase,FRZ,$1.50,"+13,300","+$19,950","151,400",+10%,2009-04-13 21:22:21,2009-04-09
2,Mehney David P,Dir,P - Purchase,WWW,$15.52,+16,+$248,"151,341",0%,2009-04-13 21:03:22,2003-11-03
3,Newcastle Partners L P,"See Explanation, 10%",P - Purchase,PZZI,$1.04,"+257,060","+$267,342","6,605,566",+4%,2009-04-13 20:59:25,2009-04-08
4,American Hallmark Insurance Co of Texas,See Explanation,P - Purchase,PZZI,$1.04,"+157,060","+$163,342","375,223",+72%,2009-04-13 20:35:14,2009-04-09
5,Flatley Jay T,"Pres, CEO",S - Sale+OE,ILMN,$34.91,"-25,000","-$872,677","777,425",-3%,2009-04-13 20:23:21,2009-04-09
6,Cabou Christian,"SVP, GC",S - Sale+OE,ILMN,$34.92,"-15,000","-$523,755","18,499",-45%,2009-04-13 20:22:40,2009-04-09
7,Feinstein Leonard,Co-COB,S - Sale,BBBY,$30.90,"-1,100,000","-$33,989,120","3,335,634",-25%,2009-04-13 20:07:11,2009-04-09
8,Eisenberg Warren,Co-COB,S - Sale,BBBY,$30.90,"-1,050,000","-$32,444,160","4,836,037",-18%,2009-04-13 20:05:55,2009-04-09
9,Fiorilli Matthew,SVP - Stores,S - Sale,BBBY,$31.49,"-11,400","-$358,973","152,751",-7%,2009-04-13 20:04:28,2009-04-09
10,Fiorilli Matthew,SVP - Stores,S - Sale,BBBY,$31.37,"-52,535","-$1,647,861","162,551",-24%,2009-04-13 20:03:13,2009-04-09
11,Fiorilli Matthew,SVP - Stores,S - Sale+OE,BBBY,$31.08,"-36,065","-$1,120,825","215,086",-14%,2009-04-13 20:01:51,2009-04-09
12,Castagna Eugene A,"CFO, Treasurer",S - Sale+OE,BBBY,$31.31,"-30,000","-$939,391","71,471",-30%,2009-04-13 20:00:26,2009-04-09
13,Temares Steven H,CEO,S - Sale+OE,BBBY,$31.04,"-400,000","-$12,415,979","272,685",-59%,2009-04-13 19:58:55,2009-04-09
14,Royal Kevin,CFO,S - Sale+OE,BCSI,$14.96,"-71,874","-$1,075,235","24,244",-75%,2009-04-13 19:38:54,2009-04-09
15,Biggs Kevin T,"SVP, Worldwide Sales",S - Sale,BCSI,$15.00,"-1,200","-$18,000","63,165",-2%,2009-04-13 19:37:43,2009-04-09
16,Ochi Gene,See Remarks,S - Sale,UTIW,$13.75,"-11,180","-$153,780","81,768",-12%,2009-04-13 19:36:46,2009-04-09
17,Ayasli Yalcin,10%,S - Sale,HITT,$32.94,"-32,410","-$1,067,714","8,184,854",0%,2009-04-13 19:31:43,2009-04-09
18,Ayasli Children LLC,10%,S - Sale,HITT,$32.94,"-12,000","-$395,298","3,203,731",0%,2009-04-13 19:31:23,2009-04-09
19,Newcastle Partners L P,"See Explanation, 10%",P - Purchase,HALL,$6.63,"+13,809","+$91,541","10,849,777",0%,2009-04-13 19:27:33,2009-04-08
20,Elmore Stephen A,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"1,981",+9%,2009-04-13 18:53:54,2009-04-09
21,Seidman Lawrence B,Dir,P - Purchase,CNBC,$7.06,"+66,400","+$468,784","1,756,630",+4%,2009-04-13 18:53:41,2009-04-09
22,Ratajczak Donald R,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"6,486",+3%,2009-04-13 18:52:39,2009-04-09
23,Brown Robert L,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"10,085",+2%,2009-04-13 18:51:11,2009-04-09
24,Russell H Jerome,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"10,168",+2%,2009-04-13 18:50:02,2009-04-09
25,Moody Charles D Jr,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"52,333",0%,2009-04-13 18:48:54,2009-04-09
26,Williams James E,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"1,600",+12%,2009-04-13 18:47:27,2009-04-09
27,Owens Mercy P,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"2,100",+9%,2009-04-13 18:45:59,2009-04-09
28,Robinson Ray M,Dir,P - Purchase,CZBS,$5.63,+171,+$962,"4,458",+4%,2009-04-13 18:44:27,2009-04-09
29,Tomlinson Lawrence,Dir,S - Sale+OE,CRM,$38.45,"-2,000","-$76,900",0,-100%,2009-04-13 18:37:33,2009-04-13
30,Detroit Stoker Co,See Explanation,P - Purchase,HALL,$6.63,"+13,809","+$91,541","85,088",+19%,2009-04-13 18:18:04,2009-04-08
31,Kopp Leroy C,10%,P - Purchase,RAE,$0.47,"+13,500","+$6,345","2,117,500",+1%,2009-04-13 18:15:55,2009-04-09
32,Kopp Leroy C,10%,P - Purchase,NWK,$4.08,"+20,000","+$81,600","1,764,800",+1%,2009-04-13 18:15:46,2009-04-09
33,Philips Malcolm H Jr,"Pres, CEO, COB",P - Purchase,CEXI,$0.15,"+1,250",+$188,"3,571,842",0%,2009-04-13 18:14:41,2009-04-07
34,Rognlin Randy W,Dir,P - Purchase,PFLC,$5.50,"+15,000","+$82,500","131,025",+13%,2009-04-13 18:10:02,2009-04-13
35,Lukianov Alexis V,"CEO, COB",S - Sale+OE,NUVA,$30.00,"-10,000","-$300,000","148,237",-6%,2009-04-13 18:04:42,2009-04-08
36,Sanger William A,"COB, CEO",S - Sale,EMS,$31.02,"-49,700","-$1,541,470","387,500",-11%,2009-04-13 18:02:47,2009-04-09
37,Dunn Brian J,"Pres, COO",S - Sale+OE,BBY,$41.13,"-12,008","-$493,863","58,673",-17%,2009-04-13 18:01:18,2009-04-09
38,Mak Capital One LLC,10%,S - Sale,ACCL,$4.40,"-20,417","-$89,800","2,852,970",-1%,2009-04-13 17:57:03,2009-04-09
39,Kilgore Leslie J,CMO,S - Sale+OE,NFLX,$46.76,"-57,554","-$2,691,412","22,970",-71%,2009-04-13 17:55:11,2009-04-09
40,Hastings Reed,CEO,S - Sale+OE,NFLX,$44.54,"-10,000","-$445,400","1,926,754",-1%,2009-04-13 17:55:01,2009-04-09
41,Orr R Douglas,"EVP, CFO",S - Sale+OE,FCFS,$17.00,"-4,000","-$68,000","41,250",-9%,2009-04-13 17:52:51,2009-04-09
42,Tanger Stanley K,"COB, 10%",S - Sale,SKT,$35.00,"-100,000","-$3,500,000","856,326",-10%,2009-04-13 17:50:53,2009-04-09
43,Hoch Louis A,"Pres, COO, 10%",S - Sale,PYDS,$0.04,"-20,000",-$700,"25,216,529",0%,2009-04-13 17:50:34,2009-04-09
44,Siemer Arnold B,10%,P - Purchase,CVGI,$0.70,"+74,907","+$52,134","2,595,712",+3%,2009-04-13 17:49:01,2009-04-09
45,Sowers Charles M,SVP,S - Sale+OE,FDO,$34.15,"-38,327","-$1,308,867","72,600",-35%,2009-04-13 17:48:19,2009-04-09
46,Flur Dorlisa K,EVP,S - Sale+OE,FDO,$34.19,"-56,413","-$1,928,760","14,039",-80%,2009-04-13 17:48:04,2009-04-09
47,Sullivan Barry W,EVP,S - Sale+OE,FDO,$34.30,"-10,882","-$373,253","5,521",-66%,2009-04-13 17:47:50,2009-04-09
48,Nye Danielle Easly,10%,S - Sale+OE,SCHN,$40.25,"-2,000","-$80,500","13,000",-13%,2009-04-13 17:42:37,2009-04-13
49,Nye Danielle Easly,10%,S - Sale+OE,SCHN,$38.36,"-5,000","-$191,821","15,000",-25%,2009-04-13 17:42:19,2009-04-09
50,Seabrook William Benjamin,EVP,P - Purchase,SOCB,$3.55,+423,"+$1,502","28,175",+2%,2009-04-13 17:38:37,2009-04-08
51,Lore Linda,Pres,P - Purchase,FOH,$0.60,"+11,580","+$6,890","254,162",+5%,2009-04-13 17:36:50,2009-04-08
52,"Blue Tsv I, Ltd.",10%,P - Purchase,QDHC,$6.17,"+120,256","+$742,359","1,137,213",+12%,2009-04-13 17:36:16,2009-04-09
53,Holsten Joseph M,"Pres, CEO",S - Sale+OE,LKQX,$16.10,"-47,821","-$769,918","517,000",-8%,2009-04-13 17:35:38,2009-04-09
54,"Discovery Equity Partners, LP",10%,P - Purchase,TESS,$7.48,"+2,876","+$21,513","561,620",+1%,2009-04-13 17:34:29,2009-04-09
55,Swatek Mark,"CEO, COB",P - Purchase,SWWC,$11.62,"+2,064","+$23,989","36,032",+6%,2009-04-13 17:33:46,2007-01-01
56,Nb Public Equity K/s,10%,P - Purchase,QLTI,$1.90,+500,+$948,"9,520,365",0%,2009-04-13 17:31:56,2009-04-09
57,Harper Joseph P Sr,"Pres, COO",S - Sale,STRL,$19.29,"-5,000","-$96,437","509,474",-1%,2009-04-13 17:29:58,2009-04-13
58,"Discovery Group I, LLC",10%,P - Purchase,TESS,$7.48,"+3,378","+$25,268","1,311,054",0%,2009-04-13 17:29:17,2009-04-09
59,"Doddsville Investments, LLC",10%,P - Purchase,RHDC,$0.21,"+711,000","+$148,055","9,033,422",+9%,2009-04-13 17:28:10,2009-04-09
60,Johnson William Thomas,SVP,P - Purchase,AUBN,$22.00,+15,+$330,"5,454",0%,2009-04-13 17:24:02,2009-04-13
61,Fairholme Capital Management LLC,10%,S - Sale,URI,$4.57,"-57,435","-$262,214","10,166,971",-1%,2009-04-13 17:23:58,2009-04-09
62,Pearson Lewis Wayne,CEO,P - Purchase,SOCB,$3.55,"+1,625","+$5,769","213,809",+1%,2009-04-13 17:19:51,2009-04-08
63,Axelrod Todd M,"Pres, CEO, 10%",P - Purchase,HIST,$0.47,+190,+$89,"5,400,441",0%,2009-04-13 17:18:04,2009-04-08
