,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Roche Collin E,Dir,S - Sale,PAY,$7.76,"-264,000","-$2,047,396","2,667,658",-9%,2009-06-16 21:31:23,2009-06-12
1,Gtcr Golder Rauner LLC,See remarks below,S - Sale,PAY,$7.76,"-1,547","-$11,997","31,250",-5%,2009-06-16 21:30:52,2009-06-12
2,Gtcr Mezzanine Partners LP,see remarks below,S - Sale,PAY,$7.76,"-1,608","-$12,470","187,496",-1%,2009-06-16 21:30:22,2009-06-12
3,Gtcr Partners VII L P,See remarks below,S - Sale,PAY,$7.76,"-260,845","-$2,022,928","3,624,246",-7%,2009-06-16 21:29:53,2009-06-12
4,Ayasli Yalcin,10%,S - Sale,HITT,$34.97,"-9,400","-$328,739","7,837,751",0%,2009-06-16 21:08:36,2009-06-12
5,Hunt Gary H,Interim CEO,P - Purchase,GBE,$0.93,"+10,000","+$9,277","38,796",+35%,2009-06-16 20:50:58,2009-06-12
6,Goldstein Lainie,CFO,S - Sale,TTWO,$7.72,"-4,808","-$37,101","87,249",-5%,2009-06-16 20:50:41,2009-06-15
7,Feder Benjamim,CEO,S - Sale,TTWO,$7.64,"-48,600","-$371,304","1,451,400",-3%,2009-06-16 20:46:32,2009-06-15
8,Slatoff Karl,EVP,S - Sale,TTWO,$7.64,"-48,600","-$371,304","1,451,400",-3%,2009-06-16 20:43:49,2009-06-15
9,Fisher Sheldon,"SVP, Sales, Service",S - Sale,ALSK,$7.00,"-3,599","-$25,193","57,552",-6%,2009-06-16 20:40:23,2009-06-15
10,Kojaian C Michael,"Dir, 10%",P - Purchase,GBE,$0.91,"+100,000","+$91,090","16,045,322",+1%,2009-06-16 20:38:18,2009-06-15
11,Boggan Daniel Jr,Dir,S - Sale+OE,CLX,$55.74,"-1,000","-$55,738","1,241",-45%,2009-06-16 20:35:19,2009-06-15
12,McClaugherty Joe L,Dir,P - Purchase,PRC,$0.66,"+50,000","+$33,000","200,000",+33%,2009-06-16 20:23:25,2009-06-10
13,Briner John D,10%,S - Sale,DNRR,$0.00,"-5,976,000","-$5,976","6,040,512",-50%,2009-06-16 20:14:13,2009-06-12
14,Brown Shona L,SVP Business Oper.,S - Sale+OE,GOOG,$429.66,-508,"-$218,268","6,563",-7%,2009-06-16 20:00:26,2009-06-11
15,Frese Calvin W Jr,"Global COO, Pres, Americas",S - Sale+OE,CBG,$9.45,"-65,000","-$614,250","158,144",-29%,2009-06-16 19:47:41,2009-06-12
16,Mandell Ralph B,COB,S - Sale,PVTB,$22.10,"-5,000","-$110,475","997,851",0%,2009-06-16 19:46:32,2009-06-15
17,Kirchner Jon,"Pres, CEO",S - Sale+OE,DTSI,$27.07,"-19,021","-$514,856","54,036",-26%,2009-06-16 19:41:48,2009-06-12
18,Johnson Margaret L,EVP,S - Sale+OE,QCOM,$45.26,"-3,500","-$158,410","23,076",-13%,2009-06-16 19:38:55,2009-06-15
