,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Quercus Trust,10%,P - Purchase,WWAT,$0.00,"+7,500,000",+$0,"29,092,500",+35%,2007-10-02 21:51:20,2007-09-28
1,Riley Bryant R,10%,S - Sale,MAG,$4.85,"-200,440","-$972,743","4,947,644",-4%,2007-10-02 21:47:37,2007-09-28
2,Harris Parker,"EVP, Technology",S - Sale,CRM,$52.76,"-1,200","-$63,312","983,279",0%,2007-10-02 21:38:45,2007-10-02
3,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$51.34,"-10,000","-$513,368","15,571,006",0%,2007-10-02 21:38:34,2007-10-02
4,Juster Kenneth,"EVP, Law, Policy, Corp. Strat",S - Sale+OE,CRM,$52.84,"-2,000","-$105,684",0,-100%,2007-10-02 21:38:27,2007-10-02
5,Quercus Trust,10%,P - Purchase,EMKR,$10.11,"+500,000","+$5,056,242","5,683,127",+10%,2007-10-02 21:07:43,2007-09-28
6,Cunningham Lian Xue,"Med. Dir., VP, Clin Res, Ed",S - Sale+OE,VNUS,$15.69,"-3,000","-$47,067","11,936",-20%,2007-10-02 21:06:52,2007-10-01
7,Moore J Stuart,"Dir, 10%",S - Sale,SAPE,$6.84,"-30,000","-$205,215","20,574,332",0%,2007-10-02 21:06:09,2007-10-01
8,Farley Brian E,"Pres, CEO",S - Sale,VNUS,$15.68,"-6,000","-$94,088","161,875",-4%,2007-10-02 21:05:22,2007-10-01
9,Eubank II Frederick W,Dir,P - Purchase,CSE,$20.54,"+1,134","+$23,297","79,963",+1%,2007-10-02 21:04:32,2007-09-28
10,Delaney John K,"COB, CEO",S - Sale,CSE,$24.82,"-47,100","-$1,168,887","6,157,188",-1%,2007-10-02 21:01:38,2007-07-02
11,Alleman Brian,CFO,P - Purchase,SMTK,$3.44,+816,"+$2,807","43,212",+2%,2007-10-02 20:56:37,2007-10-01
12,Sweeney Joseph J,"SVP, GC, Corp. Secretary",S - Sale+OE,AMAT,$21.36,"-35,000","-$747,506","238,027",-13%,2007-10-02 20:52:29,2007-10-01
13,Blomquist Harold A,"CEO, Pres",P - Purchase,SMTK,$3.44,"+2,360","+$8,118","70,231",+3%,2007-10-02 20:49:46,2007-10-01
14,Cottle Karen O,"SVP, Gen. Counsel, Secretary",S - Sale+OE,ADBE,$44.00,"-77,962","-$3,430,328","25,000",-76%,2007-10-02 20:45:12,2007-10-01
15,Sartore Ronald H,EVP,P - Purchase,STMK,$3.44,"+1,633","+$5,618","16,009",+11%,2007-10-02 20:40:50,2007-10-01
16,Boeman Christopher James,10%,S - Sale,NGMC,$0.09,"-1,000",-$90,"1,494,000",0%,2007-10-02 20:13:20,2007-09-28
17,Pesin Philip S,"CEO, 10%",S - Sale+OE,ARGA,$0.59,"-50,000","-$29,485","3,085,957",-2%,2007-10-02 20:10:09,2007-09-28
18,Stretch Leslie,"SVP Global Sales, Marketing",S - Sale+OE,CALD,$8.67,"-15,000","-$130,121","31,158",-32%,2007-10-02 20:01:52,2007-10-01
19,Becker Jan,"SVP, Human Res, Corp RE",S - Sale+OE,ADSK,$49.29,"-50,000","-$2,464,395","8,638",-85%,2007-10-02 19:59:58,2007-10-01
20,Levy Richard M,Dir,S - Sale+OE,VAR,$42.24,"-30,000","-$1,267,319","269,907",-10%,2007-10-02 19:55:47,2007-10-01
21,Spector Steven W,"SVP, GC, Sec",S - Sale,ARNA,$11.00,"-10,000","-$110,000","53,852",-16%,2007-10-02 19:50:40,2007-10-01
22,Cramer Robert S Jr,Dir,S - Sale,ADAM,$7.60,"-2,500","-$19,000","439,956",-1%,2007-10-02 19:41:03,2007-10-01
23,Sweeney Michael T,Dir,P - Purchase,WLSN,$1.73,"+20,000","+$34,500","50,000",+67%,2007-10-02 19:32:03,2007-09-27
24,Rogerson Garry W,"Pres, CEO",S - Sale+OE,VARI,$64.50,"-12,000","-$774,003","52,444",-19%,2007-10-02 19:26:44,2007-10-01
25,Odonoghue Martin,SVP Scientific Instrum,S - Sale+OE,VARI,$64.50,"-3,000","-$193,501","15,313",-16%,2007-10-02 19:26:30,2007-10-01
26,McClammy G Edward,"SVP CFO, Treasurer",S - Sale+OE,VARI,$64.50,"-5,000","-$322,501","21,916",-19%,2007-10-02 19:26:10,2007-10-01
27,Homan Arthur W,"SVP GC, Sec'y",S - Sale+OE,VARI,$64.50,"-9,667","-$623,524","16,221",-37%,2007-10-02 19:25:52,2007-10-01
28,Johnson Richard James,Chief Operations Officer,S - Sale+OE,IMH,$10.85,"-71,100","-$771,120","239,174",-23%,2007-10-02 19:24:32,2007-10-01
29,Kenney Edward F,"EVP, Chief Business Officer",S - Sale+OE,ONXX,$43.40,"-3,000","-$130,200","27,250",-10%,2007-10-02 19:24:30,2007-10-01
30,Chizen Bruce R,CEO,S - Sale+OE,ADBE,$43.24,"-189,000","-$8,171,566","200,283",-49%,2007-10-02 19:22:49,2007-10-01
31,Pesin Philip S,"CEO, 10%",S - Sale+OE,ARGA,$0.59,"-50,000","-$29,485","3,285,957",-1%,2007-10-02 19:20:36,2007-09-28
32,Patton John Stuart,Dir,S - Sale,HALO,$8.90,"-15,000","-$133,471","45,000",-25%,2007-10-02 19:15:17,2007-10-02
33,Daley James E,Dir,S - Sale+OE,ADBE,$44.00,"-10,846","-$477,224","8,000",-58%,2007-10-02 19:11:08,2007-10-01
34,Miller Andrew,"VP, Finance, CAO, Controller",S - Sale,ADSK,$49.64,-789,"-$39,162",0,-100%,2007-10-02 19:10:46,2007-10-01
35,Grant Christopher Jr,Dir,S - Sale+OE,PSYS,$40.00,"-4,000","-$160,000",0,-100%,2007-10-02 19:02:53,2007-09-28
36,Tennenbaum Capital Partners LLC,10%,S - Sale,PAGI,$2.30,"-50,575","-$116,323","621,445",-8%,2007-10-02 19:02:51,2007-09-28
37,Jacobs Joey A,"COB, Pres, CEO",S - Sale+OE,PSYS,$40.00,"-7,820","-$312,803","141,516",-5%,2007-10-02 19:01:45,2007-09-28
38,Tennenbaum Capital Partners LLC,10%,S - Sale,ITCD,$2.95,"-988,194","-$2,915,172","11,513,716",-8%,2007-10-02 19:00:58,2007-09-28
39,Yocam Delbert W,Dir,S - Sale+OE,ADBE,$43.82,"-25,000","-$1,095,585","5,000",-83%,2007-10-02 18:59:57,2007-10-01
40,Spo Advisory Corp,10%,P - Purchase,LAMR,$48.93,"+53,098","+$2,598,250","10,501,199",+1%,2007-10-02 18:57:21,2007-10-01
41,Spo Advisory Corp,10%,P - Purchase,LAMR,$48.56,"+93,270","+$4,529,625","10,448,101",+1%,2007-10-02 18:57:02,2007-10-01
42,Spo Advisory Corp,10%,P - Purchase,LAMR,$49.40,"+77,410","+$3,823,992","10,354,831",+1%,2007-10-02 18:56:43,2007-09-28
43,Spo Advisory Corp,10%,P - Purchase,LAMR,$49.00,"+76,222","+$3,735,193","10,277,421",+1%,2007-10-02 18:55:49,2007-09-28
44,Pouliot Colleen M,Dir,S - Sale+OE,ADBE,$44.05,"-30,000","-$1,321,500","20,000",-60%,2007-10-02 18:53:36,2007-10-01
45,Reiners Kevin L,EVP,P - Purchase,WINS,$6.65,+159,"+$1,057","2,139",+8%,2007-10-02 18:52:07,2007-09-28
46,Ellison Lawrence Joseph,"CEO, 10%",S - Sale,ORCL,$21.87,"-1,000,000","-$21,871,000","1,210,571,324",0%,2007-10-02 18:51:45,2007-10-02
47,Priest William W,"CEO, 10%",S - Sale,EPHC,$14.00,"-8,400","-$117,600","3,139,766",0%,2007-10-02 18:51:35,2007-10-01
48,Wilkinson Philip C,"Pres, COO",S - Sale,EVC,$9.94,"-25,000","-$248,593","324,900",-7%,2007-10-02 18:43:36,2007-10-02
49,Wilkinson Philip C,"Pres, COO",S - Sale,EVC,$9.83,"-10,900","-$107,106","360,700",-3%,2007-10-02 18:43:17,2007-10-01
50,Wilkinson Philip C,"Pres, COO",S - Sale,EVC,$9.46,"-14,100","-$133,392","5,230,200",0%,2007-10-02 18:43:00,2007-10-01
51,Ringold Gordon,Dir,S - Sale,MAXY,$7.16,"-1,500","-$10,735","348,194",0%,2007-10-02 18:42:57,2007-10-01
52,Putnam Christopher,EVP,S - Sale+OE,SNCR,$42.38,-968,"-$41,029","7,838",-11%,2007-10-02 18:39:09,2007-09-28
53,Ramachandran Sriram,VP Engineering,S - Sale+OE,ARUN,$19.85,"-61,380","-$1,218,524",0,-100%,2007-10-02 18:38:46,2007-10-01
54,Walker Huntington T,SVP,S - Sale,BBG,$41.01,"-2,000","-$82,012","105,022",-2%,2007-10-02 18:35:00,2007-10-02
55,Salamon John E,"CEO, 10%",S - Sale,SLMU,$0.00,"-1,000,000",-$0,"4,000,000",-20%,2007-10-02 18:33:38,2007-09-28
56,Drucker Mark R,VP,S - Sale,SMTC,$20.33,"-4,800","-$97,578","32,500",-13%,2007-10-02 18:27:23,2007-09-28
57,Lam Allen K,VP of Worldwide Operations,S - Sale,AATI,$10.62,"-3,000","-$31,860","217,791",-1%,2007-10-02 18:27:00,2007-10-01
58,Wesner Craig O,Dir,P - Purchase,PNBC,$26.39,+95,"+$2,507","13,490",+1%,2007-10-02 18:26:37,2007-09-28
59,Williams Derek,EVP,S - Sale+OE,ORCL,$21.78,"-1,525,000","-$33,219,437","40,796",-97%,2007-10-02 18:23:14,2007-10-01
60,Sorcic Tony J,"Pres, CEO",P - Purchase,PNBC,$26.39,+32,+$844,"29,378",0%,2007-10-02 18:21:49,2007-09-28
61,Samet Stephen,Dir,P - Purchase,PNBC,$26.39,+11,+$290,"15,689",0%,2007-10-02 18:16:49,2007-09-28
62,Puryear G A IV,"EVP, GC",S - Sale,CXW,$25.60,"-7,400","-$189,473","45,778",-14%,2007-10-02 18:16:20,2007-10-01
63,Ostoich Vladimir,"VP of Govt Affairs, Pac Rim",S - Sale+OE,ABAX,$22.23,"-2,000","-$44,460","260,874",-1%,2007-10-02 18:15:57,2007-10-01
64,Wilcox Kenneth P,"Pres, CEO",S - Sale+OE,SIVB,$47.55,"-6,000","-$285,294","77,135",-7%,2007-10-02 18:13:54,2007-10-01
65,Puryear G A IV,"EVP, GC",S - Sale+OE,CXW,$25.47,"-23,700","-$603,684","53,178",-31%,2007-10-02 18:13:41,2007-10-01
66,Becker Gregory W,"Chief Opperating Officer,CB",S - Sale+OE,SIVB,$47.50,"-1,250","-$59,375","14,588",-8%,2007-10-02 18:13:32,2007-10-01
67,Gregg Robert,10%,S - Sale,NHRX,$0.71,"-100,461","-$71,304","10,165,368",-1%,2007-10-02 18:13:14,2007-09-28
68,Heyer Richard,Dir,P - Purchase,RNST,$20.12,"+1,600","+$32,184","8,247",+24%,2007-10-02 18:11:46,2007-07-31
69,Pietsch Ervin,Dir,P - Purchase,PNBC,$26.39,+59,"+$1,557","19,405",0%,2007-10-02 18:11:07,2007-09-28
70,Foy John,Dir,P - Purchase,RNST,$19.92,"+3,000","+$59,758","10,660",+39%,2007-10-02 18:08:00,2007-07-30
71,Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,OPK,$4.02,"+21,000","+$84,317","56,418,899",0%,2007-10-02 18:07:55,2007-09-28
72,Saltz Mitchell A,Dir,S - Sale,SWHC,$19.03,"-250,000","-$4,758,079","2,591,100",-9%,2007-10-02 18:07:14,2007-09-28
73,Starr International Co Inc,10%,S - Sale,AIG,$67.52,"-800,000","-$54,018,740","251,276,070",0%,2007-10-02 18:06:04,2007-09-28
74,Miller James B /il,EVP,P - Purchase,PNBC,$26.39,+47,"+$1,240","15,305",0%,2007-10-02 18:05:45,2007-09-28
75,Heigel Douglas W,VP Operations,S - Sale,THRM,$7.39,"-4,000","-$29,567","41,329",-9%,2007-10-02 18:05:38,2007-10-01
76,Jackson John Earl,Dir,S - Sale+OE,EXH,$83.16,"-16,250","-$1,351,269","40,403",-29%,2007-10-02 18:05:08,2007-10-01
77,"C.V. Starr & Co., Inc. Trust",10%,S - Sale,AIG,$67.37,"-600,000","-$40,422,690","12,207,022",-5%,2007-10-02 18:04:52,2007-09-28
78,Dale Albert J III,Dir,P - Purchase,RNST,$20.06,"+7,000","+$140,442","61,757",+13%,2007-10-02 18:03:48,2007-07-01
79,Baumann G Marc,"EVP, CFO, Treasurer",S - Sale+OE,STAN,$40.00,"-1,100","-$44,000","2,781",-28%,2007-10-02 18:00:18,2007-10-01
80,Longman Thomas,Dir,P - Purchase,PNBC,$26.39,+61,"+$1,610","17,058",0%,2007-10-02 17:59:30,2007-09-28
81,Janko Mark,Dir,P - Purchase,PNBC,$26.39,+31,+$818,"5,998",+1%,2007-10-02 17:55:08,2007-09-28
82,Louis Berkman Investment Co,10%,S - Sale,AP,$39.84,"-5,800","-$231,059","2,150,092",0%,2007-10-02 17:54:28,2007-09-28
83,Steel Partners II LP,10%,P - Purchase,BNSSA,$14.32,"+5,350","+$76,611","1,338,928",0%,2007-10-02 17:53:54,2007-09-28
84,Sano Kunio,Pres of AEHR TEST - JAPAN,S - Sale+OE,AEHR,$7.40,"-3,790","-$28,046",0,-100%,2007-10-02 17:53:51,2007-10-01
85,"Oliver Press Partners, LLC",Disclaimed Group,P - Purchase,EMAG,$8.44,"+100,000","+$844,000","2,820,860",+4%,2007-10-02 17:53:36,2007-09-28
86,"Oliver Press Partners, LLC",Disclaimed Group,P - Purchase,EMAG,$8.09,"+151,660","+$1,227,681","2,720,860",+6%,2007-10-02 17:51:02,2007-09-14
87,Sabry James H,Exec COB,S - Sale+OE,CYTK,$5.03,"-7,000","-$35,195","198,150",-3%,2007-10-02 17:50:57,2007-10-01
88,Grubb Donald,Dir,P - Purchase,PNBC,$26.39,+100,"+$2,639","19,789",+1%,2007-10-02 17:50:37,2007-09-28
89,"D.B. Zwirn & Co., L.P.",See Remarks Below,P - Purchase,EHHA,$7.81,"+15,975","+$124,765","965,867",+2%,2007-10-02 17:50:23,2007-09-28
90,Barrett Bruce J,"Pres, CEO",S - Sale,SMTS,$19.07,"-13,687","-$261,035","35,000",-28%,2007-10-02 17:49:54,2007-10-02
91,Moretti Peggy,SVP,P - Purchase,MPG,$25.37,+500,"+$12,683","8,395",+6%,2007-10-02 17:49:53,2007-09-28
92,Key Scott,"SVP, Corporate Marketing",S - Sale,IHS,$55.75,"-1,480","-$82,510","28,150",-5%,2007-10-02 17:47:54,2007-09-28
93,Beasley William M,Dir,P - Purchase,RNST,$18.95,"+7,750","+$146,896","58,381",+15%,2007-10-02 17:47:19,2007-08-06
94,Blount John,Chief Operations Officer,S - Sale+OE,TWTC,$22.11,"-20,000","-$442,200","5,000",-80%,2007-10-02 17:45:58,2007-10-02
95,Ines Alberto Santa,"CFO, VP of Finance",S - Sale+OE,ABAX,$22.09,"-2,000","-$44,185","18,643",-10%,2007-10-02 17:43:40,2007-10-01
96,Wintemute Glenn A,Dir,S - Sale,AVD,$19.25,"-57,500","-$1,106,875","1,862,586",-3%,2007-10-02 17:41:12,2007-10-01
97,Goldman Steven J,Dir,S - Sale,PWER,$5.39,"-15,000","-$80,814","2,630,875",-1%,2007-10-02 17:40:24,2007-10-02
98,Holland Robert B III,Dir,P - Purchase,PIR,$4.77,"+15,000","+$71,609","23,477",+177%,2007-10-02 17:40:08,2007-10-01
99,Knight Philip H,"Dir, 10%",S - Sale+OE,NKE,$59.06,"-2,950","-$174,239","4,604,342",0%,2007-10-02 17:37:17,2007-10-02
100,Knight Philip H,"Dir, 10%",S - Sale,NKE,$59.29,"-115,882","-$6,870,956","4,607,292",-2%,2007-10-02 17:37:10,2007-10-02
101,Knight Philip H,"Dir, 10%",S - Sale,NKE,$59.28,"-118,178","-$7,005,679","4,723,174",-2%,2007-10-02 17:37:03,2007-10-02
102,Knight Philip H,"Dir, 10%",S - Sale,NKE,$59.16,"-82,850","-$4,901,550","4,841,352",-2%,2007-10-02 17:36:44,2007-10-02
103,"Rgm Capital, LLC",10%,P - Purchase,DXYN,$9.62,"+2,364","+$22,740","1,283,395",0%,2007-10-02 17:34:28,2007-09-25
104,Bond David A,"Pres, SMB Solutions",S - Sale,MDRX,$27.61,"-5,000","-$138,072","78,798",-6%,2007-10-02 17:33:12,2007-10-01
105,Pereira Brian Jg,"Pres, CEO",S - Sale+OE,AMAG,$57.75,"-10,000","-$577,500","21,978",-31%,2007-10-02 17:31:04,2007-10-01
106,Lesjak Catherine A,"EVP, CFO",S - Sale+OE,HPQ,$49.81,"-14,000","-$697,340","76,101",-16%,2007-10-02 17:30:45,2007-08-23
107,Echols Roger,Chief Medical Officer,S - Sale,RDYN,$6.47,"-5,000","-$32,360","51,957",-9%,2007-10-02 17:30:26,2007-10-01
108,Jha Sanjay K,"Pres, QCT",S - Sale+OE,QCOM,$42.03,"-2,723","-$114,446","24,532",-10%,2007-10-02 17:29:31,2007-10-01
109,Jha Sanjay K,"Pres, QCT",S - Sale,QCOM,$42.18,"-4,777","-$201,498","24,532",-16%,2007-10-02 17:29:05,2007-10-01
110,Crane Steven G,CFO,P - Purchase,CMGI,$1.38,"+100,000","+$138,000","540,000",+23%,2007-10-02 17:28:12,2007-09-28
111,Barrett Bruce J,"Pres, CEO",S - Sale+OE,SMTS,$19.04,"-66,313","-$1,262,735","48,687",-58%,2007-10-02 17:28:10,2007-10-01
112,Gibbs Samuel C III,SVP,S - Sale+OE,EHTH,$27.80,"-5,700","-$158,460","15,000",-28%,2007-10-02 17:28:01,2007-09-28
113,Smith Scott D,"Pres, Sales, Marketing, ML",P - Purchase,CMGI,$1.40,"+50,000","+$69,995","415,000",+14%,2007-10-02 17:27:45,2007-09-28
114,Wang Sheldon,"EVP, Technology",S - Sale+OE,EHTH,$28.01,"-10,000","-$280,065","55,000",-15%,2007-10-02 17:26:24,2007-09-28
115,Huizinga Stuart,"SVP, CFO",S - Sale+OE,EHTH,$28.01,"-7,000","-$196,045",0,-100%,2007-10-02 17:25:09,2007-09-28
116,Covert Sharon,Dir,P - Purchase,PNBC,$26.39,+668,"+$17,629","6,759",+11%,2007-10-02 17:22:04,2007-09-28
117,Oss Capital Management,10%,P - Purchase,NOVN,$16.05,"+310,000","+$4,975,500","3,206,690",+11%,2007-10-02 17:21:53,2007-10-01
118,Harty John R,VP of Marketing,S - Sale,ECP,$12.05,"-1,000","-$12,050","26,160",-4%,2007-10-02 17:21:01,2007-09-28
119,Levangie Daniel J,"Pres, Surgical Products, 10%",S - Sale+OE,CYTC,$48.39,"-100,000","-$4,839,440","69,076",-59%,2007-10-02 17:20:10,2007-10-02
120,Thomas Bradley A,"SVP, HR",S - Sale+OE,CYTC,$49.16,"-1,000","-$49,160",0,-100%,2007-10-02 17:19:56,2007-10-01
121,Meszner Eltrich A Suzanne,"SVP, General",S - Sale,CYTC,$49.16,"-5,000","-$245,799","16,926",-23%,2007-10-02 17:19:42,2007-10-01
122,McDonough John P,"Pres, Cytyc Development",S - Sale+OE,CYTC,$49.16,"-7,500","-$368,698","2,933",-72%,2007-10-02 17:19:28,2007-10-01
123,Cornette Earl B,Dir,S - Sale,MEA,$9.88,"-50,000","-$493,750","25,000",-67%,2007-10-02 17:19:18,2007-09-28
124,"Smoky Systems, LLC",10%,S - Sale,SMKY,$0.83,"-8,485","-$7,000","40,095,730",0%,2007-10-02 17:19:15,2007-09-28
125,Crawford Sally,Dir,S - Sale+OE,CYTC,$49.21,"-50,000","-$2,460,385","45,740",-52%,2007-10-02 17:19:10,2007-10-01
126,Louis Berkman Investment Co,10%,S - Sale,AP,$39.69,"-4,200","-$166,713","2,155,892",0%,2007-10-02 17:17:54,2007-09-28
127,Johnson Margaret L,"Pres, QIS",S - Sale+OE,QCOM,$42.17,"-3,000","-$126,510","5,471",-35%,2007-10-02 17:17:05,2007-10-01
128,Longview Fund LP,10%,P - Purchase,MAIL,$9.01,"+19,500","+$175,694","1,272,694",+2%,2007-10-02 17:16:00,2007-09-28
129,Estate of Robert Emerson Moore,10%,S - Sale,LMLP,$3.99,"-3,000","-$11,970","4,805,130",0%,2007-10-02 17:14:30,2007-09-28
