,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Rachesky Mark H Md,10%,P - Purchase,LGF,$9.09,"+850,400","+$7,731,811","14,350,400",+6%,2007-08-16 21:47:21,2007-08-14
1,Jacobs Eric Douglas,"SVP, GC, Secretary",S - Sale,TRAK,$37.67,"-4,500","-$169,500","85,499",-5%,2007-08-16 21:46:54,2007-08-15
2,Guez Paul,"Dir, 10%",P - Purchase,BLUE,$1.07,"+30,000","+$32,241","18,827,529",0%,2007-08-16 21:44:19,2007-08-16
3,Trinder David,"SVP, Network Solutions",S - Sale,TRAK,$37.37,"-2,000","-$74,731","68,750",-3%,2007-08-16 21:43:52,2007-08-15
4,Merrill Lynch & Co Inc,"Dir, 10%",P - Purchase,VR,$22.06,+500,"+$11,032","5,714,285",0%,2007-08-16 21:36:29,2007-08-14
5,Merrill Lynch & Co Inc,"Dir, 10%",S - Sale,VR,$22.01,-500,"-$11,004","5,714,285",0%,2007-08-16 21:36:29,2007-08-14
6,Robert Joseph E Jr,"COB, CEO",P - Purchase,JRT,$9.70,"+375,400","+$3,639,784","2,415,690",+18%,2007-08-16 21:13:52,2007-08-14
7,Fernandes Sean,Dir,P - Purchase,BMET,$45.57,+477,"+$21,737","124,282",0%,2007-08-16 20:59:57,2007-08-16
8,Fernandes Sean,Dir,S - Sale+OE,BMET,$45.57,-477,"-$21,737","124,282",0%,2007-08-16 20:59:57,2007-08-14
9,Jones Adrian M,Dir,P - Purchase,BMET,$45.57,+477,"+$21,737","124,282",0%,2007-08-16 20:58:59,2007-08-16
10,Jones Adrian M,Dir,S - Sale+OE,BMET,$45.57,-477,"-$21,737","124,282",0%,2007-08-16 20:58:59,2007-08-14
11,Maizel Luis,Dir,P - Purchase,UPFC,$8.10,"+5,000","+$40,500","9,042",+124%,2007-08-16 20:55:59,2007-08-09
12,Allen Gary,Dir,S - Sale,CGCP,$0.21,"-369,500","-$76,195","34,150",-92%,2007-08-16 20:52:15,2007-08-14
13,Riley Bryant R,Dir,P - Purchase,ALDA,$15.00,+941,"+$14,115","196,921",0%,2007-08-16 20:51:55,2007-08-14
14,Riley Bryant R,10%,P - Purchase,CTLM,$1.47,"+2,823","+$4,150","4,573,574",0%,2007-08-16 20:44:59,2007-08-14
15,Harris Parker,"EVP, Technology",S - Sale,CRM,$41.00,"-1,200","-$49,200","1,021,679",0%,2007-08-16 20:34:29,2007-08-16
16,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$40.68,"-20,000","-$813,616","16,011,006",0%,2007-08-16 20:34:16,2007-08-16
17,Cobb William C,"Pres, eBay Marketplaces N. A.",S - Sale+OE,EBAY,$34.90,"-5,000","-$174,477","61,772",-7%,2007-08-16 20:31:18,2007-08-15
18,Xanthopoulos Kleanthis G,Dir,P - Purchase,ANDS,$2.15,"+6,500","+$13,957","184,543",+4%,2007-08-16 20:26:13,2007-08-16
19,Berggruen Nicolas,"Pres, CEO, 10%",P - Purchase,FRH,$10.48,"+9,600","+$100,608","7,623,700",0%,2007-08-16 20:22:43,2007-08-14
20,Ventre Kathleen,SVP of Clinical Affairs,S - Sale+OE,ODSY,$12.00,"-7,038","-$84,456","10,000",-41%,2007-08-16 20:21:58,2007-08-09
21,Patel Vipool Mohanlal,10%,S - Sale,EHTH,$22.06,"-31,935","-$704,486","1,695,325",-2%,2007-08-16 20:21:13,2007-08-13
22,Pfeffer Kevin K,10%,S - Sale,MYNG,$0.01,"-1,221,150","-$14,743","355,752,870",0%,2007-08-16 20:19:02,2007-08-14
23,Wynnefield Partners Small Cap Value LP,10%,P - Purchase,ACME,$3.84,"+10,481","+$40,247","2,707,628",0%,2007-08-16 20:18:32,2007-08-14
24,Berggruen Holdings North America Ltd,10%,P - Purchase,FRH,$10.48,"+19,200","+$201,216","15,265,400",0%,2007-08-16 20:17:13,2007-08-14
25,Johnson James M Jr,CEO,P - Purchase,WTT,$2.30,"+5,000","+$11,500","29,800",+20%,2007-08-16 20:15:25,2007-08-16
26,Kling Lewis M,"Pres, CEO",S - Sale+OE,FLS,$68.25,"-48,651","-$3,320,579","149,594",-25%,2007-08-16 20:05:12,2007-08-14
27,Clariond Eugenio,Dir,S - Sale,CHAP,$84.25,"-4,000","-$337,000","3,222",-55%,2007-08-16 20:03:41,2007-08-15
28,Blinn Mark A,"SVP, CFO",S - Sale+OE,FLS,$70.09,"-9,000","-$630,840","97,236",-8%,2007-08-16 20:03:24,2007-08-14
29,Lee Michael H,"Pres, COO, WRC Corp.",S - Sale,ENG,$10.89,"-22,100","-$240,624","90,400",-20%,2007-08-16 20:02:14,2007-08-13
30,Park Chong Sup,Dir,S - Sale+OE,SMOD,$11.63,"-2,000","-$23,257",0,-100%,2007-08-16 19:53:49,2007-08-16
31,Brace Frederic F,EVP-CFO,S - Sale,UAUA,$40.97,"-1,334","-$54,652","161,045",-1%,2007-08-16 19:48:30,2007-08-14
32,Anderson Tom,"EVP, CFO",P - Purchase,PRWT,$12.42,"+15,400","+$191,268","66,772",+30%,2007-08-16 19:45:58,2007-08-14
33,Anderson Tom,"EVP, CFO",S - Sale+OE,PRWT,$12.42,"-15,400","-$191,268","66,772",-19%,2007-08-16 19:45:58,2007-08-14
34,Angel Isaac,"EVP, Global Operations",S - Sale+OE,PAY,$36.75,"-15,000","-$551,284",101,-99%,2007-08-16 19:43:43,2007-08-14
35,Zwarenstein Barry,"EVP, CFO",S - Sale,PAY,$36.97,"-9,700","-$358,602","2,007",-83%,2007-08-16 19:42:27,2007-08-14
36,Zwarenstein Barry,"EVP, CFO",S - Sale+OE,PAY,$36.61,"-8,300","-$303,885","11,707",-41%,2007-08-16 19:41:16,2007-08-14
37,Kinley Matthew P,Former President & Treasurer,P - Purchase,HAQ,$7.66,"+50,000","+$383,000","541,000",+10%,2007-08-16 19:40:58,2007-08-03
38,Daniels John R,Dir,P - Purchase,ENDO,$2.05,"+15,000","+$30,750","123,303",+14%,2007-08-16 19:39:58,2007-08-16
39,Pappajohn John,"COB, Secretary",P - Purchase,HAQ,$7.70,"+60,000","+$462,000","1,142,000",+6%,2007-08-16 19:39:35,2007-08-07
