,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,OPK,$4.02,"+17,270","+$69,349","56,377,899",0%,2007-09-19 21:49:19,2007-09-17
1,Tilton Glenn F,Dir,P - Purchase,ABT,$52.49,"+4,390","+$230,420","5,350",+457%,2007-09-19 21:48:33,2007-09-18
2,Gonzalez Richard A,"Pres, COO",S - Sale,ABT,$52.54,"-16,700","-$877,477","324,950",-5%,2007-09-19 21:47:19,2007-09-18
3,Gonzalez Richard A,"Pres, COO",S - Sale+OE,ABT,$52.35,"-243,300","-$12,737,007","782,320",-24%,2007-09-19 21:45:50,2007-09-17
4,Rachesky Mark H Md,10%,P - Purchase,LGF,$9.04,"+70,400","+$636,431","14,420,800",0%,2007-09-19 21:41:45,2007-09-17
5,Holder Steven,"COB, CEO, 10%",P - Purchase,ECRO,$0.23,"+2,000,000","+$460,000","29,663,878",+7%,2007-09-19 21:31:55,2007-09-18
6,McLaughlin P Eunan,VP,S - Sale+OE,NKE,$60.00,"-25,000","-$1,500,000","45,271",-36%,2007-09-19 21:04:46,2007-09-19
7,Van Camp Peter,"Dir, 10%",S - Sale+OE,EQIX,$86.18,"-16,400","-$1,413,275","59,797",-22%,2007-09-19 21:02:40,2007-09-17
8,Nierenberg Nicolas,"COB, Chief Architect",S - Sale+OE,ACTU,$6.50,"-120,000","-$780,000",0,-100%,2007-09-19 21:01:13,2007-09-18
9,Beyer Richard A,VP,S - Sale+OE,TRMB,$38.05,"-8,875","-$337,649",728,-92%,2007-09-19 20:56:12,2007-09-18
10,Cal-Bay International Inc,"Pres, CEO, 10%",P - Purchase,CBAY,$0.00,"+60,000,000","+$6,000","197,000,000",+44%,2007-09-19 20:55:57,2007-09-19
11,Racing Partners Management Inc.,10%,S - Sale,VPWS,$0.50,"-41,329","-$20,665","2,099,804",-2%,2007-09-19 20:41:43,2007-09-18
