,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ward John Anthony,"EVP, Dir of Operations",P - Purchase,AENS,$1.13,"+26,710","+$30,182","142,473",+23%,2007-05-10 21:57:02,2007-05-09
1,Hart William,Dir,S - Sale+OE,TRMB,$30.66,"-6,000","-$183,980","108,702",-5%,2007-05-10 21:46:55,2007-05-10
2,Zwarenstein Barry,"EVP, CFO",S - Sale,PAY,$37.70,"-9,700","-$365,700","1,606",-86%,2007-05-10 21:31:23,2007-05-08
3,Fosburgh Bryn,VP,S - Sale+OE,TRMB,$30.58,"-56,666","-$1,733,101","10,688",-84%,2007-05-10 21:30:13,2007-05-08
4,Zwarenstein Barry,"EVP, CFO",S - Sale+OE,PAY,$37.43,"-8,200","-$306,907","11,406",-42%,2007-05-10 21:29:35,2007-05-08
5,Budge James,"E.VP, C.F.O.",S - Sale+OE,MVSN,$27.01,"-7,638","-$206,281","75,000",-9%,2007-05-10 21:23:26,2007-05-09
6,Morgan Stanley,10%,P - Purchase,CYPB,$8.45,"+194,597","+$1,644,519","637,394",+44%,2007-05-10 21:21:16,2007-05-08
7,Morgan Stanley,10%,S - Sale+OE,CYPB,$8.57,"-142,757","-$1,223,329","637,394",-18%,2007-05-10 21:21:16,2007-05-08
8,Miller Thomas B,CFO,S - Sale+OE,XXIA,$8.88,"-6,770","-$60,110","6,965",-49%,2007-05-10 21:17:28,2007-05-08
9,Bishof Mark,"EVP Global Sales, Services",S - Sale+OE,MVSN,$27.35,"-1,389","-$37,989","15,000",-8%,2007-05-10 21:07:08,2007-05-09
10,Cruz Ralph L,"Dir, 10%",S - Sale,TRAD,$11.74,"-9,000","-$105,642","7,061,468",0%,2007-05-10 20:59:26,2007-05-09
11,Zucker Nehemia,Co-Pres,S - Sale+OE,JCOM,$30.99,"-36,000","-$1,115,730","54,000",-40%,2007-05-10 20:58:57,2007-05-09
12,Marks Michael E,Dir,S - Sale,CROX,$68.95,"-60,755","-$4,189,173","957,404",-6%,2007-05-10 20:57:39,2007-05-08
13,Marks Michael E,Dir,S - Sale,CROX,$68.72,"-40,995","-$2,817,300","1,018,159",-4%,2007-05-10 20:57:13,2007-05-08
14,Marks Michael E,Dir,S - Sale,CROX,$68.07,"-98,250","-$6,687,982","1,163,413",-8%,2007-05-10 20:55:37,2007-05-08
