,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Meyer Edward H,Dir,S - Sale+OE,HAR,$77.38,"-13,000","-$1,005,996","12,336",-51%,2007-11-13 21:45:02,2007-11-08
1,McCanne Steven,CTO,S - Sale+OE,RVBD,$27.51,"-133,000","-$3,658,491","10,409",-93%,2007-11-13 21:20:46,2007-11-09
2,Truslow Donald K,"SEVP,, Chief Risk Officer",P - Purchase,WB,$41.71,"+13,000","+$542,204","181,749",+8%,2007-11-13 21:20:35,2007-11-13
3,Gruber & McBaine Capital Management LLC,10%,P - Purchase,VXGN,$0.69,"+1,285,000","+$886,650","4,033,319",+47%,2007-11-13 21:05:25,2007-11-13
4,Christine Russell,"VP Finance, CFO",P - Purchase,VIRL,$8.16,"+1,500","+$12,240","3,500",+75%,2007-11-13 20:57:47,2007-11-08
5,Marcus Joel S,CEO,S - Sale,ARE,$98.00,"-2,500","-$245,000","369,022",-1%,2007-11-13 20:44:37,2007-11-12
6,"Comvest Capital, LLC",10%,S - Sale+OE,UFYC,$4.98,"-120,000","-$597,600","734,458",-14%,2007-11-13 20:31:08,2007-11-08
7,Johnson Randale,secretary,S - Sale,IAUS,$0.59,"-5,000","-$2,950","275,859",-2%,2007-11-13 20:25:18,2007-11-09
8,Dalzell Richard L,SVP,S - Sale+OE,AMZN,$85.11,"-162,500","-$13,830,846","58,021",-74%,2007-11-13 20:22:52,2007-11-08
9,Austin Josiah T,10%,P - Purchase,CHTP,$6.62,"+247,885","+$1,640,999","4,324,281",+6%,2007-11-13 20:22:48,2007-11-08
10,Clinton Group Inc,10%,P - Purchase,LNX,$3.53,"+412,500","+$1,455,625","2,607,277",+19%,2007-11-13 20:12:57,2007-11-09
11,Pickus Joshua,CEO,P - Purchase,SPRT,$4.11,"+36,400","+$149,644","36,400",New,2007-11-13 20:10:59,2007-11-12
12,Breeden Douglas T,10%,P - Purchase,HWFG,$13.04,"+5,000","+$65,198","1,076,712",0%,2007-11-13 20:10:26,2007-11-09
13,Taylor Keith D,CFO,S - Sale+OE,EQIX,$117.92,"-1,000","-$117,920","52,167",-2%,2007-11-13 20:07:52,2007-11-08
14,Riley Investment Management LLC,See Remarks,P - Purchase,MAIR,$5.01,"+50,000","+$250,442","1,080,180",+5%,2007-11-13 20:03:45,2007-11-09
15,Riley Investment Management LLC,See Remarks,P - Purchase,RGCI,$2.15,"+55,000","+$118,405","3,553,483",+2%,2007-11-13 19:58:54,2007-11-09
16,Greenwood David,"EVP, CFO",S - Sale,GERN,$7.20,"-4,000","-$28,800","179,245",-2%,2007-11-13 19:57:30,2007-11-12
17,Coors Peter H,Vice Chairman of the Board,S - Sale,TAP.A,$53.64,"-34,025","-$1,825,252","22,054,578",0%,2007-11-13 19:56:52,2007-11-08
18,Coors Peter H,Vice Chairman of the Board,S - Sale,TAP.A,$53.52,"-24,400","-$1,305,845","22,068,603",0%,2007-11-13 19:55:51,2007-11-08
19,Riley Bryant R,10%,S - Sale,CTLM,$1.54,"-1,919","-$2,955","4,984,099",0%,2007-11-13 19:55:45,2007-11-08
20,Coors Peter H,Vice Chairman of the Board,S - Sale,TAP.A,$53.30,"-21,000","-$1,119,269","22,093,003",0%,2007-11-13 19:54:57,2007-11-08
21,Iliff Becky,VP People,S - Sale,COSI,$2.75,"-1,444","-$3,973","19,819",-7%,2007-11-13 19:54:09,2007-11-08
22,Coors Peter H,Vice Chairman of the Board,S - Sale+OE,TAP.A,$53.04,"-25,700","-$1,363,012","22,114,003",0%,2007-11-13 19:53:21,2007-11-08
23,Zommer Nathan,"Pres, 10%",P - Purchase,IXYS,$8.44,"+2,000","+$16,870","6,803,956",0%,2007-11-13 19:50:50,2007-11-09
24,Hackett Steven G,"EVP, Pres Fasteners",S - Sale+OE,PCP,$140.43,"-6,614","-$928,775","24,414",-21%,2007-11-13 19:50:26,2007-11-12
25,Larsson William D,"SVP, CFO",S - Sale+OE,PCP,$140.42,"-14,878","-$2,089,173","64,000",-19%,2007-11-13 19:50:07,2007-11-12
26,Mulrow William J,Dir,S - Sale,HUVL,$56.75,-857,"-$48,635","24,872",-3%,2007-11-13 19:48:07,2007-11-13
27,Leneweaver A Gerald,"VP, People Service",P - Purchase,RUBO,$9.84,+600,"+$5,904",600,New,2007-11-13 19:44:39,2007-11-13
28,Mackall John R,Dir,P - Purchase,PCBC,$17.76,"+10,000","+$177,631","44,427",+29%,2007-11-13 19:35:47,2007-11-09
29,Slattery Frank Paul,"EVP, GC",S - Sale+OE,NWK,$12.30,"-25,000","-$307,563","7,318",-77%,2007-11-13 19:33:12,2007-11-12
30,Lal Anurag,"Chief BD, Sales Officer",S - Sale+OE,IPAS,$4.12,"-10,000","-$41,211","48,750",-17%,2007-11-13 19:32:24,2007-11-13
31,Sharp Steven,Dir,S - Sale,TQNT,$5.20,"-30,000","-$155,975","632,742",-5%,2007-11-13 19:32:17,2007-11-12
32,Ramius Capital Group LLC,10%,P - Purchase,IMNY,$2.95,"+151,444","+$447,083","7,521,503",+2%,2007-11-13 19:30:42,2007-11-08
33,Harris Parker,"EVP, Technology",S - Sale,CRM,$51.49,"-1,200","-$61,788","947,279",0%,2007-11-13 19:28:52,2007-11-13
34,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$52.00,"-10,000","-$519,962","15,271,006",0%,2007-11-13 19:28:41,2007-11-13
35,Juster Kenneth,"EVP, Law, Policy, Corp. Strat",S - Sale+OE,CRM,$52.49,"-2,000","-$104,972",0,-100%,2007-11-13 19:28:30,2007-11-13
36,Reed William Jr,Dir,P - Purchase,WM,$20.22,"+10,000","+$202,168","186,895",+6%,2007-11-13 19:27:09,2007-11-09
37,Oss Capital Management,10%,P - Purchase,SMBL,$11.28,"+35,000","+$394,800","3,885,770",+1%,2007-11-13 19:23:33,2007-11-12
38,Ingram Martha R,"Dir, 10%",S - Sale,IM,$20.49,"-60,078","-$1,230,965","16,699,259",0%,2007-11-13 19:21:07,2007-11-12
39,Qtip Marital Trust Under E Bronson Ingram Trust Jan 4 1995,10%,S - Sale,IM,$20.49,"-60,078","-$1,230,965","16,699,259",0%,2007-11-13 19:20:40,2007-11-12
40,McGrath John,EXC.112.VP CFO,S - Sale+OE,NWK,$12.31,"-25,000","-$307,723","13,843",-64%,2007-11-13 19:18:20,2007-11-12
41,Ingram Martha R,"Dir, 10%",S - Sale,IM,$20.39,"-263,321","-$5,369,043","16,759,337",-2%,2007-11-13 19:17:08,2007-11-12
42,Day Theodore J,Dir,P - Purchase,SRP,$17.17,"+29,000","+$497,869","72,123",+67%,2007-11-13 19:16:25,2007-11-06
43,Qtip Marital Trust Under E Bronson Ingram Trust Jan 4 1995,10%,S - Sale,IM,$20.39,"-263,321","-$5,369,043","16,759,337",-2%,2007-11-13 19:16:20,2007-11-12
44,Ingram Martha R,"Dir, 10%",S - Sale,IM,$20.28,"-76,601","-$1,553,242","17,022,658",0%,2007-11-13 19:13:14,2007-11-12
45,Dillon Michael A,"EVP, GC, Sec.",S - Sale+OE,JAVA,$5.17,"-39,998","-$206,790","47,052",-46%,2007-11-13 19:13:09,2007-11-09
46,Dolstein David L,SVP,S - Sale+OE,AIRM,$57.18,"-10,000","-$571,840","2,175",-82%,2007-11-13 19:12:23,2007-11-13
47,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$51.36,"-10,000","-$513,645","15,281,006",0%,2007-11-13 19:11:46,2007-11-12
48,Harris Parker,"EVP, Technology",S - Sale,CRM,$51.87,"-1,200","-$62,244","948,479",0%,2007-11-13 19:11:34,2007-11-12
49,Qtip Marital Trust Under E Bronson Ingram Trust Jan 4 1995,10%,S - Sale,IM,$20.28,"-76,601","-$1,553,242","17,022,658",0%,2007-11-13 19:11:25,2007-11-12
50,Steele Jim,"Pres, WW Sales",S - Sale+OE,CRM,$51.91,"-5,000","-$259,527","6,447",-44%,2007-11-13 19:11:24,2007-11-12
51,Jackson E Wayne,CEO,P - Purchase,FIRE,$8.56,"+4,000","+$34,240","723,781",+1%,2007-11-13 19:06:42,2007-11-09
52,Kikumoto C David,Dir,S - Sale+OE,AIRM,$55.80,"-5,000","-$279,017","5,000",-50%,2007-11-13 19:04:33,2007-11-12
53,Girard Roger,"CEO, Pres",P - Purchase,ISR,$2.40,"+2,500","+$6,010","371,034",+1%,2007-11-13 18:59:21,2007-11-12
54,Keck Sharon J,Chief Acctg Officer,S - Sale,AIRM,$54.72,"-4,200","-$229,829",394,-91%,2007-11-13 18:58:19,2007-11-12
55,Skrzypczak Casimir S,Dir,S - Sale+OE,SMDI,$16.16,"-2,000","-$32,316","24,182",-8%,2007-11-13 18:57:32,2007-11-12
56,Chardon Marc,"Pres, CEO",S - Sale+OE,BLKB,$27.94,"-102,972","-$2,876,727","76,897",-57%,2007-11-13 18:57:01,2007-11-12
57,Soenen Michael J,"Pres, CEO",S - Sale+OE,FTD,$15.01,"-18,500","-$277,688","253,434",-7%,2007-11-13 18:56:39,2007-11-12
58,Keck Sharon J,Chief Acctg Officer,S - Sale+OE,AIRM,$55.48,"-3,200","-$177,526","4,594",-41%,2007-11-13 18:51:58,2007-11-12
59,Mack Carter D,Co-Pres JMP Securities LLC,P - Purchase,JMP,$7.09,"+7,950","+$56,366","994,760",+1%,2007-11-13 18:51:47,2007-11-13
60,Johnson Craig R,Pres,P - Purchase,JMP,$7.09,"+7,950","+$56,366","837,632",+1%,2007-11-13 18:51:23,2007-11-13
61,Kauffman Robert R,Dir,P - Purchase,ISR,$2.25,"+20,000","+$45,000","63,802",+46%,2007-11-13 18:47:13,2007-11-12
62,Firebaugh Ronald T,Chief Administrative Officer,P - Purchase,PJC,$43.99,"+1,000","+$43,990","8,870",+13%,2007-11-13 18:46:30,2007-11-12
63,Taylor Jean M,Dir,P - Purchase,PJC,$44.54,+500,"+$22,270","1,500",+50%,2007-11-13 18:45:09,2007-11-12
64,Sims Frank L,Dir,P - Purchase,PJC,$44.36,"+2,000","+$88,720","8,500",+31%,2007-11-13 18:44:26,2007-11-12
65,Richardson Bradford,E.VP of Asia Pacific,S - Sale+OE,USNA,$40.00,"-20,000","-$800,000",400,-98%,2007-11-13 18:43:35,2007-11-09
66,Sims Frank L,Dir,P - Purchase,PJC,$52.04,"+2,000","+$104,080","6,500",+44%,2007-11-13 18:43:00,2007-07-19
67,Jlf Offshore Fund Ltd,10%,P - Purchase,CSCA,$12.82,"+51,300","+$657,666","1,389,559",+4%,2007-11-13 18:40:03,2007-11-09
68,Williams Timothy V,"CFO, SVP",S - Sale+OE,BLKB,$28.03,"-25,000","-$700,815","28,227",-47%,2007-11-13 18:37:19,2007-11-13
69,Swanberg David,"EVP Operations, Secretary",P - Purchase,ISR,$2.28,"+15,200","+$34,588","325,309",+5%,2007-11-13 18:37:05,2007-11-12
70,Bridgwater J Downey,"Pres, CEO",S - Sale+OE,SBIB,$11.03,"-21,742","-$239,863","269,420",-7%,2007-11-13 18:33:26,2007-11-09
71,Bridgwater J Downey,"Pres, CEO",S - Sale+OE,SBIB,$11.11,"-30,499","-$338,928","217,722",-12%,2007-11-13 18:32:17,2007-11-09
72,Rakowich Walter C,"Pres, COO",S - Sale+OE,PLD,$68.83,"-53,209","-$3,662,296","67,501",-44%,2007-11-13 18:30:46,2007-11-09
73,Barris Peter J,10%,P - Purchase,ZHNE,$1.25,"+47,398","+$59,092","21,020,622",0%,2007-11-13 18:30:45,2007-11-09
74,Kramlich C Richard,"Dir, 10%",P - Purchase,ZHNE,$1.25,"+47,398","+$59,092","21,032,851",0%,2007-11-13 18:30:30,2007-11-09
75,Newhall Charles W III,10%,P - Purchase,ZHNE,$1.25,"+47,398","+$59,092","21,020,622",0%,2007-11-13 18:30:18,2007-11-09
76,Perry Mark W,10%,P - Purchase,ZHNE,$1.25,"+47,398","+$59,092","31,416,465",0%,2007-11-13 18:30:04,2007-11-09
77,Fotiades George L,Dir,P - Purchase,PLD,$68.00,"+3,000","+$204,000","13,058",+30%,2007-11-13 18:30:04,2007-11-09
78,Stanton John W,10%,P - Purchase,GNCMA,$8.69,"+258,943","+$2,249,228","1,538,734",+20%,2007-11-13 18:29:19,2007-11-09
79,Strenck Heidi,"SVP, Controller",S - Sale+OE,BLKB,$27.92,"-18,000","-$502,497","30,470",-37%,2007-11-13 18:28:56,2007-11-13
80,Yates Albert C,Dir,P - Purchase,LVLT,$3.06,"+5,000","+$15,300","187,535",+3%,2007-11-13 18:28:31,2007-10-31
81,Moore J Stuart,"Dir, 10%",S - Sale,SAPE,$7.32,"-30,000","-$219,522","19,794,332",0%,2007-11-13 18:28:30,2007-11-13
82,Handy F Philip,Former Director,P - Purchase,WCI,$4.33,"+1,000","+$4,330","47,522",+2%,2007-11-13 18:27:27,2007-11-12
83,"Key Equity Investors, Inc.",10%,P - Purchase,CPROF,$1.20,+132,+$158,"198,222",0%,2007-11-13 18:23:09,2007-11-12
84,Putnam Christopher,EVP,S - Sale+OE,SNCR,$37.96,"-1,000","-$37,964","7,838",-11%,2007-11-13 18:22:26,2007-11-08
85,Meldrum Adrian,"EVP, GM Telecom Div.",S - Sale,BKHM,$2.52,-423,"-$1,066","84,888",0%,2007-11-13 18:20:44,2007-11-12
86,Otto Frank W,SVP,S - Sale+OE,EDO,$32.55,"-3,600","-$117,180","24,428",-13%,2007-11-13 18:20:38,2007-06-29
87,Burke Richard T,Dir,S - Sale,UNH,$51.71,"-15,000","-$775,646","117,248",-11%,2007-11-13 18:20:18,2007-11-09
88,Haynes James Douglas,COO,S - Sale,BKHM,$2.52,-762,"-$1,920","132,200",-1%,2007-11-13 18:20:10,2007-11-12
89,Abely Stephen,CFO,S - Sale,BKHM,$2.52,"-1,016","-$2,560","317,472",0%,2007-11-13 18:19:32,2007-11-12
90,Turley Stephen Ernest Henry,"ExecVP NewMrkts, CorpBusDev",S - Sale,BKHM,$2.52,-310,-$781,"85,077",0%,2007-11-13 18:18:57,2007-11-12
91,Wu Bernard J,VP - Business Development,S - Sale,FALC,$14.46,"-22,416","-$324,138","200,420",-10%,2007-11-13 18:18:52,2007-11-08
92,Burke Richard T,Dir,S - Sale,UNH,$51.71,"-50,000","-$2,585,460","2,743,300",-2%,2007-11-13 18:18:05,2007-11-09
93,McCormick James M,"Dir, 10%",S - Sale,SNCR,$39.69,"-2,200","-$87,313","6,051,472",0%,2007-11-13 18:17:52,2007-11-08
94,McCormick James M,"Dir, 10%",S - Sale,SNCR,$38.87,"-3,400","-$132,168","4,053,672",0%,2007-11-13 18:16:27,2007-11-08
95,Otto Frank W,SVP,S - Sale+OE,EDO,$29.63,"-5,000","-$148,153","17,184",-23%,2007-11-13 18:15:39,2005-05-13
96,Nazmack Michael L,Dir,P - Purchase,BREK,$0.16,"+187,500","+$30,000","1,003,480",+23%,2007-11-13 18:15:21,2007-10-24
97,O'Hara Dennis M,Dir,P - Purchase,MBHI,$12.59,"+3,000","+$37,770","10,810",+38%,2007-11-13 18:14:48,2007-11-09
98,Kalush Greg,"Pres, CEO",S - Sale+OE,INPH,$10.02,"-3,000","-$30,060","68,297",-4%,2007-11-13 18:13:47,2007-11-09
99,McCormick James M,"Dir, 10%",S - Sale,SNCR,$37.61,"-3,200","-$120,339","4,057,072",0%,2007-11-13 18:13:36,2007-11-08
100,Murray Stephen,Dir,P - Purchase,CAB,$16.75,"+5,000","+$83,750","35,600",+16%,2007-11-13 18:12:41,2007-11-12
101,Meyerhoff Jens,CFO,S - Sale+OE,FSLR,$188.64,"-15,625","-$2,947,502","5,000",-76%,2007-11-13 18:12:17,2007-11-12
102,McCormick James M,"Dir, 10%",S - Sale,SNCR,$36.77,"-3,800","-$139,736","4,060,172",0%,2007-11-13 18:11:22,2007-11-08
103,Koch R Joshua Jr,10%,S - Sale,DEEP,$9.07,"-3,750","-$34,000","453,729",-1%,2007-11-13 18:08:41,2007-11-13
104,Kodosky Jeffrey L,Dir,S - Sale,NATI,$32.08,"-6,600","-$211,750","3,478,729",0%,2007-11-13 18:08:32,2007-11-12
105,Burks Roger D,"EVP, CFO",S - Sale,DEEP,$9.07,"-1,875","-$17,000","226,865",-1%,2007-11-13 18:08:23,2007-11-13
106,Mermis James J,"Pres, CEO",S - Sale,DEEP,$9.07,"-5,625","-$51,000","680,593",-1%,2007-11-13 18:08:00,2007-11-13
