,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Tose Maurice B,"COB, Pres, CEO, 10%",S - Sale,TSYS,$5.12,"-30,000","-$153,703","262,958",-10%,2007-06-04 21:59:42,2007-06-01
1,Young Richard A,"EVP, COO",S - Sale,TSYS,$5.19,"-50,000","-$259,308","193,937",-20%,2007-06-04 21:48:49,2007-05-31
2,Grant Geoffrey T,"Dir, 10%",P - Purchase,CDZI,$22.11,"+29,795","+$658,708","2,299,351",+1%,2007-06-04 21:42:05,2007-05-31
3,Berglund Steven W,"Pres, CEO",S - Sale+OE,TRMB,$28.98,"-50,000","-$1,448,910","147,030",-25%,2007-06-04 21:37:56,2007-06-01
4,Harris Parker,"EVP, Technology",S - Sale,CRM,$47.70,"-1,200","-$57,244","1,085,279",0%,2007-06-04 21:37:07,2007-06-01
5,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$47.55,"-20,000","-$950,984","17,071,006",0%,2007-06-04 21:36:56,2007-06-01
6,Conway Craig,Dir,S - Sale+OE,CRM,$47.50,"-1,000","-$47,496","7,500",-12%,2007-06-04 21:36:46,2007-06-01
7,Irvine Diane M,"Pres, CFO",S - Sale+OE,NILE,$57.69,"-25,000","-$1,442,201","40,367",-38%,2007-06-04 21:16:53,2007-05-31
8,Shamrock Activist Value Fund L P,10%,P - Purchase,CLCT,$13.92,"+20,000","+$278,450","1,023,696",+2%,2007-06-04 21:13:11,2007-05-31
9,Jha Sanjay K,"Pres, QCT",S - Sale+OE,QCOM,$43.50,"-7,500","-$326,250","24,202",-24%,2007-06-04 21:09:02,2007-06-01
10,Jacobs Paul E,CEO,S - Sale+OE,QCOM,$43.50,"-14,000","-$609,000","1,499,803",-1%,2007-06-04 21:08:46,2007-06-01
11,Gottfried Randy,"CFO, SVP Business Services",S - Sale,RVBD,$40.87,"-30,000","-$1,226,118","462,000",-6%,2007-06-04 21:08:35,2007-05-31
12,Altman Steven R,Pres,S - Sale+OE,QCOM,$43.50,"-25,000","-$1,087,500","179,599",-12%,2007-06-04 21:08:30,2007-06-01
13,Kennelly Jerry M,"Pres, CEO, COB",S - Sale,RVBD,$41.16,"-33,334","-$1,372,144","5,480,000",-1%,2007-06-04 21:06:46,2007-05-31
14,Oss Capital Management,10%,S - Sale,CRY,$14.74,"-82,000","-$1,208,680","1,918,000",-4%,2007-06-04 21:06:10,2007-05-31
15,Ranninger Rebecca,"EVP, Chief Human Resource Offi",S - Sale+OE,SYMC,$19.86,"-15,500","-$307,763","154,267",-9%,2007-06-04 20:50:36,2007-06-01
16,Ghafouri Saeid,Corp. VP-Worldwide Field Op'ns,S - Sale,LAVA,$15.31,"-2,036","-$31,168",0,-100%,2007-06-04 20:45:00,2007-05-31
17,Butterfield Gregory S,"Group Pres, Altiris Div",S - Sale+OE,SYMC,$19.95,"-200,000","-$3,989,138","78,612",-72%,2007-06-04 20:43:11,2007-05-31
18,Levy Richard M,Dir,S - Sale+OE,VAR,$40.12,"-30,000","-$1,203,451","294,907",-9%,2007-06-04 20:40:39,2007-06-01
19,Cordner Thomas V,"VP, TRIQUINT TEXAS",S - Sale+OE,TQNT,$5.31,"-20,000","-$106,108","59,161",-25%,2007-06-04 20:37:42,2007-06-01
20,Steel Partners II LP,10%,P - Purchase,ADPT,$4.06,"+626,593","+$2,545,054","16,007,645",+4%,2007-06-04 20:32:29,2007-05-31
21,Wallin Ray,"SVP, CFO",S - Sale+OE,SIPX,$9.05,-372,"-$3,367",0,-100%,2007-06-04 20:30:22,2007-06-01
22,Wicks Floyd E,"CEO, Pres",S - Sale+OE,AWR,$36.10,"-21,435","-$773,728","3,322",-87%,2007-06-04 20:19:14,2007-05-31
23,Plachetka John R,"Pres, CEO, COB, 10%",S - Sale,POZN,$15.61,"-30,000","-$468,300","3,535,018",-1%,2007-06-04 20:14:19,2007-06-01
24,Fritsch Edward J,"Pres, CEO",S - Sale+OE,HIW,$43.81,"-8,200","-$359,236","280,970",-3%,2007-06-04 20:14:17,2007-06-01
25,Wise Peter J,Dir,S - Sale,POZN,$15.55,"-10,000","-$155,487","295,054",-3%,2007-06-04 20:13:45,2007-06-01
26,Fritsch Edward J,"Pres, CEO",S - Sale,HIW,$42.87,"-42,100","-$1,804,685","280,970",-13%,2007-06-04 20:13:15,2007-05-31
27,Alvarez Frank,Dir,S - Sale+OE,VNBC,$25.81,-701,"-$18,091","168,594",0%,2007-06-04 20:12:10,2007-06-01
28,Marks Michael E,Dir,S - Sale,CROX,$81.37,"-23,330","-$1,898,253","757,404",-3%,2007-06-04 20:05:48,2007-05-31
29,Marks Michael E,Dir,S - Sale,CROX,$81.08,"-39,149","-$3,174,167","780,734",-5%,2007-06-04 20:05:09,2007-05-31
30,Marks Michael E,Dir,S - Sale,CROX,$80.72,"-37,521","-$3,028,832","819,883",-4%,2007-06-04 20:04:12,2007-05-31
31,Robinson Brooks A,"VP, CMO",S - Sale+OE,CBEY,$36.15,"-10,000","-$361,500","27,366",-27%,2007-06-04 20:03:33,2007-06-01
32,Fugate J Robert,CFO,S - Sale+OE,CBEY,$36.15,"-10,000","-$361,500","23,500",-30%,2007-06-04 20:03:11,2007-06-01
33,McGill William H Jr,"Pres, COB,, CEO",S - Sale,HZO,$20.90,"-42,300","-$884,219","1,232,910",-3%,2007-06-04 19:59:06,2007-06-01
34,Lewis Robert M,CFO,S - Sale,IIG,$23.94,"-1,500","-$35,910","24,666",-6%,2007-06-04 19:57:25,2007-05-31
35,Garnier Anton C,Exec Vice Chair,S - Sale,SWWC,$13.09,"-2,000","-$26,180","357,009",-1%,2007-06-04 19:51:59,2007-06-01
36,Blair John Allen,* Please see below,S - Sale,TRAK,$35.96,"-5,000","-$179,780","154,949",-3%,2007-06-04 19:48:05,2007-06-01
37,Hartl Peter,VP,S - Sale,CRDN,$67.69,-835,"-$56,521",0,-100%,2007-06-04 19:47:27,2007-06-01
38,Odonoghue Martin,SVP Scientific Instrum,S - Sale+OE,VARI,$58.84,"-3,000","-$176,520","15,150",-17%,2007-06-04 19:45:16,2007-06-01
39,McClammy G Edward,"SVP CFO, Treasurer",S - Sale+OE,VARI,$58.84,"-1,954","-$114,974","21,561",-8%,2007-06-04 19:44:22,2007-06-01
40,Rogerson Garry W,"Pres, CEO",S - Sale+OE,VARI,$58.84,"-12,000","-$706,082","51,778",-19%,2007-06-04 19:43:30,2007-06-01
41,Homan Arthur W,"SVP GC, Sec'y",S - Sale+OE,VARI,$58.84,"-10,000","-$588,402","15,916",-39%,2007-06-04 19:42:13,2007-06-01
42,Piras Sergio,"SVP, Vacuum Tech.",S - Sale,VARI,$58.84,"-12,000","-$706,100","27,700",-30%,2007-06-04 19:39:52,2007-05-31
43,Hamamatsu Shigeyuki,Interim CFO,S - Sale+OE,NETL,$30.79,-715,"-$22,015",715,-50%,2007-06-04 19:39:29,2007-05-31
44,McCann Steven F,"EVP, CFO",S - Sale,LDG,$57.51,-100,"-$5,751","55,438",0%,2007-06-04 19:38:09,2007-05-31
45,Greene Howard E Jr,Dir,S - Sale,BSTE,$91.98,"-1,250","-$114,977","246,582",-1%,2007-06-04 19:37:19,2007-06-04
46,Watt Linda M,SVP - HR,S - Sale+OE,LDG,$57.25,"-9,900","-$566,775","32,635",-23%,2007-06-04 19:35:32,2007-05-31
47,Whitcup Scott M,"EVP, R, D",S - Sale+OE,AGN,$123.62,"-7,166","-$885,858","9,492",-43%,2007-06-04 19:34:54,2007-05-31
48,Dematteo Daniel A,"Vice COB, COO",S - Sale+OE,GME,$37.21,"-250,000","-$9,301,650","225,418",-53%,2007-06-04 19:34:42,2007-05-31
49,Carlson David W,"EVP, CFO, Asst. Sec'y",S - Sale+OE,GME,$37.08,"-202,000","-$7,490,786","112,708",-64%,2007-06-04 19:34:15,2007-05-31
50,Finn Linda T,EVP,S - Sale+OE,JWN,$53.17,"-19,756","-$1,050,486","37,369",-35%,2007-06-04 19:29:56,2007-06-01
51,Oneal James R,EVP,S - Sale+OE,JWN,$53.33,"-12,394","-$661,001","38,991",-24%,2007-06-04 19:28:55,2007-06-01
52,Hack Robert J,COO of Division,S - Sale+OE,SUG,$35.00,"-1,462","-$51,176","16,141",-8%,2007-06-04 19:28:27,2007-05-31
53,Soffe Loretta,EVP,S - Sale+OE,JWN,$53.15,-785,"-$41,726","4,279",-16%,2007-06-04 19:28:13,2007-06-01
54,Steckel Ronald,COO,S - Sale+OE,FOXH,$22.73,"-4,479","-$101,795",0,-100%,2007-06-04 19:28:02,2007-05-31
55,Knight Kevin T,EVP,S - Sale+OE,JWN,$52.99,"-21,956","-$1,163,448","31,226",-41%,2007-06-04 19:27:40,2007-06-01
56,Maupin Terri K,"VP of Finance, Controller",S - Sale+OE,NILE,$58.00,"-2,527","-$146,566","7,200",-26%,2007-06-04 19:27:34,2007-05-31
57,Myers Margaret,EVP,S - Sale+OE,JWN,$51.62,"-2,512","-$129,657","20,454",-11%,2007-06-04 19:27:02,2007-05-31
58,Guthrie Scott D,"SVP, N. American Sales, Dist.",S - Sale+OE,THQI,$33.86,"-25,000","-$846,541","9,285",-73%,2007-06-04 19:26:07,2007-05-31
59,Meden Scott A,EVP,S - Sale+OE,JWN,$53.15,"-2,060","-$109,497","6,151",-25%,2007-06-04 19:25:50,2007-06-01
60,Kellogg Harry W Jr,Pres of Merchant Bank,S - Sale,SIVB,$53.49,"-4,229","-$226,209","14,271",-23%,2007-06-04 19:25:46,2007-06-04
61,Bliss Donald A,Dir,S - Sale,KNX,$19.02,"-4,473","-$85,076","27,239",-14%,2007-06-04 19:22:04,2007-06-01
62,Griesemer Dan,"Pres, COO",S - Sale+OE,CWTR,$25.00,"-2,500","-$62,500","43,750",-5%,2007-06-04 19:18:55,2007-05-31
63,Hilton Michael W,CTO,S - Sale,CNQR,$19.85,"-2,000","-$39,705","599,706",0%,2007-06-04 19:14:00,2007-06-01
64,Hartnett Michael J,CEO,S - Sale+OE,ROLL,$38.43,"-50,000","-$1,921,407","285,223",-15%,2007-06-04 19:13:48,2007-06-01
65,Twomey Christopher J,SVP Finan,S - Sale+OE,BSTE,$92.00,"-54,000","-$4,968,005","41,251",-57%,2007-06-04 19:13:23,2007-06-04
66,Meyerhoff Jens,CFO,S - Sale+OE,FSLR,$67.96,"-37,500","-$2,548,339","5,000",-88%,2007-06-04 19:12:51,2007-06-01
67,Sanders John P,"SVP, CFO, Treasurer",S - Sale+OE,WSTF,$5.29,"-25,000","-$132,325",0,-100%,2007-06-04 19:10:50,2007-06-01
68,Maple Leaf Offshore Ltd,10%,P - Purchase,GOK,$28.29,"+62,227","+$1,760,234","721,031",+9%,2007-06-04 19:00:49,2007-05-31
69,Hernandez Emmanuel T,CFO,S - Sale+OE,SPWR,$55.00,"-2,186","-$120,230","5,000",-30%,2007-06-04 19:00:24,2007-05-31
70,Tatum James G,Dir,S - Sale,ARTL,$13.20,-500,"-$6,600","9,429",-5%,2007-06-04 19:00:02,2007-06-01
71,Quinoy Jorge J,VP of Global Sales,S - Sale,VOLC,$21.00,"-25,833","-$542,526","33,000",-44%,2007-06-04 18:57:20,2007-06-04
72,Rohan Karen,"Pres Group Ins., Dental",S - Sale+OE,CI,$168.27,"-4,771","-$802,800","12,930",-27%,2007-06-04 18:56:21,2007-06-01
73,Mello Joseph C,COO,S - Sale+OE,DVA,$55.84,"-18,250","-$1,019,048","36,648",-33%,2007-06-04 18:55:46,2007-06-01
74,Robert R McCormick Tribune Foundation,10%,S - Sale,TRB,$34.00,"-16,172,922","-$549,879,348","11,850,866",-58%,2007-06-04 18:55:37,2007-05-31
75,Watson Mark E III,"CEO, Pres",S - Sale+OE,AGII,$33.30,"-33,838","-$1,126,805","192,985",-15%,2007-06-04 18:55:21,2007-05-31
76,Stewart Richard Ross,Dir,P - Purchase,EXP,$50.27,"+5,000","+$251,336","6,000",+500%,2007-06-04 18:55:04,2007-05-31
77,Mello Joseph C,COO,S - Sale+OE,DVA,$55.56,"-19,250","-$1,069,521","36,648",-34%,2007-06-04 18:55:02,2007-06-01
78,Budge James,"E.VP, C.F.O.",S - Sale+OE,MVSN,$27.91,"-2,082","-$58,109","75,000",-3%,2007-06-04 18:54:51,2007-06-01
79,Cundy Kenneth C,"SVP, Preclinical Development",S - Sale,XNPT,$45.00,"-1,500","-$67,500","46,975",-3%,2007-06-04 18:53:39,2007-06-04
80,Jones Boland T,CEO,S - Sale,PGI,$12.70,"-159,100","-$2,020,708","2,507,314",-6%,2007-06-04 18:53:15,2007-05-31
81,Bergheim Olav,Dir,S - Sale,VOLC,$20.48,"-15,000","-$307,263","561,725",-3%,2007-06-04 18:52:56,2007-06-01
82,Stewart Richard Ross,Dir,P - Purchase,EXP,$34.66,"+1,000","+$34,661","1,000",New,2007-06-04 18:52:22,2006-09-19
83,Orbis Holdings Trust,10%,P - Purchase,LNG,$37.96,+222,"+$8,427","460,016",0%,2007-06-04 18:51:15,2007-05-31
84,Hale Rance,SVP Manufacturing Operation,S - Sale,CMOS,$3.33,"-3,012","-$10,030","23,488",-11%,2007-06-04 18:51:10,2007-05-31
85,Harris John R,Dir,S - Sale,VTIV,$37.92,"-5,000","-$189,602","15,000",-25%,2007-06-04 18:46:40,2007-05-29
