,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Kwatek Irwin L,VP,S - Sale+OE,TRMB,$31.90,"-10,000","-$319,000","10,000",-50%,2007-06-22 21:30:28,2007-06-20
1,Parkinson Bradford W,Dir,S - Sale,TRMB,$31.22,"-2,500","-$78,038","10,114",-20%,2007-06-22 21:06:29,2007-06-20
2,Bartz Carol,Exec COB,S - Sale+OE,ADSK,$47.35,"-50,000","-$2,367,316","1,049,890",-5%,2007-06-22 20:27:58,2007-06-21
3,Cakebread Steven,CFO,S - Sale+OE,CRM,$42.00,"-2,500","-$105,000","180,918",-1%,2007-06-22 20:11:01,2007-06-21
4,Harris Parker,"EVP, Technology",S - Sale,CRM,$42.00,"-1,200","-$50,402","1,068,479",0%,2007-06-22 20:10:53,2007-06-21
5,Benioff Marc,"COB, CEO, 10%",S - Sale,CRM,$42.55,"-20,000","-$851,004","16,791,006",0%,2007-06-22 20:10:44,2007-06-21
6,Koski Robert E,"Dir, 10%",S - Sale,SNHY,$47.40,"-7,000","-$331,834","3,242,902",0%,2007-06-22 19:23:48,2007-06-21
7,Honeycutt Van B,Dir,S - Sale+OE,CSC,$57.61,"-4,000","-$230,440","202,791",-2%,2007-06-22 19:21:45,2007-06-21
8,Barbieri Donald K,"Dir, 10%",S - Sale,RLH,$12.63,"-1,000","-$12,630","990,656",0%,2007-06-22 19:21:24,2007-06-22
9,Potter Michael J,Dir,P - Purchase,CWTR,$24.00,"+1,000","+$24,000","1,000",New,2007-06-22 19:18:58,2007-06-21
10,Shaw Jerome M,"Dir, 10%",S - Sale,FMR,$19.25,"-1,300,000","-$25,025,000","2,545,691",-34%,2007-06-22 19:06:57,2007-06-20
11,"Fmfc Holdings, LLC",10%,S - Sale,FMR,$19.25,"-1,729,260","-$33,288,255",0,-100%,2007-06-22 19:04:40,2007-06-20
12,Pogue Jerry,Dir,P - Purchase,MGN,$0.00,"+10,000",+$0,"30,000",+50%,2007-06-22 18:48:03,2007-04-20
13,Dobbs Glenn,"Pres, CEO",P - Purchase,MGN,$0.00,"+100,000",+$0,"536,919",+23%,2007-06-22 18:47:33,2007-04-20
14,Ingram Peter H,GM,S - Sale,IXYS,$9.61,"-5,000","-$48,050","358,034",-1%,2007-06-22 18:47:31,2007-06-20
15,Federico Corrado,Dir,S - Sale+OE,BEBE,$16.51,"-3,500","-$57,785","1,726",-67%,2007-06-22 18:43:20,2007-06-21
16,Curtis Thomas Benedict,SVP BEBE SPORT,S - Sale+OE,BEBE,$16.51,"-32,508","-$536,707",0,-100%,2007-06-22 18:42:31,2007-06-21
17,Maxfield Margaret L,See Footnote (1),S - Sale,PLCC,$5.23,-500,"-$2,613","9,200",-5%,2007-06-22 18:41:40,2007-06-21
18,Willoch Raymond S,SVP,S - Sale,IFSIA,$19.04,"-22,211","-$422,847","63,648",-26%,2007-06-22 18:41:07,2007-06-21
19,Bass Barbara,Dir,S - Sale+OE,BEBE,$16.51,"-3,500","-$57,785","1,726",-67%,2007-06-22 18:41:05,2007-06-21
20,Bottini Mark,"VP, Dir of Stores",S - Sale,BKS,$40.31,-917,"-$36,964","3,093",-23%,2007-06-22 18:39:45,2007-06-20
21,Nikl Robert,CFO,S - Sale,VRGY,$29.16,"-1,600","-$46,648","21,201",-7%,2007-06-22 18:38:41,2007-06-22
22,Kim James J,Dir,S - Sale,GME,$40.05,"-447,300","-$17,914,991","1,193,265",-27%,2007-06-22 18:38:27,2007-06-21
23,Hamermesh Richard G,Dir,S - Sale,BEAV,$39.50,"-5,000","-$197,500","13,354",-27%,2007-06-22 18:37:01,2007-06-21
24,Nikl Robert,CFO,S - Sale,VRGY,$28.91,"-9,834","-$284,336","22,801",-30%,2007-06-22 18:36:48,2007-06-22
25,Muleta John B,Dir,S - Sale,FTWR,$0.00,-0,-$0,"27,616",0%,2007-06-22 18:27:33,2007-06-14
26,Barbarossa Giovanni,CTO,S - Sale,AVNX,$1.79,-834,"-$1,493","136,226",-1%,2007-06-22 18:21:08,2007-06-21
27,Melody Michael J,Dir,P - Purchase,CBF,$12.70,"+9,700","+$123,178","85,287",+13%,2007-06-22 18:17:15,2007-06-20
28,Austin Josiah T,10%,P - Purchase,NVGN,$8.26,"+19,427","+$160,532","2,485,145",+1%,2007-06-22 18:11:09,2007-06-20
29,Williams Frank E Jr,"Dir, 10%",P - Purchase,WMSI,$2.12,+500,"+$1,060","1,774,212",0%,2007-06-22 18:07:06,2007-06-22
30,Moore James Herbert,CFO,P - Purchase,MGN,$0.00,"+10,000",+$0,"10,000",New,2007-06-22 18:05:18,2007-04-20
31,Hubbard Derrol D,Dir,S - Sale,BXXX,$14.76,"-3,000","-$44,280","11,000",-21%,2007-06-22 18:02:05,2007-06-21
32,Burd Steven A,"CEO, Pres",S - Sale+OE,SWY,$34.36,"-100,000","-$3,435,774","468,411",-18%,2007-06-22 18:01:40,2007-06-20
33,Oshea William J,Vice COB,S - Sale,SEPR,$43.46,"-1,600","-$69,541","9,254",-15%,2007-06-22 17:52:17,2007-06-21
34,"Pike Capital Partners, LP",10%,P - Purchase,IEAM,$5.00,"+356,666","+$1,783,330","3,506,583",+11%,2007-06-22 17:51:38,2007-06-20
35,Oshea William J,Vice COB,S - Sale+OE,SEPR,$43.92,"-8,400","-$368,950","29,251",-22%,2007-06-22 17:50:00,2007-06-21
36,Ahearn Michael J,CEO,S - Sale,FSLR,$80.45,"-250,000","-$20,113,222","4,987,339",-5%,2007-06-22 17:44:48,2007-06-21
37,Forrest William D,Dir,S - Sale,COSI,$4.84,-600,"-$2,905","496,407",0%,2007-06-22 17:42:16,2007-06-20
38,Estate of Robert Emerson Moore,10%,S - Sale,LMLP,$4.25,"-3,600","-$15,294","4,990,381",0%,2007-06-22 17:40:43,2007-06-21
39,Albrechtsen Bradley C,"Pres, Chief Exec. Officer",P - Purchase,NVH,$1.66,"+4,000","+$6,630","30,657",+15%,2007-06-22 17:40:02,2007-06-20
40,Nikl Robert,CFO,S - Sale,VRGY,$29.66,"-2,337","-$69,317","32,635",-7%,2007-06-22 17:39:38,2007-06-20
41,Forrest William D,Dir,S - Sale,COSI,$4.63,"-24,400","-$112,870","497,007",-5%,2007-06-22 17:39:20,2007-06-20
42,Alesio Steven W,"COB, CEO",S - Sale+OE,DNB,$99.25,"-40,000","-$3,970,000","144,504",-22%,2007-06-22 17:35:03,2007-06-20
43,Freeman Ronald B,CFO,P - Purchase,IMKTA,$33.87,+420,"+$14,227","80,336",+1%,2007-06-22 17:34:36,2007-06-20
44,Nikl Robert,CFO,S - Sale+OE,VRGY,$29.53,"-18,900","-$558,058","34,972",-35%,2007-06-22 17:34:26,2007-06-20
45,Frankenfield Michael D,SVP,S - Sale+OE,FDS,$67.22,"-9,000","-$605,018","57,329",-14%,2007-06-22 17:31:04,2007-06-22
46,Rosen Michael S,Former director,S - Sale+OE,EVC,$10.71,"-96,663","-$1,034,779","10,000",-91%,2007-06-22 17:29:39,2007-06-18
47,Barnes Keith,"Pres, CEO",S - Sale,VRGY,$29.43,"-6,933","-$204,070","58,027",-11%,2007-06-22 17:27:20,2007-06-21
48,Woolcott Rene R,Dir,S - Sale,VLCM,$0.00,"-25,000",-$0,"2,416,788",-1%,2007-06-22 17:25:19,2007-06-20
49,Oshea William J,Vice COB,S - Sale,SEPR,$43.82,"-5,500","-$241,002","21,108",-21%,2007-06-22 17:24:12,2007-06-20
50,Barnes Keith,"Pres, CEO",S - Sale,VRGY,$29.25,"-46,269","-$1,353,577","64,960",-42%,2007-06-22 17:23:57,2007-06-21
51,Jack D Michael,SVP - Corp. Controller,S - Sale+OE,TDS,$60.19,"-49,168","-$2,959,280","25,124",-66%,2007-06-22 17:21:21,2007-06-21
52,Barnes Keith,"Pres, CEO",S - Sale,VRGY,$29.05,"-47,895","-$1,391,360","111,229",-30%,2007-06-22 17:21:18,2007-06-21
53,Oshea William J,Vice COB,S - Sale+OE,SEPR,$44.42,"-4,500","-$199,874","51,705",-8%,2007-06-22 17:19:52,2007-06-20
54,Roberts Fredric M,Dir,P - Purchase,CPWM,$7.65,"+5,000","+$38,255","5,000",New,2007-06-22 17:19:02,2007-06-22
55,"Wintergreen Advisers, LLC",10%,P - Purchase,CTO,$70.57,"+14,725","+$1,039,113","1,179,007",+1%,2007-06-22 17:18:22,2007-06-20
56,Geschke Charles M,Co-Chairman of the Board,S - Sale,ADBE,$42.11,"-50,000","-$2,105,395","435,064",-10%,2007-06-22 17:17:35,2007-06-20
57,Chizen Bruce R,CEO,S - Sale+OE,ADBE,$42.10,"-300,000","-$12,630,450","199,404",-60%,2007-06-22 17:14:32,2007-06-20
58,Hohl Eric R,"EVP, CFO, Treasurer",P - Purchase,ASHW,$7.39,"+1,000","+$7,390",0,-100%,2007-06-22 17:14:05,2007-06-22
59,Johnsen Niels M,"COB, CEO",S - Sale+OE,ISH,$20.63,"-16,900","-$348,693","361,353",-4%,2007-06-22 17:13:32,2007-06-15
60,Barnes Keith,"Pres, CEO",S - Sale+OE,VRGY,$28.67,"-19,172","-$549,737","159,124",-11%,2007-06-22 17:13:06,2007-06-21
61,Barnes Keith,"Pres, CEO",S - Sale,VRGY,$29.56,"-28,815","-$851,912","66,631",-30%,2007-06-22 17:10:53,2007-06-20
62,Bartlett Robert W,"EVP, CCO",S - Sale+OE,FCAL,$15.65,"-39,375","-$616,022",0,-100%,2007-06-22 17:08:32,2007-06-20
63,Wang Sheldon,"EVP, Technology",S - Sale+OE,EHTH,$18.05,"-3,000","-$54,152","75,000",-4%,2007-06-22 17:07:39,2007-06-20
64,Barnes Keith,"Pres, CEO",S - Sale,VRGY,$29.31,"-23,418","-$686,275","95,446",-20%,2007-06-22 17:07:04,2007-06-20
65,Hill Robert R Jr,CEO,P - Purchase,SCBT,$36.01,"+1,000","+$36,007","46,926",+2%,2007-06-22 17:06:39,2007-06-20
66,Burra James P,Dir,S - Sale+OE,SMTC,$17.41,"-35,000","-$609,500","40,000",-47%,2007-06-22 17:05:10,2007-06-20
67,Sirmon Gary,Chairman of the Board,S - Sale,BANR,$35.01,"-1,500","-$52,515","210,765",-1%,2007-06-22 17:04:51,2007-06-22
68,Barnes Keith,"Pres, CEO",S - Sale+OE,VRGY,$28.95,"-24,760","-$716,901","118,864",-17%,2007-06-22 17:04:46,2007-06-20
69,Huizinga Stuart,"SVP, CFO",S - Sale+OE,EHTH,$18.05,"-2,500","-$45,127",0,-100%,2007-06-22 17:04:30,2007-06-20
70,Gibbs Samuel C III,SVP,S - Sale+OE,EHTH,$18.05,"-2,000","-$36,101","15,000",-12%,2007-06-22 17:04:11,2007-06-20
71,Telkamp Bruce,EVP,S - Sale+OE,EHTH,$18.05,"-7,000","-$126,355","45,000",-13%,2007-06-22 17:03:25,2007-06-20
72,Hurley Robert S,"SVP, Carrier Relations",S - Sale+OE,EHTH,$18.05,"-5,000","-$90,254","50,000",-9%,2007-06-22 17:03:06,2007-06-20
73,Cohen Charles,Dir,S - Sale,EXEL,$12.06,"-8,125","-$98,005","186,875",-4%,2007-06-22 17:02:55,2007-06-21
74,Vilgrain Stanislas,"Pres, CEO, 10%",S - Sale,FZN,$6.05,"-40,000","-$241,851","9,756,988",0%,2007-06-22 16:51:04,2007-06-04
75,Bennett A William,Dir,P - Purchase,UCBI,$26.00,"+1,000","+$26,000","13,993",+8%,2007-06-22 16:50:38,2007-06-22
76,Ahlgren Debbora,CMO,S - Sale+OE,VRGY,$29.54,"-4,648","-$137,294","14,669",-24%,2007-06-22 16:49:59,2007-06-20
77,David George Al,"COB, CEO",S - Sale+OE,UTX,$71.84,"-87,103","-$6,257,574","1,733,593",-5%,2007-06-22 16:48:51,2007-06-21
78,Pacini Raymond J,"CEO, Pres",P - Purchase,CALC,$16.90,"+3,000","+$50,700","405,825",+1%,2007-06-22 16:47:44,2007-06-21
79,Hoch Louis A,"Pres, COO, 10%",S - Sale,PYDS,$0.09,"-10,000",-$910,"10,427,460",0%,2007-06-22 16:44:11,2007-06-20
80,Maxwell Lawrence W,"Dir, 10%",P - Purchase,CSFL,$17.25,"+10,000","+$172,500","1,252,065",+1%,2007-06-22 16:44:03,2007-06-21
81,Delaney John K,"COB, CEO",S - Sale,CSE,$24.81,"-41,500","-$1,029,747","6,788,622",-1%,2007-06-22 16:40:29,2007-06-21
82,Delaney John K,"COB, CEO",S - Sale,CSE,$24.81,"-50,200","-$1,245,238","6,830,122",-1%,2007-06-22 16:38:49,2007-06-21
83,Demlow David J,CTO,S - Sale+OE,DBTK,$15.00,"-25,000","-$375,000","20,038",-56%,2007-06-22 16:38:14,2007-06-13
84,Delaney John K,"COB, CEO",S - Sale,CSE,$24.80,"-71,800","-$1,780,476","6,880,322",-1%,2007-06-22 16:37:46,2007-06-21
85,Graham Dean C,Pres - COO,S - Sale,CSE,$25.35,"-6,700","-$169,845","383,499",-2%,2007-06-22 16:37:11,2007-06-20
86,"Xmark Opportunity Partners, LLC",10%,P - Purchase,GENR,$2.74,"+18,000","+$49,253","4,674,018",0%,2007-06-22 16:35:58,2007-06-20
87,Graham Dean C,Pres - COO,S - Sale,CSE,$25.31,"-18,300","-$463,264","390,199",-4%,2007-06-22 16:34:07,2007-06-20
88,Pemble Lawrence,EVP,S - Sale+OE,CHDX,$22.66,"-101,500","-$2,299,502",608,-99%,2007-06-22 16:34:07,2007-06-18
89,Long Michael R,"COB, CEO, CFO, 10%",S - Sale,PYDS,$0.09,"-6,000",-$546,"8,421,024",0%,2007-06-22 16:33:02,2007-06-20
90,Askew Lynn E,VP,S - Sale+OE,PDCO,$37.08,-400,"-$14,832","8,920",-4%,2007-06-22 16:31:15,2007-06-22
91,Kalman Francis S,EVP,S - Sale+OE,MDR,$0.00,"-8,000",-$0,"130,489",-6%,2007-06-22 16:30:52,2007-06-20
92,Molina Edwin,Pres,S - Sale,USVO,$0.18,"-45,000","-$8,005","6,742,624",-1%,2007-06-22 16:29:08,2007-06-20
93,Nierenberg Investment Management Co,10%,P - Purchase,RSYS,$12.83,"+67,400","+$864,511","3,114,303",+2%,2007-06-22 16:27:00,2007-06-20
94,Gendell Jeffrey L Et Al,10%,P - Purchase,BW,$41.48,"+485,900","+$20,156,142","2,846,900",+21%,2007-06-22 16:23:24,2007-06-20
95,Gibbons David T,"Chair of Bd, Pres, CEO",S - Sale,PRGO,$19.41,"-4,800","-$93,162","216,774",-2%,2007-06-22 16:22:50,2007-06-20
96,Di Cicco John,"CEO, Pres,, CFO, 10%",S - Sale,RLKX,$0.00,"-1,071,430","-$2,143","178,570",-86%,2007-06-22 16:22:21,2007-06-21
97,Gibbons David T,"Chair of Bd, Pres, CEO",S - Sale+OE,PRGO,$19.21,"-13,685","-$262,945","221,587",-6%,2007-06-22 16:19:47,2007-06-20
98,Mohamed Abdulmohsin Al Kharafi & Sons W L L,10%,P - Purchase,KKD,$9.01,"+234,011","+$2,108,341","7,877,863",+3%,2007-06-22 16:18:48,2007-06-21
99,Shangold Steven,"Pres, iGATE Mastech, Inc.",S - Sale+OE,IGTE,$8.02,"-46,586","-$373,495","469,164",-9%,2007-06-22 16:17:37,2007-06-15
100,Landry Donald J,Dir,P - Purchase,HT,$11.68,"+2,000","+$23,360","5,919",+51%,2007-06-22 16:16:38,2007-06-21
101,Soderlund Daniel E,"VP, Pharmaceutical",S - Sale,HWKN,$15.35,"-3,000","-$46,050","17,058",-15%,2007-06-22 16:15:51,2007-06-20
102,Mohamed Abdulmohsin Al Kharafi & Sons W L L,10%,P - Purchase,KKD,$9.03,"+270,500","+$2,443,053","7,643,852",+4%,2007-06-22 16:13:54,2007-06-20
103,"Baker Bros. Capital (Gp), LLC",10%,P - Purchase,IDP,$7.30,+366,"+$2,672","133,927",0%,2007-06-22 16:11:23,2007-06-20
104,"Baker Bros. Capital (Gp), LLC",10%,S - Sale,IDP,$7.38,-366,"-$2,700","133,927",0%,2007-06-22 16:11:23,2007-06-20
105,"Baker Brothers Life Sciences Capital (Gp), LLC",10%,P - Purchase,IDP,$7.30,"+3,811","+$27,820","1,396,988",0%,2007-06-22 16:07:52,2007-06-20
106,"Baker Brothers Life Sciences Capital (Gp), LLC",10%,S - Sale,IDP,$7.38,"-3,811","-$28,112","1,396,988",0%,2007-06-22 16:07:52,2007-06-20
107,"Baker Biotech Capital (Gp), LLC",10%,P - Purchase,IDP,$7.30,"+1,906","+$13,914","698,811",0%,2007-06-22 16:06:57,2007-06-20
108,"Baker Biotech Capital (Gp), LLC",10%,S - Sale,IDP,$7.38,"-1,906","-$14,060","698,811",0%,2007-06-22 16:06:57,2007-06-20
109,"14159 Capital (Gp), LLC",10%,P - Purchase,IDP,$7.30,+117,+$854,"43,002",0%,2007-06-22 16:05:23,2007-06-20
110,"14159 Capital (Gp), LLC",10%,S - Sale,IDP,$7.38,-117,-$863,"43,002",0%,2007-06-22 16:05:23,2007-06-20
111,"Forza Capital Management, L.L.C.",10%,P - Purchase,LITS,$1.00,"+5,000","+$5,000","5,642,916",0%,2007-06-22 15:57:37,2007-06-20
112,Thorn Clifford,"VP, Upholstery Manufacturing",S - Sale+OE,ETH,$34.90,"-1,500","-$52,350","15,914",-9%,2007-06-22 15:48:56,2007-06-21
113,Patton Donald V Jr,SVP,S - Sale+OE,ABT,$54.25,"-9,192","-$498,675","68,234",-12%,2007-06-22 15:42:43,2007-06-20
114,Bracewell Joseph S,Dir,S - Sale,BZC,$14.00,"-10,000","-$140,000","2,575",-80%,2007-06-22 15:36:39,2007-06-21
115,Cordeiro Anthony F,Dir,P - Purchase,SFBC,$16.50,"+8,000","+$132,000","35,034",+30%,2007-06-22 15:33:19,2007-06-19
116,Mahon Paul A,"EVP, GC",S - Sale+OE,UTHR,$63.45,"-2,000","-$126,898","13,000",-13%,2007-06-22 15:30:42,2007-06-21
117,Waterfield Harry Lee II,"Pres, 10%",P - Purchase,KINV,$25.00,+1,+$22,9,+12%,2007-06-22 15:30:14,2007-06-22
